split,feature_set,target,fold,pretext_cross_entropy,prior_cross_entropy,uniform_cross_entropy,ce_lift_vs_prior,ce_lift_vs_uniform,top1_match_rate,train_rows,validation_rows,uses_public_score,uses_train_labels_for_pretext,teacher_source,responsibility_blend
subject_heldout,current_relative_semantic_balanced,Q3,0.0,1.0102088623488363,1.0380008399905296,1.6094379124341003,0.027791977641693277,0.599229050085264,0.7,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,Q3,1.0,1.0335501353166252,1.0692928185292527,1.6094379124341003,0.035742683212627524,0.5758877771174751,0.5955056179775281,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,Q3,2.0,1.1004324857446557,1.1102800122797047,1.6094379124341003,0.009847526535049056,0.5090054266894446,0.3888888888888889,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,Q3,3.0,1.0224228971150122,1.0499233103590702,1.6094379124341003,0.027500413244057942,0.5870150153190881,0.6630434782608695,358.0,92.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,Q3,4.0,1.0370750382323277,1.0540947515257264,1.6094379124341003,0.017019713293398686,0.5723628742017726,0.5280898876404494,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S1,0.0,0.6266718449437144,0.6434630076981168,1.6094379124341003,0.0167911627544024,0.9827660674903859,0.7666666666666667,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S1,1.0,0.621076300607729,0.635571345674112,1.6094379124341003,0.014495045066382994,0.9883616118263713,0.8202247191011236,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S1,2.0,0.6496119470612334,0.6685552988454679,1.6094379124341003,0.018943351784234563,0.9598259653728669,0.6888888888888889,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S1,3.0,0.632184242268364,0.6511057523160537,1.6094379124341003,0.018921510047689716,0.9772536701657363,0.7717391304347826,358.0,92.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S1,4.0,0.635040264571568,0.6478362326498488,1.6094379124341003,0.012795968078280762,0.9743976478625322,0.8089887640449438,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S2,0.0,0.9852714889755532,1.0032648869293797,1.6094379124341003,0.017993397953826484,0.6241664234585471,0.7111111111111111,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S2,1.0,0.9727545255617092,1.0091542184555706,1.6094379124341003,0.03639969289386147,0.6366833868723911,0.7078651685393258,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S2,2.0,1.0137221971922106,1.0287161837060543,1.6094379124341003,0.01499398651384376,0.5957157152418897,0.6111111111111112,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S2,3.0,0.9759073736227427,1.0074218907912424,1.6094379124341003,0.031514517168499734,0.6335305388113576,0.6956521739130435,358.0,92.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S2,4.0,0.9860290199559126,1.0138958036487524,1.6094379124341003,0.02786678369283979,0.6234088924781876,0.7078651685393258,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S3,0.0,0.9815348999553672,1.0165000913617297,1.6094379124341003,0.03496519140636245,0.627903012478733,0.5444444444444444,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S3,1.0,0.9857297645388011,1.047109187543733,1.6094379124341003,0.06137942300493193,0.6237081478952992,0.6404494382022472,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S3,2.0,1.0156276216393034,1.0579944914224897,1.6094379124341003,0.04236686978318627,0.5938102907947969,0.6222222222222222,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S3,3.0,0.9705714705185773,1.0161525154713051,1.6094379124341003,0.045581044952727856,0.638866441915523,0.6086956521739131,358.0,92.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S3,4.0,0.9755351079525745,1.0199081421546385,1.6094379124341003,0.044373034202064066,0.6339028044815258,0.651685393258427,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S4,0.0,0.9854970583576595,1.011527960875448,1.6094379124341003,0.02603090251778839,0.6239408540764407,0.7333333333333333,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S4,1.0,1.0241404479060934,1.0609346574222465,1.6094379124341003,0.03679420951615309,0.5852974645280069,0.6404494382022472,361.0,89.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S4,2.0,1.0964901713495379,1.1067888982130534,1.6094379124341003,0.010298726863515517,0.5129477410845624,0.5222222222222223,360.0,90.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S4,3.0,0.9977695634096817,1.0252559025782264,1.6094379124341003,0.027486339168544704,0.6116683490244186,0.6739130434782609,358.0,92.0,False,False,transported_prototype_reliability,0.35
subject_heldout,current_relative_semantic_balanced,S4,4.0,1.0201363295004617,1.0367640340563176,1.6094379124341003,0.016627704555855827,0.5893015829336385,0.651685393258427,361.0,89.0,False,False,transported_prototype_reliability,0.35
