decision,selected_candidate_id,selected_file,selected_resolved_path,root_uploadsafe_path,worldview,candidate_id,spec_name,value_mode,novelty,alpha,fill_alpha,selected_routes,selected_dark_cells,changed_cells_vs_h057,changed_rows_vs_h057,changed_cells_vs_h082,changed_rows_vs_h082,filled_dark_cells,source_dark_cells,public_action_pred_delta_vs_h057,public_action_pred_delta_vs_h082,posterior_delta_vs_h057,posterior_delta_vs_h082,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,mean_abs_prob_move_vs_h082,max_abs_prob_move_vs_h082,mean_dark_route_score,mean_route_action_score,sum_dark_source_action_sum,mean_dark_family_count,mean_dark_bad_same,selected_subjects,selected_rows,route_templates,target_templates,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam_,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,Q1_changed_vs_h082,Q1_changed_vs_h057,Q2_changed_vs_h082,Q2_changed_vs_h057,Q3_changed_vs_h082,Q3_changed_vs_h057,S1_changed_vs_h082,S1_changed_vs_h057,S2_changed_vs_h082,S2_changed_vs_h057,S3_changed_vs_h082,S3_changed_vs_h057,S4_changed_vs_h082,S4_changed_vs_h057,hash,action_rank,posterior_rank,bad_avoid_rank,dark_rank,route_rank,fill_ratio,bigbet_score,h084_score,file,resolved_path,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe
promote_dark_route_completion_bigbet,h084_dark_sourceonly_c240_58b9e6de,submission_h084_dark_sourceonly_c240_58b9e6de.csv,/Users/kbsoo/Downloads/cl2/hitl/h084_dark_route_completion_jepa/submission_h084_dark_sourceonly_c240_58b9e6de.csv,/Users/kbsoo/Downloads/cl2/submission_h084_dark_route_58b9e6de_uploadsafe.csv,H082 visible route fragments need dark companion completion,h084_dark_sourceonly_c240_58b9e6de,dark_sourceonly_c240,source_only,any,1.12,0.0,36,68,793,149,68,36,0,68,-0.005435021281144233,-0.00035712829397421147,-0.000641164116740239,-2.5316219728855675e-05,-0.0009234807595742315,0.0,0.0005729413569336296,0.09225038763585014,0.6332329749103942,0.7182091277030138,-0.0002618190956147911,1.6111111111111112,0.658290627362056,10,"3,4,5,12,16,21,28,55,60,82,83,85,86,87,92,94,102,103,104,107,113,121,129,132,155,159,160,162,164,172,177,183,199,221,222,228",full_state:23;nonq2_full:6;q2_hardtail:1;q3_s_stage:3;recovery_route:1;s_stage:2,Q1:9;Q2:3;Q3:5;S1:11;S2:12;S3:15;S4:13,-0.5036936077523799,-0.5061597484995293,-0.5024614219190815,-0.5003220048483995,-0.5004392208248124,-0.49347994097188974,-0.5011263117018254,9,106,3,99,5,101,11,122,12,128,15,116,13,121,58b9e6de,0.7142857142857143,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.0,0.0028513175896845893,0.6088565603303971,submission_h084_dark_sourceonly_c240_58b9e6de.csv,/Users/kbsoo/Downloads/cl2/hitl/h084_dark_route_completion_jepa/submission_h084_dark_sourceonly_c240_58b9e6de.csv,/Users/kbsoo/Downloads/cl2/submission_h084_dark_route_58b9e6de_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.999999,793,True
