rowweighted_delta_vs_h012,uniform_delta_vs_h012,row_beats_rate,row_p90_delta,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_abs_prob_delta_vs_h018,max_abs_prob_delta_vs_h018,h018_rowweighted_delta_vs_h012,h019_rowweighted_delta_vs_h012,h020_decision,decision_rank,file
-0.0010385984500034483,-0.001002321136235234,1.0,-0.0003748340432706181,gain_all_k1600_a0.75,gain,all,1600,0.75,250,1600,0.011414963967152471,0.09299138979406657,0.008412909140762648,0.03961060250641657,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1600_a0.75_2d50c7b8.csv
-0.0010385811339636887,-0.0010023020121815319,1.0,-0.0003748340432706181,move_all_k1600_a0.75,move,all,1600,0.75,250,1600,0.011411019877338967,0.09299138979406657,0.008411224533917723,0.03961060250641657,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1600_a0.75_5b4e8ea7.csv
-0.0010384126451533796,-0.0010017947595747604,1.0,-0.0003716010437897011,combined_all_k1600_a1.25,combined,all,1600,1.25,250,1600,0.018714981414553064,0.1528531517928886,0.013560324460037257,0.05829885740667762,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1600_a1.25_f182ba7f.csv
-0.0010371778585010587,-0.0010007022817770318,1.0,-0.0003714893814557866,combined_all_k1600_a0.75,combined,all,1600,0.75,250,1600,0.01133105991300259,0.09299138979406657,0.008496268252529936,0.03961060250641657,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1600_a0.75_1c3079c8.csv
-0.0010334434544288864,-0.0009970250272825403,0.996,-0.00036680542779344183,gain_all_k1300_a1.25,gain,all,1300,1.25,249,1300,0.018128267763105922,0.1528531517928886,0.013503640039445815,0.05829885740667762,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1300_a1.25_661aab1c.csv
-0.001032221812927555,-0.0009959434488417945,0.996,-0.00036677128525468847,gain_all_k1300_a0.75,gain,all,1300,0.75,249,1300,0.010978812022308382,0.09299138979406657,0.008458794710791263,0.03961060250641657,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1300_a0.75_66e9c166.csv
-0.0010316133795756801,-0.0009949349185194407,1.0,-0.0003705881128901688,move_all_k1300_a1.25,move,all,1300,1.25,250,1300,0.017894353410869465,0.1528531517928886,0.013529762322773614,0.05829885740667762,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1300_a1.25_6bfef781.csv
-0.001030378602213473,-0.000993842454210687,1.0,-0.00037047650248732807,move_all_k1300_a0.75,move,all,1300,0.75,250,1300,0.010838680642957467,0.09299138979406657,0.008492035127080072,0.03961060250641657,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1300_a0.75_06e16329.csv
-0.0010262233266777174,-0.0009887577306017074,1.0,-0.0003250515967551913,combined_all_k1300_a1.25,combined,all,1300,1.25,250,1300,0.01769070889432592,0.1528531517928886,0.01390815984766489,0.05829885740667762,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1300_a1.25_9543c118.csv
-0.0010249908398654488,-0.0009876675308835969,1.0,-0.0003249971885696368,combined_all_k1300_a0.75,combined,all,1300,0.75,250,1300,0.01071629183772542,0.09299138979406657,0.008832492623364645,0.03961060250641657,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1300_a0.75_654402ac.csv
-0.0009919854149908122,-0.0009617713415023362,1.0,-0.0003396858497883361,shift_all_k1600_a1.25,shift,all,1600,1.25,250,1600,0.018210106871678323,0.1528531517928886,0.0139142203486978,0.05829885740667762,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1600_a1.25_0fd90cde.csv
-0.0009909461827746619,-0.0009608317804472979,1.0,-0.0003399121069217998,shift_all_k1600_a0.75,shift,all,1600,0.75,250,1600,0.011018809787588846,0.09299138979406657,0.008878281659254162,0.03961060250641657,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1600_a0.75_a91d6964.csv
-0.0008937109601875064,-0.0008781148743409454,1.0,-0.0002743900725105212,shift_all_k1300_a1,shift,all,1300,1.0,250,1300,0.012653494621360038,0.12328370558887525,0.012684964348333279,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1300_a1_1441e31d.csv
-0.0008881556893112758,-0.0008566822099277136,1.0,-0.0003197300937794714,combined_all_k1750_a0.55,combined,all,1750,0.55,250,1750,0.008458652512908586,0.0683812235945499,0.00764300561804192,0.046622767058898895,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1750_a0.55_9c21cefd.csv
-0.0008881556893112758,-0.0008566822099277136,1.0,-0.0003197300937794714,gain_all_k1750_a0.55,gain,all,1750,0.55,250,1750,0.008458652512908586,0.0683812235945499,0.00764300561804192,0.046622767058898895,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1750_a0.55_9c21cefd.csv
-0.0008881556893112758,-0.0008566822099277136,1.0,-0.0003197300937794714,shift_all_k1750_a0.55,shift,all,1750,0.55,250,1750,0.008458652512908586,0.0683812235945499,0.00764300561804192,0.046622767058898895,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1750_a0.55_9c21cefd.csv
-0.0008881556893112758,-0.0008566822099277136,1.0,-0.0003197300937794714,move_all_k1750_a0.55,move,all,1750,0.55,250,1750,0.008458652512908586,0.0683812235945499,0.00764300561804192,0.046622767058898895,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1750_a0.55_9c21cefd.csv
-0.0008878531991330623,-0.0008563722025460792,1.0,-0.00031951926592718613,gain_all_k1600_a0.55,gain,all,1600,0.55,250,1600,0.00840314710601661,0.0683812235945499,0.007645635854449444,0.046622767058898895,-0.0006364748249601615,-0.0006312348284811195,joint_vector_big_bet,0,hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1600_a0.55_0553ab95.csv
