law_name,model_name,action_space_policy,action_space_kind,selection_policy,selection_param,logloss,switched_cells,available_candidate_cells,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,episode_route_match_rate,episode_family_match_rate,mean_row_episode_score_switched,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,model_family,episode_threshold,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q90,episode_family_space,topfrac,0.15,0.6321150957925159,77,77,0.004881986358478927,0.04660077887638975,0.5844155844155844,0.5454545454545454,1.0,0.04423157997404757,1.0,1.0,-8.673617379884035e-07,-8.673617379884035e-07,shallow_tree,0.03676661743585959,0.004881986358478927,8.322042575101675e-19,0.004881986358478927,1.0222339667107554e-18
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q90,episode_family_space,threshold,-0.02,0.6321150957925159,77,77,0.004881986358478927,0.04660077887638975,0.5844155844155844,0.5454545454545454,1.0,0.04423157997404757,1.0,1.0,-8.673617379884035e-07,-8.673617379884035e-07,shallow_tree,0.03676661743585959,0.004881986358478927,8.188106079711185e-19,0.004881986358478927,1.024073345556277e-18
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q90,episode_family_space,threshold,-0.01,0.6321150957925159,77,77,0.004881986358478927,0.04660077887638975,0.5844155844155844,0.5454545454545454,1.0,0.04423157997404757,1.0,1.0,-8.673617379884035e-07,-8.673617379884035e-07,shallow_tree,0.03676661743585959,0.004881986358478927,7.871706915111645e-19,0.004881986358478927,1.0329934158498895e-18
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q80,episode_family_space,threshold,-0.02,0.6322495055320932,147,147,0.004747576618901667,0.02373788309450834,0.5850340136054422,0.7278911564625851,1.0,0.03793314604504173,0.55125,0.835,0.0,0.0,shallow_tree,0.026330083308290925,0.0047475766189016685,1.0382180447942424e-18,0.0047475766189016685,4.492671601779541e-19
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q90,episode_family_space,topfrac,0.1,0.6324916368499076,74,77,0.004505445301087163,0.04475003103106844,0.5675675675675675,0.527027027027027,1.0,0.04416155881380239,0.743125,0.85125,-0.2185458857265023,-0.6796384801726576,shallow_tree,0.03676661743585959,0.004694244938889572,0.0008638901490860407,0.00472374711980743,0.00032120285282376677
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,topfrac,0.04,0.6326796701499082,29,77,0.004317412001086629,0.10942406278616111,0.7241379310344828,0.6551724137931034,1.0,0.04254705960213561,0.20625,0.258125,0.8887866539231969,0.7260494010473475,shallow_tree,0.03676661743585959,0.002931874075871142,0.0015589094628048002,0.003394957216313535,0.001270512424419641
route_tree_depth2_leaf28,route_tree_depth2_leaf28,unrestricted_route_law,unrestricted,topfrac,0.08,0.6329024135132717,59,735,0.004094668637723154,0.051009855063161316,0.5932203389830508,0.0,0.3559322033898305,-0.0073671070660435755,0.02875,0.021875,1.9764349808725483,1.9720677246240637,shallow_tree,-inf,-0.0014316143457239361,0.0027960864065497202,-0.001500555567425598,0.0028372373500587422
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q90,episode_veto_family_mismatch,topfrac,0.08,0.6329024135132717,59,735,0.004094668637723154,0.051009855063161316,0.5932203389830508,0.0,0.3559322033898305,-0.0073671070660435755,0.02625,0.016875,1.9898563577528732,2.125285028237739,shallow_tree,0.03676661743585959,-0.0012918588240059584,0.0027069931157302574,-0.001573421033777956,0.0026669785916673123
route_tree_depth2_leaf28,route_tree_depth2_leaf28,unrestricted_route_law,unrestricted,topfrac,0.06,0.6329644160311012,44,735,0.004032666119893637,0.0673638545027687,0.6363636363636364,0.0,0.36363636363636365,-0.015102247517701449,0.01875,0.016875,2.213281378245394,2.0996577570357307,shallow_tree,-inf,-0.0011977074067527468,0.0023631760417163164,-0.0011523586683023592,0.0024694618781663474
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q70,episode_veto_family_mismatch,topfrac,0.06,0.6329644160311012,44,735,0.004032666119893637,0.0673638545027687,0.6363636363636364,0.0,0.36363636363636365,-0.015102247517701449,0.02,0.015625,2.155915894339208,2.183956211167875,shallow_tree,0.0194373377930282,-0.0008286019741135226,0.002254850528618208,-0.0012190807541797805,0.002404694218326399
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q80,episode_veto_family_mismatch,topfrac,0.06,0.6329644160311012,44,735,0.004032666119893637,0.0673638545027687,0.6363636363636364,0.0,0.36363636363636365,-0.015102247517701449,0.016875,0.025,2.133053756359489,2.088227193384233,shallow_tree,0.026330083308290925,-0.0009524750065353698,0.0023370911828013243,-0.0010367899158401602,0.002427636251359274
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q90,episode_veto_family_mismatch,topfrac,0.06,0.6329644160311012,44,735,0.004032666119893637,0.0673638545027687,0.6363636363636364,0.0,0.36363636363636365,-0.015102247517701449,0.01625,0.0175,2.1771661031125387,2.249250356500812,shallow_tree,0.03676661743585959,-0.001019452182690676,0.0023205020027464423,-0.0012197975567573912,0.002335206332843425
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,topfrac,0.03,0.6329981306310258,22,77,0.003998951519969001,0.1336013348716916,0.7272727272727273,0.7272727272727273,1.0,0.04208035193833027,0.16875,0.289375,1.0771122060129277,0.6719209364877327,shallow_tree,0.03676661743585959,0.0023767451901672266,0.0015060699532935236,0.003066077529807908,0.0013883686896815788
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q80,episode_family_space,threshold,-0.02,0.6332265086312492,147,147,0.003770573519745637,0.018852867598728194,0.5714285714285714,0.7142857142857143,1.0,0.03793314604504173,0.775,0.91375,-4.336808689942018e-07,-4.336808689942018e-07,shallow_tree,0.026330083308290925,0.003770573519745639,7.377271765309602e-19,0.003770573519745639,5.090416069287857e-19
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q80,episode_family_space,threshold,-0.01,0.6332265086312492,147,147,0.003770573519745637,0.018852867598728194,0.5714285714285714,0.7142857142857143,1.0,0.03793314604504173,0.761875,0.90375,-4.336808689942018e-07,-4.336808689942018e-07,shallow_tree,0.026330083308290925,0.003770573519745639,7.587913662123526e-19,0.003770573519745639,5.11347060784701e-19
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_rows_only_any_route_q90,episode_rows_only_any_route,topfrac,0.15,0.6334019340137584,77,77,0.003595148137236359,0.034317323128165225,0.4805194805194805,0.025974025974025976,0.45454545454545453,0.04423157997404757,0.999375,0.999375,-2.168404344971009e-06,-2.168404344971009e-06,shallow_tree,0.03676661743585959,0.0035951481372363593,9.631677954125454e-19,0.0035951481372363593,9.843667291046847e-19
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_rows_only_any_route_q90,episode_rows_only_any_route,threshold,-0.02,0.6334019340137584,77,77,0.003595148137236359,0.034317323128165225,0.4805194805194805,0.025974025974025976,0.45454545454545453,0.04423157997404757,1.0,1.0,-2.168404344971009e-06,-2.168404344971009e-06,shallow_tree,0.03676661743585959,0.0035951481372363593,9.681010593028697e-19,0.0035951481372363593,9.405541997301838e-19
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_rows_only_any_route_q90,episode_rows_only_any_route,topfrac,0.1,0.6335284697418951,74,77,0.0034686124090996173,0.03445175838767862,0.4864864864864865,0.02702702702702703,0.47297297297297297,0.044210929283374105,0.610625,0.585625,-0.32145280474633703,-0.25290049046779217,shallow_tree,0.03676661743585959,0.0036693373275773367,0.0006244304467528776,0.0036261424493638904,0.00062289337586056
route_tree_depth2_leaf28,route_tree_depth2_leaf28,unrestricted_route_law,unrestricted,topfrac,0.04,0.6336042368258874,29,735,0.0033928453251073957,0.08599107979151502,0.6551724137931034,0.0,0.2413793103448276,-0.010023853763518093,0.02875,0.0225,1.9862251825308053,2.0680008941365706,shallow_tree,-inf,-0.0006884805033788918,0.0020548152668601,-0.0007362788811717904,0.0019966742848064258
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q70,episode_veto_family_mismatch,topfrac,0.04,0.6336042368258874,29,735,0.0033928453251073957,0.08599107979151502,0.6551724137931034,0.0,0.2413793103448276,-0.010023853763518093,0.015,0.01875,2.2141838799777203,2.1773683758071964,shallow_tree,0.0194373377930282,-0.0006182593410920608,0.0018115499360603316,-0.0008440418393956214,0.001945875218717785
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q80,episode_veto_family_mismatch,topfrac,0.04,0.6336042368258874,29,735,0.0033928453251073957,0.08599107979151502,0.6551724137931034,0.0,0.2413793103448276,-0.010023853763518093,0.02,0.0225,2.099868093226828,2.0918277083137538,shallow_tree,0.026330083308290925,-0.0005864420902726266,0.001895017800506281,-0.0008285420009001718,0.0020180377710984983
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q90,episode_veto_family_mismatch,topfrac,0.04,0.6336042368258874,29,735,0.0033928453251073957,0.08599107979151502,0.6551724137931034,0.0,0.2413793103448276,-0.010023853763518093,0.021875,0.023125,2.099906879765243,2.1492744010305502,shallow_tree,0.03676661743585959,-0.0006457918462946952,0.0019232458402410615,-0.000763563526751885,0.0019338660758562677
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q70,episode_veto_family_mismatch,topfrac,0.08,0.6336150022481474,59,735,0.003382079902847447,0.04213269031513345,0.5932203389830508,0.11864406779661017,0.4745762711864407,-0.0073671070660435755,0.05125,0.044375,1.6831004674075485,1.7494999066189973,shallow_tree,0.0194373377930282,-0.0009735372734008297,0.0025878533460080137,-0.001143280657613921,0.0025866595038618037
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q80,episode_veto_family_mismatch,topfrac,0.08,0.6336150022481474,59,735,0.003382079902847447,0.04213269031513345,0.5932203389830508,0.11864406779661017,0.4745762711864407,-0.0073671070660435755,0.048125,0.0375,1.6442742269282187,1.8009651926923738,shallow_tree,0.026330083308290925,-0.0009715832493700516,0.0026477719354337107,-0.0012013604518549287,0.002544991082170949
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_rows_only_any_route_q90,episode_rows_only_any_route,topfrac,0.04,0.6338218058621115,29,77,0.003175276288883374,0.08047683008031997,0.6206896551724138,0.06896551724137931,0.41379310344827586,0.04242500689486546,0.275,0.283125,0.6664512938078185,0.6362273010590146,shallow_tree,0.03676661743585959,0.0018649857192800173,0.0019660710119068325,0.0019477084801221684,0.0019294484954007637
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q70,episode_family_space,threshold,-0.01,0.633870745355244,210,224,0.0031263367957508428,0.010942178785127953,0.5380952380952381,0.7952380952380952,1.0,0.03330245211058116,0.141875,0.154375,1.0013337158439302,0.9454708306665256,shallow_tree,0.0194373377930282,0.002044193029281619,0.0010807024165337196,0.0020892274274979983,0.0010969237068072393
route_tree_depth2_leaf28,route_tree_depth2_leaf28,unrestricted_route_law,unrestricted,topfrac,0.15,0.6339507672498441,110,735,0.0030463149011507413,0.020354922294052693,0.5363636363636364,0.17272727272727273,0.42727272727272725,-0.004051598704657755,0.0425,0.05625,1.6209435363663378,1.5995133568431856,shallow_tree,-inf,-0.0030086624914009165,0.0037354647195947835,-0.0029320443978096177,0.003737611363720842
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q90,episode_veto_family_mismatch,topfrac,0.15,0.6339507672498441,110,735,0.0030463149011507413,0.020354922294052693,0.5363636363636364,0.17272727272727273,0.42727272727272725,-0.004051598704657755,0.054375,0.044375,1.6145794867260663,1.717049322432471,shallow_tree,0.03676661743585959,-0.0026432436527895854,0.0035238640158108446,-0.0030700893852481847,0.0035621599254551856
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_responsibility_score_beta0.22_gamma0.12,episode_responsibility_score,topfrac,0.15,0.6340233270205823,110,735,0.0029737551304125052,0.019870091098665374,0.5272727272727272,0.6090909090909091,1.0,0.038659698642489915,0.015625,0.01625,2.1875270518348615,2.2221998193697257,shallow_tree,0.0194373377930282,-0.0035065127249218676,0.002962371528113826,-0.003270334837870301,0.0028098688128117095
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_rows_only_any_route_q90,episode_rows_only_any_route,topfrac,0.1,0.6340445497297827,74,77,0.0029525324212120803,0.029325828778255108,0.4594594594594595,0.0,0.47297297297297297,0.04416155881380239,0.485,0.498125,0.37706750361153224,0.33658602157212425,shallow_tree,0.03676661743585959,0.0025743004133482877,0.0010030883177179297,0.0026113396795601563,0.0010136866054575929
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q70,episode_family_space,threshold,-0.02,0.6342173047760769,223,224,0.002779777374917932,0.009162046504774347,0.5426008968609866,0.7892376681614349,1.0,0.032522132976341975,0.005625,0.038125,1.9251985007248187,1.4546001670521784,shallow_tree,0.0194373377930282,0.0017525244167137805,0.0005335828787615405,0.0017328434797214904,0.0007197399800373362
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_rows_only_any_route_q90,episode_rows_only_any_route,topfrac,0.15,0.6343789371129145,77,77,0.00261814503808033,0.02499138445440313,0.45454545454545453,0.0,0.45454545454545453,0.04423157997404757,0.996875,0.996875,-1.3010426069826053e-06,-1.3010426069826053e-06,shallow_tree,0.03676661743585959,0.0026181450380803294,4.851427849619792e-19,0.0026181450380803294,4.748507071163663e-19
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_rows_only_any_route_q90,episode_rows_only_any_route,threshold,-0.02,0.6343789371129145,77,77,0.00261814503808033,0.02499138445440313,0.45454545454545453,0.0,0.45454545454545453,0.04423157997404757,0.993125,0.99125,-1.3010426069826053e-06,-1.3010426069826053e-06,shallow_tree,0.03676661743585959,0.0026181450380803294,5.0439908763559e-19,0.0026181450380803294,5.13298555144458e-19
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_rows_only_any_route_q90,episode_rows_only_any_route,threshold,-0.01,0.6343789371129145,77,77,0.00261814503808033,0.02499138445440313,0.45454545454545453,0.0,0.45454545454545453,0.04423157997404757,0.99625,0.993125,-1.3010426069826053e-06,-1.3010426069826053e-06,shallow_tree,0.03676661743585959,0.0026181450380803294,4.857485322137301e-19,0.0026181450380803294,4.846576420556707e-19
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,topfrac,0.02,0.6344396190283171,15,77,0.0025574631226777094,0.12531569301120773,0.6666666666666666,0.8,1.0,0.04197539783771685,0.3125,0.491875,0.5099455758394691,0.21983587300477764,shallow_tree,0.03676661743585959,0.0018567282114700073,0.0013741366616509152,0.0022771493882248386,0.0012751046070027816
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_responsibility_score_beta0.22_gamma0.12,episode_responsibility_score,threshold,0.0,0.6344689596246742,133,735,0.002528122526320554,0.01397120343492938,0.5488721804511278,0.6691729323308271,1.0,0.03632649017336303,0.0175,0.015625,2.1326335186228897,2.132547883511261,shallow_tree,0.0194373377930282,-0.0043932380386505175,0.003245452397015882,-0.0038470369329129906,0.0029894566534828674
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_exact_route_space_q90,episode_exact_route_space,topfrac,0.1,0.63449025635227,74,77,0.002506825798724862,0.024898877865713154,0.6081081081081081,1.0,1.0,0.044210929283374105,0.043125,0.03125,2.0555694219430722,2.2046297288402217,shallow_tree,0.03676661743585959,0.0018720704364709807,0.0003087978228698618,0.0018154057437027164,0.0003136218504074501
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q80,episode_family_space,topfrac,0.08,0.6345081547290563,59,147,0.0024889274219385186,0.03100612974787816,0.576271186440678,0.7966101694915254,1.0,0.0373299626675364,0.494375,0.57875,0.036434295740933945,-0.12546745841383072,shallow_tree,0.026330083308290925,0.002423565986861321,0.001793953574454963,0.0026937285785031085,0.0016323049749608542
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_exact_route_space_q90,episode_exact_route_space,topfrac,0.08,0.6345399666537018,59,77,0.0024571154972930155,0.030609828652718076,0.6101694915254238,1.0,1.0,0.04402562008408507,0.058125,0.0875,1.647414883127284,1.4127127614248998,shallow_tree,0.03676661743585959,0.0014895204240327076,0.000587341466421333,0.0017029689932718528,0.0005338286200943711
route_tree_depth2_leaf28,route_tree_depth2_leaf28,unrestricted_route_law,unrestricted,topfrac,0.1,0.6345887293764794,74,735,0.0024083527745153693,0.023920801206335086,0.5540540540540541,0.05405405405405406,0.33783783783783783,-0.007388049168068947,0.086875,0.09375,1.409480127501033,1.3725870871399835,shallow_tree,-inf,-0.0019598302228922074,0.0030991447925925977,-0.0017932946268143658,0.003061115349762306
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q90,episode_veto_family_mismatch,topfrac,0.1,0.6345887293764794,74,735,0.0024083527745153693,0.023920801206335086,0.5540540540540541,0.05405405405405406,0.33783783783783783,-0.007388049168068947,0.0775,0.06875,1.3911885544821583,1.4421209932622927,shallow_tree,0.03676661743585959,-0.0016901071598664072,0.002946013264109512,-0.0019917723146197124,0.003051148350029454
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q70,episode_veto_family_mismatch,topfrac,0.15,0.6346633559847198,110,735,0.002333726166275036,0.015593533929201377,0.5363636363636364,0.23636363636363636,0.4909090909090909,-0.004051598704657755,0.09625,0.063125,1.337643478170427,1.5230915699713574,shallow_tree,0.0194373377930282,-0.0020107576103401974,0.0032478637600487073,-0.0028881075643118754,0.003428443721663505
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q80,episode_veto_family_mismatch,topfrac,0.15,0.6346633559847198,110,735,0.002333726166275036,0.015593533929201377,0.5363636363636364,0.23636363636363636,0.4909090909090909,-0.004051598704657755,0.08375,0.085625,1.3859976025359,1.353907733202625,shallow_tree,0.026330083308290925,-0.002299417130176738,0.0033428220135263663,-0.0024120051861067126,0.0035052103152966516
route_tree_depth2_leaf28,route_tree_depth2_leaf28,unrestricted_route_law,unrestricted,topfrac,0.03,0.6347223465349379,22,735,0.0022747356160569875,0.0759968489909948,0.6818181818181818,0.0,0.3181818181818182,-0.014709455897546055,0.044375,0.058125,1.747758265409508,1.6338640264734836,shallow_tree,-inf,-0.0006732632724694567,0.0016867314816192353,-0.0005810963484710078,0.0017479006320323947
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q70,episode_veto_family_mismatch,topfrac,0.03,0.6347223465349379,22,735,0.0022747356160569875,0.0759968489909948,0.6818181818181818,0.0,0.3181818181818182,-0.014709455897546055,0.045625,0.053125,1.6862826638324493,1.6163486995443606,shallow_tree,0.0194373377930282,-0.0004689697112458075,0.0016270731984322957,-0.0005593191655773401,0.0017533684299886722
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q80,episode_veto_family_mismatch,topfrac,0.03,0.6347223465349379,22,735,0.0022747356160569875,0.0759968489909948,0.6818181818181818,0.0,0.3181818181818182,-0.014709455897546055,0.058125,0.044375,1.5763429160666629,1.6952859445742294,shallow_tree,0.026330083308290925,-0.0004042082507275445,0.0016994676979734276,-0.0006586583609510666,0.001730324011944059
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_veto_family_mismatch_q90,episode_veto_family_mismatch,topfrac,0.03,0.6347223465349379,22,735,0.0022747356160569875,0.0759968489909948,0.6818181818181818,0.0,0.3181818181818182,-0.014709455897546055,0.053125,0.0475,1.6414028269218055,1.6911967387727305,shallow_tree,0.03676661743585959,-0.0005186316917881748,0.0017018170445604057,-0.0005958140665101999,0.001697348165802573
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_family_space_q70,episode_family_space,threshold,-0.02,0.6347982141799392,224,224,0.002198867971055591,0.007215035530026152,0.5357142857142857,0.7767857142857143,1.0,0.0324736223372248,0.874375,0.966875,-8.673617379884035e-07,-1.3010426069826053e-06,shallow_tree,0.0194373377930282,0.0021988679710555903,8.00285548802738e-19,0.0021988679710555907,8.478171052414326e-19
route_tree_depth2_leaf28,route_tree_depth2_leaf28,episode_exact_route_space_q90,episode_exact_route_space,topfrac,0.03,0.634971188683699,22,77,0.0020258934672959437,0.0676832590210236,0.7727272727272727,1.0,1.0,0.04853726880697404,0.00375,0.000625,2.452069076887445,2.889869991196271,shallow_tree,0.03676661743585959,0.0005327454915662845,0.0006089338957877158,0.00035987781721480774,0.0005765019378575866
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,threshold,-0.01,0.6349764312825212,5,77,0.0020206508684735836,0.2970356776656168,0.6,0.4,1.0,0.04666310314292651,0.24625,0.60375,0.8774128584966329,0.16817934181766034,shallow_tree,0.03676661743585959,0.0010192638237675612,0.0011412951554206853,0.0018179922781803063,0.0012050147663974047
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,threshold,0.0,0.6349764312825212,5,77,0.0020206508684735836,0.2970356776656168,0.6,0.4,1.0,0.04666310314292651,0.265,0.606875,0.8061196571992851,0.14424511226772002,shallow_tree,0.03676661743585959,0.0010736768635350583,0.0011747313149869248,0.0018479352220986262,0.0011973760750686362
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,threshold,0.005,0.6349764312825212,5,77,0.0020206508684735836,0.2970356776656168,0.6,0.4,1.0,0.04666310314292651,0.235,0.598125,0.933897357432013,0.1907733217161409,shallow_tree,0.03676661743585959,0.0009603841506731303,0.0011353139714581962,0.001792151824545655,0.0011977515612372747
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,threshold,0.01,0.6349764312825212,5,77,0.0020206508684735836,0.2970356776656168,0.6,0.4,1.0,0.04666310314292651,0.25625,0.6125,0.8259772103801863,0.15310063042764194,shallow_tree,0.03676661743585959,0.0010706358766142882,0.0011501709489321334,0.0018368651185619819,0.001200424514244323
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,threshold,0.02,0.6349764312825212,5,77,0.0020206508684735836,0.2970356776656168,0.6,0.4,1.0,0.04666310314292651,0.26,0.5825,0.853395729661698,0.20364700766718402,shallow_tree,0.03676661743585959,0.0010311792675437742,0.0011594522523824375,0.0017713854568908735,0.0012240072389871751
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,threshold,0.04,0.6349764312825212,5,77,0.0020206508684735836,0.2970356776656168,0.6,0.4,1.0,0.04666310314292651,0.26,0.593125,0.8582759184547082,0.1754970889585708,shallow_tree,0.03676661743585959,0.0010208691002559348,0.0011648722126769166,0.0018065902870633927,0.0012197386445579373
route_tree_depth3_leaf24,route_tree_depth3_leaf24,episode_family_space_q90,episode_family_space,threshold,0.08,0.6349764312825212,5,77,0.0020206508684735836,0.2970356776656168,0.6,0.4,1.0,0.04666310314292651,0.265625,0.595625,0.8045559346065575,0.1723183118796677,shallow_tree,0.03676661743585959,0.001067505409931453,0.0011846851381541745,0.0018121592150949412,0.0012099216334259064
