decision,selected_candidate_id,root_uploadsafe_path,worldview,h098_feature_set,h098_alpha,route_basis_feature_set,route_basis_k_basis,route_basis_alpha,route_basis_n_x_features,route_basis_loo_mae,route_basis_loo_rmse,route_basis_weighted_loo_mae,route_basis_weighted_loo_rmse,route_basis_loo_spearman,route_basis_loo_pair_acc,route_basis_h088_loo_pred,route_basis_h088_loo_error,route_basis_h088_loo_abs_error,route_basis_h088_sign_ok,route_basis_base_loo_abs_error,route_basis_full_fit_weighted_mae,route_basis_route_basis_rank_score,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,coeff_h102_cum_bad_max_pos,coeff_h102_cum_bad_weighted_pos,coeff_h102_cum_h088_axis_cos,coeff_h102_cum_good_max_cos,coeff_h102_cum_good_mean_cos,coeff_h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,coeff_route_basis_pred_delta_vs_h057,coeff_model_pred_delta_vs_h057,route_basis_k,selected_terms,plus_terms,counter_terms,term_rows,term_mean_h100_action_score,term_mean_h102_axis_score,term_mean_route_delta,coeff_l2,submitted_l2,submitted_keep_ratio,h105_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h105_signed_route_coefficient_solver,h105_discrete_plus_only_c90_s30_8f0e502e,/Users/kbsoo/Downloads/cl2/submission_h105_signedcoef_8f0e502e_uploadsafe.csv,"if signed coefficients fail, a stricter plus-only coefficient solver may preserve route semantics",state_core,0.1,signed_meta,40,0.1,45,0.0004773202472775891,0.0007288846230528228,0.00021650893124031332,0.0002932850021972715,0.8971515758942554,0.8763636363636363,0.0008528716074458096,0.00010626360744577217,0.00010626360744577217,1.0,0.000148814415384847,4.025219920324909e-05,4.8992935458841826e-05,h105_discrete_plus_only_c90_s30_8f0e502e,discrete_plus_only_c90_s30,signed_route_coefficient_solver,plus_only,state_core,0.1,90,0.86,0.3,8,8,4,-1.8480295605700155e-05,3.51001166649379e-05,4.763863794012113e-05,1.0,1.0,0.6166857142857143,1.0,0.10244468571428564,0.6287857142857143,-0.03939524113775273,0.12542935083657938,0.12980446873604928,0.0,0.00022630198408962393,0.07448271976925491,2,"144,146,151,164",0.36674848042879377,submission_h105_discrete_plus_only_c90_s30_8f0e502e.csv,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_discrete_plus_only_c90_s30_8f0e502e.csv,2,0,3,2,0,0,1,-0.02197497485681284,-0.016628273351955207,-0.015293045227815437,-0.017018141816585567,-0.04446043167986904,-0.01632166065497357,-0.040093967627148584,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_discrete_plus_only_c90_s30_8f0e502e.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,8,True,0.0,0.0,-0.007302479814946714,0.025286673403651157,0.023395556338742504,0.025286673403651157,0.0,0.0,-0.007302479814946714,0.025286673403651157,0.023395556338742504,0.025286673403651157,-0.0027270772386153224,-0.0027270772386153224,-1.8480295605700155e-05,40,29,29,0,4,0.7706646512761257,0.7777215667860229,-0.00021807622452013351,0.7903646651986832,0.7903646651986832,0.9999999999987348,1.4666040052408513,/Users/kbsoo/Downloads/cl2/submission_h105_signedcoef_8f0e502e_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,8,True
