candidate_id,step,selected_term,gain,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,model_pred_delta_vs_h057,h105_lagrangian
h105_signed_null_lagrange_c120_s42_74a05a1d,0,plus__basis_conflict_a052__r164_q1q3_subjective_conflict_invert,0.3059823852665031,0.0,0.0,-0.007967225787412893,0.02210717642387867,0.022013911337816966,0.02210717642387867,-0.0008351503278636411,-1.0915587731533268e-05,0.30616169439443836
h105_signed_null_lagrange_c120_s42_74a05a1d,1,plus__basis_conflict_a052__r151_full_state_conflict_invert,0.26337929293095824,0.0,0.0,-0.006326925482903276,0.02422811100480586,0.024125898184197286,0.02422811100480586,-0.0015631619988339686,-2.4366883572715268e-05,0.5695409873253966
h105_signed_null_lagrange_c120_s42_74a05a1d,2,plus__basis_conflict_a052__r164_s14_edge_conflict_invert,0.08529459986344845,0.0,0.0,-0.005955345979540357,0.027659505025550285,0.027542815943816346,0.027659505025550285,-0.00180453028507942,-3.4648646653540798e-06,0.654835587188845
h105_signed_null_lagrange_c120_s42_74a05a1d,3,plus__basis_conflict_a052__r151_q_subjective_conflict_invert,0.07341067467762019,0.0,0.0,-0.005568758628618769,0.0268526656874113,0.02673938047503031,0.0268526656874113,-0.002008122017339284,-7.4617123018152435e-06,0.7282462618664652
h105_signed_null_lagrange_c120_s42_74a05a1d,4,plus__basis_conflict_a052__r151_recovery_route_conflict_invert,0.029949643010635962,0.0,0.0,-0.005305157866351202,0.02580022487140052,0.025691379664445735,0.02580022487140052,-0.002091598316110686,-9.277885351260322e-06,0.7581959048771012
h105_signed_null_lagrange_c120_s42_74a05a1d,5,plus__basis_tail_hybrid_a044__r164_s14_edge_hybrid_route,0.02614178002228218,0.0,0.0,-0.004988241380174473,0.025458531295530027,0.02535112761507999,0.025458531295530027,-0.002166240217395394,-3.5837006178986944e-06,0.7843376848993834
h105_signed_null_lagrange_c120_s42_74a05a1d,6,plus__basis_objective_a042__r144_q3_quality_frontier_descent,0.022575423554687668,0.0,0.0,-0.006057297310817024,0.02677120018591477,0.025583508989745984,0.02677120018591477,-0.0022266151021245123,-8.94859382975777e-06,0.806913108454071
h105_signed_null_lagrange_c120_s42_74a05a1d,7,plus__basis_conflict_a052__r144_q1q3_subjective_conflict_invert,0.0190561925348528,0.0,0.0,-0.006662819247029725,0.026817669309116724,0.02484023538350118,0.026817669309116724,-0.002278294911451552,-1.3494651355704253e-05,0.8259693009889238
h105_signed_null_lagrange_c120_s42_74a05a1d,8,plus__basis_conflict_a052__r164_q_subjective_conflict_invert,0.011256904687647507,0.0,0.0,-0.006893502918937272,0.0268104881157109,0.0248480163001764,0.0268104881157109,-0.002309325581956279,-1.4212275244933825e-05,0.8372262056765714
h105_signed_null_lagrange_c120_s42_74a05a1d,9,plus__basis_q2_counter_a050__r146_full_state_counter_h088,0.009207735801020411,0.0,0.0,-0.006902992875017317,0.026813942775128954,0.024851763414337466,0.026813942775128954,-0.00233490444184954,-1.426093968020343e-05,0.8464339414775918
h105_signed_null_lagrange_c120_s42_74a05a1d,10,plus__basis_tail_hybrid_a044__r151_q1q3_subjective_hybrid_route,0.00891473735614734,0.0,0.0,-0.006819245313519653,0.02655676240022334,0.024622393347684308,0.02655676240022334,-0.0023597258714557136,-1.4800921549655306e-05,0.8553486788337391
h105_signed_null_lagrange_c120_s42_74a05a1d,11,plus__basis_conflict_a052__r146_full_state_conflict_invert,0.008265604791512171,0.0,0.0,-0.006825532375480171,0.026552959869059773,0.024619325738949083,0.026552959869059773,-0.0023826643525395484,-1.4886360042656475e-05,0.8636142836252513
h105_signed_null_lagrange_c120_s42_74a05a1d,12,plus__basis_conflict_a052__r146_nonq2_full_conflict_invert,0.008264006693376569,0.0,0.0,-0.006830201032130868,0.026542890309599408,0.024610447008851077,0.026542890309599408,-0.0024056027927055515,-1.4971793496771886e-05,0.8718782903186278
h105_signed_null_lagrange_c120_s42_74a05a1d,13,plus__basis_conflict_a052__r146_s14_edge_conflict_invert,0.008262414967214693,0.0,0.0,-0.006833254083399078,0.026526584519243942,0.024595785389473723,0.026526584519243942,-0.002428541191953724,-1.5057221912000889e-05,0.8801407052858425
h105_signed_null_lagrange_c120_s42_74a05a1d,14,plus__basis_conflict_a052__r146_s_stage_conflict_invert,0.00826083255319865,0.0,0.0,-0.006834697733959613,0.026504086348093293,0.024575381218199036,0.026504086348093293,-0.0024514795502840643,-1.5142645288344025e-05,0.8884015378390412
h105_signed_null_lagrange_c120_s42_74a05a1d,15,plus__basis_conflict_a052__r146_q3_s_stage_conflict_invert,0.008259262334921469,0.0,0.0,-0.006834541542062234,0.026475452431885538,0.024549286691197148,0.026475452431885538,-0.002474417867696574,-1.5228063625801077e-05,0.8966608001739627
h105_signed_null_lagrange_c120_s42_74a05a1d,16,plus__basis_conflict_a052__r164_q3_quality_conflict_invert,0.008246875181314728,0.0,0.0,-0.007012859105098257,0.026325994483914428,0.024418478606647125,0.026325994483914428,-0.0024972033386979078,-1.5867173082271093e-05,0.9049076753552774
h105_signed_null_lagrange_c120_s42_74a05a1d,17,plus__basis_objective_a042__r146_q3_s_stage_frontier_descent,0.008169550756899513,0.0,0.0,-0.0070109936617491165,0.026292663835122458,0.02438800665011293,0.026292663835122458,-0.0025198962309288604,-1.5951672690301083e-05,0.9130772261121769
h105_signed_null_lagrange_c120_s42_74a05a1d,18,plus__basis_objective_a042__r146_s_stage_frontier_descent,0.008168072970931917,0.0,0.0,-0.0070075814000641725,0.026253617685885834,0.024352231787372166,0.026253617685885834,-0.002542589083112744,-1.6036167366676054e-05,0.9212452990831088
h105_signed_null_lagrange_c120_s42_74a05a1d,19,plus__basis_objective_a042__r146_s14_edge_frontier_descent,0.00816661407458219,0.0,0.0,-0.0070026406312904054,0.02620894161229984,0.024311233110188485,0.02620894161229984,-0.002565281895249559,-1.6120657111396114e-05,0.929411913157691
h105_signed_null_lagrange_c120_s42_74a05a1d,20,plus__basis_tail_hybrid_a044__r146_nonq2_full_hybrid_route,0.006983792361381358,0.0,0.0,-0.006997217896641054,0.026166335115482026,0.02427208869283413,0.026166335115482026,-0.0025846911060357623,-1.6192917576283777e-05,0.9363957055190724
h105_signed_null_lagrange_c120_s42_74a05a1d,21,plus__basis_tail_hybrid_a044__r146_full_state_hybrid_route,0.006982755147203257,0.0,0.0,-0.006990707180231601,0.026119745465335048,0.02422924802813992,0.026119745465335048,-0.0026041002875257665,-1.6265174433448487e-05,0.9433784606662756
h105_signed_null_lagrange_c120_s42_74a05a1d,22,plus__basis_tail_hybrid_a044__r146_s_stage_hybrid_route,0.006981733612769436,0.0,0.0,-0.006983124638478005,0.026069243078873892,0.02418277626631,0.026069243078873892,-0.0026235094397195724,-1.6337427682889703e-05,0.9503601942790451
h105_signed_null_lagrange_c120_s42_74a05a1d,23,plus__basis_tail_hybrid_a044__r146_q3_s_stage_hybrid_route,0.006980728824424021,0.0,0.0,-0.006974487736972892,0.02601490300878223,0.02413274286202829,0.02601490300878223,-0.0026429185626171787,-1.6409677324608074e-05,0.9573409231034691
h105_signed_null_lagrange_c120_s42_74a05a1d,24,plus__basis_tail_hybrid_a044__r146_s14_edge_hybrid_route,0.006979741786966587,0.0,0.0,-0.006964815180330062,0.02595680466256877,0.02407922131425866,0.02595680466256877,-0.0026623276562185868,-1.6481923358602625e-05,0.9643206648904357
h105_signed_null_lagrange_c120_s42_74a05a1d,25,plus__basis_tail_hybrid_a044__r164_q1q3_subjective_hybrid_route,0.006960517179023351,0.0,0.0,-0.007091626618361074,0.025767113725827063,0.023909618015682445,0.025767113725827063,-0.0026816071211501376,-1.7022640676805662e-05,0.971281182069459
h105_signed_null_lagrange_c120_s42_74a05a1d,26,plus__basis_tail_hybrid_a044__r164_q3_quality_hybrid_route,0.006944162270674181,0.0,0.0,-0.007197673428703028,0.025517603513921624,0.02368435359782049,0.025517603513921624,-0.0027008860828384215,-1.7563296022380715e-05,0.9782253443401332
h105_signed_null_lagrange_c120_s42_74a05a1d,27,plus__basis_objective_a042__r164_q3_quality_frontier_descent,0.0036307649370567185,0.0,0.0,-0.0072451582650140955,0.02536525475550019,0.023546190549757606,0.02536525475550019,-0.0027109827533271283,-1.7846425933766845e-05,0.9818561092771899
h105_signed_null_lagrange_c120_s42_74a05a1d,28,plus__basis_conflict_a052__r144_q_subjective_conflict_invert,0.002208308284093574,0.0,0.0,-0.0072941902634710894,0.02535072041716729,0.023453747216393383,0.02535072041716729,-0.002716991843896584,-1.8375008248290017e-05,0.9840644175612835
h105_broad_coeff_transport_c180_s58_7971b5d7,0,plus__basis_conflict_a052__r164_q1q3_subjective_conflict_invert,0.24803018779388464,0.0,0.0,-0.00796800345314551,0.022106698038613024,0.02201343497074859,0.022106698038613024,-0.0006743602034654145,-9.290979592630876e-06,0.2482094969218199
h105_broad_coeff_transport_c180_s58_7971b5d7,1,plus__basis_conflict_a052__r151_full_state_conflict_invert,0.2130782071261109,0.0,0.0,-0.006323092464325238,0.02422225653767249,0.024120068415712476,0.02422225653767249,-0.0012632510470905983,-2.0160895436198032e-05,0.4612877040479308
h105_broad_coeff_transport_c180_s58_7971b5d7,2,plus__basis_conflict_a052__r164_s14_edge_conflict_invert,0.06899001676876576,0.0,0.0,-0.005951032019526442,0.027652832356224597,0.02753617142494584,0.027652832356224597,-0.0014581933010156746,-3.2210856631882147e-06,0.5302777208166966
h105_broad_coeff_transport_c180_s58_7971b5d7,3,plus__basis_nonq2_positive_a038__r151_nonq2_full_positive_bridge,0.06063725181999402,0.0,0.0,-0.005399294332825916,0.0868987002131877,0.08653209460971134,0.0868987002131877,-0.0015959584209189297,-8.756334422910651e-06,0.5909149726366906
h105_broad_coeff_transport_c180_s58_7971b5d7,4,plus__basis_conflict_a052__r151_recovery_route_conflict_invert,0.02370450618764386,0.0,0.0,-0.00518965994055699,0.083008404414527,0.0826582110730922,0.083008404414527,-0.001663535960525812,-1.0226753017740725e-05,0.6146194788243344
h105_broad_coeff_transport_c180_s58_7971b5d7,5,plus__basis_tail_hybrid_a044__r164_s14_edge_hybrid_route,0.019242431661312343,0.0,0.0,-0.0049063224817799565,0.07798312445120732,0.07765413160861852,0.07798312445120732,-0.0017209300571669117,-5.869746861920542e-06,0.6338619104856468
h105_broad_coeff_transport_c180_s58_7971b5d7,6,plus__basis_objective_a042__r144_q3_quality_frontier_descent,0.018013631622333937,0.0,0.0,-0.005969334295592462,0.0779238863305341,0.07652979493356034,0.0779238863305341,-0.0017695786951307546,-1.0203104516023844e-05,0.6518755421079807
h105_broad_coeff_transport_c180_s58_7971b5d7,7,plus__basis_tail_hybrid_a044__r151_nonq2_full_hybrid_route,0.01527073820907654,0.0,0.0,-0.005712769282508234,0.09119498148685293,0.08979588937015466,0.09119498148685293,-0.0018050997428180897,-1.1959567464198974e-05,0.6671462803170572
h105_broad_coeff_transport_c180_s58_7971b5d7,8,plus__basis_tail_hybrid_a044__r144_q3_s_stage_hybrid_route,0.018437367367341473,0.00217500129684415,0.0013343153991423333,-0.052673086794465945,0.14842681456559864,0.14622633199863136,0.1470924991664563,-0.001813835929803154,-2.717871141896431e-05,0.6855836476843987
h105_broad_coeff_transport_c180_s58_7971b5d7,9,plus__basis_q2_counter_a050__r146_full_state_counter_h088,0.007305563213605093,0.0022204636482174777,0.0013865485184183742,-0.05267549298794268,0.14841339658001962,0.14621318971303893,0.14702684806160124,-0.0018343157698654813,-2.720838297515097e-05,0.6928892108980038
h105_broad_coeff_transport_c180_s58_7971b5d7,10,plus__basis_nonq2_positive_a038__r144_nonq2_full_positive_bridge,0.007270472609927414,0.0,0.0,-0.025679487855243342,0.18051141629294995,0.17927173247426,0.18051141629294995,-0.0018379641061857317,-4.2734221656327625e-05,0.7001596835079312
h105_broad_coeff_transport_c180_s58_7971b5d7,11,plus__basis_q2_counter_a050__r164_q_subjective_counter_h088,0.009520974824830275,0.0,0.0,-0.027405894027568756,0.17404799373927066,0.17215161467992024,0.17404799373927066,-0.001870600010227591,-2.9842693965111372e-05,0.7096806583327615
h105_broad_coeff_transport_c180_s58_7971b5d7,12,plus__basis_tail_hybrid_a044__r164_q_subjective_hybrid_route,0.007499667281230971,0.0,0.0,-0.025962502599885005,0.17745885308105014,0.17618240681994746,0.17745885308105014,-0.0018866905230667062,-4.2956806855154656e-05,0.7171803256139925
