candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,coeff_h102_cum_bad_max_pos,coeff_h102_cum_bad_weighted_pos,coeff_h102_cum_h088_axis_cos,coeff_h102_cum_good_max_cos,coeff_h102_cum_good_mean_cos,coeff_h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,coeff_route_basis_pred_delta_vs_h057,coeff_model_pred_delta_vs_h057,route_basis_feature_set,route_basis_k,route_basis_alpha,selected_terms,plus_terms,counter_terms,term_rows,term_mean_h100_action_score,term_mean_h102_axis_score,term_mean_route_delta,coeff_l2,submitted_l2,submitted_keep_ratio,h105_score
h105_discrete_plus_only_c90_s30_8f0e502e,discrete_plus_only_c90_s30,signed_route_coefficient_solver,plus_only,"if signed coefficients fail, a stricter plus-only coefficient solver may preserve route semantics",state_core,0.1,90,0.86,0.3,8,8,4,-1.8480295605700155e-05,3.51001166649379e-05,4.763863794012113e-05,1.0,1.0,0.6166857142857143,1.0,0.10244468571428564,0.6287857142857143,-0.03939524113775273,0.12542935083657938,0.12980446873604928,0.0,0.00022630198408962393,0.07448271976925491,2,"144,146,151,164",0.36674848042879377,submission_h105_discrete_plus_only_c90_s30_8f0e502e.csv,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_discrete_plus_only_c90_s30_8f0e502e.csv,2,0,3,2,0,0,1,-0.02197497485681284,-0.016628273351955207,-0.015293045227815437,-0.017018141816585567,-0.04446043167986904,-0.01632166065497357,-0.040093967627148584,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_discrete_plus_only_c90_s30_8f0e502e.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,8,True,0.0,0.0,-0.007302479814946714,0.025286673403651157,0.023395556338742504,0.025286673403651157,0.0,0.0,-0.007302479814946714,0.025286673403651157,0.023395556338742504,0.025286673403651157,-0.0027270772386153224,-0.0027270772386153224,-1.8480295605700155e-05,signed_meta,40,0.1,29,29,0,4,0.7706646512761257,0.7777215667860229,-0.00021807622452013351,0.7903646651986832,0.7903646651986832,0.9999999999987348,1.4666040052408513
h105_signed_null_lagrange_c120_s42_74a05a1d,signed_null_lagrange_c120_s42,signed_route_coefficient_solver,signed_null,safe assignment is a signed coefficient solution in the bad-axis nullspace,state_core,0.1,120,0.84,0.3,8,8,4,-1.8375008248290017e-05,3.487352718543324e-05,4.733862502774285e-05,1.0,1.0,0.6166857142857143,1.0,0.10244468571428564,0.6287857142857143,-0.03936003397055931,0.12578647476896032,0.13018369359196336,0.0,0.00022532378179136213,0.07448271976925491,2,"144,146,151,164",0.3668583079394298,submission_h105_signed_null_lagrange_c120_s42_74a05a1d.csv,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_signed_null_lagrange_c120_s42_74a05a1d.csv,2,0,3,2,0,0,1,-0.02222594483808724,-0.01686808092187399,-0.015535411825048164,-0.01712683410053817,-0.044686464265893004,-0.016608421954277173,-0.040596995824666,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_signed_null_lagrange_c120_s42_74a05a1d.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,8,True,0.0,0.0,-0.0072941902634710894,0.02535072041716729,0.023453747216393383,0.02535072041716729,0.0,0.0,-0.0072941902634710894,0.02535072041716729,0.023453747216393383,0.02535072041716729,-0.002716991843896584,-0.002716991843896584,-1.8375008248290017e-05,signed_meta,40,0.1,29,29,0,4,0.7708028919280697,0.7728734588291807,-0.00021845448306603445,0.7878982592824223,0.7878982592824223,0.9999999999987308,1.4632348706474634
h105_objective_coeff_q2zero_c150_s52_127f76c9,objective_coeff_q2zero_c150_s52,signed_route_coefficient_solver,objective_coeff,objective Q3/S stage law is a signed coefficient field after Q2 spillover removal,state_core,0.1,150,0.78,0.26,14,14,4,-6.016461156060828e-05,2.9295125873875586e-05,4.212148797129571e-05,0.7142857142857143,1.0,0.5607632653061224,0.7142857142857143,0.18820145306122438,0.5754897959183675,-0.039599565523992894,0.144120736989572,0.14202267539814964,0.0,0.00022477209156481019,0.0644834476382864,2,"144,146,151,164",0.3301198903683485,submission_h105_objective_coeff_q2zero_c150_s52_127f76c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_objective_coeff_q2zero_c150_s52_127f76c9.csv,3,0,4,3,2,0,2,-0.030803184317817422,-0.027242036546002744,-0.024947659009698482,-0.026059468711854102,-0.05695437150260714,-0.03357223570930325,-0.0510285494987842,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_objective_coeff_q2zero_c150_s52_127f76c9.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,14,True,0.0,0.0,-0.03432139845085213,0.20235635269285232,0.20159158677430886,0.20235635269285232,0.0,0.0,-0.03432139845085213,0.20235635269285232,0.20159158677430886,0.20235635269285232,-0.0023256387690324784,-0.0023256387690324784,-6.016461156060828e-05,signed_meta,40,0.1,32,32,0,4,0.753776085429444,0.7652093971039637,-0.0001600725659323127,0.8644254077269932,0.8644254077269932,0.9999999999988431,1.3108572726161571
h105_broad_coeff_transport_c180_s58_7971b5d7,broad_coeff_transport_c180_s58,signed_route_coefficient_solver,broad_coeff,public-safe field is a broad signed route-coefficient transport solution,state_core,0.1,180,0.68,0.24,20,20,5,-6.943593686160323e-05,3.0854510326500486e-05,4.475568217896267e-05,0.8,0.95,0.5732300000000001,0.75,0.16624831428571424,0.5965571428571429,-0.044360349265411755,0.17119260836789651,0.15890772540135728,0.0,0.0002592305645764929,0.05948575312378712,2,"135,144,146,151,164",0.34310048639549795,submission_h105_broad_coeff_transport_c180_s58_7971b5d7.csv,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_broad_coeff_transport_c180_s58_7971b5d7.csv,4,1,5,3,3,1,3,-0.04454689392783338,-0.041350397251567195,-0.04528435418923719,-0.038274148602293154,-0.06768776237512099,-0.04887675858706825,-0.05349920047287409,/Users/kbsoo/Downloads/cl2/hitl/h105_signed_route_coefficient_solver_hsjepa/submission_h105_broad_coeff_transport_c180_s58_7971b5d7.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,20,True,0.0,0.0,-0.042832820607534836,0.20066543532466447,0.20043802756721354,0.20066543532466447,0.0,0.0,-0.042832820607534836,0.20066543532466447,0.20043802756721354,0.20066543532466447,-0.0021606809218956773,-0.0021606809218956773,-6.943593686160323e-05,signed_meta,40,0.1,34,33,1,5,0.7393364387710928,0.7609159611438157,-0.0002147883032620833,0.8427513638458106,0.8427513638458106,0.9999999999988134,1.2924733438597173
