candidate_id,mode,file,basename,weight,cap,top_k,changed_rows,changed_cells,mean_abs_logit_move,l1_logit_move,max_abs_logit_move,max_abs_prob_delta,move_mean,selected_raw_delta_mean,selected_mobility_rank_mean,selected_low_energy_mean,promotion_decision,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,bad_axis_abs_load,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,changed_rows_vs_current,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_prob_delta_vs_current,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny,shape_soft_gate,h008_strict_upload_gate,h008_aggressive_gate,h008_info_gate,h008_decision
lowenergy_signed_top60_w0p07_cap0p02,lowenergy_signed,hitl/h008_s4_latent_column_translator/submission_h008_lowenergy_signed_top60_w0p07_cap0p02_392260e9.csv,submission_h008_lowenergy_signed_top60_w0p07_cap0p02_392260e9.csv,0.07,0.02,60,60,60,0.004260108963699578,1.0650272409248944,0.02,0.004999459210597967,-0.0005994829175602998,-0.12651639369551718,0.8343333333333334,0.8358666666666666,too_small_to_submit,-1.185954443997068e-05,-2.8424920228751443e-05,1.3947940835641156e-05,0.8194444444444444,-0.00013061317637491632,False,True,True,False,0.19942965164604987,0.04442478108805564,0.04759603028009401,60,60,1.0650272409248955,0.004999459210598023,0.15349939770348195,0.07865064807970754,True,False,False,True,too_small_to_submit
pos_consensus_top80_w0p05_cap0p018,pos_consensus,hitl/h008_s4_latent_column_translator/submission_h008_pos_consensus_top80_w0p05_cap0p018_68342464.csv,submission_h008_pos_consensus_top80_w0p05_cap0p018_68342464.csv,0.05,0.018,80,57,57,0.003272670490352575,0.8181676225881438,0.018,0.004496988883351483,0.003272670490352575,0.49895154982963486,0.7784744469870329,0.667701754385965,too_small_to_submit,-4.4516291800204495e-05,-0.0001556615881203924,1.6477782752345056e-05,0.8472222222222222,0.0011420983639814364,False,True,True,False,0.20070236318640622,0.044385044481825925,0.04755036130044083,57,57,0.818167622588139,0.004496988883351483,0.10048267029515122,0.06042043929177633,True,False,False,True,too_small_to_submit
pos_consensus_top60_w0p06_cap0p02,pos_consensus,hitl/h008_s4_latent_column_translator/submission_h008_pos_consensus_top60_w0p06_cap0p02_f5b53b78.csv,submission_h008_pos_consensus_top60_w0p06_cap0p02_f5b53b78.csv,0.06,0.02,60,47,47,0.003106438162087566,0.7766095405218915,0.02,0.0049965165760503805,0.003106438162087566,0.5162904656471883,0.8024051803885291,0.6885319148936171,too_small_to_submit,-4.402675705464376e-05,-0.00015302537852900352,1.6519273703081493e-05,0.8611111111111112,0.0011560362671770852,False,True,True,False,0.20071630108960187,0.04440350038837107,0.0475763433437342,47,47,0.7766095405218887,0.0049965165760503805,0.09752359369639411,0.057351437897387815,True,False,False,True,too_small_to_submit
pos_consensus_top120_w0p04_cap0p015,pos_consensus,hitl/h008_s4_latent_column_translator/submission_h008_pos_consensus_top120_w0p04_cap0p015_d217451c.csv,submission_h008_pos_consensus_top120_w0p04_cap0p015_d217451c.csv,0.04,0.015,120,75,75,0.0035337404454930245,0.8834351113732561,0.015,0.0037488841614138346,0.0035337404454930245,0.4937807045891084,0.7257391304347827,0.6109466666666667,too_small_to_submit,-4.5977553516145994e-05,-0.0001798334545789515,1.913563712970792e-05,0.8611111111111112,0.0011027297287841409,False,True,True,False,0.20066299455120892,0.04444331259570317,0.047592939253743374,75,75,0.8834351113732426,0.003748884161413779,0.10002006756596861,0.0652403444493435,True,False,False,True,too_small_to_submit
lowenergy_signed_top90_w0p06_cap0p018,lowenergy_signed,hitl/h008_s4_latent_column_translator/submission_h008_lowenergy_signed_top90_w0p06_cap0p018_c9d070a4.csv,submission_h008_lowenergy_signed_top90_w0p06_cap0p018_c9d070a4.csv,0.06,0.018,90,90,90,0.0058669637010500845,1.4667409252625212,0.018,0.004499564242601006,-0.0012107576725879758,-0.3237016667065349,0.6806763285024156,0.707,too_small_to_submit,-1.3739921162777978e-05,-2.815684611315612e-05,1.97153235314212e-05,0.8333333333333334,-0.00024011428442269334,False,True,True,False,0.1993201505380021,0.044557171339886945,0.0477271072685192,90,90,1.4667409252625188,0.004499564242601006,0.19452799015622824,0.10831659501661707,True,False,False,True,too_small_to_submit
lowenergy_signed_top120_w0p05_cap0p016,lowenergy_signed,hitl/h008_s4_latent_column_translator/submission_h008_lowenergy_signed_top120_w0p05_cap0p016_cc51269e.csv,submission_h008_lowenergy_signed_top120_w0p05_cap0p016_cc51269e.csv,0.05,0.016,120,120,120,0.00695892331027357,1.7397308275683927,0.016,0.00399997613416786,-0.002075235312791275,-0.3629894721351365,0.6036159420289855,0.6471333333333332,too_small_to_submit,-3.7602197878121364e-06,-3.615246514419864e-05,5.4090295391442716e-05,0.7222222222222222,-0.000981130468826974,False,True,True,False,0.1985791343535978,0.0445361222023138,0.047698946893954236,120,120,1.7397308275683925,0.00399997613416786,0.22030755943262137,0.12847648568469727,True,False,False,True,too_small_to_submit
two_tail_top40_w0p08_cap0p022,two_tail,hitl/h008_s4_latent_column_translator/submission_h008_two_tail_top40_w0p08_cap0p022_4adeaffd.csv,submission_h008_two_tail_top40_w0p08_cap0p022_4adeaffd.csv,0.08,0.022,40,40,40,0.0032742082796128618,0.8185520699032154,0.022,0.0054999155567557745,-1.0422647763544929e-05,-0.37391756714444147,0.45476086956521744,0.4422999999999999,too_small_to_submit,-1.4952265727755103e-05,-4.509068057366213e-05,4.66612579207956e-06,0.8194444444444444,-0.00014570364664467927,False,True,True,False,0.1994145611757801,0.044542160241402874,0.047696078512483205,40,40,0.8185520699032155,0.00549991555675583,0.13883459734477574,0.060448830143504224,False,False,False,False,reject_shape_or_bad_axis
full_logit_blend_w0p015,full_blend,hitl/h008_s4_latent_column_translator/submission_h008_full_logit_blend_w0p015_0dcd5e48.csv,submission_h008_full_logit_blend_w0p015_0dcd5e48.csv,0.015,0.08,250,250,250,0.00869377340375143,2.1734433509378577,0.03775872142931123,0.007877344725033597,-0.003598023358371055,-0.23986822389140372,0.5170747826086957,0.501,too_small_to_submit,-4.5275045014817737e-07,-5.9406457814316534e-05,8.850145405792116e-05,0.6944444444444444,-0.0016272485925887537,False,True,True,False,0.19793301622983603,0.04467805339787513,0.04780550955690866,250,250,2.1734433509378563,0.007877344725033597,0.257688013240446,0.16050549840147074,False,False,False,False,reject_shape_or_bad_axis
full_logit_blend_w0p025,full_blend,hitl/h008_s4_latent_column_translator/submission_h008_full_logit_blend_w0p025_1abf6cae.csv,submission_h008_full_logit_blend_w0p025_1abf6cae.csv,0.025,0.08,250,250,250,0.014489622339585718,3.6224055848964296,0.06293120238218539,0.013128433753150148,-0.005996705597285093,-0.23986822389140372,0.5170747826086957,0.501,too_small_to_submit,-1.6253406956554911e-06,-9.98799002444823e-05,0.00013866204329841662,0.6805555555555556,-0.002712080987647858,False,True,True,False,0.19684818383477692,0.04495650733756714,0.048140480974285194,250,250,3.622405584896419,0.013128433753150204,0.25768801324190366,0.2675091640024506,False,False,False,False,reject_shape_or_bad_axis
down_control_highmob_top60_w0p06_cap0p02,down_control,hitl/h008_s4_latent_column_translator/submission_h008_down_control_highmob_top60_w0p06_cap0p02_c0efea43.csv,submission_h008_down_control_highmob_top60_w0p06_cap0p02_c0efea43.csv,0.06,0.02,60,47,47,0.003106438162087566,0.7766095405218915,0.02,0.004998639448383857,-0.003106438162087566,0.5162904656471883,0.8024051803885291,0.6885319148936171,below_selector_resolution,3.7654125491802214e-05,-2.1083552505411744e-05,0.00013875351037473635,0.19444444444444445,-0.0011560362671770852,False,False,True,False,0.1984042285552477,0.04448280364009594,0.04754010411629567,47,47,0.7766095405218975,0.004998639448383857,-0.09752359369639382,0.05735143789738846,True,False,False,False,shape_ok_but_selector_rejects
full_logit_blend_w0p04,full_blend,hitl/h008_s4_latent_column_translator/submission_h008_full_logit_blend_w0p04_704ab61d.csv,submission_h008_full_logit_blend_w0p04_704ab61d.csv,0.04,0.08,250,250,250,0.022999100409185468,5.7497751022963675,0.08,0.01999555482394838,-0.009410433621504467,-0.23986822389140372,0.5170747826086957,0.501,too_small_to_submit,-4.638517097069313e-06,-0.00015899827085967273,0.0001820315977188096,0.6527777777777778,-0.0042798573669280415,False,True,True,False,0.19528040745549674,0.04551955850043045,0.048740549644828456,250,250,5.749775102296358,0.019995554823948436,0.25965934368476434,0.42461217960533415,False,False,False,False,reject_shape_or_bad_axis
full_logit_blend_w0p065,full_blend,hitl/h008_s4_latent_column_translator/submission_h008_full_logit_blend_w0p065_62ea8f37.csv,submission_h008_full_logit_blend_w0p065_62ea8f37.csv,0.065,0.08,250,250,250,0.0351605213788839,8.790130344720975,0.08,0.01999555482394838,-0.013448975395472186,-0.23986822389140372,0.5170747826086957,0.501,below_selector_resolution,3.4511093299453008e-06,-0.000230880584539364,0.00023058746234930295,0.3333333333333333,-0.00644975496926764,False,False,True,False,0.19311050985315714,0.04644889461087562,0.04979026561715334,250,250,8.790130344720971,0.019995554823948436,0.2664815806359967,0.6491378077024798,False,False,False,False,reject_shape_or_bad_axis
full_logit_blend_w0p09,full_blend,hitl/h008_s4_latent_column_translator/submission_h008_full_logit_blend_w0p09_094917ab.csv,submission_h008_full_logit_blend_w0p09_094917ab.csv,0.09,0.08,250,250,250,0.04401523833744637,11.003809584361592,0.08,0.01999555482394838,-0.015413282816252268,-0.23986822389140372,0.5170747826086957,0.501,below_selector_resolution,5.668246903579501e-06,-0.0003068081688422262,0.00033548603896660427,0.3472222222222222,-0.007879082701803014,False,False,True,False,0.19168118212062177,0.047210370317623804,0.050632279649721855,250,250,11.003809584361592,0.019995554823948436,0.26636647092931953,0.8126146655217502,False,False,False,False,reject_shape_or_bad_axis
