decision,selected_candidate_id,root_uploadsafe_path,worldview,h098_feature_set,h098_alpha,route_basis_feature_set,route_basis_k_basis,route_basis_alpha,route_basis_n_x_features,route_basis_loo_mae,route_basis_loo_rmse,route_basis_weighted_loo_mae,route_basis_weighted_loo_rmse,route_basis_loo_spearman,route_basis_loo_pair_acc,route_basis_h088_loo_pred,route_basis_h088_loo_error,route_basis_h088_loo_abs_error,route_basis_h088_sign_ok,route_basis_base_loo_abs_error,route_basis_full_fit_weighted_mae,route_basis_route_basis_rank_score,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,route_basis_pred_delta_vs_h057,route_basis_k,selected_basis_actions,mean_h100_action_score,mean_route_basis_action_delta,mean_assignment_route_score,mean_h099_route_score,basis_specs,h100_score,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,h102_cum_route_pred_delta,h102_cum_cell_pred_delta,mean_h102_axis_score,mean_h102_good_bad_margin,mean_h102_bad_weighted_pos,mean_h102_good_max_cos,h102_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h102_bad_axis_nullspace_assignment,h102_routegain_badnull_c150_r52_amp085_e775939d,/Users/kbsoo/Downloads/cl2/submission_h102_badnull_e775939d_uploadsafe.csv,route-basis gain can be expanded if the cumulative action remains bad-axis safe,state_core,0.1,signed_meta,40,0.1,45,0.0004773202472775891,0.0007288846230528228,0.00021650893124031332,0.0002932850021972715,0.8971515758942554,0.8763636363636363,0.0008528716074458096,0.00010626360744577217,0.00010626360744577217,1.0,0.000148814415384847,4.025219920324909e-05,4.8992935458841826e-05,h102_routegain_badnull_c150_r52_amp085_e775939d,routegain_badnull_c150_r52_amp085,route_basis,routegain_badnull,state_core,0.1,150,1.0,2.0,7,7,5,-2.3478192917744884e-05,4.8254901529747245e-06,6.589575915958086e-06,0.8571428571428571,0.8571428571428571,0.564995918367347,1.0,0.12060104489795913,0.5842448979591837,-0.01001941971268268,0.04235864804508849,0.0549121766153389,0.0,6.198105968741788e-05,0.031760425359293465,2,"144,146,149,151,164",0.31667489978169344,submission_h102_routegain_badnull_c150_r52_amp085_e775939d.csv,/Users/kbsoo/Downloads/cl2/hitl/h102_bad_axis_nullspace_assignment_hsjepa/submission_h102_routegain_badnull_c150_r52_amp085_e775939d.csv,1,0,3,2,0,0,1,-0.009896550055227394,-0.0062251914316569165,-0.007901219118679042,-0.01196422398121814,-0.027508855590834675,-0.03693803681137552,-0.010812756133824491,/Users/kbsoo/Downloads/cl2/hitl/h102_bad_axis_nullspace_assignment_hsjepa/submission_h102_routegain_badnull_c150_r52_amp085_e775939d.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,7,True,-0.0011624602817806688,40,5,0.693609643569836,-0.00027158456399978243,0.3450280797101449,0.5771228222085301,"basis_conflict_a052,basis_objective_a042,basis_tail_hybrid_a044",0.7315096114648759,0.0,0.0,-0.002160809040937049,0.013257520169865549,0.011200594206684738,0.013257520169865549,-0.0011624602817806688,-2.3478192917744884e-05,0.7845249450685806,0.02294673125866679,0.0006800487239645264,0.023626779982631314,0.9367964592460227,/Users/kbsoo/Downloads/cl2/submission_h102_badnull_e775939d_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,7,True
