candidate_id,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1,h100_route_basis_pred_delta,h100_action_score,h102_bad_max_pos,h102_bad_mean_pos,h102_bad_weighted_pos,h102_h088_axis_cos,h102_good_max_cos,h102_good_mean_cos,h102_good_bad_margin,h102_shadow_ratio,h102_axis_score
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r070_s23_core_frontier_descent,r070_s23_core,70,id03,2024-09-16,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.836193168033528e-06,1.1574607369404772e-07,4.038030116139671e-08,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.1916757246376811,0.6619099370596006,0.1698369565217391,0.46875,0.024909420289855,0,0,0,0,0,1,0,0.4939262643460171,basis_objective_a042,basis_objective_a042__r070_s23_core_frontier_descent,0.42,0.56,0.034611265184908334,0.034611265184908334,2.399956896519096e-06,0.6462187716053417,0.0,0.0,0.0,-0.002259197427829763,0.023921306627275207,0.02382038814367853,0.023921306627275207,23921306.627275206,0.8175241590907817
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r000_recovery_route_hybrid_route,r000_recovery_route,0,id01,2024-07-31,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-3.0574630059597386e-06,8.491764248869196e-08,3.239990152060627e-07,1.0,1.0,1.0,0.7346857142857143,-0.0351718857142857,0.1785714285714285,0.57472224,0.57472224,0.1776539855072464,0.4345906022939716,0.0679347826086956,0.7373188405797102,0.1123188405797101,0,0,0,0,0,0,1,0.5958610243280881,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r000_recovery_route_hybrid_route,0.44,0.58,0.03168802977602651,0.03168802977602651,2.312581265521583e-06,0.7456350143011756,0.0003068955040308436,2.3175453048225994e-05,2.578335623477612e-05,-0.002015789369487927,0.01184858376184251,0.01179859731567364,0.011822800405607735,459.5260651053982,0.8120627923959249
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r098_full_state_counter_h088,r098_full_state,98,id04,2024-10-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-4.069129556688285e-06,3.3268281645048434e-07,6.696694049958469e-07,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.4241440217391304,0.8326246859747435,0.2694746376811594,0.9685235507246376,0.1381340579710145,0,0,0,1,0,0,1,0.6476585685829995,basis_q2_counter_a050,basis_q2_counter_a050__r098_full_state_counter_h088,0.5,0.62,0.058270574295594485,0.0817355361663934,4.046249028010081e-06,0.7121461913222724,0.0,0.0,0.0,-0.0014439318219446255,0.011427874801847922,0.011379663229892223,0.011427874801847922,11427874.801847922,0.8033329283067953
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r061_s14_edge_hybrid_route,r061_s14_edge,61,id03,2024-08-19,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-4.949799561294855e-06,2.7557217809354886e-06,2.888477554090148e-06,1.0,1.0,1.0,0.4683428571428571,0.071728,0.8622857142857143,0.4628745142857143,0.4628745142857143,0.2133786231884057,0.6924885208694096,0.1870471014492753,0.3154438405797101,0.333786231884058,0,0,0,1,0,0,0,0.5281402912910582,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_s14_edge_hybrid_route,0.44,0.58,0.19054791801845902,0.19054791801845902,7.064872987343099e-06,0.5931611938842458,0.0,0.0,0.0,-0.008300687800235306,0.024969597039383902,0.024864256059959244,0.024969597039383902,24969597.0393839,0.7899371901466824
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r110_s_stage_frontier_descent,r110_s_stage,110,id05,2024-10-02,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-6.881665882017525e-06,2.1130672347876984e-06,4.381954499884339e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.1632971014492753,0.4372600522901713,0.0688405797101449,0.5849184782608695,0.0973731884057971,0,0,0,1,0,0,1,0.5487686979687453,basis_objective_a042,basis_objective_a042__r110_s_stage_frontier_descent,0.42,0.56,0.1612784473693865,0.22418730135537807,6.8213764342614286e-06,0.5851419104367773,0.0,0.0,0.0,-0.011797854766256232,0.030854246909070893,0.02976378923983251,0.030854246909070893,30854246.90907089,0.7839877918218529
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r144_q_subjective_conflict_invert,r144_q_subjective,144,id06,2024-08-14,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-7.910834850896825e-06,1.326388282291774e-06,2.0200320326771523e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.545552536231884,1.2282623331720486,0.5321557971014492,0.5849184782608695,0.3120471014492754,0,0,1,0,0,0,0,0.6948509807362188,basis_conflict_a052,basis_conflict_a052__r144_q_subjective_conflict_invert,0.52,0.68,0.1547787814335089,0.1547787814335089,-5.602327380920598e-05,0.8026247360587969,0.0010857904589576671,0.0006384012684585816,0.0006418643710622339,-0.005470564302649466,0.008215401779787357,0.008180742891680958,0.007573537408725123,12.799260016460382,0.7799153219536373
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r135_s14_edge_conflict_invert,r135_s14_edge,135,id06,2024-07-14,s14_edge,"S1,S4",conflict_invert,conflict,2,1,0,1,-5.753592435333698e-06,3.4130603851588498e-06,3.012927113374373e-06,1.0,1.0,1.0,0.4581428571428572,-0.0597717714285714,0.9582857142857144,0.4147663657142857,0.4147663657142857,0.2406340579710145,0.7633637239331584,0.223731884057971,0.46875,0.2038043478260869,0,0,0,0,0,0,1,0.49675994164040593,basis_conflict_a052,basis_conflict_a052__r135_s14_edge_conflict_invert,0.52,0.68,0.2768576546782779,0.2768576546782779,5.992409481070165e-06,0.587544425646555,8.449210776034473e-05,4.224605388017237e-06,4.844585178863889e-06,-0.007628606547967779,0.019681039627614583,0.01959800985395831,0.01967619504243572,4061.6435169609504,0.7678277948630345
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r139_s14_edge_frontier_descent,r139_s14_edge,139,id06,2024-07-19,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-5.7206545627686445e-06,1.3198464862067797e-06,1.7105259544170406e-06,1.0,1.0,1.0,0.7513428571428572,-0.1207928,0.9548571428571428,0.4912916914285715,0.4912916914285715,0.1482699275362319,0.4946340711753823,0.0928442028985507,0.46875,0.0878623188405797,0,0,0,0,0,0,1,0.5488843700966111,basis_objective_a042,basis_objective_a042__r139_s14_edge_frontier_descent,0.42,0.56,0.16886012071637757,0.16886012071637757,6.8955942630703196e-06,0.5800263120020922,0.0,0.0,0.0,-0.014452590615752884,0.021810775864374667,0.02171876122401259,0.021810775864374667,21810775.864374664,0.7652484656508856
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r101_q3_quality_hybrid_route,r101_q3_quality,101,id04,2024-10-24,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-1.019362426430239e-05,2.5452576784388207e-06,3.78801120876271e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.0520471014492753,0.2735173411081368,0.0172101449275362,0.1526268115942029,0.0588768115942028,0,0,1,0,0,0,0,0.6193958249028837,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r101_q3_quality_hybrid_route,0.44,0.58,0.22244766175883154,0.22244766175883154,8.02012692423899e-06,0.590704752540807,0.0,0.0,0.0,-0.01234051912700259,0.03215247617038978,0.0311337860173988,0.03215247617038978,32152476.170389775,0.7586773405787766
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r235_recovery_route_hybrid_route,r235_recovery_route,235,id10,2024-08-18,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,4.168392224342121e-07,1.0907762204554004e-06,2.323949581751941e-06,1.0,1.0,1.0,0.7378571428571429,0.0760081142857142,0.5062857142857143,0.2888579542857143,0.2888579542857143,0.3439990942028985,0.8718254094368288,0.2894021739130434,0.8054800724637681,0.072463768115942,0,0,0,0,0,0,1,0.3838778050143597,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r235_recovery_route_hybrid_route,0.44,0.58,0.12627667807887263,0.12627667807887263,5.1412270519973855e-06,0.6013494708830972,0.00105726822601223,0.00016618263852721926,0.00018007562067989203,-0.00565814823795955,0.010550062094643476,0.01050555381233969,0.010369986473963585,58.58651753243131,0.7402423467857562
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r136_s_stage_frontier_descent,r136_s_stage,136,id06,2024-07-16,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-4.680874431422523e-06,6.201691010119495e-07,8.890987840687796e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3534692028985506,0.9251290880044571,0.3188405797101449,0.8054800724637681,0.1843297101449275,0,0,0,0,0,0,1,0.5639893859966401,basis_objective_a042,basis_objective_a042__r136_s_stage_frontier_descent,0.42,0.56,0.134564472488005,0.134564472488005,5.389207510027674e-06,0.634802921583625,0.0,0.0,0.0,-0.00019543472475396257,0.009944096025694502,0.009902144174681958,0.009944096025694502,9944096.0256945,0.7285749887061814
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r149_q_subjective_counter_h088,r149_q_subjective,149,id06,2024-08-23,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-1.9507960553236765e-06,9.604247754813942e-08,2.514600745932499e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.5739809782608696,1.3408751410450157,0.5946557971014492,0.5849184782608695,0.3473731884057971,0,0,1,0,0,0,0,0.7012170490039579,basis_q2_counter_a050,basis_q2_counter_a050__r149_q_subjective_counter_h088,0.5,0.62,0.04058649053170768,0.04058649053170768,0.00012123342009725613,0.579483224153265,0.0,0.0,0.0,-0.014452590615752884,0.021810775864374667,0.02171876122401259,0.021810775864374667,21810775.864374664,0.724385189753233
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r003_nonq2_full_positive_bridge,r003_nonq2_full,3,id01,2024-08-03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-2.678149285492053e-06,4.238537419567345e-06,6.960569545380872e-06,1.0,1.0,1.0,0.6446428571428572,0.0712270285714285,0.887142857142857,0.5085532742857144,0.5840420685714287,0.3843161231884058,0.9960289200248214,0.365036231884058,0.8591485507246377,0.1064311594202898,0,0,1,1,0,0,0,0.49193903210039064,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r003_nonq2_full_positive_bridge,0.38,0.52,0.2794485999249236,0.3952,9.089834414031462e-06,0.5333757465418772,0.0,0.0,0.0,-0.0005126750922865939,0.0615759519065833,0.05834929434955948,0.0615759519065833,61575951.906583294,0.6879433677519895
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,r226_q3_s_stage_conflict_invert,r226_q3_s_stage,226,id09,2024-09-21,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-3.169715983272043e-06,1.2360478262749488e-07,4.736805842829403e-07,1.0,1.0,1.0,0.7840857142857143,0.1520126857142857,0.1785714285714285,0.7385512114285714,0.7385512114285714,0.3398731884057971,0.831910403823436,0.2685688405797101,0.8591485507246377,0.09375,0,0,0,0,0,0,1,0.664860243675112,basis_conflict_a052,basis_conflict_a052__r226_q3_s_stage_conflict_invert,0.52,0.68,0.04281545941099907,0.04281545941099907,0.0005148305873546506,0.5406056540039902,0.0,0.0,0.0,-0.0028602985801090375,0.023080693248360123,0.022983321119016287,0.023080693248360123,23080693.248360123,0.6554544044435981
h102_strict_null_conflict_c72_r28_amp100_624355db,r151_q1q3_subjective_hybrid_route,r151_q1q3_subjective,151,id06,2024-08-25,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,2,0,2,-1.6099621261535268e-05,3.603186921670317e-06,5.911506941279621e-06,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.2380932971014492,0.7634947318475085,0.2241847826086956,0.46875,0.1453804347826087,1,0,1,0,0,0,0,0.6843203264482344,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r151_q1q3_subjective_hybrid_route,0.44,0.58,0.2708261950090625,0.3464963236337095,-0.0007263683371430512,0.7534133389572518,0.0,0.0,0.0,-0.011863228096755022,0.030866354867458545,0.03073613682477733,0.030866354867458545,30866354.86745854,0.9023195331603648
h102_strict_null_conflict_c72_r28_amp100_624355db,r035_recovery_route_conflict_invert,r035_recovery_route,35,id02,2024-09-03,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-2.278801603930892e-06,1.204682367785427e-07,4.0619232808089216e-07,1.0,1.0,1.0,0.7718571428571429,-0.0347169142857142,0.1785714285714285,0.25910259428571436,0.25910259428571436,0.2438994565217391,0.5928661951511144,0.1331521739130435,0.7373188405797102,0.0828804347826086,0,0,0,0,1,0,0,0.4811818652897035,basis_conflict_a052,basis_conflict_a052__r035_recovery_route_conflict_invert,0.52,0.68,0.05723925183989927,0.05723925183989927,3.0764008749583054e-06,0.705544716063671,0.0,0.0,0.0,-0.011545494529263874,0.031774914181327,0.03164086313614129,0.031774914181327,31774914.181327,0.8850926611952459
h102_strict_null_conflict_c72_r28_amp100_624355db,r146_s_stage_frontier_descent,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.598623490693893e-06,9.11212975241768e-09,4.9529218604492894e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.6167847445253622,basis_objective_a042,basis_objective_a042__r146_s_stage_frontier_descent,0.42,0.56,0.01331883772159318,0.01331883772159318,-2.5293638237533804e-05,0.797678925806965,0.001050558832522777,0.00014675981223245832,0.00015875853536949833,-0.01018593141819836,0.019243149481218788,0.019161967065244298,0.01908439094584929,121.20940916356372,0.8832573838834157
h102_strict_null_conflict_c72_r28_amp100_624355db,r196_q_subjective_counter_h088,r196_q_subjective,196,id08,2024-09-11,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-3.994129202209156e-06,2.612340611489034e-07,8.157239080421564e-07,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.430919384057971,1.041468842082381,0.3958333333333333,0.5849184782608695,0.3048007246376811,1,0,0,0,0,0,0,0.6110091009373189,basis_q2_counter_a050,basis_q2_counter_a050__r196_q_subjective_counter_h088,0.5,0.62,0.04910422229902966,0.04910422229902966,2.83319238192554e-06,0.6995404788372518,0.0,0.0,0.0,-0.011545494529263874,0.031774914181327,0.03164086313614129,0.031774914181327,31774914.181327,0.8774482090308541
h102_strict_null_conflict_c72_r28_amp100_624355db,r078_q_subjective_conflict_invert,r078_q_subjective,78,id03,2024-10-06,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-2.180315096233349e-06,3.269773327914684e-08,2.6477272750006766e-08,1.0,1.0,1.0,0.4491428571428572,-0.0359851428571428,0.6982857142857143,0.24309862857142855,0.24309862857142855,0.629447463768116,1.3642141756895494,0.6096014492753623,0.5849184782608695,0.7124094202898551,0,0,1,0,0,0,0,0.43484677195380794,basis_conflict_a052,basis_conflict_a052__r078_q_subjective_conflict_invert,0.52,0.68,0.02574091923510007,0.02574091923510007,2.1348303170095825e-06,0.6721368073108918,0.0,0.0,0.0,-0.004007794808448122,0.01839331842178125,0.0183157212473309,0.01839331842178125,18393318.42178125,0.8644468426734396
h102_strict_null_conflict_c72_r28_amp100_624355db,r216_q_subjective_conflict_invert,r216_q_subjective,216,id09,2024-09-07,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.8231101508046823e-06,2.056175948744197e-07,9.529739416959663e-08,1.0,1.0,1.0,0.4528285714285714,0.0221749714285713,0.5434285714285715,0.26142321142857144,0.26142321142857144,0.4870923913043478,1.1515341794386862,0.4782608695652174,0.6632699275362319,0.2273550724637681,0,0,1,0,0,0,0,0.45233970677736196,basis_conflict_a052,basis_conflict_a052__r216_q_subjective_conflict_invert,0.52,0.68,0.05133703194706661,0.05133703194706661,2.8999433527169063e-06,0.6833008832177953,0.0,0.0,0.0,-0.004007794808448122,0.01839331842178125,0.0183157212473309,0.01839331842178125,18393318.42178125,0.8635224884737521
h102_strict_null_conflict_c72_r28_amp100_624355db,r010_q3_s_stage_conflict_invert,r010_q3_s_stage,10,id01,2024-08-13,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-2.095624394463135e-06,7.401797120886587e-08,1.9787638838031435e-07,1.0,1.0,1.0,0.4495714285714286,-0.0067589714285714,0.4988571428571428,0.27865553142857147,0.27865553142857147,0.2781702898550724,0.6820863853631356,0.1788949275362318,0.9026268115942028,0.0747282608695652,0,0,1,0,0,0,0,0.453202430772847,basis_conflict_a052,basis_conflict_a052__r010_q3_s_stage_conflict_invert,0.52,0.68,0.03303614542404812,0.03303614542404812,2.352876160019164e-06,0.671718340331294,0.0,0.0,0.0,-0.0025463900511292605,0.02413878919954267,0.024036953207059713,0.02413878919954267,24138789.19954267,0.8556623261121595
h102_strict_null_conflict_c72_r28_amp100_624355db,r056_q3_s_stage_conflict_invert,r056_q3_s_stage,56,id02,2024-10-14,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-8.199900503876945e-07,1.3275881270975702e-06,1.7728137415064761e-06,1.0,1.0,1.0,0.4693714285714285,-0.0053579428571428,0.672,0.25314420571428575,0.25314420571428575,0.3435778985507246,0.8600580251803898,0.2830615942028985,0.9026268115942028,0.1209239130434782,0,0,1,0,0,0,0,0.3897278135288676,basis_conflict_a052,basis_conflict_a052__r056_q3_s_stage_conflict_invert,0.52,0.68,0.1428638660756768,0.1428638660756768,5.637557051587109e-06,0.5754745350717634,0.0,0.0,0.0,-0.01164016143804883,0.030361803406728,0.030233713950461687,0.030361803406728,30361803.406728,0.8300758883919819
h102_strict_null_conflict_c72_r28_amp100_624355db,r164_s14_edge_frontier_descent,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,9.319559579222189e-07,1.968358824485104e-07,-9.042056144987377e-08,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.3941919720945159,basis_objective_a042,basis_objective_a042__r164_s14_edge_frontier_descent,0.42,0.56,0.05696711003985893,0.0796180373833056,-3.7966989453914915e-05,0.5901206258462289,0.0,0.0,0.0,-0.008300687800235306,0.024969597039383902,0.024864256059959244,0.024969597039383902,24969597.0393839,0.8287526487994891
h102_strict_null_conflict_c72_r28_amp100_624355db,r143_nonq2_full_conflict_invert,r143_nonq2_full,143,id06,2024-08-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,2,0,2,1.4984890798031914e-06,1.9450406571062052e-07,7.100373389125858e-07,1.0,1.0,1.0,0.8200714285714287,0.05652142857142855,0.29899999999999993,0.3928021428571429,0.46207152000000007,0.6149230072463768,1.4943025782267945,0.6793478260869565,0.9026268115942028,0.3917572463768116,1,0,1,0,0,0,0,0.5011976494916105,basis_conflict_a052,basis_conflict_a052__r143_nonq2_full_conflict_invert,0.52,0.68,0.06149087166077254,0.07583440732073052,4.377918889678176e-06,0.7209905615077569,0.0,0.0,0.0,-0.0014439318219446255,0.011427874801847922,0.011379663229892223,0.011427874801847922,11427874.801847922,0.8193280250309438
h102_strict_null_conflict_c72_r28_amp100_624355db,r070_s23_core_frontier_descent,r070_s23_core,70,id03,2024-09-16,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.836193168033528e-06,1.1574607369404772e-07,4.038030116139671e-08,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.1916757246376811,0.6619099370596006,0.1698369565217391,0.46875,0.024909420289855,0,0,0,0,0,1,0,0.4939262643460171,basis_objective_a042,basis_objective_a042__r070_s23_core_frontier_descent,0.42,0.56,0.034611265184908334,0.034611265184908334,2.399956896519096e-06,0.6462187716053417,0.0,0.0,0.0,-0.002259197427829763,0.023921306627275207,0.02382038814367853,0.023921306627275207,23921306.627275206,0.8175241590907817
h102_strict_null_conflict_c72_r28_amp100_624355db,r000_recovery_route_hybrid_route,r000_recovery_route,0,id01,2024-07-31,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-3.0574630059597386e-06,8.491764248869196e-08,3.239990152060627e-07,1.0,1.0,1.0,0.7346857142857143,-0.0351718857142857,0.1785714285714285,0.57472224,0.57472224,0.1776539855072464,0.4345906022939716,0.0679347826086956,0.7373188405797102,0.1123188405797101,0,0,0,0,0,0,1,0.5958610243280881,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r000_recovery_route_hybrid_route,0.44,0.58,0.03168802977602651,0.03168802977602651,2.312581265521583e-06,0.7456350143011756,0.0003068955040308436,2.3175453048225994e-05,2.578335623477612e-05,-0.002015789369487927,0.01184858376184251,0.01179859731567364,0.011822800405607735,459.5260651053982,0.8120627923959249
h102_strict_null_conflict_c72_r28_amp100_624355db,r098_full_state_counter_h088,r098_full_state,98,id04,2024-10-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-4.069129556688285e-06,3.3268281645048434e-07,6.696694049958469e-07,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.4241440217391304,0.8326246859747435,0.2694746376811594,0.9685235507246376,0.1381340579710145,0,0,0,1,0,0,1,0.6476585685829995,basis_q2_counter_a050,basis_q2_counter_a050__r098_full_state_counter_h088,0.5,0.62,0.058270574295594485,0.0817355361663934,4.046249028010081e-06,0.7121461913222724,0.0,0.0,0.0,-0.0014439318219446255,0.011427874801847922,0.011379663229892223,0.011427874801847922,11427874.801847922,0.8033329283067953
h102_strict_null_conflict_c72_r28_amp100_624355db,r061_s14_edge_hybrid_route,r061_s14_edge,61,id03,2024-08-19,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-4.949799561294855e-06,2.7557217809354886e-06,2.888477554090148e-06,1.0,1.0,1.0,0.4683428571428571,0.071728,0.8622857142857143,0.4628745142857143,0.4628745142857143,0.2133786231884057,0.6924885208694096,0.1870471014492753,0.3154438405797101,0.333786231884058,0,0,0,1,0,0,0,0.5281402912910582,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_s14_edge_hybrid_route,0.44,0.58,0.19054791801845902,0.19054791801845902,7.064872987343099e-06,0.5931611938842458,0.0,0.0,0.0,-0.008300687800235306,0.024969597039383902,0.024864256059959244,0.024969597039383902,24969597.0393839,0.7899371901466824
h102_strict_null_conflict_c72_r28_amp100_624355db,r110_s_stage_frontier_descent,r110_s_stage,110,id05,2024-10-02,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-6.881665882017525e-06,2.1130672347876984e-06,4.381954499884339e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.1632971014492753,0.4372600522901713,0.0688405797101449,0.5849184782608695,0.0973731884057971,0,0,0,1,0,0,1,0.5487686979687453,basis_objective_a042,basis_objective_a042__r110_s_stage_frontier_descent,0.42,0.56,0.1612784473693865,0.22418730135537807,6.8213764342614286e-06,0.5851419104367773,0.0,0.0,0.0,-0.011797854766256232,0.030854246909070893,0.02976378923983251,0.030854246909070893,30854246.90907089,0.7839877918218529
h102_strict_null_conflict_c72_r28_amp100_624355db,r144_q_subjective_conflict_invert,r144_q_subjective,144,id06,2024-08-14,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-7.910834850896825e-06,1.326388282291774e-06,2.0200320326771523e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.545552536231884,1.2282623331720486,0.5321557971014492,0.5849184782608695,0.3120471014492754,0,0,1,0,0,0,0,0.6948509807362188,basis_conflict_a052,basis_conflict_a052__r144_q_subjective_conflict_invert,0.52,0.68,0.1547787814335089,0.1547787814335089,-5.602327380920598e-05,0.8026247360587969,0.0010857904589576671,0.0006384012684585816,0.0006418643710622339,-0.005470564302649466,0.008215401779787357,0.008180742891680958,0.007573537408725123,12.799260016460382,0.7799153219536373
h102_strict_null_conflict_c72_r28_amp100_624355db,r135_s14_edge_conflict_invert,r135_s14_edge,135,id06,2024-07-14,s14_edge,"S1,S4",conflict_invert,conflict,2,1,0,1,-5.753592435333698e-06,3.4130603851588498e-06,3.012927113374373e-06,1.0,1.0,1.0,0.4581428571428572,-0.0597717714285714,0.9582857142857144,0.4147663657142857,0.4147663657142857,0.2406340579710145,0.7633637239331584,0.223731884057971,0.46875,0.2038043478260869,0,0,0,0,0,0,1,0.49675994164040593,basis_conflict_a052,basis_conflict_a052__r135_s14_edge_conflict_invert,0.52,0.68,0.2768576546782779,0.2768576546782779,5.992409481070165e-06,0.587544425646555,8.449210776034473e-05,4.224605388017237e-06,4.844585178863889e-06,-0.007628606547967779,0.019681039627614583,0.01959800985395831,0.01967619504243572,4061.6435169609504,0.7678277948630345
h102_strict_null_conflict_c72_r28_amp100_624355db,r139_s14_edge_frontier_descent,r139_s14_edge,139,id06,2024-07-19,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-5.7206545627686445e-06,1.3198464862067797e-06,1.7105259544170406e-06,1.0,1.0,1.0,0.7513428571428572,-0.1207928,0.9548571428571428,0.4912916914285715,0.4912916914285715,0.1482699275362319,0.4946340711753823,0.0928442028985507,0.46875,0.0878623188405797,0,0,0,0,0,0,1,0.5488843700966111,basis_objective_a042,basis_objective_a042__r139_s14_edge_frontier_descent,0.42,0.56,0.16886012071637757,0.16886012071637757,6.8955942630703196e-06,0.5800263120020922,0.0,0.0,0.0,-0.014452590615752884,0.021810775864374667,0.02171876122401259,0.021810775864374667,21810775.864374664,0.7652484656508856
