file,basename,changed_rows_vs_current,changed_cells_vs_current,mean_abs_logit_delta_vs_current,l1_logit_delta_vs_current,max_abs_logit_delta_vs_current,max_abs_prob_delta_vs_current,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k20_s0_018_c0_008_e246fd57.csv,submission_h008_delta_pos_k20_s0_018_c0_008_e246fd57.csv,20,20,5.7147185197081907e-05,0.10000757409489333,0.00800000000000023,0.0019053699033061422,0,0,0,0,0,0,20,0.0013148965534828464,0.007385407821692899
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k40_s0_006_c0_004_080b2992.csv,submission_h008_toward_plus_cons_k40_s0_006_c0_004_080b2992.csv,40,40,5.8754583793009974e-05,0.10282052163776745,0.004000000000000892,0.0009917595594806095,0,0,0,0,0,0,40,0.11440355278222913,0.007593139735732149
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k20_s0_018_c0_008_fef4caf2.csv,submission_h008_toward_plus_cons_k20_s0_018_c0_008_fef4caf2.csv,20,20,6.771042344624446e-05,0.1184932410309278,0.00800000000000134,0.001991480006969193,0,0,0,0,0,0,20,0.08110480884753306,0.008750546316593857
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k20_s0_01_c0_006_d298a76c.csv,submission_h008_toward_plus_abs_k20_s0_01_c0_006_d298a76c.csv,20,20,6.857142857143074e-05,0.1200000000000038,0.006000000000002004,0.0014998755923926188,0,0,0,0,0,0,20,0.11340555708368535,0.008861818183513266
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k40_s0_012_c0_005_c86b5951.csv,submission_h008_delta_pos_k40_s0_012_c0_005_c86b5951.csv,40,40,6.912677063685537e-05,0.12097184861449689,0.0050000000000003375,0.001248548477504774,0,0,0,0,0,0,40,0.0015566499015929288,0.008933587731209405
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k36_a0_0035_6d631dd3.csv,submission_h008_teacher_rank_centered_hi_k36_a0_0035_6d631dd3.csv,36,36,7.199999999999714e-05,0.125999999999995,0.0035000000000007248,0.0008744567524958669,0,0,0,0,0,0,36,-0.008939544518741334,0.009304909092688265
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k60_s0_008_c0_004_169ac783.csv,submission_h008_delta_pos_k60_s0_008_c0_004_169ac783.csv,59,59,7.608246508664096e-05,0.13314431390162168,0.004000000000000892,0.0009901637768765514,0,0,0,0,0,0,59,-0.009770067736469195,0.009832505849706264
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k20_s0_026_c0_01_161be920.csv,submission_h008_delta_pos_k20_s0_026_c0_01_161be920.csv,20,20,7.987926750689832e-05,0.13978871813707205,0.010000000000000342,0.0023811922744235714,0,0,0,0,0,0,20,8.25762083046721e-05,0.010323185035308971
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k20_a0_007_dde3c0a2.csv,submission_h008_teacher_rank_centered_hi_k20_a0_007_dde3c0a2.csv,20,20,8.000000000000016e-05,0.14000000000000026,0.007000000000001894,0.0017446299786866293,0,0,0,0,0,0,20,-0.001238037092529494,0.010338787880765168
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k20_a0_0035_55a31a5a.csv,submission_h008_anti_energy_state_highlow_k20_a0_0035_55a31a5a.csv,40,40,8.000000000000094e-05,0.14000000000000165,0.003500000000002057,0.0008749176051275898,0,0,0,0,0,0,40,0.01618287452779525,0.010338787880765272
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k20_a0_0035_6d678736.csv,submission_h008_balanced_state_highlow_k20_a0_0035_6d678736.csv,40,40,8.000000000000132e-05,0.14000000000000232,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,40,0.04447114633216187,0.01033878788076532
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k20_a0_0035_c66153c6.csv,submission_h008_teacher_rank_centered_highlow_k20_a0_0035_c66153c6.csv,40,40,8.000000000000133e-05,0.14000000000000234,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,40,0.0699748894983257,0.010338787880765322
hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k28_a0_005_aee3c7d6.csv,submission_h008_down_control_k28_a0_005_aee3c7d6.csv,28,28,8.000000000000306e-05,0.14000000000000534,0.005000000000001226,0.0012487533834408815,0,0,0,0,0,0,28,-0.003962639292554456,0.010338787880765544
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k28_s0_018_c0_008_1fd07627.csv,submission_h008_delta_pos_k28_s0_018_c0_008_1fd07627.csv,28,28,8.063572659090476e-05,0.14111252153408332,0.008000000000000895,0.001997572738901887,0,0,0,0,0,0,28,0.004418634059258303,0.010420945910434227
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k60_s0_006_c0_004_e404e001.csv,submission_h008_toward_plus_cons_k60_s0_006_c0_004_e404e001.csv,60,60,8.367061418082874e-05,0.1464235748164503,0.004000000000000892,0.0009917595594806095,0,0,0,0,0,0,60,0.1321220723040936,0.01081315914836161
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k40_s0_006_c0_004_cc47b4bb.csv,submission_h008_delta_signed_k40_s0_006_c0_004_cc47b4bb.csv,40,40,8.645773630431135e-05,0.15130103853254487,0.004000000000000337,0.0009999948078449616,0,0,0,0,0,0,40,0.06197607428145425,0.01117335245376754
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k40_s0_006_c0_004_14ad9d0c.csv,submission_h008_toward_plus_abs_k40_s0_006_c0_004_14ad9d0c.csv,40,40,9.142857142856681e-05,0.15999999999999193,0.004000000000000892,0.0009999948078449616,0,0,0,0,0,0,40,0.1793034958642021,0.011815757578016717
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k20_s0_018_c0_008_e9ec835a.csv,submission_h008_toward_plus_abs_k20_s0_018_c0_008_e9ec835a.csv,20,20,9.142857142857094e-05,0.15999999999999914,0.008000000000002228,0.0019998505870755245,0,0,0,0,0,0,20,0.11340555708634803,0.01181575757801725
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k40_s0_01_c0_006_9828b873.csv,submission_h008_toward_plus_cons_k40_s0_01_c0_006_9828b873.csv,40,40,9.152993039952261e-05,0.16017737819916458,0.0060000000000011156,0.0014982322154915018,0,0,0,0,0,0,40,0.11420177607769631,0.011828856689273276
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k80_s0_008_c0_004_d737fdb1.csv,submission_h008_delta_pos_k80_s0_008_c0_004_d737fdb1.csv,78,78,9.401952266884258e-05,0.16453416467047452,0.004000000000000892,0.0009901637768765514,0,0,0,0,0,0,78,-0.001525761500126274,0.012150598769049423
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k50_a0_0035_e895f4f1.csv,submission_h008_teacher_rank_centered_hi_k50_a0_0035_e895f4f1.csv,50,50,9.999999999999785e-05,0.17499999999999624,0.0035000000000007248,0.0008748978532304719,0,0,0,0,0,0,50,-0.023721738707960256,0.012923484850956159
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_model_delta_s0_0025_c0_0025_f90d275b.csv,submission_h008_continuous_model_delta_s0_0025_c0_0025_f90d275b.csv,250,250,0.00010035801655360738,0.17562652896881292,0.002500000000000391,0.0006249381574973123,0,0,0,0,0,0,250,0.05656107454538493,0.012969753066025803
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k36_a0_005_7c84f80c.csv,submission_h008_teacher_rank_centered_hi_k36_a0_005_7c84f80c.csv,36,36,0.00010285714285714028,0.1799999999999955,0.005000000000000782,0.0012492000852831753,0,0,0,0,0,0,36,-0.008939544519062323,0.013292727275269145
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k20_a0_009_f362fcbc.csv,submission_h008_teacher_rank_centered_hi_k20_a0_009_f362fcbc.csv,20,20,0.00010285714285714419,0.18000000000000232,0.009000000000001673,0.002242969414976148,0,0,0,0,0,0,20,-0.0012380370925518824,0.01329272727526965
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k40_s0_018_c0_008_fd435586.csv,submission_h008_delta_pos_k40_s0_018_c0_008_fd435586.csv,40,40,0.0001059758702410017,0.18545777292175297,0.008000000000000895,0.001997572738901887,0,0,0,0,0,0,40,0.002122968023447107,0.013695775536265106
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k60_s0_012_c0_005_b7982525.csv,submission_h008_delta_pos_k60_s0_012_c0_005_b7982525.csv,59,59,0.00010776366139443483,0.18858640744026095,0.0050000000000003375,0.0012498636854969547,0,0,0,0,0,0,59,-0.011381265008244755,0.013926820455145775
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k80_s0_006_c0_004_b4218c21.csv,submission_h008_toward_plus_cons_k80_s0_006_c0_004_b4218c21.csv,80,80,0.00011140246472464558,0.19495431326812976,0.004000000000000892,0.0009995050832307673,0,0,0,0,0,0,80,0.1481778236177446,0.014397080652281659
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k28_s0_026_c0_01_98fcefc3.csv,submission_h008_delta_pos_k28_s0_026_c0_01_98fcefc3.csv,28,28,0.00011202938285353182,0.19605141999368067,0.010000000000001119,0.0024968764966508683,0,0,0,0,0,0,28,0.005009342680691647,0.01447810032169617
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k20_a0_005_13ee81de.csv,submission_h008_teacher_rank_centered_highlow_k20_a0_005_13ee81de.csv,40,40,0.00011428571428571264,0.19999999999999712,0.0050000000000005596,0.0012499945749749886,0,0,0,0,0,0,40,0.06997488950072124,0.014769696972521429
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k20_a0_005_85db0c37.csv,submission_h008_balanced_state_highlow_k20_a0_005_85db0c37.csv,40,40,0.00011428571428571352,0.19999999999999868,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,40,0.04447114633368739,0.014769696972521545
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k20_a0_005_335c6c08.csv,submission_h008_anti_energy_state_highlow_k20_a0_005_335c6c08.csv,40,40,0.00011428571428571435,0.20000000000000012,0.005000000000000782,0.0012498908696140232,0,0,0,0,0,0,40,0.01618287452835171,0.01476969697252165
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k100_s0_008_c0_004_e5edf6eb.csv,submission_h008_delta_pos_k100_s0_008_c0_004_e5edf6eb.csv,94,94,0.00011546552983890911,0.20206467721809093,0.004000000000000892,0.0009901637768765514,0,0,0,0,0,0,94,-0.006350690390152173,0.014922170256808002
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k60_s0_006_c0_004_99de218a.csv,submission_h008_delta_signed_k60_s0_006_c0_004_99de218a.csv,60,60,0.00011562314757722438,0.20234050826014266,0.004000000000000337,0.0009999948078449616,0,0,0,0,0,0,60,0.05893768617245909,0.014942539961341596
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k30_a0_0035_27a07daf.csv,submission_h008_anti_energy_state_highlow_k30_a0_0035_27a07daf.csv,60,60,0.00011999999999999862,0.20999999999999758,0.003500000000002057,0.0008749176051275898,0,0,0,0,0,0,60,0.04998098701192592,0.015508181821147545
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k30_a0_0035_c3eb1925.csv,submission_h008_teacher_rank_centered_highlow_k30_a0_0035_c3eb1925.csv,60,60,0.00011999999999999968,0.20999999999999944,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,60,0.06183585145472316,0.015508181821147682
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k30_a0_0035_ac239e56.csv,submission_h008_balanced_state_highlow_k30_a0_0035_ac239e56.csv,60,60,0.00012000000000000049,0.21000000000000085,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,60,0.06442692435917069,0.015508181821147786
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k40_s0_01_c0_006_4d6a7d33.csv,submission_h008_orth_balanced_k40_s0_01_c0_006_4d6a7d33.csv,40,40,0.00012426870156794474,0.2174702277439033,0.00600000000000156,0.0014990207131918565,0,0,0,0,0,0,40,-0.01838432817558602,0.016059846821613603
hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k28_a0_008_0bcbc432.csv,submission_h008_down_control_k28_a0_008_0bcbc432.csv,28,28,0.00012800000000000146,0.22400000000000253,0.00800000000000134,0.0019980972946940234,0,0,0,0,0,0,28,-0.003962639292696054,0.016542060609224425
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k40_s0_01_c0_006_babbdd0a.csv,submission_h008_orth_delta_k40_s0_01_c0_006_babbdd0a.csv,40,40,0.00012993603476714924,0.22738806084251117,0.006000000000000449,0.0014999945181743968,0,0,0,0,0,0,40,0.05685966594850167,0.01679226376906602
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k60_s0_01_c0_006_057fe342.csv,submission_h008_toward_plus_cons_k60_s0_01_c0_006_057fe342.csv,60,60,0.00013153283818874548,0.2301824668303046,0.0060000000000011156,0.0014982322154915018,0,0,0,0,0,0,60,0.13209925004607,0.016998626417355566
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k40_s0_018_c0_008_488a7da7.csv,submission_h008_toward_plus_cons_k40_s0_018_c0_008_488a7da7.csv,40,40,0.0001320433034626257,0.23107578105959495,0.008000000000002228,0.001997572738901887,0,0,0,0,0,0,40,0.11505777343365921,0.017064596319694866
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k40_s0_01_c0_006_3b2df9a1.csv,submission_h008_delta_signed_k40_s0_01_c0_006_3b2df9a1.csv,40,40,0.00013320648285875653,0.23311134500282393,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,40,0.061922804350364305,0.017214919632743284
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k80_s0_012_c0_005_11f591ac.csv,submission_h008_delta_pos_k80_s0_012_c0_005_11f591ac.csv,78,78,0.0001346060819012177,0.23556064332713095,0.0050000000000003375,0.0012498636854969547,0,0,0,0,0,0,78,-0.0024847127189691637,0.01739579660296988
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k60_s0_006_c0_004_be8f9401.csv,submission_h008_toward_plus_abs_k60_s0_006_c0_004_be8f9401.csv,60,60,0.0001371428571428508,0.2399999999999889,0.004000000000000892,0.0009999948078449616,0,0,0,0,0,0,60,0.21384578406657373,0.01772363636702515
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k40_s0_01_c0_006_6502597e.csv,submission_h008_toward_plus_abs_k40_s0_01_c0_006_6502597e.csv,40,40,0.00013714285714286147,0.2400000000000076,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,40,0.17930349587015446,0.01772363636702653
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k80_s0_006_c0_004_40af3892.csv,submission_h008_delta_signed_k80_s0_006_c0_004_40af3892.csv,80,80,0.00013979531283296983,0.2446417974576972,0.004000000000000337,0.0009999948078449616,0,0,0,0,0,0,80,0.05369573338060167,0.018066426076316016
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k50_a0_005_50fad2f8.csv,submission_h008_teacher_rank_centered_hi_k50_a0_005_50fad2f8.csv,50,50,0.00014285714285713983,0.24999999999999473,0.005000000000000782,0.0012498636854969547,0,0,0,0,0,0,50,-0.023721738708683285,0.01846212121565166
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k36_a0_007_68e7f1a7.csv,submission_h008_teacher_rank_centered_hi_k36_a0_007_68e7f1a7.csv,36,36,0.00014399999999999935,0.2519999999999989,0.007000000000001894,0.0017488345871906619,0,0,0,0,0,0,36,-0.008939544519279058,0.018609818185377186
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k40_s0_026_c0_01_1f6dc995.csv,submission_h008_delta_pos_k40_s0_026_c0_01_1f6dc995.csv,40,40,0.00014596514590367463,0.2554390053314306,0.010000000000001119,0.0024968764966508683,0,0,0,0,0,0,40,0.0008580014437140926,0.01886378351853785
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k100_s0_006_c0_004_0128af99.csv,submission_h008_delta_signed_k100_s0_006_c0_004_0128af99.csv,100,100,0.00015915916752142831,0.27852854316249953,0.004000000000000337,0.0009999948078449616,0,0,0,0,0,0,100,0.0552727755803431,0.020568910903540162
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k80_a0_0035_b6836b39.csv,submission_h008_teacher_rank_centered_hi_k80_a0_0035_b6836b39.csv,80,80,0.00015999999999999706,0.27999999999999486,0.003500000000002057,0.0008749849478666971,0,0,0,0,0,0,80,-0.027329912731295744,0.02067757576152992
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k40_a0_0035_cac3f7c7.csv,submission_h008_anti_energy_state_highlow_k40_a0_0035_cac3f7c7.csv,80,80,0.0001599999999999983,0.27999999999999703,0.003500000000002057,0.0008749176051275898,0,0,0,0,0,0,80,0.04563122711411135,0.02067757576153008
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k40_a0_0035_f208dbc1.csv,submission_h008_balanced_state_highlow_k40_a0_0035_f208dbc1.csv,80,80,0.00015999999999999925,0.2799999999999987,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,80,0.07143561717083256,0.0206775757615302
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k40_a0_0035_c6d70a6b.csv,submission_h008_teacher_rank_centered_highlow_k40_a0_0035_c6d70a6b.csv,80,80,0.0001600000000000002,0.28000000000000036,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,80,0.05081648121745116,0.020677575761530325
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k20_a0_007_d0d4c282.csv,submission_h008_teacher_rank_centered_highlow_k20_a0_007_d0d4c282.csv,40,40,0.0001600000000000005,0.28000000000000086,0.007000000000001005,0.0017499945124433425,0,0,0,0,0,0,40,0.06997488950231474,0.020677575761530363
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k20_a0_007_390e1b5e.csv,submission_h008_balanced_state_highlow_k20_a0_007_390e1b5e.csv,40,40,0.00016000000000000058,0.280000000000001,0.007000000000001894,0.0017499945124433425,0,0,0,0,0,0,40,0.04447114633469829,0.020677575761530374
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k20_a0_007_7efd618b.csv,submission_h008_anti_energy_state_highlow_k20_a0_007_7efd618b.csv,40,40,0.00016000000000000064,0.28000000000000114,0.007000000000001894,0.0017498622065375002,0,0,0,0,0,0,40,0.016182874528719957,0.02067757576153038
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k60_s0_018_c0_008_6a6840a0.csv,submission_h008_delta_pos_k60_s0_018_c0_008_6a6840a0.csv,59,59,0.0001655804756875637,0.28976583245323645,0.008000000000000895,0.001999810397880164,0,0,0,0,0,0,59,-0.010459065893663742,0.0213987676916239
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k100_s0_012_c0_005_5f8d97e0.csv,submission_h008_delta_pos_k100_s0_012_c0_005_5f8d97e0.csv,94,94,0.0001660308230987373,0.29055394042279026,0.0050000000000003375,0.0012498636854969547,0,0,0,0,0,0,94,-0.0075818415166940415,0.021456968271083593
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k40_s0_018_c0_008_9414ae5a.csv,submission_h008_orth_balanced_k40_s0_018_c0_008_9414ae5a.csv,40,40,0.0001688317500232054,0.29545556254060945,0.00800000000000134,0.001998641582651728,0,0,0,0,0,0,40,-0.0179263508936058,0.02181894563785359
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k30_a0_005_1eabf1b0.csv,submission_h008_teacher_rank_centered_highlow_k30_a0_005_1eabf1b0.csv,60,60,0.00017142857142856766,0.2999999999999934,0.0050000000000005596,0.0012499945749749886,0,0,0,0,0,0,60,0.06183585145645035,0.022154545458781972
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k30_a0_005_27c17a31.csv,submission_h008_anti_energy_state_highlow_k30_a0_005_27c17a31.csv,60,60,0.00017142857142856858,0.299999999999995,0.005000000000000782,0.0012498908696140232,0,0,0,0,0,0,60,0.04998098701332382,0.022154545458782093
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k30_a0_005_54f6ee89.csv,submission_h008_balanced_state_highlow_k30_a0_005_54f6ee89.csv,60,60,0.0001714285714285694,0.29999999999999644,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,60,0.06442692436097278,0.022154545458782197
hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k60_a0_005_321a67f4.csv,submission_h008_down_control_k60_a0_005_321a67f4.csv,60,60,0.00017142857142857606,0.3000000000000081,0.00500000000000167,0.001249790772800241,0,0,0,0,0,0,60,0.02877873976670155,0.02215454545878306
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k80_s0_01_c0_006_a14e0b02.csv,submission_h008_toward_plus_cons_k80_s0_01_c0_006_a14e0b02.csv,80,80,0.00017546687480939587,0.3070670309164428,0.0060000000000011156,0.0014992232845653097,0,0,0,0,0,0,80,0.14777582857802,0.02267643498443897
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k40_s0_018_c0_008_7be47db2.csv,submission_h008_orth_delta_k40_s0_018_c0_008_7be47db2.csv,40,40,0.00018095323229657802,0.31666815651901153,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,40,0.05972485959934461,0.02338546356316427
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k60_s0_01_c0_006_903ad64d.csv,submission_h008_delta_signed_k60_s0_01_c0_006_903ad64d.csv,60,60,0.00018181550164694463,0.3181771278821531,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,60,0.058199352380434555,0.02349689881203334
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_0025_c0_0025_7396a5ae.csv,submission_h008_continuous_toward_plus_s0_0025_c0_0025_7396a5ae.csv,250,250,0.0001825701470216798,0.31949775728793967,0.0025000000000030553,0.0006249957607167289,0,0,0,0,0,0,250,0.2669553206127312,0.023594425292715684
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k40_s0_016_c0_008_83230adb.csv,submission_h008_delta_signed_k40_s0_016_c0_008_83230adb.csv,40,40,0.00018278776042773438,0.31987858074853515,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,40,0.061202821829853794,0.023622548528280794
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k80_s0_006_c0_004_a3451198.csv,submission_h008_toward_plus_abs_k80_s0_006_c0_004_a3451198.csv,80,80,0.00018285714285713744,0.3199999999999905,0.004000000000001336,0.0009999948078449616,0,0,0,0,0,0,80,0.24036053015047762,0.023631515156033928
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k40_s0_018_c0_008_72a21323.csv,submission_h008_toward_plus_abs_k40_s0_018_c0_008_72a21323.csv,40,40,0.00018285714285714568,0.32000000000000495,0.008000000000002228,0.0019999944327821484,0,0,0,0,0,0,40,0.17930349587313232,0.023631515156034993
