held_fold,target,rank,source,source_family,selector_loss,held_loss
1,Q1,1,best__absolute__c0.1_b0.2,best_late_fusion,0.6727658030173043,0.6548073636342788
1,Q1,2,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.6729153793169524,0.6542470716001195
1,Q1,3,best__absolute__c0.3_b0.2,best_late_fusion,0.6729339525903841,0.651744060832581
1,Q1,4,best__absolute__c0.03_b0.2,best_late_fusion,0.6729595818530814,0.6589555089707855
1,Q1,5,best__deviation__c0.3_b0.2,best_late_fusion,0.6732005379013576,0.6506519015256286
1,Q2,1,best_plus_digital_sleep__deviation__c0.03_b0.2,digital_sleep,0.6866356356267631,0.7210199380120158
1,Q2,2,digital_sleep__deviation__c0.03_b0.2,digital_sleep,0.6879940050661106,0.7237144779307213
1,Q2,3,best_plus_digital_sleep__deviation__c0.1_b0.2,digital_sleep,0.6881375011364662,0.7185055075362825
1,Q2,4,digital_sleep__absolute__c0.03_b0.2,digital_sleep,0.688281341649385,0.7322508508812399
1,Q2,5,best_plus_digital_sleep__absolute__c0.03_b0.2,digital_sleep,0.6883359261053882,0.7212108361835132
1,Q3,1,digital_sleep__absolute__c0.03_b0.2,digital_sleep,0.6686864188644992,0.6663540835959055
1,Q3,2,digital_sleep__deviation__c0.03_b0.2,digital_sleep,0.6692230804841283,0.6651616834518597
1,Q3,3,best__deviation__c0.3_b0.2,best_late_fusion,0.6692243415562183,0.6767828113570569
1,Q3,4,best__deviation__c0.1_b0.2,best_late_fusion,0.6695973067026628,0.6778632562875562
1,Q3,5,best__deviation__c0.03_b0.2,best_late_fusion,0.670062860382424,0.680744127347582
1,S1,1,best_plus_digital_sleep__deviation__c0.3_b0.2,digital_sleep,0.569489763940736,0.5667033466532444
1,S1,2,best_plus_digital_sleep__absolute_plus_deviation__c0.3_b0.2,digital_sleep,0.569600486883687,0.5697109235927271
1,S1,3,best_plus_digital_sleep__absolute_plus_deviation__c0.1_b0.2,digital_sleep,0.5704799310518375,0.565348661445184
1,S1,4,best_plus_digital_sleep__deviation__c0.1_b0.2,digital_sleep,0.5706004330172386,0.563010907888554
1,S1,5,best_plus_digital_sleep__absolute_plus_deviation__c0.03_b0.2,digital_sleep,0.5717603048246163,0.5613964510830455
1,S2,1,best_plus_digital_sleep__absolute_plus_deviation__c0.3_b0.2,digital_sleep,0.571907795301122,0.5544294767446166
1,S2,2,best_plus_digital_sleep__absolute_plus_deviation__c0.3_b0.1,digital_sleep,0.5723678799329974,0.5726303921467131
1,S2,3,digital_sleep__absolute_plus_deviation__c0.3_b0.2,digital_sleep,0.5731929154738238,0.5525220678659565
1,S2,4,best_plus_digital_sleep__absolute_plus_deviation__c0.3_b0.05,digital_sleep,0.5733041242032711,0.5858875699242836
1,S2,5,best_plus_digital_sleep__absolute__c0.3_b0.1,digital_sleep,0.57336689095341,0.5705574774152801
1,S3,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5374680051668604,0.4757292551240594
1,S3,2,best_plus_digital_sleep__absolute_plus_deviation__c0.3_b0.2,digital_sleep,0.5402419782914982,0.491925501725116
