target,selected_loss,base_loss,delta_vs_base,most_common_family
Q1,0.6701358387489662,0.6691817177735858,0.0009541209753803015,digital_sleep
Q2,0.6991158400790537,0.7016929759704349,-0.002577135891381155,digital_sleep
Q3,0.6698296832313182,0.6738888587098408,-0.004059175478522703,digital_sleep
S1,0.574508483016839,0.5708954587854569,0.0036130242313820115,best_late_fusion
S2,0.5791594364735811,0.5783156553303062,0.0008437811432749464,digital_sleep
S3,0.5251202551583003,0.5251202551583003,0.0,best_late_fusion
S4,0.6476249757993756,0.6432464279775342,0.004378547821841394,best_late_fusion
