row,driver_target,driver_flat,driver_step,bridge_target,bridge_flat,bridge_step,actions,action_count,public_delta_estimate,driver_public_delta,bridge_public_delta,public_utility,old_route_energy,new_route_energy,route_energy_delta,same_direction,driver_h088_alignment,driver_stability,source_support,solver_score,bundle_source,selected_seed,s2hub_score,route_gain,_key,row_support_score,row_support_rank,row_support_min_rank,driver_matched_toxicity,bridge_matched_toxicity,driver_joint_safety,bridge_joint_safety,bundle_joint_safety,driver_hardworld_safe,bridge_hardworld_safe,bundle_hardworld_safe,driver_broad_safe,bridge_broad_safe,bundle_broad_safe,driver_hardworld_top_toxic,bridge_hardworld_top_toxic,driver_broad_top_toxic,bridge_broad_top_toxic,driver_conflict,bridge_conflict,mean_responsibility,mean_selection,mean_listener_benefit,mean_human_state_responsibility,route_quality_raw,route_quality_rank,support_route_safety_score,route_toxicity_fusion_score,action_kind,flat_idx,target,raw_step,amp,decoded_logit_move,variant
184,S2,1292,1.2802977332677985,S1,1291,0.62,,2,-0.0018560842547145,-0.0013663658037879,-0.0004897184509265,0.0018560842547145,0.6840839009131192,0.6449262285364982,-0.039157672376621,True,0.5348571428571428,1.0,5,0.0039726275954962,s2hub_selected,True,0.0043072381589207,0.039157672376621,184|1292|1291|1|1,0.9396309084929656,1.0,0.996,True,True,0.8006952491309386,0.5608342989571262,0.5608342989571262,0.8030127462340673,0.697566628041715,0.697566628041715,0.4716106604866744,0.391657010428737,0.391657010428737,False,False,False,False,False,False,0.46405432802422597,0.5502201622247972,0.6467951668584581,0.3625512528473803,0.039157672376621,0.912568306010929,0.7664505918558288,0.7078001705716953,driver,1292,S2,1.2802977332677985,0.82,1.0498441412795947,s2_driver_safe_route_fusion
184,S2,1292,1.2802977332677985,S1,1291,0.62,,2,-0.0018560842547145,-0.0013663658037879,-0.0004897184509265,0.0018560842547145,0.6840839009131192,0.6449262285364982,-0.039157672376621,True,0.5348571428571428,1.0,5,0.0039726275954962,s2hub_selected,True,0.0043072381589207,0.039157672376621,184|1292|1291|1|1,0.9396309084929656,1.0,0.996,True,True,0.8006952491309386,0.5608342989571262,0.5608342989571262,0.8030127462340673,0.697566628041715,0.697566628041715,0.4716106604866744,0.391657010428737,0.391657010428737,False,False,False,False,False,False,0.46405432802422597,0.5502201622247972,0.6467951668584581,0.3625512528473803,0.039157672376621,0.912568306010929,0.7664505918558288,0.7078001705716953,bridge,1291,S1,0.62,0.82,0.5084,s2_driver_safe_route_fusion
200,S1,1403,0.6223388955850991,S2,1404,0.62,,2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.7160439521923733,-0.0355118533672844,True,0.6188571428571429,1.0,6,0.001952846279698,s2hub_selected,True,0.0022341505665994,0.0355118533672844,200|1403|1404|1|1,0.7264713257068341,0.88,0.908,True,True,0.5643105446118193,0.7022016222479721,0.5643105446118193,0.6952491309385863,0.7022016222479721,0.6952491309385863,0.3939745075318656,0.7995365005793743,0.3939745075318656,False,False,False,False,False,False,0.4985273146039044,0.6423174971031286,0.6184090909090909,0.5472665148063782,0.0355118533672844,0.8797814207650273,0.7469544893620927,0.6854138258808063,driver,1403,S1,0.6223388955850991,0.8036317710662847,0.5001313088624888,s2_driver_safe_route_fusion
200,S1,1403,0.6223388955850991,S2,1404,0.62,,2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.7160439521923733,-0.0355118533672844,True,0.6188571428571429,1.0,6,0.001952846279698,s2hub_selected,True,0.0022341505665994,0.0355118533672844,200|1403|1404|1|1,0.7264713257068341,0.88,0.908,True,True,0.5643105446118193,0.7022016222479721,0.5643105446118193,0.6952491309385863,0.7022016222479721,0.6952491309385863,0.3939745075318656,0.7995365005793743,0.3939745075318656,False,False,False,False,False,False,0.4985273146039044,0.6423174971031286,0.6184090909090909,0.5472665148063782,0.0355118533672844,0.8797814207650273,0.7469544893620927,0.6854138258808063,bridge,1404,S2,0.62,0.8036317710662847,0.4982516980610965,s2_driver_safe_route_fusion
17,S1,122,0.7193038163823231,S2,123,0.62,,2,-0.0004966154029543,-0.0004966154029543,0.0,0.0004966154029543,0.6371997392368175,0.5998845836447629,-0.0373151555920545,True,0.5542857142857143,1.0,6,0.0022001951946957,s2hub_selected,True,0.0025175819933197,0.0373151555920545,17|122|123|1|1,0.6526676716737405,0.816,0.844,True,True,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.5191193511008112,0.7995365005793743,0.5191193511008112,False,False,False,False,False,False,0.5678035035418401,0.8102549246813442,0.7434292289988493,0.4835364464692483,0.0373151555920545,0.8907103825136612,0.7262474442552745,0.6519259491773521,driver,122,S1,0.7193038163823231,0.7846356929269631,0.5643914483921532,s2_driver_safe_route_fusion
17,S1,122,0.7193038163823231,S2,123,0.62,,2,-0.0004966154029543,-0.0004966154029543,0.0,0.0004966154029543,0.6371997392368175,0.5998845836447629,-0.0373151555920545,True,0.5542857142857143,1.0,6,0.0022001951946957,s2hub_selected,True,0.0025175819933197,0.0373151555920545,17|122|123|1|1,0.6526676716737405,0.816,0.844,True,True,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.5191193511008112,0.7995365005793743,0.5191193511008112,False,False,False,False,False,False,0.5678035035418401,0.8102549246813442,0.7434292289988493,0.4835364464692483,0.0373151555920545,0.8907103825136612,0.7262474442552745,0.6519259491773521,bridge,123,S2,0.62,0.7846356929269631,0.48647412961471714,s2_driver_safe_route_fusion
25,S4,181,1.1184345670560465,S2,179,0.62,,2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6343531446808838,-0.0246425704216506,True,0.0,1.0,4,0.0026538883935871,s2hub_selected,True,0.0030328882126951,0.0246425704216506,25|181|179|1|1,0.8415890414157583,0.964,0.976,True,True,0.6998841251448435,0.6002317497103129,0.6002317497103129,0.9264194669756662,0.6002317497103129,0.6002317497103129,0.4078794901506373,0.7995365005793743,0.4078794901506373,False,False,False,False,False,False,0.4788987711441425,0.6151100811123986,0.5722382048331415,0.44756833712984045,0.0246425704216506,0.7213114754098361,0.7220790392579083,0.644235489368713,driver,181,S4,1.1184345670560465,0.8020084856995467,0.896994013478648,s2_driver_safe_route_fusion
25,S4,181,1.1184345670560465,S2,179,0.62,,2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6343531446808838,-0.0246425704216506,True,0.0,1.0,4,0.0026538883935871,s2hub_selected,True,0.0030328882126951,0.0246425704216506,25|181|179|1|1,0.8415890414157583,0.964,0.976,True,True,0.6998841251448435,0.6002317497103129,0.6002317497103129,0.9264194669756662,0.6002317497103129,0.6002317497103129,0.4078794901506373,0.7995365005793743,0.4078794901506373,False,False,False,False,False,False,0.4788987711441425,0.6151100811123986,0.5722382048331415,0.44756833712984045,0.0246425704216506,0.7213114754098361,0.7220790392579083,0.644235489368713,bridge,179,S2,0.62,0.8020084856995467,0.497245261133719,s2_driver_safe_route_fusion
161,S1,1130,0.4040649299779903,S2,1131,0.62,,2,-0.0001307858550265,-0.0001307858550265,0.0,0.0001307858550265,0.6656427624430343,0.6477562496689714,-0.0178865127740629,True,0.4674285714285714,1.0,3,0.0009209516820926,s2hub_selected,True,0.0010517627955846,0.0178865127740629,161|1130|1131|1|1,0.6084000305282579,0.784,0.808,True,True,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.4913093858632676,0.7995365005793743,0.4913093858632676,False,False,False,False,False,False,0.43912243594124556,0.5276825028968712,0.5661536248561565,0.47541571753986334,0.0178865127740629,0.5901639344262295,0.6278266473979689,0.5753851501244029,driver,1130,S1,0.4040649299779903,0.7641455975330453,0.30876443736017956,s2_driver_safe_route_fusion
161,S1,1130,0.4040649299779903,S2,1131,0.62,,2,-0.0001307858550265,-0.0001307858550265,0.0,0.0001307858550265,0.6656427624430343,0.6477562496689714,-0.0178865127740629,True,0.4674285714285714,1.0,3,0.0009209516820926,s2hub_selected,True,0.0010517627955846,0.0178865127740629,161|1130|1131|1|1,0.6084000305282579,0.784,0.808,True,True,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.4913093858632676,0.7995365005793743,0.4913093858632676,False,False,False,False,False,False,0.43912243594124556,0.5276825028968712,0.5661536248561565,0.47541571753986334,0.0178865127740629,0.5901639344262295,0.6278266473979689,0.5753851501244029,bridge,1131,S2,0.62,0.7641455975330453,0.4737702704704881,s2_driver_safe_route_fusion
5,S2,39,1.068731825035975,S4,41,0.62,,2,-0.0014025789575713,-0.0009262454151805,-0.0004763335423907,0.0014025789575713,0.7002695208916305,0.66328445979773,-0.0369850610939005,True,0.0,1.0,9,0.0033153422931835,s2hub_selected,True,0.0035938124354624,0.0369850610939005,5|39|41|1|1,0.7321749485695295,0.888,0.92,True,False,0.5052143684820394,0.54,0.5052143684820394,0.9264194669756662,0.54,0.54,0.3279258400926998,0.42,0.3279258400926998,False,False,False,False,False,False,0.2957841072647548,0.4117612977983777,0.3347640966628309,0.1861788154897494,0.0369850610939005,0.8852459016393442,0.6813249584993127,0.4584309250751579,driver,39,S2,1.068731825035975,0.7868608782482924,0.8409432624597076,s2_driver_safe_route_fusion
5,S2,39,1.068731825035975,S4,41,0.62,,2,-0.0014025789575713,-0.0009262454151805,-0.0004763335423907,0.0014025789575713,0.7002695208916305,0.66328445979773,-0.0369850610939005,True,0.0,1.0,9,0.0033153422931835,s2hub_selected,True,0.0035938124354624,0.0369850610939005,5|39|41|1|1,0.7321749485695295,0.888,0.92,True,False,0.5052143684820394,0.54,0.5052143684820394,0.9264194669756662,0.54,0.54,0.3279258400926998,0.42,0.3279258400926998,False,False,False,False,False,False,0.2957841072647548,0.4117612977983777,0.3347640966628309,0.1861788154897494,0.0369850610939005,0.8852459016393442,0.6813249584993127,0.4584309250751579,bridge,41,S4,0.62,0.7868608782482924,0.4878537445139413,s2_driver_safe_route_fusion
