subject_id,all_cells,kept_cells,all_gain_sum,kept_gain_sum,improvement_sum,all_positive_gain_rate,kept_positive_gain_rate
id04,6,6,0.38341558095407136,0.38341558095407136,0.0,0.5,0.5
id05,15,9,2.3770867709511516,0.662456757826221,-1.7146300131249306,0.8,0.6666666666666666
id06,13,12,0.14928200602034536,-0.1489343198379519,-0.29821632585829727,0.5384615384615384,0.5
id07,1,1,-0.12200748448116266,-0.12200748448116266,0.0,0.0,0.0
id08,3,3,0.0962708981810767,0.0962708981810767,0.0,0.6666666666666666,0.6666666666666666
id09,5,4,1.9337069364886443,1.6010459434475783,-0.332660993041066,1.0,1.0
id10,1,1,0.20928907645291445,0.20928907645291445,0.0,1.0,1.0
