prior_name,ridge_mult,loo_mae,loo_p90_abs,known_fit_mae,h042_fit_delta,h050_fit_delta,h057_fit_delta,h050_minus_h042_fit_delta,h057_minus_h042_fit_delta,h042_actual_delta,h050_actual_delta,h057_actual_delta,h057_minus_h042_actual_delta,q_mean,q_std,post_sensor_abs_error,selection_score
h020_joint_vector,0.001,0.0007472162531900512,0.0008731647400952822,0.0007399283424376669,-2.811273566869877e-05,-9.956757741084313e-05,-0.0002489579841184991,-7.145484174214435e-05,-0.00022084524844980034,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984126455068673,0.22638007610550498,0.0005716366929939263,0.795959595959596
h020_joint_vector,0.03,0.0007462271295136793,0.0008568764239459247,0.0007467318398020867,1.6282814520197805e-06,-5.967937431890138e-05,-0.00018444798676053127,-6.130765577092115e-05,-0.00018607626821255104,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984465410947359,0.2263198701370682,0.0006608597443560817,0.9101010101010101
h020_joint_vector,0.1,0.0007479432055719444,0.0008550752556319288,0.0007480968958094175,2.929272088194099e-06,-5.725577420357172e-05,-0.00017027695950185947,-6.018504629176582e-05,-0.00017320623159005358,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984279978713106,0.22632646767081802,0.0006647627162646049,0.9363636363636365
h057_anchor,0.0001,0.0015045879342309456,0.001781977403199507,0.0014540998344853456,-0.00014092101107319584,-0.00015538321792939465,-0.0003626504637031013,-1.4462206856198808e-05,-0.00022172945262990547,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.598258790845982,0.22410994691174768,0.00023321186678043504,0.9434343434343435
h012_posterior,0.0003,0.0008659708664644514,0.0010237447563691444,0.0008484646930082805,-6.90985179027173e-05,-0.00012898613886233736,-0.00019300076717106306,-5.988762095962006e-05,-0.00012390224926834577,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983505363262842,0.22533165516334613,0.0005153366477553444,0.9525252525252526
h020_joint_vector,0.003,0.0007604254048019884,0.0008834522813455974,0.000758339039555681,-9.900839267176296e-06,-7.825560650538772e-05,-0.00022601213074190788,-6.835476723821142e-05,-0.0002161112914747316,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984378218722681,0.22632833603927166,0.0006262723821984936,0.9656565656565657
h042_anchor,1e-05,0.0013795170216377348,0.0016983381175515002,0.0012791715558220836,-0.00020533895562474186,-0.00020636002731126035,-0.0002356612325506981,-1.021071686518486e-06,-3.0322276925956232e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5985327365493112,0.22482181066385024,0.0002937752792740499,0.9696969696969697
h020_joint_vector,0.3,0.0007537441473272125,0.0008604285009113299,0.0007536537994959401,3.357608950382341e-06,-5.646807109436212e-05,-0.00016363479923167911,-5.9825680044744465e-05,-0.00016699240818206145,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984174692586807,0.22632743375102857,0.0006660477268511695,0.9777777777777779
h012,1e-05,0.001381625843282467,0.0016925270203554134,0.0012804769901769903,-0.00020120613298840438,-0.00020352433575306097,-0.00023301549472862207,-2.3182027646565873e-06,-3.180936174021769e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5985392857939896,0.2248039004623899,0.00030319957755453933,0.985858585858586
h057_weighted_anchor,0.0001,0.0014491693864826184,0.001726846199426612,0.0014005791714163357,-0.0001402547354993764,-0.0001654695338559199,-0.00027408472652549397,-2.5214798356543492e-05,-0.00013382999102611756,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982381703203303,0.2238889836060478,0.00028201251144982357,0.993939393939394
h020_joint_vector,1.0,0.0007578376527323812,0.0008646568627206674,0.0007575857162967109,3.5211889258694893e-06,-5.595451359213433e-05,-0.0001599120333667544,-5.947570251800382e-05,-0.0001634332222926239,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984121706534947,0.22632571442376456,0.000666538466777631,1.004040404040404
h020_joint_vector,0.01,0.0007645920975604002,0.0008818739959546111,0.0007645556918185617,-1.44283467556283e-06,-6.524281362765407e-05,-0.0002051632988923432,-6.379997895209124e-05,-0.00020372046421678037,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984547617372443,0.22631083101090732,0.0006516463959733341,1.0101010101010102
post_h042_good_soft,0.0001,0.0014714793811902637,0.0017510125195670714,0.001420232653984183,-0.00013947123124448846,-0.00016648073437478648,-0.00025153082626466224,-2.7009503130298015e-05,-0.00011205959502017378,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982286175593524,0.22382597158497988,0.0003279038162263749,1.0474747474747474
h042_anchor,3e-05,0.0014875289809699321,0.0017802975684676477,0.001407920035011991,-0.00018625934397360904,-0.00019323469231161098,-0.00020134825967919515,-6.975348338001937e-06,-1.5088915705586107e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983474090574681,0.22426980261590163,0.0003814808366681885,1.095959595959596
h012,3e-05,0.0014976826052117323,0.001789387502086552,0.0014151460444783322,-0.00017820417484753934,-0.00018738282232617505,-0.00019783033176974955,-9.178647478635715e-06,-1.9626156922210216e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983533279083019,0.22423581049604943,0.00039657186161314945,1.1272727272727274
h057_anchor,0.0003,0.0015968110645334316,0.0018888829823607107,0.0015597452155866438,-9.179815516157298e-05,-0.00011001507911904786,-0.00033173309356034926,-1.8216923957474878e-05,-0.0002399349383987763,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982275715628165,0.22360196755973885,0.00038058043451530367,1.1454545454545455
h012_posterior,0.001,0.0009768537763815675,0.0011466134732360626,0.0009638952139970497,-2.64515633405636e-05,-8.892307328278564e-05,-0.00015539127890494743,-6.247150994222204e-05,-0.00012893971556438382,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983217774119852,0.22514847359719206,0.0006332025788497295,1.1646464646464647
h057_weighted_anchor,0.0003,0.0015969627314295028,0.0018853209235023375,0.0015548667318880077,-9.067156255191067e-05,-0.00011667266417191097,-0.00022675268478589508,-2.6001101620000308e-05,-0.0001360811222339844,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.598193454385161,0.2233427015615976,0.00042625976787648707,1.183838383838384
h012_posterior,0.1,0.0007504242306951467,0.0008745852100980042,0.0007488420002412425,5.603303876327271e-06,-4.63481643159938e-05,-3.455513806324968e-05,-5.195146819232107e-05,-4.015844193957695e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983968949728002,0.2249113102799272,0.0009069297277500157,1.2101010101010101
post_h042_good_soft,0.0003,0.0016365745061501218,0.0019319933374593863,0.0015933161231124718,-8.938360225704649e-05,-0.00011620515699631889,-0.00019818090578876507,-2.68215547392724e-05,-0.00010879730353171858,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.598180076049321,0.22326771057657274,0.0004846912861656113,1.2373737373737372
h012_posterior,0.003,0.0009437759146567186,0.0011076108169443134,0.0009352362949602153,-7.934956974839003e-06,-6.749435862156754e-05,-0.00012992550176625097,-5.955940164672854e-05,-0.00012199054479141196,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983585615886439,0.22506364074309562,0.0007026507394928469,1.2494949494949497
h012_posterior,0.01,0.0008524759443202294,0.0010036773140818256,0.0008468318390655367,8.258793655667669e-07,-5.436243925591707e-05,-0.00010275828717195667,-5.518831862148384e-05,-0.00010358416653752344,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983987884899095,0.22500516865305686,0.0007657460050218413,1.2595959595959596
h012_posterior,0.03,0.0007988991199169735,0.0009360442501190846,0.0007954267201848296,4.130522554671345e-06,-4.8847829440555655e-05,-7.171298232849968e-05,-5.2978351995227e-05,-7.584350488317102e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984033945233552,0.22495462309126113,0.0008311412578978598,1.281818181818182
h057_anchor,0.001,0.0017235897748872969,0.0020435233195571084,0.0017058329012656968,-5.452897005487895e-05,-6.838175553406327e-05,-0.00031031349162803965,-1.3852785479184322e-05,-0.0002557845215731607,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983013550417113,0.22322715300603907,0.0004923879898353857,1.283838383838384
h012_posterior,0.3,0.0007600103776478475,0.0008833434762600426,0.0007592658674962197,6.1049986842157595e-06,-4.368023396693744e-05,-1.8620059334599413e-05,-4.97852326511532e-05,-2.4725058018815173e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983870054712959,0.22487888930067867,0.0009393015800152048,1.294949494949495
h042_anchor,0.0001,0.0017060997455286386,0.0020247085856394892,0.0016422357456873401,-0.00014246025088530612,-0.0001467873373587777,-0.00014740402774620194,-4.327086473471573e-06,-4.943776860895827e-06,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981994756349627,0.2235261025321699,0.0005331683936224779,1.296969696969697
h042_world_cond,0.03,0.0007807108526672209,0.000904809736230669,0.0007791694404028833,-0.00013279204086004995,-0.00043740714966378506,-0.00017782832315478846,-0.0003046151088037351,-4.503628229473851e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5971170750029305,0.23056611514994368,0.0009194857121581161,1.3282828282828283
h042_world_cond,1e-05,0.001888276559917988,0.0023133814844784875,0.001832853500826166,-0.00021199637210418158,-0.00022040842328779938,-0.0001409052744052391,-8.412051183617796e-06,7.109109769894248e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981586130491526,0.23061953905241303,0.00048013002566111185,1.3676767676767678
h042_world_cond,0.003,0.0012016512706623933,0.0013888456902729628,0.0011925113364836103,-0.00013196522845873942,-0.0003492112793708176,-0.00015824749271590172,-0.00021724605091207817,-2.62822642571623e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5974622595844263,0.23035920804551266,0.0007830824448512652,1.3686868686868685
h012_posterior,1.0,0.0007650261686005143,0.0008880889460932219,0.0007645792203480883,6.298314623846967e-06,-4.2566144045789164e-05,-1.1481411170206282e-05,-4.886445866963613e-05,-1.777972579405325e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983824926812592,0.2248635623482951,0.0009537721922836223,1.3686868686868687
h057_weighted_anchor,0.001,0.001770811155134102,0.0020845986052845595,0.0017452157623914725,-5.307527293281297e-05,-7.485914451731464e-05,-0.00018154524787143908,-2.1783871584501672e-05,-0.00012846997493862612,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982590681312167,0.22294098210635108,0.0005542709313244967,1.3696969696969696
h042_world_cond,0.1,0.0008045411660605909,0.0009292907863442384,0.0008038706499087026,-0.0001328824551526902,-0.0004384477252596314,-0.00016627921584135707,-0.0003055652701069412,-3.3396760688666886e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5969520060268849,0.2306030909395157,0.0009445746636840313,1.386868686868687
h042_world_cond,0.01,0.0008931667571753664,0.0010356305312563864,0.0008883917862080885,-0.00013221952815749388,-0.00041317954453203585,-0.00018216528971861797,-0.00028096001637454193,-4.994576156112408e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5973046327242357,0.23048508496362838,0.0008629290814695146,1.38989898989899
h012,0.0001,0.0017462477956726096,0.00206416944663185,0.0016804308153607918,-0.0001236054651512574,-0.00013069907296175688,-0.00013559912777342495,-7.093607810499476e-06,-1.199366262216755e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981901808647719,0.22344476757680648,0.0005756329793020806,1.398989898989899
h057_anchor,0.003,0.001861365387647118,0.0022256690090493095,0.0018549725188175864,-3.769414703157692e-05,-4.392386983187191e-05,-0.0003056603384160607,-6.22972280029499e-06,-0.0002679661913844838,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.59842236490444,0.22300949355189198,0.0005428924589052918,1.404040404040404
h042_world_cond,3e-05,0.001966728109646699,0.002293218771249035,0.0019296373581788138,-0.0002011977371508207,-0.00022294893516194454,-0.00013138562007021883,-2.175119801112383e-05,6.981211708060187e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5979285612346487,0.23050274932896708,0.0005150489930328036,1.4313131313131313
h042_world_cond,0.3,0.0008199305555845103,0.0009473370704826593,0.0008194642371835935,-0.00013282155160735225,-0.00043835244589937806,-0.00015986563263050834,-0.0003055308942920258,-2.7044081023156087e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5968778801098841,0.23061866056733757,0.00095727217493056,1.4404040404040406
h042_world_cond,1.0,0.0008281773140050603,0.0009603476868805184,0.0008278027809513058,-0.0001327754673887731,-0.00043819936995851067,-0.00015675821558392027,-0.00030542390256973757,-2.398274819514717e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5968462526058704,0.23062347550326978,0.0009632269413605805,1.4666666666666668
h042_world_cond,0.0001,0.0019251477351970297,0.0022052155072055163,0.0019007440257446584,-0.00017791484542698465,-0.00023012790908771242,-0.00012091158557878415,-5.221306366072777e-05,5.70032598482005e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5977400564616077,0.2303791957950409,0.0005736379015910448,1.4737373737373738
h042_world_cond,0.001,0.0015178688513204817,0.0017484380653429946,0.0015046601861291834,-0.000136331408489919,-0.0002872417216393099,-0.00013018501959778049,-0.00015091031314939092,6.146388892138522e-06,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5975500040217734,0.23027687888888843,0.0007109020955933127,1.4939393939393941
post_h042_good_soft,0.001,0.0018166459439102455,0.0021416366177578862,0.0017911899117466234,-5.140393218844948e-05,-7.399506135448983e-05,-0.0001489266263983603,-2.2591129166040352e-05,-9.752269420991084e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982448661210519,0.22285967330984685,0.0006211795150150177,1.4949494949494953
h042_world_cond,0.0003,0.0017783503988357996,0.0020388914897906717,0.0017608465745517776,-0.00015300293585773921,-0.0002464213113312962,-0.00011741029432580482,-9.341837547355701e-05,3.5592641531934395e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5976314187312842,0.23028645697223055,0.0006381391981534164,1.509090909090909
h057_anchor,0.01,0.002019149146679247,0.0024377536059452523,0.00202023308130678,-2.946653046731468e-05,-2.772745192597908e-05,-0.00029735238070897966,1.7390785413356004e-06,-0.000267885850241665,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.59849531541234,0.2228844330908617,0.0005710534656807498,1.5424242424242425
h057_weighted_anchor,0.003,0.00196282593465049,0.002357002679346249,0.0019526446904796345,-3.61510118112858e-05,-5.066108310914909e-05,-0.000152477724657545,-1.4510071297863286e-05,-0.00011632671284625919,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983671387295113,0.22269970695951224,0.0006293302388738121,1.603030303030303
h057_anchor,0.03,0.002123491532372939,0.0025533121181227497,0.0021244525541458965,-2.6256325820994575e-05,-1.9315469841386145e-05,-0.0002932331749638341,6.94085597960843e-06,-0.0002669768491428395,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984727253089615,0.22287095316742028,0.0005910876344962557,1.6222222222222222
h042_anchor,0.0003,0.0019056408070599956,0.0022432791302335357,0.0018540934735790605,-9.409731122801442e-05,-9.634150253188132e-05,-9.071150024706073e-05,-2.2441913038669e-06,3.3858109809536925e-06,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981512171454719,0.22292547061929138,0.000694916388278052,1.6626262626262627
h057_anchor,0.1,0.00220650444837282,0.0026793888343140454,0.002206295306802515,-2.4667315401007567e-05,-1.3872872458552966e-05,-0.0002882265508233216,1.0794442942454601e-05,-0.00026355923542231404,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983989758002441,0.22290478904750763,0.000603561839681909,1.688888888888889
h057_anchor,0.3,0.002247476062441689,0.0027509676750905663,0.0022468354053761237,-2.4046988071569282e-05,-1.1370877304510584e-05,-0.0002852217792700722,1.2676110767058698e-05,-0.0002611747911985029,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983490944980117,0.22293045664092873,0.0006091861573194321,1.7252525252525253
post_h042_good_soft,0.003,0.001999793585939919,0.0024065789121874522,0.0019891259959663103,-3.4306947757838884e-05,-4.9609414012531607e-05,-0.00011454617766854109,-1.5302466254692722e-05,-8.02392299107022e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983544380650059,0.22261881240812978,0.0007070373969052669,1.7606060606060607
h057_anchor,1.0,0.0022683772853353615,0.0027873893252081403,0.002267518904063767,-2.3782802742630354e-05,-1.0199198882250577e-05,-0.00028344609912427104,1.3583603860379777e-05,-0.0002596632963816407,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983235684364663,0.22293917631955096,0.0006117936994928909,1.7666666666666668
h012,0.0003,0.001972552169790467,0.0023130399228608028,0.0019191391308293383,-6.346679862139851e-05,-6.980093992538537e-05,-7.1206294057246e-05,-6.33414130398686e-06,-7.739495435847487e-06,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981278010524722,0.2228132945514937,0.0007645573132642973,1.7686868686868689
h057_weighted_anchor,0.01,0.002144324520937996,0.0025828931730414962,0.0021424399153802337,-2.7848687660676975e-05,-3.483355932930548e-05,-0.00013153086056485102,-6.984871668628502e-06,-0.00010368217290417405,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984260851571874,0.22255962125635279,0.0006795262912098088,1.792929292929293
