fold,row,subject_id,reset_route,route_family,selection_score,row_reset_gain,raw_loss_mean,reset_loss_mean,law_name,feature_view,model_name
future_tail_id01,31,id01,global_prior,prior_reset,-0.012457777633180464,-0.10549163030409503,0.6756461770249997,0.7811378073290948,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,32,id01,global_prior,prior_reset,-0.012457777633180464,-0.0932093500257406,0.6179929965435392,0.7112023465692798,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,33,id01,global_prior,prior_reset,-0.012457777633180464,-0.008211370452601785,0.7256687826851866,0.7338801531377884,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,34,id01,global_prior,prior_reset,-0.012457777633180464,-0.022993363006097334,0.5251041556266862,0.5480975186327836,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,35,id01,global_prior,prior_reset,-0.012457777633180464,0.008308619325998579,0.6124606824682933,0.6041520631422947,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,36,id01,global_prior,prior_reset,-0.012457777633180464,0.16312894491869534,1.009844817629764,0.8467158727110687,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,37,id01,global_prior,prior_reset,-0.012457777633180464,0.1632811698148845,0.8296849629635403,0.6664037931486558,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,38,id01,global_prior,prior_reset,-0.012457777633180464,-0.10435348389052834,0.7347079103111616,0.8390613942016899,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,39,id01,global_prior,prior_reset,-0.012457777633180464,0.2157629544855889,0.8608050713526785,0.6450421168670896,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id01,40,id01,global_prior,prior_reset,-0.012457777633180464,0.014832774850370045,0.5276877009512834,0.5128549261009133,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,78,id02,global_prior,prior_reset,0.04574311698569495,-0.07338192204601157,0.4796849012010984,0.55306682324711,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,79,id02,global_prior,prior_reset,0.04574311698569495,0.0029487262361154176,0.6191249709554548,0.6161762447193394,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,80,id02,global_prior,prior_reset,0.04574311698569495,-0.054692443583705175,0.5614838011356342,0.6161762447193394,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,81,id02,global_prior,prior_reset,0.04574311698569495,-0.13546652821220506,0.38557619978783986,0.5210427280000449,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,82,id02,global_prior,prior_reset,0.04574311698569495,-0.17324246813332322,0.3478002598667217,0.5210427280000449,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,83,id02,subject_prior,prior_reset,-0.012407412791049479,0.06436460834284952,0.36352397929211916,0.29915937094926964,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,84,id02,global_prior,prior_reset,0.04574311698569495,-0.154685014781891,0.3618015183930178,0.5164865331749088,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,85,id02,subject_prior,prior_reset,-0.012407412791049479,-0.01599087781562014,0.5126479568331769,0.528638834648797,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,86,id02,subject_prior,prior_reset,-0.012407412791049479,-0.01523339430993187,0.9222912804716463,0.9375246747815782,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,87,id02,global_prior,prior_reset,0.022338258088045994,-0.05063891193937664,0.5917986002604,0.6424375121997766,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id02,88,id02,global_prior,prior_reset,0.022338258088045994,-0.07459027551484909,0.4784765477322609,0.55306682324711,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,114,id03,subject_prior,prior_reset,-0.011156522947870305,0.05401828592319907,0.40095785046900106,0.346939564545802,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,115,id03,subject_prior,prior_reset,-0.011156522947870305,0.023376776904036167,0.5578541879191893,0.5344774110151531,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,116,id03,subject_prior,prior_reset,-0.011156522947870305,0.029813655986095644,0.5642910670012488,0.5344774110151531,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,117,id03,subject_prior,prior_reset,-0.011156522947870305,0.03938051524520325,0.5624232537355655,0.5230427384903622,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,118,id03,subject_prior,prior_reset,-0.011156522947870305,0.053478590515584845,0.41185282758617775,0.3583742370705929,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,119,id03,subject_prior,prior_reset,-0.011156522947870305,0.03227514404696358,0.39064938111755654,0.35837423707059296,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,120,id03,subject_prior,prior_reset,-0.011156522947870305,0.0368928043819402,0.3838323689277422,0.346939564545802,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id03,121,id03,subject_prior,prior_reset,-0.011156522947870305,-0.11731567789822295,0.9128800612190779,1.030195739117301,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id04,166,id04,global_prior,prior_reset,-0.010062770771489421,0.03685510317709473,0.6567463534491574,0.6198912502720627,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id04,167,id04,global_prior,prior_reset,-0.010062770771489421,-0.006721151128980418,0.6131700991430823,0.6198912502720627,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id04,168,id04,global_prior,prior_reset,-0.010062770771489421,0.04955478171656902,0.5694431662961021,0.5198883845795331,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id04,169,id04,global_prior,prior_reset,-0.010062770771489421,0.06603817316172444,0.5787331454347412,0.5126949722730167,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id04,170,id04,global_prior,prior_reset,-0.010062770771489421,-0.06327506939739957,0.671281961876302,0.7345570312737015,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id04,171,id04,global_prior,prior_reset,-0.010062770771489421,0.023672437114740763,0.5435608216942739,0.5198883845795331,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
future_tail_id04,172,id04,global_prior,prior_reset,-0.010062770771489421,-0.03509541481263223,0.5847958354594305,0.6198912502720627,episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5
