iteration,joint_safety_weighted,hardworld_safe_weighted,broad_safe_weighted,joint_risk_weighted,hardworld_top_toxic_exposure,broad_top_toxic_exposure,broad_safe_hardworld_toxic_exposure,dual_safe_exposure
26,0.7089727706694907,0.8420603656168207,0.5408594965951495,0.2910272293305093,0.0,0.10971955312931678,0.0,0.35743742737202394
27,0.7095894469138858,0.8475911560923461,0.5606369404273035,0.2904105530861142,0.0,0.1233778575407641,0.0,0.4244891923550306
28,0.6941564520966336,0.8408812195128553,0.5569009945063275,0.30584354790336643,0.0,0.1598691115827031,0.0,0.4408247728644838
29,0.704951918808523,0.8357488632444312,0.558209588139045,0.29504808119147696,0.0,0.14138906845634497,0.0,0.4055690068449621
30,0.6846893802089897,0.838900136093325,0.5289134695202984,0.31531061979101027,0.0,0.1437135048005502,0.0,0.3626870821699647
31,0.6775311523310397,0.8412037461071321,0.5210872153427059,0.32246884766896033,0.0,0.16314087160270968,0.0,0.35047313211201864
32,0.7110539725819638,0.8440422362503639,0.5523634946856938,0.2889460274180362,0.0,0.14185411143886142,0.0,0.39902869832452803
33,0.6991313182645806,0.840164170367044,0.5547310695364267,0.30086868173541936,0.0,0.1542040363255959,0.0,0.41951022824408485
34,0.6844190863985942,0.8393365555511781,0.5409421493364299,0.31558091360140583,0.0,0.15334737328017045,0.0,0.40874077427955186
35,0.7164564413190875,0.850153350255683,0.5614340466284976,0.2835435586809125,0.0,0.1424554077276841,0.0,0.42192499382222276
36,0.6901534080901228,0.8458649743876145,0.5415154870287124,0.3098465919098772,0.0,0.1764639345826921,0.0,0.3917503694142239
37,0.6957419156917509,0.8380303676751705,0.5541316079613025,0.3042580843082491,0.0,0.15298421566415393,0.0,0.42435531548496025
38,0.6882622989267941,0.835620537557645,0.5358609717429716,0.31173770107320586,0.0,0.15496827290489232,0.0,0.37932266122670505
39,0.6966037371225061,0.8444697274264069,0.543074674112569,0.3033962628774939,0.0,0.1467699601599685,0.0,0.3852743405553558
40,0.7226991308649003,0.8393643507134738,0.5691334200815049,0.27730086913509966,0.0,0.10637474088125166,0.0,0.42867815828112205
41,0.701790979143095,0.8394160007185725,0.5607127738102228,0.29820902085690504,0.0,0.13581229481377152,0.0,0.43528752248694474
42,0.6988259456402561,0.8429772482046998,0.556006162859158,0.30117405435974387,0.0,0.14766027974947976,0.0,0.43308770955046183
43,0.7041724899864282,0.840113897591594,0.564878403511584,0.29582751001357177,0.0,0.12528541933053033,0.0,0.4445452507249476
44,0.7139903176283545,0.8409366346770524,0.5755455711033837,0.2860096823716455,0.0,0.12127272667703445,0.0,0.47068331367834726
45,0.6976065901782716,0.8418072099946342,0.5501815877243197,0.30239340982172835,0.0,0.1343337524757692,0.0,0.40653417497861094
46,0.6958878125508011,0.8373857361634918,0.5486456280163663,0.3041121874491989,0.0,0.1581112734987082,0.0,0.4037187782538157
47,0.7130597061199394,0.8461077709950828,0.5648848613392612,0.2869402938800606,0.0,0.12210596682279114,0.0,0.43472414323254666
48,0.6953055207267455,0.8411083820118297,0.5455747272726168,0.30469447927325455,0.0,0.14184010026049582,0.0,0.38693364831798954
49,0.7045481548778447,0.8384359163792201,0.5537236835730703,0.2954518451221553,0.0,0.1017522704255421,0.0,0.3983131239499089
50,0.69860377765311,0.8446881221080534,0.5441902791615669,0.30139622234689,0.0,0.1515333434352094,0.0,0.39685859977793136
51,0.7142374704054492,0.8394418245591792,0.564959273979539,0.28576252959455084,0.0,0.1344625184799119,0.0,0.42892338029529065
52,0.6845447305208909,0.8450667646381816,0.5287282518296273,0.31545526947910907,0.0,0.15845910350870546,0.0,0.3680295427150009
53,0.687916059168246,0.8372464931638155,0.5389007264624778,0.31208394083175395,0.0,0.15766477935463605,0.0,0.3801584680258848
54,0.6976813103421132,0.8371497754996342,0.5425101700094107,0.3023186896578868,0.0,0.13522808340806725,0.0,0.3694663787977308
55,0.7056746454323446,0.8388190464971962,0.5601632721509411,0.2943253545676554,0.0,0.12345776145991746,0.0,0.4301173355656298
56,0.7088688018849941,0.8464603524344735,0.5544487834232469,0.2911311981150059,0.0,0.1399377929182094,0.0,0.4133485743187876
57,0.7121569529249674,0.8446876187591892,0.5575223936152689,0.2878430470750326,0.0,0.13849326734238704,0.0,0.4090125788732756
58,0.7028534177600331,0.8356934193284657,0.5496624652384995,0.2971465822399669,0.0,0.12541219285024027,0.0,0.39271344991828105
59,0.7020658644299141,0.8459125054983417,0.5469485557953145,0.29793413557008586,0.0,0.14125596814076663,0.0,0.3965376888329047
60,0.7072753845885703,0.8437926832540311,0.5575639246067537,0.2927246154114297,0.0,0.11705924227797221,0.0,0.41850942586264933
61,0.7081985906879826,0.8405901458865219,0.5493811621637106,0.29180140931201737,0.0,0.13064306165865286,0.0,0.38037361655535545
62,0.6887992630461235,0.8444508763630877,0.5354175027612731,0.3112007369538765,0.0,0.15531709266703783,0.0,0.3770458642642129
63,0.6972336255090825,0.8372420935859517,0.5494486282879705,0.3027663744909175,0.0,0.1328081593483091,0.0,0.403088525981841
64,0.6806923396246797,0.8346027175946146,0.5413414498818917,0.3193076603753203,0.0,0.14575519202165058,0.0,0.4126369344418543
65,0.6837445555373783,0.8425374313527213,0.5286370327440034,0.31625544446262166,0.0,0.1513576550829166,0.0,0.36083233064828013
66,0.7188889208593906,0.8485607561028558,0.5655989985416784,0.2811110791406094,0.0,0.1265801408712927,0.0,0.42713564474839094
67,0.6968177234194919,0.8373334011409218,0.543975245683574,0.3031822765805081,0.0,0.14190637255527225,0.0,0.3843013916090311
68,0.7014731468462124,0.8343869690439077,0.5511595673132355,0.2985268531537876,0.0,0.12359401555197976,0.0,0.3975169004314576
69,0.6924434498957829,0.8454647828601114,0.55660527374477,0.3075565501042171,0.0,0.18028046220020835,0.0,0.4468427904176164
70,0.692097712188023,0.8407330817599051,0.535966040465668,0.30790228781197704,0.0,0.13917867375918697,0.0,0.3709678574585808
71,0.7083958600025309,0.8417959121893795,0.56849136587425,0.29160413999746915,0.0,0.14009797658993584,0.0,0.45099027518092083
72,0.7093109807070761,0.8450119452797025,0.5665132600403927,0.2906890192929239,0.0,0.13576596919937448,0.0,0.4474767335201196
73,0.6956990153177632,0.8461400074511621,0.5514284553980907,0.30430098468223676,0.0,0.1296659177835581,0.0,0.42412491757505794
74,0.6953516258862609,0.8417001461415454,0.5401009373325824,0.30464837411373913,0.0,0.1282660966745753,0.0,0.38282304732128264
75,0.7108354741398124,0.847284825252731,0.554363257579051,0.2891645258601876,0.0,0.13762321894794663,0.0,0.40571912453455367
76,0.7037357077363553,0.8346087055513859,0.5484162139360405,0.2962642922636447,0.0,0.11812600313206266,0.0,0.3842752286099706
77,0.7073741670356827,0.8374934852174345,0.5590217960151823,0.2926258329643173,0.0,0.13319765978694972,0.0,0.4124939708386172
78,0.7203943743430901,0.8433107463971095,0.5656073137591071,0.27960562565690994,0.0,0.10967932068774021,0.0,0.4278607559946244
79,0.7032458043961466,0.8443018805887664,0.548952396778209,0.2967541956038534,0.0,0.131889947183102,0.0,0.39322627688025863
80,0.7028561129884896,0.8445283183502514,0.5558633483401856,0.2971438870115104,0.0,0.1348645712195377,0.0,0.42622381444550067
81,0.7031162901617773,0.8439599427741586,0.5520000564888254,0.29688370983822265,0.0,0.13519929687512738,0.0,0.4155269620566394
82,0.7149866495761179,0.8401084529480415,0.5735742150764025,0.2850133504238821,0.0,0.1155913882874931,0.0,0.4611379245701151
83,0.6881335063100767,0.8396243385866572,0.5387149405451918,0.31186649368992325,0.0,0.15662540170974096,0.0,0.38821130323944086
84,0.6821575413556616,0.8492810475630487,0.5406509912910639,0.31784245864433835,0.0,0.17312188471450046,0.0,0.4185663827397639
85,0.7137344004312615,0.8469110614927433,0.5557454663764678,0.28626559956873854,0.0,0.10592823245464694,0.0,0.4062364746501195
86,0.6957145389054741,0.8435350817200029,0.5405814775751696,0.3042854610945259,0.0,0.14816869451720197,0.0,0.3841485078341454
87,0.685367841668003,0.8344250017141231,0.543901760604965,0.314632158331997,0.0,0.14218557725253034,0.0,0.408056895529914
88,0.6952998568230286,0.8378585270968694,0.5529490058853399,0.30470014317697136,0.0,0.15211888300984358,0.0,0.4236283869721125
89,0.6984492436272696,0.8365472013686964,0.5394520585604023,0.30155075637273043,0.0,0.14080987859715596,0.0,0.3612274140801595
90,0.6860877603673254,0.8414929655486093,0.5376848416363279,0.31391223963267456,0.0,0.14507097528135374,0.0,0.39009242455135884
91,0.6929507155629093,0.8432945211053933,0.5423724236911462,0.3070492844370907,0.0,0.15125572856385242,0.0,0.4024409788882663
92,0.7198999349498955,0.8424670850847854,0.5705937864586447,0.28010006505010454,0.0,0.11035548908140728,0.0,0.4413545614394298
93,0.7098166070786321,0.8456262941092317,0.5632643155970302,0.29018339292136786,0.0,0.12992373159616397,0.0,0.44056263861472805
94,0.701106281156786,0.8442581813907726,0.55081420501792,0.29889371884321403,0.0,0.14893691866599754,0.0,0.4170624901376412
95,0.7126204177219733,0.8498873832072417,0.5527303002311181,0.28737958227802674,0.0,0.13860202489653284,0.0,0.3996291420871473
96,0.691953847327061,0.8379522842188534,0.5507977403103695,0.308046152672939,0.0,0.14093035445138855,0.0,0.4247077249096194
97,0.6920545598507729,0.8362602465749804,0.543184476443944,0.3079454401492271,0.0,0.1563387899981184,0.0,0.393273544897124
98,0.7157639521103517,0.8418571844137719,0.5646201160046265,0.2842360478896483,0.0,0.11930783606777128,0.0,0.4193503133845139
99,0.6917853756526413,0.842512406176039,0.5489857370442456,0.3082146243473587,0.0,0.15933807907916592,0.0,0.416938836225396
100,0.7108140415790716,0.8442124129185549,0.5546920409931316,0.2891859584209284,0.0,0.11510263778266278,0.0,0.4004305221005573
101,0.7170820086100298,0.836501424609817,0.5763153316173727,0.2829179913899702,0.0,0.11661184283010392,0.0,0.4542827157907187
102,0.7006198664729397,0.8420646962604664,0.5466198049356137,0.2993801335270603,0.0,0.12972080174866063,0.0,0.3960904717607577
103,0.691003583139976,0.8481901217600315,0.5387585896897588,0.308996416860024,0.0,0.17147972287984736,0.0,0.3978473742097271
104,0.693791711013366,0.8407951144775386,0.5475071832135775,0.306208288986634,0.0,0.15450278612690152,0.0,0.4058414515686637
105,0.7003226986553942,0.8441524939032345,0.5483129549161095,0.2996773013446058,0.0,0.13581793806865142,0.0,0.4022462781258898
106,0.7102856154721091,0.8436944753261111,0.5665125000917828,0.2897143845278909,0.0,0.15022182623067049,0.0,0.4465021008290925
107,0.6917771445726116,0.8485982167908481,0.540446987086421,0.30822285542738836,0.0,0.17255631117649078,0.0,0.39915237729177544
108,0.7105771939991219,0.8375721568040488,0.555132671511055,0.2894228060008781,0.0,0.11438691290364493,0.0,0.4034738184604098
109,0.7027904262375868,0.8363250672441408,0.5504827365828732,0.2972095737624132,0.0,0.1309785989972289,0.0,0.3994244584227732
110,0.6965253226603664,0.8400587570673483,0.5449179645073273,0.3034746773396336,0.0,0.15494460050084313,0.0,0.3915752438332728
111,0.6952854284178799,0.843160989753587,0.5415480582018848,0.3047145715821201,0.0,0.14367428025652595,0.0,0.38431486804547477
112,0.6930582731104754,0.8454853315012429,0.5384365422252234,0.3069417268895246,0.0,0.15453120726886505,0.0,0.3808545651866554
113,0.7011383206402394,0.8404726578810182,0.5569705956836997,0.2988616793597606,0.0,0.13689974528333365,0.0,0.4285344428773553
114,0.6994487617910525,0.8447857448365353,0.5446288459579008,0.30055123820894747,0.0,0.1362509820013927,0.0,0.39351092592713405
115,0.6985361482606999,0.8466590369603743,0.5415452828358195,0.3014638517393001,0.0,0.13973078151772025,0.0,0.3808228636754332
116,0.698991343887602,0.842709362368062,0.5470523833839607,0.301008656112398,0.0,0.13309441954978438,0.0,0.3918078008579585
117,0.7003621633776888,0.8413551022443765,0.5535551308862005,0.29963783662231125,0.0,0.1354242972855439,0.0,0.40483621167456446
118,0.6881582383242236,0.8273972616150554,0.5419757512639787,0.3118417616757764,0.0,0.14314298663007727,0.0,0.3848874386549915
119,0.7051723787255821,0.8447307259690263,0.5579679859603298,0.29482762127441786,0.0,0.14184255464020012,0.0,0.42644395312940603
120,0.7135913133002421,0.8427823832348514,0.5641331964351122,0.28640868669975794,0.0,0.11717022244495492,0.0,0.42794047812029457
121,0.6991648976661273,0.845862607090889,0.5449127782311376,0.3008351023338727,0.0,0.14192546287522315,0.0,0.39453643971825103
122,0.708111892012768,0.8463247472440767,0.5598615175929986,0.29188810798723197,0.0,0.12129504438423933,0.0,0.43110642242398994
123,0.7105996014705374,0.8418836113696433,0.5668424115218315,0.28940039852946264,0.0,0.12982203933030473,0.0,0.4448237967778637
124,0.6985500243572508,0.8440480727760666,0.5454995854471233,0.3014499756427492,0.0,0.12980992556691334,0.0,0.39288585480881594
125,0.7169236062684172,0.8470429182102063,0.5711804335122503,0.2830763937315828,0.0,0.1310967990898504,0.0,0.44654745722687983
126,0.7138008622562492,0.8507423144302173,0.5439731174430389,0.28619913774375083,0.0,0.13109803680348925,0.0,0.35729693467893137
127,0.6867874886780947,0.8348203849215033,0.5490216268889155,0.3132125113219053,0.0,0.12798566089696273,0.0,0.4081705249340547
128,0.7136919880044006,0.842912058894752,0.5632514945555359,0.2863080119955994,0.0,0.12899278655794005,0.0,0.4235637216135014
129,0.7013541239601311,0.8460072768586975,0.5462435197387234,0.2986458760398689,0.0,0.16847947995234594,0.0,0.3955543380715921
130,0.6922523005700657,0.8386257729495341,0.5365813910343907,0.3077476994299343,0.0,0.1540944482792106,0.0,0.3685824806463258
131,0.6948551515379843,0.8384063658949956,0.5532895487914778,0.3051448484620157,0.0,0.1287278483265075,0.0,0.4172873190536679
132,0.6950863437582017,0.8459238591932953,0.5430621650723659,0.30491365624179834,0.0,0.13813163511801665,0.0,0.40202312666200324
133,0.700112534443642,0.8432146051657409,0.5458553078275008,0.29988746555635803,0.0,0.16256073394039075,0.0,0.3957923965352152
134,0.6892529412447341,0.8464393404715285,0.5355145335708587,0.31074705875526587,0.0,0.15860037264764962,0.0,0.38630343046037885
135,0.6930398228201512,0.8423013342544164,0.5383689502551492,0.3069601771798488,0.0,0.16074561705392004,0.0,0.3706136041920195
136,0.6899814302203747,0.8369063753644836,0.5408629759548239,0.3100185697796253,0.0,0.12651292390726,0.0,0.3887287677010078
137,0.6932330818389174,0.8343749594260931,0.5470048097290885,0.3067669181610826,0.0,0.14349023513573872,0.0,0.4069250203861758
138,0.7094852863497395,0.841669843885268,0.5555748880549396,0.2905147136502605,0.0,0.1545987236002383,0.0,0.40709493550472836
139,0.7015647803750918,0.8527362924538573,0.5543853172550425,0.29843521962490815,0.0,0.15722978180234354,0.0,0.43149069030460235
140,0.7204864131029842,0.8409416523256191,0.5806889236773595,0.2795135868970158,0.0,0.12571888707481538,0.0,0.46816331194495836
141,0.702557855216652,0.8495580602905403,0.5488060754148139,0.29744214478334796,0.0,0.1414855650047456,0.0,0.4011400490635408
142,0.6703039035990148,0.8348239860509596,0.5194243353523647,0.3296960964009852,0.0,0.17717537752330126,0.0,0.3543302980768465
143,0.708382500849015,0.8465121772690621,0.5468718204718311,0.291617499150985,0.0,0.133502931980152,0.0,0.381674211126791
144,0.7068357860348897,0.8470922595962082,0.5612229044451844,0.2931642139651103,0.0,0.13203457087912174,0.0,0.4368086960878573
145,0.6915655498261348,0.8389770504781514,0.5473516899828235,0.30843445017386517,0.0,0.17345918186026463,0.0,0.4156397498666483
146,0.6850363939493908,0.8344241258682964,0.5374960463641526,0.31496360605060925,0.0,0.1389695509471259,0.0,0.37925320850554767
147,0.6974811752837226,0.8528973007406249,0.5457691219515063,0.30251882471627745,0.0,0.14756127922242263,0.0,0.41196313963724646
148,0.7327652808390505,0.841551100022169,0.5913503102520966,0.26723471916094954,0.0,0.09088363132036742,0.0,0.4803988028856424
149,0.7093059221011632,0.8428287451737584,0.5558258792682251,0.29069407789883683,0.0,0.12056813096626295,0.0,0.40549156333232
150,0.7239950845207432,0.8417788666194882,0.5731283979143971,0.27600491547925676,0.0,0.11296117450204422,0.0,0.44183038338682334
151,0.696175485450733,0.843568010944128,0.5466136135005705,0.30382451454926696,0.0,0.15686682692154427,0.0,0.411268104459847
152,0.7061439457293875,0.8490327225718872,0.5514505467979611,0.29385605427061245,0.0,0.12788684031333333,0.0,0.39691398008990647
153,0.7014340513851699,0.8472270878459192,0.5543011906075086,0.2985659486148301,0.0,0.1449894600532958,0.0,0.4303010363465987
154,0.7192111244957238,0.8388031118988036,0.5767547779904711,0.2807888755042762,0.0,0.10526963705681483,0.0,0.4564772312319066
155,0.7136203326756229,0.8389440299146789,0.5602701591693082,0.28637966732437714,0.0,0.1118901643870768,0.0,0.40056441551219396
156,0.7000143028035837,0.8443317114525971,0.5470822458205947,0.2999856971964163,0.0,0.14643282656325837,0.0,0.4063905734651063
157,0.6921911186526909,0.8454691629659893,0.5435851112534317,0.3078088813473091,0.0,0.15893522439340307,0.0,0.40007784083201964
158,0.7013514690473863,0.8434472605106396,0.5571295363561315,0.2986485309526137,0.0,0.16335824387548942,0.0,0.4252170311343932
159,0.6937722604875348,0.8415737527767267,0.5497291179603487,0.3062277395124652,0.0,0.1544999590359279,0.0,0.42003772599803596
160,0.6932395223004734,0.8489572057290915,0.5414261828821637,0.30676047769952663,0.0,0.16085945648129402,0.0,0.39081316519454307
161,0.6830882148142398,0.8407447706533324,0.5312845482953124,0.31691178518576024,0.0,0.15698597609983708,0.0,0.36495128051605974
162,0.6844846339119799,0.8414432547135473,0.5350724003744421,0.3155153660880201,0.0,0.17395769801918443,0.0,0.38075528334747133
163,0.685709126518748,0.8408550399627065,0.5457012742753988,0.31429087348125195,0.0,0.1741593168113264,0.0,0.4242829967421635
164,0.6975364735105517,0.8409137543349544,0.550185552779356,0.3024635264894483,0.0,0.16545142045594025,0.0,0.41911658593324136
165,0.7022855706713457,0.8411837527307375,0.5533516224661318,0.29771442932865433,0.0,0.13588612951558068,0.0,0.4089885790421499
166,0.7016875047120315,0.8515479589819437,0.542348938321484,0.29831249528796855,0.0,0.16040747216020418,0.0,0.3901253466868496
167,0.7078627351116167,0.8389508856098058,0.5615653800483844,0.2921372648883833,0.0,0.11224662742708338,0.0,0.4227182105230618
168,0.6941030723323547,0.8379403114515781,0.5420469900035035,0.3058969276676453,0.0,0.13861223788431828,0.0,0.387387901218139
169,0.7097623639470053,0.8352622011032447,0.5609258546912722,0.2902376360529947,0.0,0.12100810583673152,0.0,0.4161398802554507
170,0.7147125512579932,0.853696914786814,0.5592241295221825,0.28528744874200684,0.0,0.1402366082504829,0.0,0.4189688651163234
171,0.688823730049519,0.8510335706775415,0.5398194851450142,0.311176269950481,0.0,0.1599387286243238,0.0,0.400860745828028
172,0.7131913244622458,0.8535779085516031,0.5683737043982365,0.28680867553775424,0.0,0.13259911727335963,0.0,0.459621904781797
173,0.6977582747791072,0.8429262506744782,0.5501475254444484,0.30224172522089277,0.0,0.14831607682166698,0.0,0.4090650930902867
174,0.694780094815769,0.8431042670378287,0.5452452025309483,0.30521990518423103,0.0,0.15044291534350443,0.0,0.3967994636298551
175,0.6958245871860194,0.8409104867459651,0.5506195788349524,0.30417541281398064,0.0,0.1440262401314815,0.0,0.4113845371966132
176,0.719250441038787,0.840886813551807,0.5614012319164364,0.280749558961213,0.0,0.10760222647957071,0.0,0.40707807145272995
177,0.7172722861794489,0.8405761309478881,0.5662870078742396,0.28272771382055106,0.0,0.10774981728186198,0.0,0.4371755256987225
178,0.7114809827723698,0.8435242291278346,0.5581680163318772,0.2885190172276302,0.0,0.13209030410618292,0.0,0.42806645565813484
179,0.7072122730727788,0.8485131200754378,0.5562762567410042,0.2927877269272212,0.0,0.1462415871206135,0.0,0.422310036788383
180,0.692182555258154,0.842265544972513,0.5478546558568425,0.307817444741846,0.0,0.1507449577520823,0.0,0.4095600300053045
181,0.7056611637242756,0.8415236506949808,0.5630799766792162,0.29433883627572444,0.0,0.12840079513598004,0.0,0.44048142896213915
182,0.687808852410841,0.8382786849746361,0.5479412588826085,0.312191147589159,0.0,0.14825856069966054,0.0,0.41737692327771325
183,0.7253361586521794,0.8442838633989872,0.5737283216383816,0.2746638413478206,0.0,0.1071119492315734,0.0,0.43975574558123753
184,0.6871618825463529,0.8466396857369085,0.5409316948053394,0.3128381174536471,0.0,0.1463098812979624,0.0,0.40466321784305653
185,0.721411302196091,0.8437654433073852,0.5723405766872292,0.27858869780390905,0.0,0.13480564007007395,0.0,0.44451266276434515
186,0.7128083630002692,0.8407623390396783,0.5666427594765949,0.2871916369997308,0.0,0.1208808404718856,0.0,0.44274066265581913
187,0.690060909428648,0.8402662440186737,0.5468561521002681,0.30993909057135205,0.0,0.15916311643105213,0.0,0.41332232582537154
188,0.6930005519533965,0.839870369585711,0.551824266560588,0.3069994480466035,0.0,0.1421954494024061,0.0,0.42898083679300597
189,0.6928598756163267,0.8436026869715284,0.5425480734081446,0.30714012438367333,0.0,0.16001400169379862,0.0,0.3909417814308636
190,0.6902669648254822,0.8365823352431422,0.545098622904971,0.3097330351745178,0.0,0.14310794311785677,0.0,0.3978408602489557
191,0.7172775390006964,0.8384375525796427,0.5587291528798565,0.28272246099930365,0.0,0.10839714506013713,0.0,0.38981434368655876
192,0.7044248001781381,0.8376335693499105,0.5548004940226257,0.29557519982186187,0.0,0.13485590245119813,0.0,0.4068185463710172
193,0.6909953696149678,0.845233317715086,0.5360540852497263,0.30900463038503223,0.0,0.14422022467987283,0.0,0.37278654756574775
194,0.7039517616491827,0.8381936971958202,0.552870332512236,0.2960482383508173,0.0,0.1387033883187323,0.0,0.40736931915954394
195,0.7099195329828454,0.8443350555309658,0.5512942785806607,0.2900804670171546,0.0,0.13310635733320178,0.0,0.38892319280772053
196,0.6930463605196804,0.8424767250565924,0.5504904332843921,0.3069536394803196,0.0,0.1553154038094035,0.0,0.42584607574582
197,0.6911402331936041,0.8426251934333376,0.5522385237352944,0.30885976680639593,0.0,0.14100932222008053,0.0,0.4354574748167431
198,0.7017035222951408,0.8397062692163559,0.5531020414315169,0.29829647770485923,0.0,0.13912254703343818,0.0,0.41212903840996096
199,0.7016644773288649,0.8412010979660447,0.5652184944985456,0.29833552267113506,0.0,0.1488767156378469,0.0,0.4623817548650986
200,0.7060237500978632,0.833548669440487,0.5534125192619838,0.2939762499021368,0.0,0.11620398338778665,0.0,0.39395389420540566
201,0.7088850206955091,0.848382523535493,0.5572344968647182,0.29111497930449093,0.0,0.12778804004071406,0.0,0.42193636326518774
202,0.7038946258357904,0.8440431377983187,0.5485809923355283,0.29610537416420957,0.0,0.1476213712030414,0.0,0.3952172459706829
203,0.7025033189785789,0.8391613826176179,0.5671624621940407,0.2974966810214211,0.0,0.13476433288542877,0.0,0.46032650836989397
204,0.6937578482519713,0.8348176662108252,0.5619897271168262,0.3062421517480287,0.0,0.15073891602434258,0.0,0.4523642638610591
205,0.6921492370967122,0.840012239716088,0.5364489083187184,0.30785076290328783,0.0,0.14223129771628953,0.0,0.3735551146303855
206,0.7049964817594816,0.8404479932591354,0.5534211747611743,0.2950035182405184,0.0,0.136133344783532,0.0,0.39374600412440175
207,0.6973317257538011,0.8432537269458623,0.5429873796631937,0.3026682742461989,0.0,0.13637982805523824,0.0,0.38469400637034956
208,0.6950034723078182,0.8464651599360218,0.5373154135706256,0.3049965276921818,0.0,0.1589882928811412,0.0,0.3824857807429547
209,0.7046130498839839,0.830667030186481,0.5549794636884886,0.2953869501160161,0.0,0.1366795297087318,0.0,0.39871115370213633
210,0.6973547336025228,0.8399205446200589,0.5420856123799326,0.30264526639747724,0.0,0.14926024376260102,0.0,0.38120128017678173
211,0.6809564083550572,0.8360041108174291,0.5505312866965678,0.3190435916449428,0.0,0.17247063302243132,0.0,0.44611560078529633
212,0.7034916192727331,0.8421984808661929,0.5537210626485335,0.29650838072726693,0.0,0.1299881654104123,0.0,0.41149927179353013
213,0.7240082579035434,0.8472767946867974,0.5659751007392405,0.2759917420964566,0.0,0.12990114078024173,0.0,0.4143843232343241
214,0.7154721275622923,0.8480688426249341,0.5650412451387159,0.2845278724377077,0.0,0.14814659926695334,0.0,0.43233113314309063
215,0.6829763177599603,0.8418094327849114,0.5412473670117057,0.31702368224003974,0.0,0.18163136588775255,0.0,0.4067562831285003
216,0.6824490594073699,0.8354334087159445,0.5461555854858835,0.3175509405926301,0.0,0.15668771060117578,0.0,0.416904793342711
