iteration,joint_safety_weighted,hardworld_safe_weighted,broad_safe_weighted,joint_risk_weighted,hardworld_top_toxic_exposure,broad_top_toxic_exposure,broad_safe_hardworld_toxic_exposure,dual_safe_exposure
69,0.6536475578274139,0.8108233477254776,0.537980644025117,0.3463524421725861,0.02423551549086052,0.17834930747323594,0.0180871555305257,0.37562539786765003
70,0.6512808493769371,0.7979417665592609,0.5261170500353965,0.3487191506230629,0.036100385078629435,0.174148786260576,0.011384730532778229,0.34390502634954645
71,0.6705694894110319,0.8031717783901823,0.538494479490556,0.3294305105889681,0.01793314029461921,0.16336294749485836,0.012547013433764558,0.3612764984270809
72,0.6564922367328543,0.7969636692286116,0.5383265224743239,0.3435077632671457,0.03582434430409256,0.1486839644418324,0.03582434430409256,0.3442388725802847
73,0.6641334803011238,0.7932344144209094,0.5561090151645907,0.33586651969887615,0.045743765612769965,0.13192575731539607,0.026809754092952914,0.3808020949276699
74,0.663056477693869,0.7810055679971576,0.5568161251380122,0.336943522306131,0.046792371113973275,0.10749846345173543,0.04665663055770862,0.3487460262911368
75,0.6523308255425457,0.8006371404689563,0.536692873164533,0.34766917445745427,0.03758726408047376,0.1665680366242976,0.02590821244225348,0.36626536614823
76,0.6718361526365937,0.8084925845623997,0.5475827561477637,0.3281638473634063,0.02956014332555111,0.12017984482814081,0.03681939948285071,0.3317638659958514
77,0.6308937310465897,0.7874995655987436,0.5278271549533805,0.36910626895341025,0.04180625101041794,0.1928008372687069,0.023796707451259762,0.3473514916326536
78,0.6464637999207385,0.7944683601759344,0.5442884570104097,0.35353620007926145,0.04334559260184591,0.16113719994615133,0.049309731707948876,0.3572095091098543
79,0.667514865625298,0.8032001302347292,0.5470325411005635,0.33248513437470195,0.0123850494864347,0.15659713189294072,0.02436370133023922,0.3844187859700547
80,0.6485369998143894,0.7894893219514715,0.5473516547549181,0.3514630001856106,0.05034021310759498,0.17287473923477426,0.03814509622811191,0.3863441401004941
81,0.6444216694173933,0.7939801712110174,0.5437701959986264,0.3555783305826067,0.056052573561846925,0.1665084346717625,0.05066644670099226,0.3608600042616136
82,0.6577722067827184,0.8050578474606117,0.545837931116119,0.3422277932172816,0.01748634868233544,0.16268467151587562,0.031950775184689646,0.3633893509984973
83,0.6599680945447172,0.8058910070206364,0.548759709637165,0.34003190545528283,0.02647156816836199,0.1570364684112236,0.020462466228547204,0.39598970265137295
84,0.6496878398291988,0.8129283222917548,0.5305019369803302,0.35031216017080125,0.019546489395089815,0.2031525557260188,0.019851785760521188,0.36832153304717635
85,0.6603906235138847,0.7940454572269644,0.553940824302757,0.33960937648611533,0.03253228988062419,0.15726985110535596,0.050655752023644945,0.3399318454263279
86,0.6485992943562443,0.7929668080631777,0.5479378336068065,0.3514007056437557,0.033351739984484166,0.16751805793628083,0.03922403206056668,0.3647123862685022
87,0.6666162316070191,0.8014121680390414,0.5475886038098815,0.3333837683929809,0.03183555304813739,0.14407018552551273,0.025687193087802578,0.3648487769364398
88,0.6475655969228785,0.7985255129037081,0.5323088795283831,0.3524344030771215,0.017308847856132795,0.166690726599353,0.023919364393394715,0.3577298804910064
89,0.6642433378914873,0.8078915356875153,0.5561219380118226,0.33575666210851274,0.026003172271038932,0.13332404181602237,0.03244725019571999,0.3729203579157305
90,0.6353037041871642,0.7841013035883218,0.5427399549987348,0.3646962958128358,0.05579714143906726,0.14802419086618382,0.04792968290198771,0.3528619679233127
91,0.6548641477155751,0.807312486446747,0.5360864759725751,0.3451358522844249,0.03735215845050863,0.17067182899746702,0.025552094397365444,0.362546641527285
92,0.6511826485876568,0.7951337101551587,0.5377468879879792,0.34881735141234316,0.04424074969011432,0.15673011039788926,0.04269416279508604,0.34705041313868956
93,0.6631808944176789,0.8053089668367749,0.5568795121273517,0.3368191055823211,0.0326210454101726,0.14448753176392176,0.03863014734998738,0.37777695141850837
94,0.6561352580579948,0.8020299154821665,0.5468250468140132,0.3438647419420052,0.04324766374678845,0.1635321522988291,0.03680358582210739,0.36840986509967205
95,0.651268778033117,0.7921605188950541,0.5515854144908572,0.348731221966883,0.036013834512576955,0.16431619118485954,0.036013834512576955,0.3811900586952966
96,0.6453488786704864,0.7871503746591443,0.5476981997425763,0.3546511213295136,0.03828057696516385,0.1481448371110424,0.05045518033002073,0.3529141718176487
97,0.6505188445279476,0.7897159839850542,0.5555577853573956,0.3494811554720524,0.03702083366048853,0.14606334552359257,0.04273400191820132,0.3677004823418958
98,0.6482866920813514,0.7868324879209609,0.5417999367436106,0.35171330791864863,0.04250451640627103,0.1551892500957152,0.038550201344508754,0.3381893588422632
99,0.6533464236983747,0.8118695634245134,0.5196117519069692,0.3466535763016253,0.01823307976420246,0.17137280731276036,0.011789001839521404,0.3323541318428345
100,0.6422327368449514,0.7863216326942079,0.5298299901811763,0.3577672631550486,0.053479201685606874,0.14633833337122426,0.031252873421565935,0.338413314281997
101,0.664086038716903,0.7907658274808181,0.5499327483624417,0.33591396128309703,0.028987577813466236,0.1347525570950536,0.018214654912034944,0.38289727954872543
102,0.642918127659937,0.7997079285202063,0.5374183974121388,0.35708187234006294,0.01868894952378965,0.17675436877385456,0.03887188286377919,0.35021413529720663
103,0.6519327027996099,0.797043364676746,0.5353650589269574,0.3480672972003901,0.023497898778938,0.17344230038527914,0.03004630854077898,0.3597239586621095
104,0.6569416466729416,0.796388120591493,0.5513297103538454,0.34305835332705836,0.02513857478355336,0.13775408042761608,0.03769608648520912,0.3591704077779693
105,0.6399100824105649,0.8082537544203288,0.5179425269485516,0.3600899175894351,0.017359367906772397,0.16145626764458434,0.012056263815172037,0.34990647060153135
106,0.6580034591218439,0.8052199019156574,0.5580713431110906,0.3419965408781561,0.012007141666007779,0.16455614867242221,0.04275546963566447,0.40105293499149736
107,0.648666749926461,0.7919913743993684,0.5597032562736587,0.351333250073539,0.04262783198790968,0.15185901260226525,0.03628009166082451,0.38214620549401956
108,0.674744138898598,0.790454109857159,0.5655747582114073,0.32525586110140203,0.044058084502246665,0.12517097962392326,0.03628062935686446,0.38088378261198197
109,0.6435886648008451,0.7881780845674541,0.537207604915619,0.3564113351991549,0.03213859140864337,0.16662847967565556,0.03929360744698875,0.33460132251360414
110,0.6515061470356807,0.7950246544489153,0.5503855222377402,0.34849385296431934,0.03692076154023713,0.1489905842670021,0.04230688840109178,0.3605707743407875
111,0.6455074410123874,0.7953089541784052,0.5380891651880189,0.35449255898761256,0.03795590141098247,0.16296984223239286,0.025401801477118086,0.3695621208466163
112,0.6577716728706868,0.7890993773584364,0.5430176863076992,0.34222832712931317,0.04935228385089987,0.13983353147431904,0.03278540787535713,0.3543977031761698
113,0.6711266326110898,0.8110783994167834,0.5506235299497731,0.32887336738891015,0.01923875561370705,0.1612248857322797,0.025237359285630624,0.36278995133144704
114,0.654308836397986,0.8058060154111335,0.5385007958820963,0.345691163602014,0.03294119191508681,0.14108242680970268,0.020111588042700693,0.3608394813120688
115,0.6475427715768921,0.7814445503155686,0.5461428278067769,0.3524572284231079,0.04473641998656317,0.14133475744189197,0.03868925811120592,0.35564519774640513
116,0.6679866227096661,0.8023752661055277,0.5575482301516358,0.33201337729033387,0.031646074863890164,0.15531696386449492,0.043122757660680244,0.3740884110116466
117,0.6585171274474463,0.802831965255966,0.536733458266053,0.3414828725525537,0.01885584727690816,0.14968458676709745,0.01772049180796867,0.35188318438043265
118,0.6425051773390887,0.7926551437542125,0.5478588918503144,0.35749482266091126,0.04865641296774856,0.1658438585415433,0.048172136685961146,0.359157087367018
119,0.6329654473768566,0.8004093976937063,0.5157347198314591,0.36703455262314344,0.018649184919066978,0.1937322328421313,0.018649184919066978,0.3336518731006532
120,0.6608526209778135,0.7981576169978355,0.5438973114229816,0.3391473790221865,0.025448543287895704,0.14855032638574375,0.03184719676132544,0.3504092000620434
121,0.6492698237981834,0.7858197625849572,0.5534406897359428,0.35073017620181657,0.049642758142267034,0.18262243616785204,0.043420745289604545,0.4042555572471657
122,0.655039319190044,0.8162336466512248,0.5264583578601578,0.344960680809956,0.011789565785251983,0.17632645999617463,0.011996643398116574,0.3516713980834357
123,0.6645088728164076,0.7913659149556438,0.5480957024220078,0.3354911271835924,0.044314818383340476,0.1417882794608074,0.03707322652208552,0.35405957053694503
124,0.6584093662247661,0.7805677037251662,0.5704747423342521,0.3415906337752339,0.04085844501297538,0.13669356166318164,0.035719428446537894,0.4238074140331748
125,0.644749978963007,0.7952089106863374,0.5225587192308029,0.355250021036993,0.018384206494103487,0.17137537882503437,0.011762074407474574,0.34253109593631287
126,0.6429042062409019,0.7891821165407142,0.5338784247816595,0.35709579375909806,0.049696823321686186,0.18114391537152624,0.03177932964405342,0.36744940547274724
127,0.651653041082234,0.790965082233052,0.545069924166681,0.348346958917766,0.026165136218368794,0.134649001198253,0.03220916434154369,0.3732598865201464
128,0.6449649580389382,0.7865493426999883,0.5577682695526851,0.35503504196106184,0.044252307388599754,0.1429263111310442,0.06296182388680759,0.3616112441091679
129,0.6533788697067046,0.8068399347172849,0.5414328675134437,0.34662113029329544,0.029739812969074027,0.17516842639932734,0.029427493926342703,0.3603675508831247
130,0.6649946814650727,0.7903262374764372,0.5576121692867329,0.3350053185349273,0.026744224284822923,0.1287829608317317,0.026131747473753995,0.3837831872764689
131,0.6481594653957864,0.7955078898318286,0.5414007670995444,0.3518405346042136,0.03815435732386727,0.15943335017325755,0.02975762210128961,0.3665315777337992
132,0.652607899992234,0.7939232893652022,0.551157227541963,0.347392100007766,0.041326295084415064,0.14638686628545097,0.023261380821086104,0.3763211752421631
133,0.6466171145008668,0.8013933174739315,0.5350390368914552,0.3533828854991332,0.031104471466939676,0.1673750053641531,0.031550725383183494,0.34972460272352174
134,0.6753311291016175,0.7982410829522993,0.558764111686006,0.3246688708983825,0.0301281476510761,0.12258449872328334,0.024130107924883102,0.40384255909530514
135,0.6769093127271235,0.7936048459115679,0.5646640151783711,0.3230906872728765,0.03123595234756884,0.13803783041458362,0.038535049294688345,0.39955636854398713
136,0.6446278484325014,0.8004358442055403,0.5300467944421867,0.3553721515674986,0.044769915650444206,0.1517686941117475,0.024713923093712883,0.3419464254323019
137,0.6554511658780993,0.8034101673743889,0.5444641490539285,0.34454883412190074,0.029058380959832198,0.14497141902705402,0.029409823091409295,0.34786020822800817
138,0.6480357666256661,0.7930896127602978,0.549847451920431,0.3519642333743339,0.03657449524033521,0.17358920099035116,0.0419114999520256,0.37617446058796744
139,0.6577107744807409,0.7995514724479968,0.5517446605083812,0.3422892255192591,0.045130735465955835,0.1456576622952877,0.045130735465955835,0.37705663201287637
140,0.6649517483879631,0.7982042699542515,0.5538453518276656,0.3350482516120369,0.0417691055048463,0.15687359770842357,0.028870515269383088,0.38896104486784044
141,0.6554356590474144,0.79935692737135,0.5317278716420882,0.3445643409525856,0.03716567222763557,0.13488898080314474,0.030789724681015648,0.3376843273714676
142,0.648920601148273,0.8051715454482489,0.5306630071019304,0.351079398851727,0.023694373803837845,0.16788204358244643,0.01809137695109564,0.3715302698738969
143,0.6694522869544536,0.7934581469018579,0.5647501977766726,0.3305477130455464,0.02576921102965381,0.1390752225202217,0.03851453895526329,0.37362372832745033
144,0.6545331841218784,0.8076697732003065,0.54260756403254,0.34546681587812156,0.021219392739193432,0.17606588581011037,0.027367752699528257,0.38055633099174857
145,0.656744381708935,0.7952357642860325,0.549234875901591,0.343255618291065,0.042468945222855735,0.1499116151811689,0.03642594266295092,0.3721053638012897
146,0.6466662616722829,0.7880830573407224,0.542014713181343,0.3533337383277171,0.049380004501484005,0.1753186459564728,0.038072339382016034,0.3718896957578684
147,0.6481638842263103,0.7820969898211223,0.5561107427213241,0.3518361157736897,0.05047142288754498,0.14099033957474802,0.05047142288754498,0.3675020121611438
148,0.6576403218639568,0.7982565280605463,0.5447454393279093,0.3423596781360432,0.017722772576218227,0.1623161222457466,0.017722772576218227,0.3876187333883902
149,0.6410688655731918,0.7986715217000512,0.5168722440488499,0.35893113442680824,0.03168989306741522,0.17903963670442413,0.03669811210784296,0.3104225249895042
150,0.6507559227585727,0.7878854833990798,0.5379520295053543,0.34924407724142725,0.0453234397317482,0.14460957839832106,0.024847773918508016,0.3594284955704174
151,0.6651185944360511,0.7889797896138128,0.5499978717593533,0.33488140556394885,0.024168145930131946,0.14448474805996,0.03590044337391652,0.3627150257280647
152,0.6500079310924015,0.7901973794079681,0.5358771946738404,0.3499920689075985,0.03251285745536021,0.1605080386174388,0.02627265046500494,0.35271624469208546
153,0.6455389913481874,0.7946858140658573,0.5329958119496322,0.3544610086518126,0.048123437061487605,0.1620668772021999,0.041804891069161264,0.3294255938118583
154,0.6401240896000917,0.8025732675518044,0.5219832333856569,0.3598759103999083,0.03556477603335048,0.1893235479947538,0.03556477603335048,0.3048513891495973
155,0.6600910878922377,0.7997447942914332,0.55801980778065,0.3399089121077623,0.037787161749269375,0.13852254628346358,0.044724605423349516,0.38861905031429733
156,0.6703393018081508,0.8059093199270009,0.5487334005152096,0.3296606981918492,0.030780093197967023,0.13242162032071556,0.03086142316072113,0.35815106033234684
157,0.6534218734945487,0.8050195955622478,0.5344225087217028,0.3465781265054513,0.01888731348212996,0.1597094624625576,0.030988088639355964,0.35056036419335146
158,0.659008546685075,0.8083018262219721,0.5370362117033425,0.340991453314925,0.02499116307143242,0.1616498100318424,0.018615215524812503,0.37135628034081564
159,0.6358207390544616,0.7839909904287228,0.5305819475153718,0.36417926094553843,0.04226130366426056,0.15387325709922808,0.0450032780848391,0.3455619082662864
160,0.6671173096282825,0.7977349757275569,0.563860915802979,0.33288269037171747,0.03911750345805761,0.13059867274561743,0.057242010870364506,0.360037545849254
161,0.6400719000457157,0.7943807059269999,0.528242900616488,0.3599280999542843,0.01811053879263078,0.17365599545686425,0.03270779944519529,0.3506772893314686
162,0.6650714397147773,0.7914237434693808,0.5619426010913339,0.33492856028522267,0.03228197329324028,0.14522941250890092,0.05035834915090699,0.39197460206948564
163,0.6624704643778976,0.795084091065213,0.5458237721267019,0.3375295356221024,0.03126991377134176,0.13568753683212897,0.03223848237760809,0.33202873196750904
164,0.6625883051388026,0.7931597268496938,0.5520782048000856,0.3374116948611974,0.028978852894024278,0.14235895523050232,0.053727960184345544,0.3448516162084569
165,0.6667576966602399,0.7915394049619392,0.5735422125984557,0.3332423033397601,0.03030489034109977,0.1270534733369806,0.04832529326237477,0.40042589093639974
166,0.6609052568247804,0.7992633361506981,0.541013941413871,0.3390947431752196,0.03767341513228678,0.13733649956418867,0.03837998709645643,0.34871879674520045
167,0.6485885780645367,0.7824631057641496,0.5434419979632105,0.35141142193546326,0.05657523073003875,0.13871623002862518,0.044199710422161066,0.3429992279351533
168,0.6331070141918594,0.7892451518237351,0.5212990037690586,0.36689298580814056,0.03757162466260756,0.17842403476035945,0.029867111907380426,0.3310408846467865
169,0.6649858185154093,0.7841317621187377,0.5669036853802161,0.3350141814845907,0.043571287083312524,0.13219052533442036,0.05534979065494272,0.36142996824693296
170,0.6533496044733119,0.8121486487663961,0.5239442763310899,0.3466503955266881,0.024891777078632688,0.17843548636235848,0.018343367316791707,0.3342161493126398
171,0.6443288365361722,0.7979393689818709,0.5161992890103683,0.35567116346382777,0.011800064053143188,0.18571240274861747,0.017948424013478008,0.29795676894582535
172,0.6519307227229194,0.7941862754249229,0.5436507689870622,0.3480692772770806,0.017413178629088876,0.14048515476212942,0.024072818379718898,0.35946779973407067
173,0.6627521306149539,0.8081651918485736,0.5484060285887322,0.33724786938504614,0.027109809520508465,0.16289574600525553,0.027109809520508465,0.38311434991006665
174,0.6625206579236118,0.8034558422955581,0.5411442329788945,0.3374793420763882,0.023357971578695975,0.16719664817075794,0.023542192432927832,0.36890650057703045
175,0.6484501507930521,0.7887251951366315,0.5399805307969017,0.3515498492069479,0.059971695762939356,0.14400199967138447,0.05368652593887227,0.32996154256896276
176,0.6532211737485306,0.8075350407504053,0.5246346345892988,0.3467788262514694,0.018264338403169832,0.14825721550984142,0.020111024096970114,0.35002996304243117
177,0.6562527873402001,0.7881206216532544,0.5596106702924131,0.3437472126597999,0.0386190851363656,0.1403684998752004,0.0386190851363656,0.3782377331030996
178,0.6743469438259118,0.8065639508276152,0.5534113491900194,0.32565305617408824,0.04288251989048135,0.13848577314804272,0.030154114103072793,0.37224022474975044
179,0.6536641771766682,0.7892701909774458,0.551273497674126,0.34633582282333175,0.02661082618888203,0.1642043320873112,0.018694809448368797,0.35756740302870677
180,0.6728644869155863,0.8174097478722494,0.5476738301849717,0.3271355130844137,0.012547013433764558,0.15782708126355852,0.012547013433764558,0.40605970068892605
181,0.6531129237403961,0.8023424052682232,0.5337053845418115,0.3468870762596039,0.023796707451259756,0.16545040594463137,0.01867788731016786,0.36627478578422545
182,0.6500504122512673,0.7923690833956966,0.5461902515210683,0.34994958774873275,0.024182776245398066,0.14016647209094255,0.048592513843471956,0.3218637649571591
183,0.6414201340970679,0.7902811006279988,0.5352220934357493,0.3585798659029321,0.03200723453566829,0.15521589038994596,0.03230373216350087,0.3336357592405699
184,0.6701281200909165,0.8141587378552403,0.551543032262721,0.3298718799090835,0.013963178615870485,0.15874208594031014,0.02729403037474032,0.38486177606637
185,0.6677184213621125,0.7973656773881078,0.5422629287427566,0.33228157863788754,0.025703622251958207,0.1562083173383832,0.026253428341875613,0.362221440112281
186,0.650624386105258,0.7873969829749242,0.5465602849674198,0.34937561389474203,0.03146007031020925,0.16768272209056,0.04967768997689047,0.3369622028754179
