candidate_id,step,row,target_index,target,subject_id,h123_move,h123_pool_score,h112_residual_safety,h112_residual_toxicity,h112_residual_gap,proposal_source,h123_add_score,after_route,after_h098,after_curv_marg,after_badw,after_badmax,after_h088,after_margin,delta_route,delta_h098,delta_curv_marg,delta_badw,delta_badmax,delta_h088,delta_margin
h123_single_route_q3_refill_05356288,1,149,2,Q3,id06,0.034896645665156587,0.46604221532846724,0.6108972857142858,0.4297414285714285,0.1811558571428572,h112_selected::h112_residual_h010_e216_antidote_c72_a064_07801191,0.03643808721375077,-0.0007059475748279568,-3.0422440234712618e-05,4.171810338452495e-05,0.0,0.0,-0.06557673145077711,0.1247982535328136,-0.00010072046293660214,-1.7685675394297053e-06,3.924349913212756e-07,0.0,0.0,0.0005814877320119705,-0.001056111293735812
h123_sparse_route_refill_8958f688,1,149,2,Q3,id06,0.034896645665156587,0.46604221532846724,0.6108972857142858,0.4297414285714285,0.1811558571428572,h112_selected::h112_residual_h010_e216_antidote_c72_a064_07801191,0.03643808721375077,-0.0007059475748279568,-3.0422440234712618e-05,4.171810338452495e-05,0.0,0.0,-0.06557673145077711,0.1247982535328136,-0.00010072046293660214,-1.7685675394297053e-06,3.924349913212756e-07,0.0,0.0,0.0005814877320119705,-0.001056111293735812
h123_sparse_route_refill_8958f688,2,164,5,S3,id07,0.0035639705221512698,0.30295257408759135,0.5210701542857142,0.44653028571428577,0.07453986857142847,h112_pool,0.008646392072760679,-0.0007324637092385454,-2.6638993025415855e-05,4.181283098018485e-05,0.0,0.0,-0.06551015048315427,0.12469704249424605,-2.6516134410588645e-05,3.7834472092967628e-06,9.472759565989919e-08,0.0,0.0,6.65809676228396e-05,-0.00010121103856754188
h123_margin_stage_refill_3aa56473,1,144,4,S2,id06,0.022250725492563923,0.7027138890510949,0.7125683085714286,0.3736328571428571,0.3389354514285715,h112_pool,0.0005279175720750737,-0.0006042204637962165,-2.9177779836619564e-05,4.2057995290314e-05,0.0,0.0,-0.0569081178640149,0.1406491842796904,1.0066480951381133e-06,-5.239071413366521e-07,7.323268971103254e-07,0.0,0.0,0.009250101318774177,0.014794819453140984
h123_margin_stage_refill_3aa56473,2,48,3,S1,id02,0.012975723119577258,0.6418156910583942,0.6667775314285714,0.3729625714285713,0.29381496,h114_selected::h114_null_h010_e216_antidote_c72_a060_4232eefa,0.00032745341945269893,-0.0006029889334512596,-2.9331521283135643e-05,4.326495815415682e-05,0.0,0.0,-0.05516742585457017,0.14933484200390443,1.2315303449569447e-06,-1.5374144651607823e-07,1.2069628638428174e-06,0.0,0.0,0.0017406920094447317,0.008685657724214035
