decision,selected_candidate_id,root_uploadsafe_path,worldview,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h122_overlap_cells,h118_h122_cosine,h118_h121_overlap_cells,h118_h121_cosine,h118_h120_overlap_cells,h118_h120_cosine,h118_h118_overlap_cells,h118_h118_cosine,h118_h112_overlap_cells,h118_h112_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h123_start_cells,h123_added_cells,h123_added_rows,h123_added_mean_score,h123_added_targets,h118_score,h123_condition,h123_worldview,h123_fit_feature_set,h123_fit_alpha,h123_fit_score,h123_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h123_prune_refill_equation_solver,h123_sparse_route_refill_8958f688,/Users/kbsoo/Downloads/cl2/submission_h123_refilleq_8958f688_uploadsafe.csv,H122 core is incomplete; refill only cells that improve the route equation without entering H088 toxicity,h123_sparse_route_refill_8958f688,sparse_route_refill,public_residual_toxicity_solver,forbidden_veto_prune_refill_sparse,state_core,0.1,40,0.35,0.14,26,26,20,-2.6638993025415855e-05,-7.969760399438051e-06,-4.223683714386489e-06,0.5384615384615384,0.5,0.4486791208791209,0.38461538461538464,0.29245319120879115,0.417065934065934,-0.009215135618503668,0.14972141793771743,0.06297724240725242,0.0,9.658401295933082e-05,0.03706146565254731,7,"53,55,59,70,79,93,102,131,135,137,145,148,149,150,151,164,188,196,205,207",0.2160170561511045,submission_h123_sparse_route_refill_8958f688.csv,/Users/kbsoo/Downloads/cl2/hitl/h123_prune_refill_equation_solver_hsjepa/submission_h123_sparse_route_refill_8958f688.csv,8,0,5,6,4,1,2,-0.1613702941760172,-0.17811476918609767,-0.1767200759280541,-0.14712319381767686,-0.16391489988667746,-0.18981353356223774,-0.17095528266169405,/Users/kbsoo/Downloads/cl2/hitl/h123_prune_refill_equation_solver_hsjepa/submission_h123_sparse_route_refill_8958f688.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True,0.0,0.0,-0.06551015048315427,0.12469704249424605,0.11474893168191214,0.12469704249424605,-0.0007324637092385454,0.41487060439560436,0.6657694727472527,0.2508988683516484,0.7874967032967033,0.0020369158035553427,4.066911744187962,0.06210364640353882,3.928153913548635,12,6,3,2.6923076923076925,0.6503846153846154,0.42953897959032245,24,0.9936932146539829,19,0.6862818715632465,5,0.23549704697698726,24,0.6409925855525334,13,0.5142077871171804,-0.0002616634510263019,-0.00021985062004611705,4.181283098018485e-05,0.0,0.0,0.0,1.0,20,24,2,2,0.022542239643255725,Q3:1;S3:1,0.38875628715052063,all_safe,H122 core is incomplete; refill only cells that improve the route equation without entering H088 toxicity,route_curvature,30.0,0.001054772929083395,0.3628046906240402,/Users/kbsoo/Downloads/cl2/submission_h123_refilleq_8958f688_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True
