task,view,model,split,policy,support_auc,support_logloss,support_brier,corr_benefit,target_delta,full_target_delta,loss_vs_full,overall_delta,subject_delta_mean,subject_win_rate,mean_amp,p10_amp,p50_amp,p90_amp,active_rows_amp_gt_0p05,active_support_rate,soft_beats_full,soft_keeps_signal,energy_score,promote_to_tail_audit
q3_e224,latent_with_targetid,hgb_shallow,stratified5,soft_center_x1p5,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.001997057122998469,-0.004262113094773756,0.002265055971775287,-0.000285293874714067,-0.0021907544085179365,0.6,0.512591145227038,0.2334550857616719,0.5252157183065621,0.8097076477681652,445,0.503370786516854,False,False,-0.0025330548205521053,False
q3_e224,latent_no_targetid,hgb_shallow,stratified5,soft_center_x2p0,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0019039244247781584,-0.004262113094773756,0.002358188669995598,-0.0002719892035397369,-0.002079775329046929,0.6,0.5178580585905682,0.1446067810155625,0.5336209577420828,0.9129435303575535,427,0.5035128805620609,False,False,-0.0028124529152130373,False
q3_e224,latent_with_targetid,hgb_shallow,stratified5,soft_center_x2p0,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0019039244247781584,-0.004262113094773756,0.002358188669995598,-0.0002719892035397369,-0.002079775329046929,0.6,0.5178580585905682,0.1446067810155625,0.5336209577420828,0.9129435303575535,427,0.5035128805620609,False,False,-0.0028124529152130373,False
q3_e224,movement,hgb_shallow,stratified5,soft_center_x1p5,0.6177109671302149,0.6846141597561691,0.24417891540914927,-0.03904205252458017,-0.0018924710622345575,-0.004262113094773756,0.0023696420325391987,-0.00027035300889065105,-0.0021363189098499323,0.6,0.5009150783988205,0.13177576451399844,0.5203260531091015,0.8193498258263705,430,0.5069767441860465,False,False,-0.00284681300284384,False
q3_e224,latent_no_targetid,lr_l2_c0p10,stratified5,soft_center_x1p5,0.5582134955752213,0.8378207692454228,0.291585037862986,-0.020102678430114655,-0.0017976591929974584,-0.004262113094773756,0.002464453901776298,-0.00025680845614249403,-0.0018128847628892998,0.5,0.500297676575902,0.0,0.5023918382939151,1.0,380,0.5131578947368421,False,False,-0.0031312486105551374,False
q3_e224,latent_with_targetid,lr_l2_c0p10,stratified5,soft_center_x1p5,0.5582134955752213,0.8378207692454233,0.291585037862986,-0.020102678430112896,-0.0017976591929974584,-0.004262113094773756,0.002464453901776298,-0.00025680845614249403,-0.0018128847628892885,0.5,0.5002976765759023,0.0,0.5023918382939457,1.0,380,0.5131578947368421,False,False,-0.0031312486105551374,False
q3_e224,movement,hgb_shallow,stratified5,soft_center_x2p0,0.6177109671302149,0.6846141597561691,0.24417891540914927,-0.03904205252458017,-0.0017908153581195352,-0.004262113094773756,0.002471297736654221,-0.00025583076544564786,-0.002032220763675263,0.6,0.5080581412175667,0.009034352685331221,0.5271014041454687,0.925799767768494,396,0.5303030303030303,False,False,-0.003151780115188907,False
q3_e224,movement,hgb_shallow,subject5,soft_center_x1p5,0.5973550094816689,0.6934774014808851,0.24870158888418062,-0.053730590515303246,-0.0017898747071277699,-0.004262113094773756,0.0024722383876459864,-0.00025569638673253854,-0.0019909309883300863,0.6,0.5159021705296312,0.1607123470522894,0.537259639224018,0.8355684766288306,445,0.503370786516854,False,False,-0.003154602068164203,False
q3_e224,latent_no_targetid,lr_l2_c0p10,subject5,soft_prob,0.5235461441213654,0.9300510900691193,0.31934585704780816,-0.02147759560585933,-0.0017466921966774462,-0.004262113094773756,0.00251542089809631,-0.0002495274566682066,-0.0018758602788201517,0.7,0.43642143835647723,0.09400229019031718,0.3879343447318462,0.8668357454107432,436,0.49770642201834864,False,False,-0.003204149599515174,False
q3_e224,latent_with_targetid,lr_l2_c0p10,subject5,soft_prob,0.5235461441213654,0.9300510900691334,0.3193458570478117,-0.02147759560585773,-0.0017466921966774462,-0.004262113094773756,0.00251542089809631,-0.0002495274566682066,-0.0018758602788201296,0.7,0.4364214383564697,0.09400229019031027,0.3879343447318458,0.8668357454107469,436,0.49770642201834864,False,False,-0.003204149599515174,False
q3_e224,latent_no_targetid,lr_l2_c0p10,stratified5,soft_center_x2p0,0.5582134955752213,0.8378207692454228,0.291585037862986,-0.020102678430114655,-0.0017549798652602977,-0.004262113094773756,0.0025071332295134585,-0.00025071140932289966,-0.0017234865573397596,0.5,0.5001990474968522,0.0,0.5031891177252201,1.0,341,0.5190615835777126,False,False,-0.0032592865937666193,False
q3_e224,latent_with_targetid,lr_l2_c0p10,stratified5,soft_center_x2p0,0.5582134955752213,0.8378207692454233,0.291585037862986,-0.020102678430112896,-0.0017549798652602977,-0.004262113094773756,0.0025071332295134585,-0.00025071140932289966,-0.0017234865573397707,0.5,0.5001990474968525,0.0,0.503189117725261,1.0,341,0.5190615835777126,False,False,-0.0032592865937666193,False
q3_e224,movement,hgb_shallow,subject5,soft_center_x2p0,0.5973550094816689,0.6934774014808851,0.24870158888418062,-0.053730590515303246,-0.0015841481835630056,-0.004262113094773756,0.0026779649112107506,-0.00022630688336614365,-0.00177583218497398,0.6,0.5205597476737572,0.047616462736385916,0.5496795189653574,0.9474246355051074,404,0.5272277227722773,False,False,-0.0037717816388584957,False
q3_e224,latent_no_targetid,lr_l2_c0p10,subject5,soft_center_x1p5,0.5235461441213654,0.9300510900691193,0.31934585704780816,-0.02147759560585933,-0.0014779939086094762,-0.004262113094773756,0.00278411918616428,-0.00021114198694421088,-0.0015536158652369348,0.5,0.41127694893608874,0.0,0.3319015170977692,1.0,328,0.5152439024390244,False,False,-0.004090244463719084,False
q3_e224,latent_with_targetid,lr_l2_c0p10,subject5,soft_center_x1p5,0.5235461441213654,0.9300510900691334,0.3193458570478117,-0.02147759560585773,-0.0014779939086094762,-0.004262113094773756,0.00278411918616428,-0.00021114198694421088,-0.0015536158652369348,0.5,0.4112769489360797,0.0,0.3319015170977687,1.0,328,0.5152439024390244,False,False,-0.004090244463719084,False
q3_e224,movement,lr_l2_c0p10,stratified5,soft_prob_pow2,0.6223925410872313,0.670288464115799,0.23876400904766457,0.01567872886829592,-0.0014202355081605056,-0.004262113094773756,0.0028418775866132506,-0.00020289078688007223,-0.0016193199288372484,0.6,0.26477242596258405,0.1106184592699486,0.2550807684342638,0.4413567806133037,447,0.5033557046979866,False,False,-0.004263519665065996,False
q3_e224,latent_no_targetid,lr_l2_c0p10,subject5,soft_center_x2p0,0.5235461441213654,0.9300510900691193,0.31934585704780816,-0.02147759560585933,-0.0013566897314901682,-0.004262113094773756,0.002905423363283588,-0.00019381281878430974,-0.0014378453710560569,0.6,0.4027018918585119,0.0,0.2758686894636923,1.0,293,0.5221843003412969,False,False,-0.004454156995077008,False
q3_e224,latent_with_targetid,lr_l2_c0p10,subject5,soft_center_x2p0,0.5235461441213654,0.9300510900691334,0.3193458570478117,-0.02147759560585773,-0.0013566897314901682,-0.004262113094773756,0.002905423363283588,-0.00019381281878430974,-0.0014378453710560124,0.6,0.4027018918585039,0.0,0.2758686894636916,1.0,293,0.5221843003412969,False,False,-0.004454156995077008,False
q3_e224,movement,lr_l2_c0p10,stratified5,soft_linear_t0p35,0.6223925410872313,0.670288464115799,0.23876400904766457,0.01567872886829592,-0.0013270258093512899,-0.004262113094773756,0.0029350872854224663,-0.00018957511562161283,-0.0015460478701016744,0.6,0.24043227502553943,0.0,0.2385464813618028,0.4836105857370957,363,0.5454545454545454,False,False,-0.004543148761493643,False
q3_e224,latent_no_targetid,lr_l2_c0p10,stratified5,soft_prob_pow2,0.5582134955752213,0.8378207692454228,0.291585037862986,-0.020102678430114655,-0.0012996564627898444,-0.004262113094773756,0.002962456631983912,-0.00018566520896997777,-0.0013209807679078645,0.5,0.3194037326790026,0.022307350163891078,0.25159802783993346,0.770252651291235,364,0.5082417582417582,False,False,-0.004625256801177979,False
q3_e224,latent_with_targetid,lr_l2_c0p10,stratified5,soft_prob_pow2,0.5582134955752213,0.8378207692454233,0.291585037862986,-0.020102678430112896,-0.0012996564627898444,-0.004262113094773756,0.002962456631983912,-0.00018566520896997777,-0.0013209807679078645,0.5,0.3194037326790031,0.022307350163888014,0.25159802783995394,0.7702526512912344,364,0.5082417582417582,False,False,-0.004625256801177979,False
q3_e224,movement,lr_l2_c0p10,subject5,soft_prob_pow2,0.60224399494311,0.6792889214828379,0.24294614496003925,-0.003439603270907071,-0.0012904376289480934,-0.004262113094773756,0.0029716754658256628,-0.0001843482327068705,-0.0014406405539089673,0.6,0.269768714370401,0.10591470780226335,0.25373004900628243,0.44533195206080667,450,0.5022222222222222,False,False,-0.004652913302703232,False
q3_e224,movement,lr_l2_c0p10,subject5,soft_linear_t0p35,0.60224399494311,0.6792889214828379,0.24294614496003925,-0.003439603270907071,-0.0011943770258339148,-0.004262113094773756,0.0030677360689398414,-0.00017062528940484496,-0.0013484467102275466,0.6,0.2454591971522573,0.0,0.2364864133340442,0.4882027759306621,350,0.5742857142857143,False,False,-0.004941095112045768,False
q3_e224,latent_no_targetid,hgb_shallow,subject5,soft_prob_pow2,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.0011779042950970098,-0.004262113094773756,0.0030842087996767464,-0.0001682720421567157,-0.0013258750439874678,0.6,0.25631029017123613,0.0885643610182762,0.23690905981384922,0.4538424361525073,444,0.49774774774774777,False,False,-0.004990513304256483,False
q3_e224,latent_with_targetid,hgb_shallow,subject5,soft_prob_pow2,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.0011779042950970098,-0.004262113094773756,0.0030842087996767464,-0.0001682720421567157,-0.0013258750439874678,0.6,0.25631029017123613,0.0885643610182762,0.23690905981384922,0.4538424361525073,444,0.49774774774774777,False,False,-0.004990513304256483,False
q3_e224,latent_no_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p35,0.5582134955752213,0.8378207692454228,0.291585037862986,-0.020102678430114655,-0.0011605291544358742,-0.004262113094773756,0.003101583940337882,-0.0001657898792051249,-0.001156088763228902,0.5,0.30853290911479897,0.0,0.23322239825016935,0.8117541160083613,293,0.5460750853242321,False,False,-0.00504263872623989,False
q3_e224,latent_with_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p35,0.5582134955752213,0.8378207692454233,0.291585037862986,-0.020102678430112896,-0.0011605291544358742,-0.004262113094773756,0.003101583940337882,-0.0001657898792051249,-0.001156088763228913,0.5,0.30853290911479925,0.0,0.23322239825020077,0.8117541160083608,293,0.5460750853242321,False,False,-0.00504263872623989,False
q3_e224,latent_no_targetid,hgb_shallow,stratified5,soft_prob_pow2,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0011352434665127253,-0.004262113094773756,0.003126869628261031,-0.00016217763807324648,-0.0012483879176036993,0.6,0.2793832185664515,0.10388167587282195,0.2670932878375602,0.4991023573709954,441,0.5011337868480725,False,False,-0.005118495790009336,False
q3_e224,latent_with_targetid,hgb_shallow,stratified5,soft_prob_pow2,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0011352434665127253,-0.004262113094773756,0.003126869628261031,-0.00016217763807324648,-0.0012483879176036993,0.6,0.2793832185664515,0.10388167587282195,0.2670932878375602,0.4991023573709954,441,0.5011337868480725,False,False,-0.005118495790009336,False
q3_e224,latent_no_targetid,lr_l2_c0p10,subject5,soft_prob_pow2,0.5235461441213654,0.9300510900691193,0.31934585704780816,-0.02147759560585933,-0.0011011898463554326,-0.004262113094773756,0.0031609232484183236,-0.00015731283519363322,-0.0011945734106916684,0.7,0.2673628336476405,0.008836812303548953,0.1504934705498134,0.7514074345804935,318,0.5094339622641509,False,False,-0.005140656650481214,False
q3_e224,latent_with_targetid,lr_l2_c0p10,subject5,soft_prob_pow2,0.5235461441213654,0.9300510900691334,0.3193458570478117,-0.02147759560585773,-0.0011011898463553216,-0.004262113094773756,0.0031609232484184346,-0.00015731283519361736,-0.0011945734106916684,0.7,0.2673628336476356,0.008836812303547662,0.15049347054981313,0.7514074345805001,318,0.5094339622641509,False,False,-0.0051406566504815475,False
q3_e224,movement,hgb_shallow,stratified5,soft_prob_pow2,0.6177109671302149,0.6846141597561691,0.24417891540914927,-0.03904205252458017,-0.0010865736660725656,-0.004262113094773756,0.0031755394287011907,-0.00015522480943893794,-0.0012219618276175458,0.6,0.2783454344357753,0.06477901530145073,0.2637367224526579,0.5082272862110606,422,0.5071090047393365,False,False,-0.005264505191329816,False
q3_e224,latent_no_targetid,hgb_shallow,subject5,soft_linear_t0p35,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.001018052861377794,-0.004262113094773756,0.0032440602333959623,-0.00014543612305397056,-0.0011619399185774815,0.6,0.22760306036759434,0.0,0.21035851525010812,0.4979665966982618,326,0.5368098159509203,False,False,-0.005470067605414131,False
q3_e224,latent_with_targetid,hgb_shallow,subject5,soft_linear_t0p35,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.001018052861377794,-0.004262113094773756,0.0032440602333959623,-0.00014543612305397056,-0.0011619399185774815,0.6,0.22760306036759434,0.0,0.21035851525010812,0.4979665966982618,326,0.5368098159509203,False,False,-0.005470067605414131,False
q3_e224,movement,hgb_shallow,subject5,soft_prob_pow2,0.5973550094816689,0.6934774014808851,0.24870158888418062,-0.053730590515303246,-0.0009447683804597595,-0.004262113094773756,0.0033173447143139967,-0.00013496691149425137,-0.0010497263943431757,0.6,0.2873597518155475,0.07497094818440685,0.275456898832286,0.5237599085376544,441,0.5034013605442177,False,False,-0.005689921048168234,False
q3_e224,latent_no_targetid,lr_l2_c0p10,subject5,soft_linear_t0p35,0.5235461441213654,0.9300510900691193,0.31934585704780816,-0.02147759560585933,-0.0009123582358268045,-0.004262113094773756,0.0033497548589469517,-0.00013033689083240065,-0.0010005396889562923,0.5,0.24943419628892616,0.0,0.058360530356686424,0.7951319160165279,229,0.5065502183406113,False,False,-0.005787151482067099,False
q3_e224,latent_with_targetid,lr_l2_c0p10,subject5,soft_linear_t0p35,0.5235461441213654,0.9300510900691334,0.3193458570478117,-0.02147759560585773,-0.0009123582358268045,-0.004262113094773756,0.0033497548589469517,-0.00013033689083240065,-0.0010005396889562813,0.5,0.24943419628892186,0.0,0.05836053035668587,0.7951319160165338,229,0.5065502183406113,False,False,-0.005787151482067099,False
q3_e224,latent_no_targetid,hgb_shallow,stratified5,soft_linear_t0p35,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0009092370882457512,-0.004262113094773756,0.003352876006528005,-0.00012989101260653589,-0.001005431179688876,0.6,0.2586361111254832,0.0,0.25663150595544837,0.5484181002750411,349,0.5243553008595988,False,False,-0.005796514924810259,False
q3_e224,latent_with_targetid,hgb_shallow,stratified5,soft_linear_t0p35,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0009092370882457512,-0.004262113094773756,0.003352876006528005,-0.00012989101260653589,-0.001005431179688876,0.6,0.2586361111254832,0.0,0.25663150595544837,0.5484181002750411,349,0.5243553008595988,False,False,-0.005796514924810259,False
q3_e224,latent_no_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p45,0.5582134955752213,0.8378207692454228,0.291585037862986,-0.020102678430114655,-0.0008984522391372041,-0.004262113094773756,0.003363660855636552,-0.00012835031987674345,-0.000879832771274558,0.6,0.2500208248543497,0.0,0.09380828884110917,0.7775275916462451,236,0.5338983050847458,False,False,-0.0058288694721359,False
q3_e224,latent_with_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p45,0.5582134955752213,0.8378207692454233,0.291585037862986,-0.020102678430112896,-0.0008984522391372041,-0.004262113094773756,0.003363660855636552,-0.00012835031987674345,-0.0008798327712746023,0.6,0.2500208248543505,0.0,0.09380828884114631,0.7775275916462444,236,0.5338983050847458,False,False,-0.0058288694721359,False
q3_e224,movement,hgb_shallow,stratified5,soft_linear_t0p35,0.6177109671302149,0.6846141597561691,0.24417891540914927,-0.03904205252458017,-0.000848413071152132,-0.004262113094773756,0.003413700023621624,-0.00012120186730744744,-0.000964440112579179,0.5,0.26197290038050264,0.0,0.2516164647272836,0.5583075136680724,325,0.556923076923077,False,False,-0.005978986976091116,False
q3_e224,latent_no_targetid,lr_l2_c0p10,subject5,soft_linear_t0p45,0.5235461441213654,0.9300510900691193,0.31934585704780816,-0.02147759560585933,-0.000848283879474776,-0.004262113094773756,0.00341382921529898,-0.00012118341135353943,-0.0009373551251991352,0.6,0.20497861682178645,0.0,0.0,0.7578831734740784,184,0.532608695652174,False,False,-0.005979374551123184,False
q3_e224,latent_with_targetid,lr_l2_c0p10,subject5,soft_linear_t0p45,0.5235461441213654,0.9300510900691334,0.3193458570478117,-0.02147759560585773,-0.000848283879474776,-0.004262113094773756,0.00341382921529898,-0.00012118341135353943,-0.0009373551251991574,0.6,0.2049786168217837,0.0,0.0,0.7578831734740853,184,0.532608695652174,False,False,-0.005979374551123184,False
q3_e224,latent_no_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p50,0.5582134955752213,0.8378207692454228,0.291585037862986,-0.020102678430114655,-0.0008225768744861695,-0.004262113094773756,0.0034395362202875868,-0.00011751098206945278,-0.0008001745370054602,0.6,0.22170186129419858,0.0,0.0031891177252201253,0.7552803508108696,213,0.5446009389671361,False,False,-0.006056495566089004,False
q3_e224,latent_with_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p50,0.5582134955752213,0.8378207692454233,0.291585037862986,-0.020102678430112896,-0.0008225768744861695,-0.004262113094773756,0.0034395362202875868,-0.00011751098206945278,-0.0008001745370054825,0.6,0.22170186129419972,0.0,0.0031891177252609815,0.755280350810869,213,0.5446009389671361,False,False,-0.006056495566089004,False
q3_e224,latent_no_targetid,lr_l2_c0p10,subject5,soft_linear_t0p50,0.5235461441213654,0.9300510900691193,0.31934585704780816,-0.02147759560585933,-0.0007981775461974872,-0.004262113094773756,0.003463935548576269,-0.00011402536374249816,-0.0008775255350227717,0.6,0.1838087434248045,0.0,0.0,0.7336714908214863,165,0.5151515151515151,False,False,-0.006129693550955051,False
q3_e224,latent_with_targetid,lr_l2_c0p10,subject5,soft_linear_t0p50,0.5235461441213654,0.9300510900691334,0.3193458570478117,-0.02147759560585773,-0.0007981775461974872,-0.004262113094773756,0.003463935548576269,-0.00011402536374249816,-0.0008775255350227495,0.6,0.183808743424802,0.0,0.0,0.7336714908214939,165,0.5151515151515151,False,False,-0.006129693550955051,False
q3_e224,movement,lr_l2_c0p10,stratified5,soft_linear_t0p45,0.6223925410872313,0.670288464115799,0.23876400904766457,0.01567872886829592,-0.0007448666507589019,-0.004262113094773756,0.0035172464440148543,-0.00010640952153698599,-0.0009136410781133364,0.5,0.146884967468604,0.0,0.10010038706394869,0.38972160132565853,254,0.594488188976378,False,False,-0.006289626237270807,False
q3_e224,movement,hgb_shallow,subject5,soft_linear_t0p35,0.5973550094816689,0.6934774014808851,0.24870158888418062,-0.053730590515303246,-0.0006142609383144038,-0.004262113094773756,0.0036478521564593525,-8.77515626163434e-05,-0.000687712101646365,0.6,0.26989774576372927,0.0,0.2689842453579673,0.574942027311621,325,0.56,False,False,-0.006681443374604301,False
