embedding,skew_abs,excess_kurt_abs,effective_rank,rank_fraction,cov_eig_cv,cov_condition
pred_mean,0.3176465375213627,0.48453559748866387,15.143160462778393,0.344162737790418,1.7837453265230425,301.5501685618447
hidden_mean,0.17394979277757364,0.2764145638502091,17.15551367272104,0.5361098022725325,1.2983189669651127,85.9591194741547
residual,0.43129668848394337,4.941105030500385,34.95939029542825,0.7945315976233693,0.6441048110124961,27.909955427851465
