file,min_prob,max_prob,mean_prob,prob_span,mean_abs_move_vs_stage2,mean_abs_move_vs_raw05,mean_abs_move_vs_a2c8,rms_move_vs_a2c8,max_abs_move_vs_a2c8,move_abs_a2c8_Q1,mean_prob_Q1,move_abs_a2c8_Q2,mean_prob_Q2,move_abs_a2c8_Q3,mean_prob_Q3,move_abs_a2c8_S1,mean_prob_S1,move_abs_a2c8_S2,mean_prob_S2,move_abs_a2c8_S3,mean_prob_S3,move_abs_a2c8_S4,mean_prob_S4,proj_a2c8,cos_a2c8,proj_raw05,cos_raw05,proj_final9,cos_final9,proj_ordinal,cos_ordinal,proj_q2_bad,cos_q2_bad,proj_resid_bad,cos_resid_bad,proj_lejepa_bad,cos_lejepa_bad,bad_axis_abs_load,bad_axis_positive_load,good_axis_load,good_span_residual_ratio,bad_to_good_load_ratio,raw05_a2c8_compat_energy,basename,source_path,current_anchor,scenario_count,pred_delta_vs_current_mean,pred_delta_vs_current_median,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_delta_vs_current_min,pred_delta_vs_current_max,pred_delta_vs_current_spread,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,promotion_decision
analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r6_84cf387e.csv,0.0681101766719186,0.9797766514642752,0.594361256205673,0.9116664747923566,0.06566685849215748,0.048467401141957064,0.045651792680753714,0.05870490621032319,0.26902193309500366,0.05258192018103038,0.49470454179632306,0.028952155572582104,0.5486454325532238,0.07352355690843197,0.6088804823105933,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0642490282713495,0.7267471540826866,1.1111849016124478,0.6855774860610404,0.16187348286594694,0.44371761515348346,0.16562121901758922,0.362935298184216,-0.012639041951314229,-0.01778146049822173,-0.09186043715607811,-0.15361214567552556,0.007343795202197592,0.013381533943509574,0.19465388381838455,0.0901544047109922,2.1754339298837975,0.6710719586822624,0.08947818688260689,0.07407605642431925,submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r6_84cf387e.csv,analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r6_84cf387e.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.0003112555179618998,-0.00033721300042114906,-0.0003989725549158064,-0.00016766290355077056,-0.0005335940081502344,-0.0001060863264801318,0.00042750768167010257,1.0,-0.004906381004040228,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r4_6b7d7c3b.csv,0.0681101766719186,0.9797766514642752,0.5943697268445727,0.9116664747923566,0.0659403752576351,0.04871961327900253,0.045724974557811895,0.058808191645623155,0.26209235472968406,0.05326398726453149,0.4947415028169794,0.029024774952500984,0.5486184317081388,0.0732811435844192,0.6089298166073195,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0610701322788454,0.7250464236232466,1.103980886801979,0.681574631322806,0.16725618361582,0.45876976623798876,0.16849152427274242,0.36946468953110123,-0.011267171913386767,-0.0158617040353763,-0.08993494975724146,-0.15048984376881397,0.012754427060205758,0.023255621199140257,0.1982023108672052,0.09700018919657696,2.165051019080824,0.670119170813754,0.0915462541200558,0.07439758074538232,submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r4_6b7d7c3b.csv,analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r4_6b7d7c3b.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.0002917687635552528,-0.00031253094489902794,-0.0003759303071840203,-0.00015234648521478706,-0.0005326312897348757,-9.325977147679095e-05,0.0004393715182580848,1.0,-0.001357953955219593,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r1_8046f462.csv,0.0681101766719186,0.9797766514642752,0.5943265509897727,0.9116664747923566,0.06576191927584403,0.0480217757015688,0.04515859311693818,0.05778045336133891,0.22745726994688592,0.05249409915286047,0.49463394562207164,0.02963412657954593,0.548622845043767,0.06947700998292924,0.608730729483,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0662472825923934,0.7328688156993962,1.119062289078784,0.694948631299129,0.1599179268813006,0.4412211657787349,0.17488355709825232,0.3857362353427573,-0.013898184913017244,-0.019680656763379815,-0.08201866567653479,-0.13805049713555023,0.003944266131541859,0.007234021263554553,0.18730289527022004,0.09138604468066802,2.1853095716711772,0.6680355715504602,0.08571000539812464,0.07331718243705507,submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r1_8046f462.csv,analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r1_8046f462.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.00023483962551042338,-0.00024479454650630343,-0.00030571784700949526,-0.00014344850728048497,-0.00036009959590605823,-9.63939964873462e-05,0.000263705599418712,1.0,-0.012257369552204744,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r4_1ff9152d.csv,0.0681101766719186,0.9797766514642752,0.5943293995846348,0.9116664747923566,0.06625960920306202,0.04872372466981299,0.045804186488186086,0.058650943560005796,0.2620923547296836,0.05270622335826663,0.4946755513791499,0.02962106123512332,0.5486236975287052,0.07379710472068104,0.6087082114050179,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0704134196117938,0.7291801550483165,1.1219201702154875,0.6905186129027188,0.16236761065388786,0.4439903969437531,0.17598033002731198,0.38469857506834976,-0.015587826902331719,-0.02187671285428572,-0.08428255786044732,-0.14059762126921088,0.0037689311508020996,0.006850886381142634,0.19162948092723714,0.09175909616445808,2.1923335898272813,0.67123023245322,0.08740890607570602,0.07434193447911888,submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r4_1ff9152d.csv,analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r4_1ff9152d.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.0002924739069947036,-0.00031849734214824214,-0.0003771313074594596,-0.00014108027630501695,-0.0004973445636938334,-9.420009778502982e-05,0.0004031444659088036,1.0,-0.007930783895187643,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_only_mobility_context_m160_6ac81269_subject_r3_3efc6468.csv,0.0681101766719186,0.9797766514642752,0.5942659778455938,0.9116664747923566,0.06504815692401322,0.04746449826559842,0.044487993739424914,0.05670291610084755,0.22745726994688592,0.05223187613322594,0.49460224465054525,0.025741513597124482,0.5486605446144907,0.06893765034239235,0.6083007188745503,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0688366950356587,0.7401213894387946,1.1182366024853838,0.6996090867682605,0.16369991245047164,0.45502046372750415,0.17638834079765334,0.3919535744528476,-0.01264962033049761,-0.018046055436187737,-0.08480116916886915,-0.1437971935580081,0.008942578876775319,0.016523408694314953,0.19458753877496876,0.09713674927560198,2.1870732975210423,0.657333036046475,0.08897165856606364,0.07252743951648641,submission_e276_e277null_only_mobility_context_m160_6ac81269_subject_r3_3efc6468.csv,analysis_outputs/submission_e276_e277null_only_mobility_context_m160_6ac81269_subject_r3_3efc6468.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.00021034440222774886,-0.00023187728462635928,-0.000265165729418017,-0.0001410400083170902,-0.0002970871411057144,-0.00012601142340325653,0.00017107571770245785,1.0,-0.004972726047456022,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_no_social_comm_m160_cea48ae0_row_r2_04c4b413.csv,0.0636039888614476,0.9797766514642752,0.5943478031424454,0.9161726626028276,0.06642037990795614,0.04910898822461118,0.04623438643927969,0.05945096905603903,0.3091349779174044,0.05217075626576652,0.4947472322925894,0.0316600781214614,0.5484307692433574,0.07530495458449835,0.6089582836816009,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0626349904155938,0.7218247000715033,1.1105149210175125,0.6815569691913242,0.16187890078717762,0.441396367851255,0.16799738487130703,0.36620418448632847,-0.016510804188252126,-0.023106227775911613,-0.09131450416112678,-0.15189530918405258,0.010206510076895998,0.018499933232254313,0.20203051086192841,0.09420520251254952,2.1731499114331063,0.6772751460824254,0.09296667004244112,0.07509423260211226,submission_e276_e277null_no_social_comm_m160_cea48ae0_row_r2_04c4b413.csv,analysis_outputs/submission_e276_e277null_no_social_comm_m160_cea48ae0_row_r2_04c4b413.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.00032027460005068346,-0.00033895161993909896,-0.0004341660287152131,-0.00013831542006133749,-0.0006454697826266158,-7.407036345649499e-05,0.0005713994191701208,1.0,0.002470246039503632,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r3_e8e818be.csv,0.0681101766719186,0.9797766514642752,0.5943433544873374,0.9116664747923566,0.06582017410016777,0.048886850818295184,0.045944866263409656,0.059060527627912154,0.2795488835129629,0.0533125685002418,0.49463881380516816,0.03118246220035144,0.5486273757084548,0.07261411704004277,0.608838955118169,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0507609473257087,0.7199966580925719,1.0931232582552044,0.6767462066121895,0.16521243214919334,0.4544228524583447,0.17115866323276183,0.3763557863346517,-0.014854085929460616,-0.020969384625065215,-0.08905637605236427,-0.1494336986794074,0.008467775497214504,0.015482502469736923,0.19795756909542028,0.09404710711359542,2.143884205580913,0.6757011487541054,0.09233594262589624,0.07469392903446093,submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r3_e8e818be.csv,analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_row_r3_e8e818be.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.0002799199712809058,-0.0002941661752279926,-0.0003821724658944659,-0.00013667722517213076,-0.0005061454844698756,-0.00010027584477979296,0.00040586963969008264,1.0,-0.0016026957270044995,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_only_mobility_context_m160_6ac81269_dateblock_r2_5b4914a9.csv,0.0681101766719186,0.9797766514642752,0.5942791882117512,0.9116664747923566,0.06479144749017458,0.04712523697490938,0.04415630408577339,0.05657081608952147,0.22745726994688592,0.05187912860936816,0.4946513310841648,0.025741513597124482,0.5486605446144907,0.06696857029068952,0.6083441050040326,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0657288881074114,0.7398567622512783,1.1149245108198005,0.6993209046435811,0.16350836196734797,0.45565040312739546,0.17724315967746546,0.3948603692800616,-0.01264962033049761,-0.018092209025252732,-0.0837943382224467,-0.14245331335840314,0.008643784833818613,0.016012167429189126,0.19370932322549567,0.09726536467255134,2.1806533989272117,0.6575986579932593,0.0888308629110713,0.07206156983324509,submission_e276_e277null_only_mobility_context_m160_6ac81269_dateblock_r2_5b4914a9.csv,analysis_outputs/submission_e276_e277null_only_mobility_context_m160_6ac81269_dateblock_r2_5b4914a9.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.00017146256403573415,-0.00017932135135441382,-0.00021781904481762637,-0.00013598261139734832,-0.00024263872307029262,-6.530721182699211e-05,0.00017733151124330052,1.0,-0.005850941596929116,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r3_b4a2b50f.csv,0.0681101766719186,0.9797766514642752,0.5943274300771342,0.9116664747923566,0.06591054309016262,0.04831096755926254,0.04542830138591221,0.05814429620145751,0.2620923547296836,0.052562921307156535,0.4946661531113394,0.030066994361152254,0.5485889989434749,0.07086327792984508,0.6087385217055535,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0669256549561574,0.7309577431798189,1.118359091070673,0.6922604547415718,0.16295922076844782,0.44815467763978994,0.17467509903931971,0.38402744722794574,-0.016375722767966353,-0.023113823185853817,-0.0844430680420787,-0.14167038920973027,0.004068375797651613,0.0074374565304772,0.19222471612735653,0.09140592531731147,2.1852847460268308,0.6692905994736192,0.087963235175135,0.07378714978097836,submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r3_b4a2b50f.csv,analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r3_b4a2b50f.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.00024537551280585864,-0.00025619905960050653,-0.00032988320890669435,-0.00013114001921464398,-0.0004096971658870476,-0.00011005105199670327,0.0002996461138903443,1.0,-0.00733554869506825,True,False,False,False,promote_candidate
analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r2_cf9d0b22.csv,0.0681101766719186,0.9797766514642752,0.5943372284073076,0.9116664747923566,0.06594375694921532,0.048196531999979184,0.045232632994514486,0.05783488041170991,0.2532656976722543,0.05241684409221569,0.49468100566288287,0.030224422257763138,0.5486442625752295,0.06948224850839099,0.6087369938334709,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0745277681739036,0.7353682548294667,1.1261887292612753,0.6963515544807138,0.16243039235766818,0.4462162783740891,0.17446300607301948,0.38314550988318047,-0.015696266018242214,-0.022130783098077634,-0.08304711677414661,-0.13917741443799234,0.004254560709736334,0.007769395422213243,0.19022944653863488,0.09148606374624607,2.200716497435179,0.664188626708594,0.08643977844211086,0.07352328151322471,submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r2_cf9d0b22.csv,analysis_outputs/submission_e276_e277null_no_media_game_m160_72fc6fa6_dateblock_r2_cf9d0b22.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,34,-0.00021771917659453176,-0.0002230817785104849,-0.00029803117605384325,-0.00012967681887803568,-0.0003516471175764585,-8.265852216236105e-05,0.0002689885954140975,1.0,-0.009330818283789899,True,False,False,False,promote_candidate
