pred_index,filter,n_scenarios,tag,strategy,source,mask_name,alpha,local_delta,mean_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
1,broad,3452,e144_control_e142,control_e142,,none,,-3.6874173200418525e-05,-4.781231237607057e-05,-2.3645886854877152e-05,-1.940471301553773e-05,-3.250161237602204e-05,-8.335186854828626e-06,-4.0940130154892034e-06,0.985225955967555
1,tight,2790,e144_control_e142,control_e142,,none,,-3.6874173200418525e-05,-4.1886192285650434e-05,-2.3382680772283002e-05,-1.9598271053464763e-05,-2.6575492285601906e-05,-8.071980772234473e-06,-4.2875710534162355e-06,0.9842293906810036
1,e101_order,57,e144_control_e142,control_e142,,none,,-3.6874173200418525e-05,-2.9690290653840194e-05,-1.9923486812247183e-05,-1.9073042536085248e-05,-1.4379590653791665e-05,-4.612786812198656e-06,-3.7623425360367202e-06,1.0
1,e101_sensor,57,e144_control_e142,control_e142,,none,,-3.6874173200418525e-05,-2.9690290653840194e-05,-1.9923486812247183e-05,-1.9073042536085248e-05,-1.4379590653791665e-05,-4.612786812198656e-06,-3.7623425360367202e-06,1.0
2,broad,3452,e144_control_e143,control_e143,,none,,-3.575874899786058e-05,-4.695264962245596e-05,-2.330889666856321e-05,-1.9721721048833606e-05,-3.164194962240743e-05,-7.998196668514682e-06,-4.4110210487850775e-06,0.9875434530706837
2,tight,2790,e144_control_e143,control_e143,,none,,-3.575874899786058e-05,-4.109397705628362e-05,-2.3065067590746158e-05,-2.001654495944204e-05,-2.5783277056235088e-05,-7.754367590697631e-06,-4.705844959393513e-06,0.9867383512544803
2,e101_order,57,e144_control_e143,control_e143,,none,,-3.575874899786058e-05,-2.8441901275075446e-05,-1.9503762696735076e-05,-1.8679614796225585e-05,-1.3131201275026914e-05,-4.193062696686548e-06,-3.3689147961770574e-06,1.0
2,e101_sensor,57,e144_control_e143,control_e143,,none,,-3.575874899786058e-05,-2.8441901275075446e-05,-1.9503762696735076e-05,-1.8679614796225585e-05,-1.3131201275026914e-05,-4.193062696686548e-06,-3.3689147961770574e-06,1.0
3,broad,3452,e143_q2s3_6c7d8202,active_boundary_refine,,q2s3,,-3.557441673340822e-05,-4.617716268057074e-05,-2.3325167115231343e-05,-2.0215613987160456e-05,-3.086646268052221e-05,-8.014467115182814e-06,-4.904913987111929e-06,0.9913093858632677
3,tight,2790,e143_q2s3_6c7d8202,active_boundary_refine,,q2s3,,-3.557441673340822e-05,-4.0573670440522475e-05,-2.3092760517563674e-05,-2.059504579849322e-05,-2.5262970440473948e-05,-7.782060517515145e-06,-5.284345798444694e-06,0.9913978494623656
3,e101_order,57,e143_q2s3_6c7d8202,active_boundary_refine,,q2s3,,-3.557441673340822e-05,-2.823559551213937e-05,-1.9398363725488652e-05,-1.861459789411745e-05,-1.2924895512090843e-05,-4.0876637254401245e-06,-3.303897894068924e-06,1.0
3,e101_sensor,57,e143_q2s3_6c7d8202,active_boundary_refine,,q2s3,,-3.557441673340822e-05,-2.823559551213937e-05,-1.9398363725488652e-05,-1.861459789411745e-05,-1.2924895512090843e-05,-4.0876637254401245e-06,-3.303897894068924e-06,1.0
4,broad,3452,e143_q2s3_fece8117,active_boundary_refine,,q2s3,,-3.560647669365036e-05,-4.623164808092696e-05,-2.334267824845738e-05,-2.021217364687001e-05,-3.0920948080878435e-05,-8.031978248408853e-06,-4.901473646821483e-06,0.9913093858632677
4,tight,2790,e143_q2s3_fece8117,active_boundary_refine,,q2s3,,-3.560647669365036e-05,-4.061769262663274e-05,-2.3083361015138664e-05,-2.061070711673257e-05,-2.5306992626584215e-05,-7.772661015090135e-06,-5.300007116684044e-06,0.9913978494623656
4,e101_order,57,e143_q2s3_fece8117,active_boundary_refine,,q2s3,,-3.560647669365036e-05,-2.827147720966585e-05,-1.9416695225065022e-05,-1.862590594863978e-05,-1.2960777209617327e-05,-4.105995225016496e-06,-3.3152059485912553e-06,1.0
4,e101_sensor,57,e143_q2s3_fece8117,active_boundary_refine,,q2s3,,-3.560647669365036e-05,-2.827147720966585e-05,-1.9416695225065022e-05,-1.862590594863978e-05,-1.2960777209617327e-05,-4.105995225016496e-06,-3.3152059485912553e-06,1.0
5,broad,3452,e143_q2s3_fc8e24e7,active_boundary_refine,,q2s3,,-3.563837478937071e-05,-4.6285551026231345e-05,-2.3363431329711073e-05,-2.020683866741781e-05,-3.097485102618281e-05,-8.052731329662546e-06,-4.896138667369284e-06,0.9910196987253765
5,tight,2790,e143_q2s3_fc8e24e7,active_boundary_refine,,q2s3,,-3.563837478937071e-05,-4.066123957272187e-05,-2.3098656878202265e-05,-2.055779389210127e-05,-2.5350539572673345e-05,-7.78795687815374e-06,-5.247093892052741e-06,0.9910394265232975
5,e101_order,57,e143_q2s3_fc8e24e7,active_boundary_refine,,q2s3,,-3.563837478937071e-05,-2.8307177747460158e-05,-1.9434934172455114e-05,-1.8637156910987832e-05,-1.2996477747411634e-05,-4.124234172406588e-06,-3.3264569109393066e-06,1.0
5,e101_sensor,57,e143_q2s3_fc8e24e7,active_boundary_refine,,q2s3,,-3.563837478937071e-05,-2.8307177747460158e-05,-1.9434934172455114e-05,-1.8637156910987832e-05,-1.2996477747411634e-05,-4.124234172406588e-06,-3.3264569109393066e-06,1.0
6,broad,3452,e143_q2s3_d342fab2,active_boundary_refine,,q2s3,,-3.5667821554952184e-05,-4.633067810166075e-05,-2.3388574719073442e-05,-2.021386611472197e-05,-3.1019978101612225e-05,-8.077874719024915e-06,-4.903166114673443e-06,0.9910196987253765
6,tight,2790,e143_q2s3_d342fab2,active_boundary_refine,,q2s3,,-3.5667821554952184e-05,-4.069762723717935e-05,-2.3095249829625488e-05,-2.057417711902737e-05,-2.5386927237130827e-05,-7.78454982957696e-06,-5.263477118978845e-06,0.9910394265232975
6,e101_order,57,e143_q2s3_d342fab2,active_boundary_refine,,q2s3,,-3.5667821554952184e-05,-2.8340134742033696e-05,-1.9451771478761968e-05,-1.8647543250465076e-05,-1.3029434741985167e-05,-4.141071478713441e-06,-3.336843250416548e-06,1.0
6,e101_sensor,57,e143_q2s3_d342fab2,active_boundary_refine,,q2s3,,-3.5667821554952184e-05,-2.8340134742033696e-05,-1.9451771478761968e-05,-1.8647543250465076e-05,-1.3029434741985167e-05,-4.141071478713441e-06,-3.336843250416548e-06,1.0
7,broad,3452,e143_q2s3_6a13003c,active_boundary_refine,,q2s3,,-3.5696963704867635e-05,-4.6374711852349236e-05,-2.341345800957111e-05,-2.018516530176371e-05,-3.106401185230071e-05,-8.102758009522585e-06,-4.874465301715184e-06,0.9910196987253765
7,tight,2790,e143_q2s3_6a13003c,active_boundary_refine,,q2s3,,-3.5696963704867635e-05,-4.0733122903224705e-05,-2.3113374867425598e-05,-2.057799092212751e-05,-2.5422422903176177e-05,-7.80267486737707e-06,-5.267290922078986e-06,0.9910394265232975
7,e101_order,57,e143_q2s3_6a13003c,active_boundary_refine,,q2s3,,-3.5696963704867635e-05,-2.8372750808948317e-05,-1.9468434609495596e-05,-1.8657822147184006e-05,-1.306205080889979e-05,-4.157734609447068e-06,-3.347122147135479e-06,1.0
7,e101_sensor,57,e143_q2s3_6a13003c,active_boundary_refine,,q2s3,,-3.5696963704867635e-05,-2.8372750808948317e-05,-1.9468434609495596e-05,-1.8657822147184006e-05,-1.306205080889979e-05,-4.157734609447068e-06,-3.347122147135479e-06,1.0
8,broad,3452,e143_q2s3_63bfe095,active_boundary_refine,,q2s3,,-3.572594611767066e-05,-4.6418170761951686e-05,-2.343771885413608e-05,-2.0193637511381868e-05,-3.1107470761903146e-05,-8.127018854087554e-06,-4.882937511333343e-06,0.9910196987253765
8,tight,2790,e143_q2s3_63bfe095,active_boundary_refine,,q2s3,,-3.572594611767066e-05,-4.076814954056388e-05,-2.312394723054965e-05,-2.057670097531817e-05,-2.545744954051535e-05,-7.813247230501123e-06,-5.266000975269642e-06,0.9910394265232975
8,e101_order,57,e143_q2s3_63bfe095,active_boundary_refine,,q2s3,,-3.572594611767066e-05,-2.840518809713993e-05,-1.948500640447002e-05,-1.8668044702099547e-05,-1.3094488097091403e-05,-4.1743064044214945e-06,-3.35734470205102e-06,1.0
8,e101_sensor,57,e143_q2s3_63bfe095,active_boundary_refine,,q2s3,,-3.572594611767066e-05,-2.840518809713993e-05,-1.948500640447002e-05,-1.8668044702099547e-05,-1.3094488097091403e-05,-4.1743064044214945e-06,-3.35734470205102e-06,1.0
9,broad,3452,e143_q2s3_7a5c326f,active_boundary_refine,,q2s3,,-3.5754768796580905e-05,-4.646105484216026e-05,-2.3446050458762645e-05,-2.020297332265091e-05,-3.115035484211173e-05,-8.13535045871412e-06,-4.89227332260238e-06,0.9910196987253765
9,tight,2790,e143_q2s3_7a5c326f,active_boundary_refine,,q2s3,,-3.5754768796580905e-05,-4.0802707158727646e-05,-2.315775846083318e-05,-2.0574797062457763e-05,-2.5492007158679112e-05,-7.847058460784654e-06,-5.264097062409237e-06,0.9910394265232975
9,e101_order,57,e143_q2s3_7a5c326f,active_boundary_refine,,q2s3,,-3.5754768796580905e-05,-2.8437446610211987e-05,-1.95014868655262e-05,-1.8678210916347325e-05,-1.3126746610163455e-05,-4.190786865477672e-06,-3.367510916298796e-06,1.0
9,e101_sensor,57,e143_q2s3_7a5c326f,active_boundary_refine,,q2s3,,-3.5754768796580905e-05,-2.8437446610211987e-05,-1.95014868655262e-05,-1.8678210916347325e-05,-1.3126746610163455e-05,-4.190786865477672e-06,-3.367510916298796e-06,1.0
10,broad,3452,e143_q2s3_2eed36d3,active_boundary_refine,,q2s3,,-3.578343174481802e-05,-4.6503364104666954e-05,-2.3455289302356714e-05,-2.021521090795912e-05,-3.1192664104618434e-05,-8.144589302308186e-06,-4.904510907910591e-06,0.9910196987253765
10,tight,2790,e143_q2s3_2eed36d3,active_boundary_refine,,q2s3,,-3.578343174481802e-05,-4.083679576724662e-05,-2.318612389311181e-05,-2.0577581539244633e-05,-2.5526095767198092e-05,-7.875423893063281e-06,-5.2668815391961055e-06,0.9910394265232975
10,e101_order,57,e143_q2s3_2eed36d3,active_boundary_refine,,q2s3,,-3.578343174481802e-05,-2.8469526351767914e-05,-1.951787599450508e-05,-1.868832079106295e-05,-1.315882635171939e-05,-4.2071759944565525e-06,-3.3776207910144256e-06,1.0
10,e101_sensor,57,e143_q2s3_2eed36d3,active_boundary_refine,,q2s3,,-3.578343174481802e-05,-2.8469526351767914e-05,-1.951787599450508e-05,-1.868832079106295e-05,-1.315882635171939e-05,-4.2071759944565525e-06,-3.3776207910144256e-06,1.0
11,broad,3452,e143_q2s3_0ee3d042,active_boundary_refine,,q2s3,,-3.581193496549062e-05,-4.6545098560766464e-05,-2.3465940056538905e-05,-2.0232813488251677e-05,-3.123439856071794e-05,-8.155240056490378e-06,-4.922113488203149e-06,0.9913093858632677
11,tight,2790,e143_q2s3_0ee3d042,active_boundary_refine,,q2s3,,-3.581193496549062e-05,-4.087041537532734e-05,-2.3195128676528804e-05,-2.0518893148690605e-05,-2.555971537527881e-05,-7.884428676480277e-06,-5.208193148642079e-06,0.9913978494623656
11,e101_order,57,e143_q2s3_0ee3d042,active_boundary_refine,,q2s3,,-3.581193496549062e-05,-2.850142732528693e-05,-1.9534173793184145e-05,-1.8698374327342895e-05,-1.3190727325238401e-05,-4.223473793135618e-06,-3.3876743272943693e-06,1.0
11,e101_sensor,57,e143_q2s3_0ee3d042,active_boundary_refine,,q2s3,,-3.581193496549062e-05,-2.850142732528693e-05,-1.9534173793184145e-05,-1.8698374327342895e-05,-1.3190727325238401e-05,-4.223473793135618e-06,-3.3876743272943693e-06,1.0
12,broad,3452,e143_q2s3_31f46bc7,active_boundary_refine,,q2s3,,-3.584027846170734e-05,-4.6586258221753635e-05,-2.346619500735407e-05,-2.0226675043060176e-05,-3.127555822170511e-05,-8.155495007305545e-06,-4.915975043011647e-06,0.9913093858632677
12,tight,2790,e143_q2s3_31f46bc7,active_boundary_refine,,q2s3,,-3.584027846170734e-05,-4.090356599217643e-05,-2.3217497319315647e-05,-2.0478238241729732e-05,-2.5592865992127907e-05,-7.906797319267122e-06,-5.167538241681207e-06,0.9913978494623656
12,e101_order,57,e143_q2s3_31f46bc7,active_boundary_refine,,q2s3,,-3.584027846170734e-05,-2.8533149534248214e-05,-1.955038026334086e-05,-1.8708371526283616e-05,-1.3222449534199685e-05,-4.239680263292334e-06,-3.39767152623509e-06,1.0
12,e101_sensor,57,e143_q2s3_31f46bc7,active_boundary_refine,,q2s3,,-3.584027846170734e-05,-2.8533149534248214e-05,-1.955038026334086e-05,-1.8708371526283616e-05,-1.3222449534199685e-05,-4.239680263292334e-06,-3.39767152623509e-06,1.0
13,broad,3452,e143_q2s3_8283ca38,active_boundary_refine,,q2s3,,-3.5868462236576804e-05,-4.6626843098922914e-05,-2.3488901147438242e-05,-2.0212349743835695e-05,-3.131614309887439e-05,-8.178201147389715e-06,-4.9016497437871675e-06,0.9913093858632677
13,tight,2790,e143_q2s3_8283ca38,active_boundary_refine,,q2s3,,-3.5868462236576804e-05,-4.093624762700025e-05,-2.32415219477129e-05,-2.0464890061874605e-05,-2.562554762695172e-05,-7.930821947664374e-06,-5.154190061826079e-06,0.9913978494623656
13,e101_order,57,e143_q2s3_8283ca38,active_boundary_refine,,q2s3,,-3.5868462236576804e-05,-2.8564692982130954e-05,-1.956649540675271e-05,-1.871831238898157e-05,-1.3253992982082422e-05,-4.2557954067041805e-06,-3.407612388933045e-06,1.0
13,e101_sensor,57,e143_q2s3_8283ca38,active_boundary_refine,,q2s3,,-3.5868462236576804e-05,-2.8564692982130954e-05,-1.956649540675271e-05,-1.871831238898157e-05,-1.3253992982082422e-05,-4.2557954067041805e-06,-3.407612388933045e-06,1.0
14,broad,3452,e143_q2s3_c9360e17,active_boundary_refine,,q2s3,,-3.5896486292985585e-05,-4.666685320277476e-05,-2.3483947080313627e-05,-2.0186579124134505e-05,-3.1356153202726224e-05,-8.173247080265101e-06,-4.875879124085977e-06,0.9913093858632677
14,tight,2790,e143_q2s3_c9360e17,active_boundary_refine,,q2s3,,-3.5896486292985585e-05,-4.096846028835735e-05,-2.325554745333356e-05,-2.0389978932292125e-05,-2.565776028830882e-05,-7.944847453285032e-06,-5.079278932243599e-06,0.9913978494623656
14,e101_order,57,e143_q2s3_c9360e17,active_boundary_refine,,q2s3,,-3.5896486292985585e-05,-2.8596057672165826e-05,-1.958296561816269e-05,-1.8728196916454907e-05,-1.3285357672117297e-05,-4.272265618114162e-06,-3.4174969164063803e-06,1.0
14,e101_sensor,57,e143_q2s3_c9360e17,active_boundary_refine,,q2s3,,-3.5896486292985585e-05,-2.8596057672165826e-05,-1.958296561816269e-05,-1.8728196916454907e-05,-1.3285357672117297e-05,-4.272265618114162e-06,-3.4174969164063803e-06,1.0
15,broad,3452,e143_q2s3_996498e7,active_boundary_refine,,q2s3,,-3.592435063426436e-05,-4.6706288545398176e-05,-2.3480912414824144e-05,-2.0171130495011925e-05,-3.139558854534965e-05,-8.170212414775617e-06,-4.860430494963399e-06,0.9910196987253765
15,tight,2790,e143_q2s3_996498e7,active_boundary_refine,,q2s3,,-3.592435063426436e-05,-4.1000203986102295e-05,-2.3264130078649908e-05,-2.0335778476396624e-05,-2.5689503986053768e-05,-7.953430078601379e-06,-5.0250784763480965e-06,0.9910394265232975
15,e101_order,57,e143_q2s3_996498e7,active_boundary_refine,,q2s3,,-3.592435063426436e-05,-2.8627243608080542e-05,-1.9600723098379607e-05,-1.8738025109878402e-05,-1.3316543608032013e-05,-4.290023098331081e-06,-3.427325109829876e-06,1.0
15,e101_sensor,57,e143_q2s3_996498e7,active_boundary_refine,,q2s3,,-3.592435063426436e-05,-2.8627243608080542e-05,-1.9600723098379607e-05,-1.8738025109878402e-05,-1.3316543608032013e-05,-4.290023098331081e-06,-3.427325109829876e-06,1.0
16,broad,3452,e143_q2s3_140375ed,active_boundary_refine,,q2s3,,-3.595214400209379e-05,-4.674546671086204e-05,-2.348528750461257e-05,-2.0161671742143388e-05,-3.1434766710813515e-05,-8.174587504564044e-06,-4.850971742094859e-06,0.9910196987253765
16,tight,2790,e143_q2s3_140375ed,active_boundary_refine,,q2s3,,-3.595214400209379e-05,-4.103173779964375e-05,-2.3254967863956045e-05,-2.0336252670306024e-05,-2.572103779959522e-05,-7.94426786390752e-06,-5.025552670257497e-06,0.9910394265232975
16,e101_order,57,e143_q2s3_140375ed,active_boundary_refine,,q2s3,,-3.595214400209379e-05,-2.8658350110090085e-05,-1.961843534840034e-05,-1.8747828269844938e-05,-1.3347650110041558e-05,-4.307735348351813e-06,-3.43712826979641e-06,1.0
16,e101_sensor,57,e143_q2s3_140375ed,active_boundary_refine,,q2s3,,-3.595214400209379e-05,-2.8658350110090085e-05,-1.961843534840034e-05,-1.8747828269844938e-05,-1.3347650110041558e-05,-4.307735348351813e-06,-3.43712826979641e-06,1.0
17,broad,3452,e143_q2s3_82663356,active_boundary_refine,,q2s3,,-3.597986190961855e-05,-4.6784371642022445e-05,-2.3505062154341698e-05,-2.01572047782093e-05,-3.147367164197392e-05,-8.194362154293172e-06,-4.846504778160773e-06,0.9907300115874855
17,tight,2790,e143_q2s3_82663356,active_boundary_refine,,q2s3,,-3.597986190961855e-05,-4.106304862984275e-05,-2.3253302551591137e-05,-2.034250204601999e-05,-2.5752348629794216e-05,-7.94260255154261e-06,-5.0318020459714625e-06,0.9906810035842294
17,e101_order,57,e143_q2s3_82663356,active_boundary_refine,,q2s3,,-3.597986190961855e-05,-2.8689372156479383e-05,-1.9636099508826776e-05,-1.875760481376975e-05,-1.3378672156430856e-05,-4.325399508778251e-06,-3.446904813721222e-06,1.0
17,e101_sensor,57,e143_q2s3_82663356,active_boundary_refine,,q2s3,,-3.597986190961855e-05,-2.8689372156479383e-05,-1.9636099508826776e-05,-1.875760481376975e-05,-1.3378672156430856e-05,-4.325399508778251e-06,-3.446904813721222e-06,1.0
18,broad,3452,e143_q2s3_890f6aa3,active_boundary_refine,,q2s3,,-3.600742432952053e-05,-4.6822716941636775e-05,-2.3495798648874266e-05,-2.0164888945780636e-05,-3.1512016941588255e-05,-8.185098648825738e-06,-4.85418894573211e-06,0.9904403244495944
18,tight,2790,e143_q2s3_890f6aa3,active_boundary_refine,,q2s3,,-3.600742432952053e-05,-4.1093902838932014e-05,-2.3262381953662988e-05,-2.034459150035709e-05,-2.5783202838883484e-05,-7.951681953614463e-06,-5.033891500308562e-06,0.9903225806451613
18,e101_order,57,e143_q2s3_890f6aa3,active_boundary_refine,,q2s3,,-3.600742432952053e-05,-2.872022018019967e-05,-1.9646227383908832e-05,-1.8767326514753316e-05,-1.3409520180151142e-05,-4.335527383860304e-06,-3.456626514704788e-06,1.0
18,e101_sensor,57,e143_q2s3_890f6aa3,active_boundary_refine,,q2s3,,-3.600742432952053e-05,-2.872022018019967e-05,-1.9646227383908832e-05,-1.8767326514753316e-05,-1.3409520180151142e-05,-4.335527383860304e-06,-3.456626514704788e-06,1.0
19,broad,3452,e143_q2s3_a74c213b,active_boundary_refine,,q2s3,,-3.603483126490836e-05,-4.686050262100002e-05,-2.3494630078620903e-05,-2.015976365048029e-05,-3.154980262095149e-05,-8.183930078572374e-06,-4.8490636504317614e-06,0.9901506373117034
19,tight,2790,e143_q2s3_a74c213b,active_boundary_refine,,q2s3,,-3.603483126490836e-05,-4.1124300436118286e-05,-2.3259149514431142e-05,-2.0338977134267306e-05,-2.581360043606976e-05,-7.948449514382615e-06,-5.028277134218778e-06,0.9899641577060931
19,e101_order,57,e143_q2s3_a74c213b,active_boundary_refine,,q2s3,,-3.603483126490836e-05,-2.8750894184730137e-05,-1.9653585725324487e-05,-1.8776993373892094e-05,-1.3440194184681611e-05,-4.342885725275962e-06,-3.4662933738435675e-06,1.0
19,e101_sensor,57,e143_q2s3_a74c213b,active_boundary_refine,,q2s3,,-3.603483126490836e-05,-2.8750894184730137e-05,-1.9653585725324487e-05,-1.8776993373892094e-05,-1.3440194184681611e-05,-4.342885725275962e-06,-3.4662933738435675e-06,1.0
20,broad,3452,e143_q2s3_b4ad3a41,active_boundary_refine,,q2s3,,-3.6062082718446575e-05,-4.689772868981763e-05,-2.351176936662899e-05,-2.016154163703132e-05,-3.158702868976911e-05,-8.201069366580463e-06,-4.850841636982795e-06,0.9898609501738123
20,tight,2790,e143_q2s3_b4ad3a41,active_boundary_refine,,q2s3,,-3.6062082718446575e-05,-4.115424142931166e-05,-2.3272402672229236e-05,-2.0352293501830364e-05,-2.5843541429263138e-05,-7.961702672180708e-06,-5.041593501781837e-06,0.9896057347670251
20,e101_order,57,e143_q2s3_b4ad3a41,active_boundary_refine,,q2s3,,-3.6062082718446575e-05,-2.8781394173052957e-05,-1.9660902322250397e-05,-1.8786605392125915e-05,-1.347069417300443e-05,-4.35020232220187e-06,-3.4759053920773876e-06,1.0
20,e101_sensor,57,e143_q2s3_b4ad3a41,active_boundary_refine,,q2s3,,-3.6062082718446575e-05,-2.8781394173052957e-05,-1.9660902322250397e-05,-1.8786605392125915e-05,-1.347069417300443e-05,-4.35020232220187e-06,-3.4759053920773876e-06,1.0
21,broad,3452,e143_q2s3_1baaf71b,active_boundary_refine,,q2s3,,-3.6089178693243795e-05,-4.693439515938446e-05,-2.3486652190307875e-05,-2.014017236356039e-05,-3.162369515933593e-05,-8.175952190259348e-06,-4.829472363511863e-06,0.9898609501738123
21,tight,2790,e143_q2s3_1baaf71b,active_boundary_refine,,q2s3,,-3.6089178693243795e-05,-4.118372582771877e-05,-2.3277410312494326e-05,-2.0343088052434726e-05,-2.587302582767025e-05,-7.966710312445797e-06,-5.032388052386198e-06,0.9896057347670251
21,e101_order,57,e143_q2s3_1baaf71b,active_boundary_refine,,q2s3,,-3.6089178693243795e-05,-2.881172014864731e-05,-1.9668177175521167e-05,-1.8796162570551233e-05,-1.3501020148598788e-05,-4.35747717547264e-06,-3.4854625705027046e-06,1.0
21,e101_sensor,57,e143_q2s3_1baaf71b,active_boundary_refine,,q2s3,,-3.6089178693243795e-05,-2.881172014864731e-05,-1.9668177175521167e-05,-1.8796162570551233e-05,-1.3501020148598788e-05,-4.35747717547264e-06,-3.4854625705027046e-06,1.0
22,broad,3452,e143_q2s3_3753151d,active_boundary_refine,,q2s3,,-3.611611919207558e-05,-4.697050203980323e-05,-2.3514396452067127e-05,-2.0120364451029394e-05,-3.1659802039754695e-05,-8.2036964520186e-06,-4.809664450980867e-06,0.9898609501738123
22,tight,2790,e143_q2s3_3753151d,active_boundary_refine,,q2s3,,-3.611611919207558e-05,-4.121275363957377e-05,-2.326419449752255e-05,-2.0330888779679597e-05,-2.590205363952525e-05,-7.953494497474022e-06,-5.020188779631072e-06,0.9896057347670251
22,e101_order,57,e143_q2s3_3753151d,active_boundary_refine,,q2s3,,-3.611611919207558e-05,-2.8841872114619627e-05,-1.9676420196035186e-05,-1.8805664910147032e-05,-1.3531172114571105e-05,-4.365720195986657e-06,-3.4949649100985052e-06,1.0
22,e101_sensor,57,e143_q2s3_3753151d,active_boundary_refine,,q2s3,,-3.611611919207558e-05,-2.8841872114619627e-05,-1.9676420196035186e-05,-1.8805664910147032e-05,-1.3531172114571105e-05,-4.365720195986657e-06,-3.4949649100985052e-06,1.0
23,broad,3452,e143_q2s3_26195217,active_boundary_refine,,q2s3,,-3.614290421805055e-05,-4.7006049342368967e-05,-2.352954954036683e-05,-2.011443453616381e-05,-3.169534934232044e-05,-8.218849540318303e-06,-4.803734536115283e-06,0.9898609501738123
23,tight,2790,e143_q2s3_26195217,active_boundary_refine,,q2s3,,-3.614290421805055e-05,-4.124132487408347e-05,-2.3284486218134235e-05,-2.031952002709593e-05,-2.5930624874034946e-05,-7.973786218085708e-06,-5.008820027047403e-06,0.9896057347670251
23,e101_order,57,e143_q2s3_26195217,active_boundary_refine,,q2s3,,-3.614290421805055e-05,-2.8871850074449094e-05,-1.9685150030136652e-05,-1.8815112412009777e-05,-1.3561150074400568e-05,-4.374450030088124e-06,-3.504412411961249e-06,1.0
23,e101_sensor,57,e143_q2s3_26195217,active_boundary_refine,,q2s3,,-3.614290421805055e-05,-2.8871850074449094e-05,-1.9685150030136652e-05,-1.8815112412009777e-05,-1.3561150074400568e-05,-4.374450030088124e-06,-3.504412411961249e-06,1.0
24,broad,3452,e143_q2s3_595a14c9,active_boundary_refine,,q2s3,,-3.6169533773944273e-05,-4.7041037077184604e-05,-2.3550633936059117e-05,-2.00989431905535e-05,-3.1730337077136077e-05,-8.239933936010588e-06,-4.788243190504975e-06,0.9895712630359212
24,tight,2790,e143_q2s3_595a14c9,active_boundary_refine,,q2s3,,-3.6169533773944273e-05,-4.126943953948219e-05,-2.3298992583063183e-05,-2.030379411146635e-05,-2.5958739539433664e-05,-7.988292583014654e-06,-4.993094111417826e-06,0.989247311827957
24,e101_order,57,e143_q2s3_595a14c9,active_boundary_refine,,q2s3,,-3.6169533773944273e-05,-2.8901654031242128e-05,-1.9693829193090055e-05,-1.882450507711845e-05,-1.3590954031193601e-05,-4.383129193041527e-06,-3.513805077069921e-06,1.0
24,e101_sensor,57,e143_q2s3_595a14c9,active_boundary_refine,,q2s3,,-3.6169533773944273e-05,-2.8901654031242128e-05,-1.9693829193090055e-05,-1.882450507711845e-05,-1.3590954031193601e-05,-4.383129193041527e-06,-3.513805077069921e-06,1.0
25,broad,3452,e143_q2s3_c87f181c,active_boundary_refine,,q2s3,,-3.619600786231025e-05,-4.707546525355804e-05,-2.355338685501343e-05,-2.0070689616651875e-05,-3.176476525350951e-05,-8.242686854964902e-06,-4.75998961660335e-06,0.9892815758980301
25,tight,2790,e143_q2s3_c87f181c,active_boundary_refine,,q2s3,,-3.619600786231025e-05,-4.1297097643355676e-05,-2.3310666079139136e-05,-2.028138680650372e-05,-2.5986397643307145e-05,-7.999966079090609e-06,-4.970686806455192e-06,0.9888888888888889
25,e101_order,57,e143_q2s3_c87f181c,active_boundary_refine,,q2s3,,-3.619600786231025e-05,-2.893128398785664e-05,-1.970245768572764e-05,-1.8833842906373708e-05,-1.3620583987808115e-05,-4.391757685679112e-06,-3.5231429063251825e-06,1.0
25,e101_sensor,57,e143_q2s3_c87f181c,active_boundary_refine,,q2s3,,-3.619600786231025e-05,-2.893128398785664e-05,-1.970245768572764e-05,-1.8833842906373708e-05,-1.3620583987808115e-05,-4.391757685679112e-06,-3.5231429063251825e-06,1.0
26,broad,3452,e143_q2s3_aaff593e,active_boundary_refine,,q2s3,,-3.622232648625712e-05,-4.710933388278461e-05,-2.354380792054803e-05,-2.0062344439819798e-05,-3.179863388273609e-05,-8.233107920499503e-06,-4.751644439771271e-06,0.9892815758980301
26,tight,2790,e143_q2s3_aaff593e,active_boundary_refine,,q2s3,,-3.622232648625712e-05,-4.132429919491098e-05,-2.3331744883795505e-05,-2.0272993742146275e-05,-2.6013599194862455e-05,-8.021044883746977e-06,-4.962293742097749e-06,0.9888888888888889
26,e101_order,57,e143_q2s3_aaff593e,active_boundary_refine,,q2s3,,-3.622232648625712e-05,-2.896073994777182e-05,-1.971103550906258e-05,-1.8843125900872023e-05,-1.3650039947723296e-05,-4.400335509014051e-06,-3.5324259008234962e-06,1.0
26,e101_sensor,57,e143_q2s3_aaff593e,active_boundary_refine,,q2s3,,-3.622232648625712e-05,-2.896073994777182e-05,-1.971103550906258e-05,-1.8843125900872023e-05,-1.3650039947723296e-05,-4.400335509014051e-06,-3.5324259008234962e-06,1.0
27,broad,3452,e143_q2s3_b848e8e4,active_boundary_refine,,q2s3,,-3.624848964856042e-05,-4.714264297496692e-05,-2.3561821791490608e-05,-2.004156653749336e-05,-3.183194297491839e-05,-8.251121791442082e-06,-4.7308665374448345e-06,0.9889918887601391
