candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,selector_id,rule_family,rule_note,pruned_cells,pruned_q3,pruned_s4,row_idx_list,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,q3_support_prob_focus_swing_weighted,s4_expected_focus,s4_adverse_delta,s4_support_prob_focus_swing_weighted,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,e230_gate,e230_score,actual_expected_focus,actual_adverse_delta,actual_support_prob_focus_swing_weighted,actual_expected_delta_vs_e224,actual_adverse_reduction_vs_e224,actual_support_gain_vs_e224,e237_like_gate,e237_like_score,overlap_e237,jaccard_e237,overlap_e230_swing25,jaccard_e230_swing25,overlap_e230_risk21,jaccard_e230_risk21
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_pc10_top25,submission_e154_s3repair_9f2e2e73.csv,top25 by E208 residual self PC10,330,238,"Q3,S4",-0.0006854703327916669,-0.0008110666666604972,-0.0005833826989533143,-0.0006619616327611891,-0.0005800725502631358,-0.004427046909963613,0.0028062855469241366,0.007233332456887748,8.463831019350367e-05,0.00041283581070292717,0.0007837401349015971,0.0016494921436221938,0.4861821037224777,0.4827312861018674,0.007845062215248845,0.03835858121076836,0.14811704283863136,2.819880189316797,1,1,9,0.12347479700369111,0.6022664890858219,0.011701150292478136,0.057074082127915364,False,simple_pc10_top25,simple,top25 by E208 residual self PC10,25,25,0,5 7 44 51 52 53 70 78 105 138 140 150 164 166 171 178 196 212 222 223 230 231 232 235 237,0.6920165900120404,expected_good_but_low_support,0.4850607931207796,0.0016211479094212227,-0.00017449010803152838,0.484168631374152,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.21187379176777e-05,-0.0005944890225902137,0.01674715402193311,-0.03428286211778915,0.0005944890225902137,-6.21187379176777e-05,0.01674715402193311,True,0.98395505343146,-0.0007153078908047877,0.0035201906028093813,0.47963616380977075,-6.211873791767792e-05,0.0005738787340561669,0.013846656721360873,True,0.06948529788925091,14,0.3888888888888889,18,0.5625,13,0.3939393939393939
global_e239_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_e239_combo25,submission_e154_s3repair_9f2e2e73.csv,global top25 by E239 motif combo: amp + E208 residual + low full-margin,330,237,"Q3,S4",-0.0006905473637923174,-0.0007947932581807406,-0.000572020545187352,-0.0007048282880088596,-0.0005635822409822608,-0.00451292526262849,0.002849782367406663,0.007362707630035154,8.463831019350367e-05,0.00041283581070292717,0.0007837401349015971,0.0016494921436221938,0.4856080661386206,0.4808461654455342,0.0079932812925485,0.03904466167442884,0.14811704283863136,2.863587723823178,1,1,9,0.12256698762658473,0.5978385152840694,0.011495541375055192,0.056071194382188994,False,global_e239_combo25,combined,global top25 by E239 motif combo: amp + E208 residual + low full-margin,25,25,0,16 44 51 52 53 70 115 116 121 123 138 140 150 166 167 171 172 178 221 222 223 230 235 236 237,0.6967165968814243,expected_good_but_low_support,0.471346320098892,0.0016646447299037495,-0.00017956713903217897,0.480503894581264,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.719576891832813e-05,-0.0005509922021076871,0.014862033365599936,-0.035190671494895534,0.0005509922021076871,-6.719576891832813e-05,0.014862033365599936,True,0.9348095219293823,-0.0007203849218054381,0.0035529259953263233,0.4780791412111369,-6.719576891832835e-05,0.0005411433415392249,0.012289634122727044,True,0.06569559052858263,12,0.3157894736842105,14,0.3888888888888889,12,0.35294117647058826
top50_amp_then_resid_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,top50_amp_then_resid_combo25,submission_e154_s3repair_9f2e2e73.csv,"within amplitude top50, choose E208 residual combo top25",330,237,"Q3,S4",-0.0006712747740164576,-0.0007811700808483472,-0.0005685274243306997,-0.0006641268168703262,-0.0005215668364865883,-0.004439024348527882,0.0028253126443031993,0.007264336992831081,8.463831019350367e-05,0.00041283581070292717,0.0007837401349015971,0.0016494921436221938,0.4856696576636268,0.48133606986712163,0.00789702653985094,0.03852299920440725,0.14811704283863136,2.8389994607032136,1,1,9,0.12608593897709702,0.6150027182353283,0.011651209226255644,0.056830487229645364,False,top50_amp_then_resid_combo25,top50_residual,"within amplitude top50, choose E208 residual combo top25",25,25,0,16 44 51 52 53 70 78 79 116 121 123 138 140 150 166 171 178 222 223 230 231 232 235 236 237,0.677541987989882,expected_good_but_low_support,0.5280173941420969,0.0016401750068002858,-0.0001602945492563192,0.48144652463226717,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-4.792317914246839e-05,-0.000575461925211151,0.015351937787187353,-0.03167172014438324,0.000575461925211151,-4.792317914246839e-05,0.015351937787187353,True,0.9211306120453759,-0.0007011123320295784,0.00352845627222286,0.47845092722709237,-4.792317914246861e-05,0.0005656130646426883,0.012661420138682489,True,0.06548359262403566,13,0.35135135135135137,15,0.42857142857142855,13,0.3939393939393939
top50_amp_then_nn25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,top50_amp_then_nn25,submission_e154_s3repair_9f2e2e73.csv,"within amplitude top50, choose NN-distance top25",330,236,"Q3,S4",-0.0006496098467555294,-0.0007555932666858837,-0.0005339013432705247,-0.00065933493031018,-0.0004510473400993129,-0.004429514546206786,0.002807685533632834,0.007237200079839619,8.463831019350367e-05,0.00041283581070292717,0.0007723983126925087,0.0016244415279547666,0.48430410822989556,0.47771173136683254,0.007870746443231689,0.03837909133248284,0.14811704283863136,2.821286958057594,1,1,9,0.13029099022471557,0.6355134743797864,0.011694897095532461,0.057043581239787394,False,top50_amp_then_nn25,top50_residual,"within amplitude top50, choose NN-distance top25",25,25,0,16 44 52 53 70 79 116 121 123 138 140 150 158 166 171 178 195 222 223 230 231 235 236 237 247,0.6551521930288958,expected_good_but_low_support,0.6105355332810302,0.00162254789612992,-0.000138629621995391,0.47438213101732296,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-2.625825188154018e-05,-0.0005930890358815163,0.01172759928689826,-0.02746666889676469,0.0005930890358815163,-2.625825188154018e-05,0.01172759928689826,True,0.8898340795814224,-0.0006794474047686501,0.0035124251794169115,0.4754746319618329,-2.6258251881540397e-05,0.0005816441574486367,0.009685124873423046,True,0.06392326679451912,16,0.47058823529411764,15,0.42857142857142855,12,0.35294117647058826
top50_amp_then_resid_abs25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,top50_amp_then_resid_abs25,submission_e154_s3repair_9f2e2e73.csv,"within amplitude top50, choose residual-abs top25",330,238,"Q3,S4",-0.0006498083877684467,-0.0007541410471883119,-0.0005401284520133511,-0.0006551556641036765,-0.00043388580933596506,-0.004452811635549335,0.0028256372923571526,0.007278448927906488,8.463831019350367e-05,0.00041283581070292717,0.00078174184411472,0.0016564749873970981,0.484397848664545,0.4774981200733997,0.007928412295346144,0.038597835223746525,0.14811704283863136,2.839325681467471,1,1,9,0.13025118140466935,0.6353193010029865,0.011628619096163436,0.05672030054646159,False,top50_amp_then_resid_abs25,top50_residual,"within amplitude top50, choose residual-abs top25",25,25,0,16 44 51 52 53 70 78 79 116 121 123 138 140 158 160 166 171 195 222 223 230 235 236 237 247,0.6553080117831266,expected_good_but_low_support,0.6096623938504363,0.0016404996548542389,-0.00013882816300830804,0.4740045378912973,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-2.6456792894457453e-05,-0.0005751372771571977,0.011513987993465424,-0.027506477716810918,0.0005751372771571977,-2.6456792894457453e-05,0.011513987993465424,True,0.8650911642529531,-0.0006796459457815672,0.0035303769381412305,0.47530951856116604,-2.6456792894457453e-05,0.0005636923987243176,0.009520011472756162,True,0.06213879776042104,14,0.3888888888888889,15,0.42857142857142855,11,0.3142857142857143
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_amp_resid_combo25,submission_e154_s3repair_9f2e2e73.csv,global top25 by amplitude plus E208 residual combo,330,237,"Q3,S4",-0.0006812880347108183,-0.0007911892550484018,-0.0005626311584217098,-0.0006900436906623432,-0.0005380548395437541,-0.004542206356955403,0.0028753097688451698,0.007417516125800574,8.463831019350367e-05,0.00041283581070292717,0.0007837401349015971,0.0016494921436221938,0.48560615306852567,0.4794863594815743,0.008069103714342957,0.039335312788336366,0.14811704283863136,2.889238789047129,1,1,9,0.12423278537311978,0.6059636888796393,0.011410600092813231,0.0556568807807438,False,global_amp_resid_combo25,combined,global top25 by amplitude plus E208 residual combo,25,25,0,16 44 52 53 59 70 115 116 121 123 138 140 150 166 167 171 178 194 221 222 223 230 235 236 237,0.6871853066071331,expected_good_but_low_support,0.49697257112292437,0.0016901721313422563,-0.00017030780995067973,0.4779177362267342,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.7936439836829036e-05,-0.0005254648006691805,0.013502227401640032,-0.03352487374836048,0.0005254648006691805,-5.7936439836829036e-05,0.013502227401640032,True,0.8752429342297453,-0.0007111255927239389,0.0035830698535212996,0.47699807629481555,-5.7936439836829144e-05,0.0005109994833442486,0.011208569206405672,True,0.061737759836205316,12,0.3157894736842105,13,0.35135135135135137,11,0.3142857142857143
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_e215_e208_combo25,submission_e154_s3repair_9f2e2e73.csv,global top25 by amplitude plus E208 residual and E215 residual,330,236,"Q3,S4",-0.0006617322806161466,-0.0007653976205942864,-0.0005432124566426303,-0.000676586764611523,-0.0004785944140220666,-0.004490181969019883,0.0028580342542840944,0.007348216223303976,8.463831019350367e-05,0.00041283581070292717,0.0007723983126925087,0.0016244415279547666,0.4853830890954618,0.478996048556346,0.007999660872977455,0.038967813305399876,0.14811704283863136,2.871879585767041,1,1,9,0.12790415803003588,0.6238713491784487,0.011518211715801658,0.0561817723046402,False,global_e215_e208_combo25,combined,global top25 by amplitude plus E208 residual and E215 residual,25,25,0,16 44 51 52 53 59 70 115 116 121 123 140 150 166 167 171 178 195 221 222 223 230 235 236 237,0.6675314903274158,expected_good_but_low_support,0.5614405038319781,0.0016728966167811803,-0.00015075205585600806,0.4769470206041348,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-3.838068574215736e-05,-0.0005427403152302559,0.0130119164764117,-0.029853501091444384,0.0005427403152302559,-3.838068574215736e-05,0.0130119164764117,True,0.8502941139159574,-0.0006915698386292671,0.0035657943389602238,0.47657545836595616,-3.838068574215736e-05,0.0005282749979053244,0.01078595127754628,True,0.06068828084504055,13,0.35135135135135137,14,0.3888888888888889,12,0.35294117647058826
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e237_learned_cell25,submission_e154_s3repair_9f2e2e73.csv,fixed E237 learned selected cells,330,235,"Q3,S4",-0.0006289631026221873,-0.0007518373838812421,-0.0005337286423355824,-0.0006013232816497372,-0.00031247025044878646,-0.0044852918673684945,0.0028243748291616063,0.0073096666965301,8.814970509269111e-05,0.0004163472056021146,0.0007852532390139075,0.0016550829970576172,0.4828427239830346,0.47243439067106757,0.007910582521775083,0.038763383996750535,0.15426198391220952,2.8380571024524937,1,1,8,0.14015083671075357,0.6619580765013664,0.012059333038336178,0.05695843913098728,False,control_e237_learned_cell25,control,fixed E237 learned selected cells,25,25,0,3 5 7 11 16 44 52 116 140 158 164 166 178 188 189 195 208 222 223 226 230 231 235 237 247,0.6334499807564008,expected_good_but_low_support,0.7471398112170139,0.0016392371916586928,-0.00011798287786204876,0.4642542758171638,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.611507748198071e-06,-0.000576399740352744,0.0064502585911332955,-0.017606822410726697,0.000576399740352744,-5.611507748198071e-06,0.0064502585911332955,True,0.8122135351599032,-0.0006588006606353079,0.0035407884703083934,0.4712285740925564,-5.61150774819818e-06,0.0005532808665571548,0.005439067004146536,True,0.05894160580731279,25,1.0,13,0.35135135135135137,11,0.3142857142857143
control_e230_risk21,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e230_risk21,submission_e154_s3repair_9f2e2e73.csv,E230 hand risk top21 cells,334,240,"Q3,S4",-0.0006912439252666981,-0.0007633184182558234,-0.000561267319561386,-0.0007491460379828853,-0.0005799537311754317,-0.0045323142138074,0.002956044163494451,0.00748835837730185,8.463831019350367e-05,0.00041283581070292717,0.0007837401349015971,0.0016535698929453066,0.4897151457253255,0.4870611027133177,0.008058814720378647,0.03923541065951569,0.14811704283863136,2.970364289735227,1,1,9,0.12244347776488339,0.5972360777617618,0.011302652187434427,0.05513034899001149,False,control_e230_risk21,control,E230 hand risk top21 cells,21,21,0,3 5 7 13 16 44 51 52 53 56 57 62 75 79 140 150 171 178 223 235 237,0.6986561458093616,expected_good_but_low_support,0.4695249789927824,0.0017709065259915375,-0.00018026370050655972,0.4922561299882627,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.789233039270891e-05,-0.0004447304060198991,0.02107697063338343,-0.03531418135659688,0.0004447304060198991,-6.789233039270891e-05,0.02107697063338343,True,0.7948918797263227,-0.0007210814832798189,0.0036721905956380867,0.4832998892404492,-6.789233039270913e-05,0.00042187874122746145,0.017510382152039317,True,0.055664124507639835,11,0.3142857142857143,11,0.3142857142857143,21,1.0
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_resid_abs_top25,submission_e154_s3repair_9f2e2e73.csv,top25 by E208 residual self absolute mean,330,236,"Q3,S4",-0.0006612733942818294,-0.000795461188044328,-0.0005534547531183755,-0.0006349042416827845,-0.0003367623201217179,-0.004827221997354849,0.0030381204070347692,0.007865342404389618,8.463831019350367e-05,0.00041352448651140394,0.0007972093193548471,0.0017078577284182807,0.4819788060060179,0.4703411003762506,0.008613119742646388,0.04171014911418737,0.14811704283863136,3.0528381397062545,1,1,9,0.12799291628150927,0.6253457194667704,0.010760918704094477,0.0525755224948144,False,simple_resid_abs_top25,simple,top25 by E208 residual self absolute mean,25,25,0,43 59 69 83 114 115 116 119 121 122 123 124 140 167 171 172 194 209 221 223 230 235 236 237 242,0.6653416143570795,expected_good_but_low_support,0.5631547359262284,0.0018529827695318553,-0.0001502931695216908,0.4615084246399114,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-3.792179940784017e-05,-0.000362654162479581,0.004356968296316321,-0.029764742839970992,0.000362654162479581,-3.792179940784017e-05,0.004356968296316321,True,0.5926988101391719,-0.0006911109522949499,0.003751506031093811,0.46954084588666856,-3.792179940784017e-05,0.0003425633057717371,0.0037513387982586743,True,0.041923025628761025,6,0.13636363636363635,6,0.13636363636363635,5,0.12195121951219512
