policy_id,slice_id,target,view_id,split,rep,block_scheme,label_mode,cv_group,n_blocks,n_good_blocks,n_train_rows,base_loss,aug_loss,full_aug_delta,benefit_mean,slice_train_delta,slice_train_dominance,prevalence,auc,ap,ap_lift,block_frac,selected_blocks,selected_rows,actual_delta,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,row_dominance,row_null_best,subject_dominance,subject_null_best,dateblock_dominance,dateblock_null_best,block_gate,block_gate_bool
S4_raw_human_context_dateblock5_cluster6_subject_weekday_mean_good_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekday,mean_good,dateblock_cv,70,37,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.5285714285714286,0.5503685503685505,0.5991841119299681,0.07061268335853954,0.5,35.0,222.0,-0.01195775743982419,-0.010473984475250008,-0.006173807333620829,-0.016222169677519882,0.8958333333333334,-0.005783950106203362,0.9583333333333334,-0.015479166587821891,1.0,-0.010280570172947145,0.7291666666666666,-0.016222169677519882,1.0,True
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,56,20,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.35714285714285715,0.5958333333333333,0.43838773280805055,0.0812448756651934,0.7,39.0,301.0,-0.011702263457188833,-0.01006753190766363,-0.007174725926621217,-0.017086532942724886,0.8958333333333334,-0.004527537530567616,0.8958333333333334,-0.016948304899411015,0.8125,-0.017086532942724886,0.9791666666666666,-0.011702263457188833,1.0,True
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,56,20,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.35714285714285715,0.5958333333333333,0.43838773280805055,0.0812448756651934,0.35,20.0,155.0,-0.011609126474589448,-0.009055326767583827,-0.005654425892625992,-0.013465594082015087,0.9583333333333334,-0.005954700581963457,0.9791666666666666,-0.011674121557682993,0.9375,-0.013465594082015087,0.9583333333333334,-0.01168347426310068,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,70,25,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35714285714285715,0.5973333333333334,0.44600848088636735,0.0888656237435102,0.5,35.0,232.0,-0.01132625653007957,-0.006920942765950166,-0.003438464904008509,-0.017019774622888506,0.9791666666666666,-0.007887791626071061,0.9375,-0.017019774622888506,1.0,-0.010847697221427754,1.0,-0.01119566140496886,1.0,True
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,56,20,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.35714285714285715,0.5958333333333333,0.43838773280805055,0.0812448756651934,0.5,28.0,196.0,-0.011144059999073752,-0.009969568948189655,-0.007201976361061624,-0.013505836648803227,0.8888888888888888,-0.003942083638012128,0.8958333333333334,-0.013505836648803227,0.9166666666666666,-0.01274633799396141,0.8541666666666666,-0.012561485774101877,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_mean_good_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,mean_good,dateblock_cv,70,37,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.5285714285714286,0.5331695331695331,0.5495016567571721,0.020930228185743527,0.7,49.0,321.0,-0.011141567531481433,-0.007609680666240348,-0.0038678548807276614,-0.013611384084754707,0.9652777777777778,-0.007273712650753772,0.9583333333333334,-0.01288656724347581,0.9583333333333334,-0.013611384084754707,0.9791666666666666,-0.01151664448019829,1.0,True
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,dateblock_cv,70,25,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.35714285714285715,0.56,0.47302972541990523,0.11588686827704808,0.5,35.0,234.0,-0.010892422335955554,-0.009803570238097881,-0.007115684819832047,-0.013992402435126672,0.8888888888888888,-0.0037767375161235073,0.9583333333333334,-0.013074719874109686,0.9375,-0.013541622914438722,0.7708333333333334,-0.013992402435126672,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,dateblock_cv,70,25,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35714285714285715,0.5884444444444444,0.47232244638467885,0.1151795892418217,0.7,49.0,312.0,-0.010602117303028069,-0.0074110917398569455,-0.003862307290247169,-0.01606523604660559,0.8958333333333334,-0.0067398100127809,0.8125,-0.01606523604660559,0.9583333333333334,-0.015103421048104027,0.9166666666666666,-0.0150984169776468,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_mean_good_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,mean_good,subject_cv,70,37,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.5285714285714286,0.5167895167895168,0.5432471111557278,0.014675682584299188,0.7,49.0,311.0,-0.010327735271592808,-0.007571951546713018,-0.004817617006068309,-0.013030006246805281,0.9305555555555556,-0.0055101182655245,0.9375,-0.013030006246805281,0.9375,-0.010966881923569427,0.9166666666666666,-0.012901597689826017,1.0,True
S4_raw_human_context_dateblock5_cluster6_subject_weekday_mean_good_subject_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekday,mean_good,subject_cv,70,37,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.5285714285714286,0.5454545454545454,0.6481944895387561,0.11962306096732755,0.7,49.0,314.0,-0.010200975578523286,-0.009008844349798251,-0.006869715922132702,-0.01397601894581757,0.8958333333333334,-0.003331259656390584,0.875,-0.01397601894581757,0.9791666666666666,-0.011560120251525308,0.8333333333333334,-0.0122705768727146,1.0,True
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,dateblock_cv,70,25,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.35714285714285715,0.56,0.47302972541990523,0.11588686827704808,0.7,49.0,335.0,-0.010086692332128,-0.009622695811612857,-0.007305150143205041,-0.014908841340227297,0.8194444444444444,-0.0027815421889229586,0.8125,-0.014908841340227297,0.875,-0.014849919324668615,0.7708333333333334,-0.013197083243584151,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_mean_good_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,mean_good,dateblock_cv,70,37,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.5285714285714286,0.5331695331695331,0.5495016567571721,0.020930228185743527,0.5,35.0,231.0,-0.009833495877684895,-0.009114374042071095,-0.004467536541934269,-0.01990174635304176,0.8541666666666666,-0.005365959335750625,0.875,-0.014970822852345522,0.8333333333333334,-0.01990174635304176,0.8541666666666666,-0.01507098822853159,1.0,True
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,subject_cv,70,25,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.35714285714285715,0.5137777777777778,0.3834393425529829,0.026296485410125747,0.5,35.0,234.0,-0.009801129173276912,-0.009666938021107074,-0.005872556548240093,-0.014711948812046738,0.8125,-0.003928572625036819,0.875,-0.012665732084539472,0.9583333333333334,-0.010953283066773234,0.6041666666666666,-0.014711948812046738,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_mean_good_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,mean_good,dateblock_cv,70,37,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.5285714285714286,0.5331695331695331,0.5495016567571721,0.020930228185743527,0.35,24.0,165.0,-0.00873198258478114,-0.0064000243544164665,-0.003241594936759573,-0.014958376173978882,0.9027777777777778,-0.005490387648021566,0.9583333333333334,-0.009626119645198328,0.8541666666666666,-0.014958376173978882,0.8958333333333334,-0.011814110291363589,1.0,True
S1_raw_human_context_dateblock5_pc_subject_lifestyle_bin_strong35_dateblock_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_lifestyle_bin,strong35,dateblock_cv,40,14,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.35,0.510989010989011,0.4116626271113512,0.06166262711135123,0.7,28.0,319.0,-0.008683022315280398,-0.006383445393628539,-0.004375051321453716,-0.011246476866260124,0.9027777777777778,-0.004307970993826682,0.9166666666666666,-0.011246476866260124,0.9375,-0.009919690801459491,0.8541666666666666,-0.008683022315280398,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,70,25,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35714285714285715,0.5973333333333334,0.44600848088636735,0.0888656237435102,0.2,14.0,93.0,-0.008281899277711946,-0.004655462380497877,-0.0008599544652889146,-0.013194301208676928,0.9305555555555556,-0.007421944812423031,0.9375,-0.010711796892077907,0.875,-0.013194301208676928,0.9791666666666666,-0.008513857453405493,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,dateblock_cv,70,25,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35714285714285715,0.5884444444444444,0.47232244638467885,0.1151795892418217,0.5,35.0,233.0,-0.007895418354610273,-0.007550390306730636,-0.003998563738062733,-0.015601848029345389,0.8263888888888888,-0.0038968546165475404,0.8541666666666666,-0.013913405180231209,0.7916666666666666,-0.015601848029345389,0.8333333333333334,-0.011331106145664016,1.0,True
Q3_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,dateblock_cv,70,25,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35714285714285715,0.5857777777777778,0.43134182949593824,0.0741989723530811,0.5,35.0,232.0,-0.007715325105041804,-0.006131021991513652,-0.00402939603339264,-0.009893930639969128,0.9722222222222222,-0.0036859290716491633,0.9791666666666666,-0.009854860049866021,1.0,-0.007664096380612828,0.9375,-0.009893930639969128,1.0,True
Q3_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,dateblock_cv,70,25,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35714285714285715,0.5857777777777778,0.43134182949593824,0.0741989723530811,0.35,24.0,159.0,-0.007516115068134432,-0.005164323080885436,-0.0031195564712984125,-0.00936647057832063,0.9791666666666666,-0.00439655859683602,1.0,-0.0066063563197987785,0.9791666666666666,-0.00936647057832063,0.9583333333333334,-0.008330886455599984,1.0,True
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,56,32,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.5714285714285714,0.7057291666666666,0.786681606017138,0.2152530345885666,0.2,11.0,96.0,-0.007504134500941451,-0.005736804131543649,-0.0028870202091084707,-0.011633458631729376,0.9236111111111112,-0.00461711429183298,0.9583333333333334,-0.011633458631729376,0.875,-0.011580387207258402,0.9375,-0.008076998878674635,1.0,True
Q3_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,40,14,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35,0.5054945054945055,0.37292439464219723,0.022924394642197254,0.5,20.0,216.0,-0.006753521962470033,-0.0065002436929785246,-0.004043325437941336,-0.011118293817902969,0.8263888888888888,-0.0027101965245286963,0.8333333333333334,-0.011118293817902969,0.8958333333333334,-0.007931374519415946,0.75,-0.007614372107954015,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,70,25,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35714285714285715,0.5973333333333334,0.44600848088636735,0.0888656237435102,0.35,24.0,157.0,-0.006743816601683994,-0.005463452254599144,-0.0024629344187070967,-0.013376988302098214,0.8819444444444444,-0.004280882182976897,0.7916666666666666,-0.013376988302098214,0.8958333333333334,-0.012560402579228525,0.9583333333333334,-0.010151224349745913,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,dateblock_cv,70,25,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35714285714285715,0.5884444444444444,0.47232244638467885,0.1151795892418217,0.2,14.0,99.0,-0.006312867254531396,-0.00595930599076786,-0.003207933243694172,-0.013211801319157668,0.8333333333333334,-0.0031049340108372236,0.9166666666666666,-0.009572494811296184,0.7083333333333334,-0.013211801319157668,0.875,-0.010672076800970265,1.0,True
Q3_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,40,14,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35,0.3736263736263736,0.32101274902026783,-0.02898725097973215,0.35,14.0,146.0,-0.005671124172762498,-0.005095362747501908,-0.0031556245594121513,-0.009792445495490187,0.8680555555555556,-0.002515499613350347,0.8333333333333334,-0.009792445495490187,0.875,-0.00959252674360278,0.8958333333333334,-0.005671124172762498,1.0,True
Q3_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,40,14,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35,0.3736263736263736,0.32101274902026783,-0.02898725097973215,0.5,20.0,211.0,-0.00565302827539349,-0.004894343502009546,-0.0023390164240372213,-0.011060168478672305,0.8472222222222222,-0.003314011851356269,0.8958333333333334,-0.011060168478672305,0.7916666666666666,-0.008812728913797141,0.8541666666666666,-0.00565302827539349,1.0,True
Q3_family_jepa_context_subject5_cluster6_subject_weekday_strong35_subject_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_weekday,strong35,subject_cv,70,25,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.35714285714285715,0.544,0.51037588032771,0.15323302318485282,0.35,24.0,159.0,-0.005466460200380663,-0.0050215639838886664,-0.0032916173748672173,-0.008591575908318272,0.8125,-0.0021748428255134455,0.9583333333333334,-0.007446206135427902,0.8333333333333334,-0.007493239423865594,0.6458333333333334,-0.008591575908318272,1.0,True
Q3_family_jepa_context_dateblock5_pc_subject_weekday_mean_good_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,mean_good,subject_cv,70,37,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.5285714285714286,0.5167895167895168,0.5432471111557278,0.014675682584299188,0.2,14.0,91.0,-0.002207621140248639,-0.0019671290350121717,0.0006200096260131072,-0.009650777032415903,0.8333333333333334,-0.002827630766261746,0.7083333333333334,-0.007830338867269582,0.8125,-0.009650777032415903,0.9791666666666666,-0.0028331363256753894,1.0,True
Q3_raw_human_context_subject5_pc_subject_weekend_mean_good_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_weekend,mean_good,dateblock_cv,20,9,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.45,0.494949494949495,0.5361259655377302,0.08612596553773016,0.7,14.0,346.0,-0.021107179479052385,-0.022470465388240157,-0.021107179479052385,-0.03551570688883876,0.3958333333333333,0.0,0.8541666666666666,-0.03551570688883876,0.3333333333333333,-0.0279011510164332,0.0,-0.021107179479052385,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekend,strong35,subject_cv,20,7,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35,0.8461538461538461,0.7852564102564101,0.43525641025641015,0.5,10.0,280.0,-0.019903399584022874,-0.019903399584022874,-0.009717308596161378,-0.022658512563359712,0.7777777777777778,-0.010186090987861496,1.0,-0.012107712914330548,0.9166666666666666,-0.022658512563359712,0.4166666666666667,-0.019903399584022874,0.0,False
