prior,strategy,targets,weight,base_loss,candidate_loss,delta,changed_blocks,mean_abs_shift,Q1_delta,Q2_delta,Q3_delta,S1_delta,S2_delta,S3_delta,S4_delta
exact_value,nearest,"Q2,Q3",1.0,0.5636475137535021,0.5621668978785174,-0.0014806158749847143,100,0.22732132633377197,0.0,-0.004504847799544742,-0.0058594633253482575,0.0,0.0,0.0,0.0
uniform_total,nearest,"Q2,Q3",1.0,0.5636475137535021,0.5621668978785174,-0.0014806158749847143,100,0.22732132633377197,0.0,-0.004504847799544742,-0.0058594633253482575,0.0,0.0,0.0,0.0
exact_value,nearest,"Q2,Q3",0.75,0.5636475137535021,0.5624239250103781,-0.0012235887431240045,100,0.22732132633377197,0.0,-0.0038853853382584402,-0.004679735863610146,0.0,0.0,0.0,0.0
uniform_total,nearest,"Q2,Q3",0.75,0.5636475137535021,0.5624239250103781,-0.0012235887431240045,100,0.22732132633377197,0.0,-0.0038853853382584402,-0.004679735863610146,0.0,0.0,0.0,0.0
exact_value,nearest,"Q2,Q3",0.5,0.5636475137535021,0.5627564216772251,-0.0008910920762770225,100,0.22732132633377197,0.0,-0.002926926446103595,-0.0033107180878358955,0.0,0.0,0.0,0.0
uniform_total,nearest,"Q2,Q3",0.5,0.5636475137535021,0.5627564216772251,-0.0008910920762770225,100,0.22732132633377197,0.0,-0.002926926446103595,-0.0033107180878358955,0.0,0.0,0.0,0.0
exact_value,nearest,"Q2,Q3",0.25,0.5636475137535021,0.5631641876518105,-0.0004833261016915502,100,0.22732132633377197,0.0,-0.00163187301245582,-0.0017514096993853645,0.0,0.0,0.0,0.0
uniform_total,nearest,"Q2,Q3",0.25,0.5636475137535021,0.5631641876518105,-0.0004833261016915502,100,0.22732132633377197,0.0,-0.00163187301245582,-0.0017514096993853645,0.0,0.0,0.0,0.0
exact_value,nearest,"Q2,Q3",0.1,0.5636475137535021,0.5634450777721786,-0.00020243598132352325,100,0.22732132633377197,0.0,-0.0006932853837187114,-0.0007237664855460624,0.0,0.0,0.0,0.0
uniform_total,nearest,"Q2,Q3",0.1,0.5636475137535021,0.5634450777721786,-0.00020243598132352325,100,0.22732132633377197,0.0,-0.0006932853837187114,-0.0007237664855460624,0.0,0.0,0.0,0.0
exact_value,range,"Q2,Q3",0.1,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,"Q2,Q3",0.25,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,"Q2,Q3",0.5,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,"Q2,Q3",0.75,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,"Q2,Q3",1.0,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,"Q2,Q3",0.1,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,"Q2,Q3",0.25,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,"Q2,Q3",0.5,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,"Q2,Q3",0.75,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,"Q2,Q3",1.0,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,posterior_mean,"Q2,Q3",0.1,0.5636475137535021,0.5639120321313019,0.00026451837779983833,100,1.5598351951353189,0.0,0.0010741675483170177,0.0007774610962814066,0.0,0.0,0.0,0.0
exact_value,posterior_mode,"Q2,Q3",0.1,0.5636475137535021,0.5639595860387997,0.00031207228529761544,100,1.589870572717675,0.0,0.00159349322670288,0.00059101277038065,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,"Q2,Q3",0.1,0.5636475137535021,0.5640086322291018,0.0003611184755997199,100,1.5661360234465902,0.0,0.0016395224024424726,0.0008883069267553445,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,"Q2,Q3",0.1,0.5636475137535021,0.5645148150879968,0.0008673013344947522,100,0.5425186417243227,0.0,0.003911870222421898,0.0021592391190414784,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,"Q2,Q3",0.1,0.5636475137535021,0.564663891705591,0.001016377952088865,100,0.5553699427501342,0.0,0.0041585657373486296,0.002956079927273425,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,"Q2,Q3",0.1,0.5636475137535021,0.5648299054700059,0.0011823917165038056,100,0.6798750660313541,0.0,0.004996382738665539,0.003280359276861433,0.0,0.0,0.0,0.0
exact_value,posterior_mean,"Q2,Q3",0.25,0.5636475137535021,0.5655658598564083,0.0019183461029061988,100,1.5598351951353189,0.0,0.006632241568404695,0.006796181151938696,0.0,0.0,0.0,0.0
exact_value,posterior_mode,"Q2,Q3",0.25,0.5636475137535021,0.5657317032496247,0.002084189496122657,100,1.589870572717675,0.0,0.008050688211049484,0.006538638261808893,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,"Q2,Q3",0.25,0.5636475137535021,0.5657964469523875,0.0021489331988854277,100,1.5661360234465902,0.0,0.007886199110482495,0.007156333281715388,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,"Q2,Q3",0.25,0.5636475137535021,0.5659640380339506,0.0023165242804484842,100,0.5425186417243227,0.0,0.010455562210612834,0.005760107752526666,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,"Q2,Q3",0.25,0.5636475137535021,0.5663495147175779,0.0027020009640758014,100,0.5553699427501342,0.0,0.011153341145549223,0.007760665602981054,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,"Q2,Q3",0.25,0.5636475137535021,0.5668586511653847,0.003211137411882614,100,0.6798750660313541,0.0,0.013624454139669728,0.00885350774350857,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,"Q2,Q3",0.5,0.5636475137535021,0.5687823941958048,0.005134880442302703,100,0.5425186417243227,0.0,0.02322152022634938,0.012722642869769318,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,"Q2,Q3",0.5,0.5636475137535021,0.5696002047625897,0.005952691009087574,100,0.5553699427501342,0.0,0.024887126849403307,0.016781710214209267,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,"Q2,Q3",0.5,0.5636475137535021,0.5710010481646739,0.007353534411171814,100,0.6798750660313541,0.0,0.031461891612707404,0.02001284926549496,0.0,0.0,0.0,0.0
exact_value,posterior_mean,"Q2,Q3",0.5,0.5636475137535021,0.5712587371355737,0.007611223382071652,100,1.5598351951353189,0.0,0.025235175259521014,0.02804338841498022,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,"Q2,Q3",0.5,0.5636475137535021,0.5716996495081421,0.008052135754640033,100,1.5661360234465902,0.0,0.027351390568577383,0.029013559713903292,0.0,0.0,0.0,0.0
exact_value,posterior_mode,"Q2,Q3",0.5,0.5636475137535021,0.5717139919233707,0.008066478169868607,100,1.589870572717675,0.0,0.028386632418727076,0.02807871477035273,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,"Q2,Q3",0.75,0.5636475137535021,0.5721343895273494,0.008486875773847324,100,0.5425186417243227,0.0,0.03850561480745096,0.020902515609480976,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,"Q2,Q3",0.75,0.5636475137535021,0.5734397383559948,0.009792224602492738,100,0.5553699427501342,0.0,0.041409207928499225,0.027136364288949943,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,"Q2,Q3",1.0,0.5636475137535021,0.5760837153314737,0.01243620157797165,100,0.5425186417243227,0.0,0.05670484156252076,0.030348569483280907,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,"Q2,Q3",0.75,0.5636475137535021,0.5763741137675534,0.012726600014051348,100,0.6798750660313541,0.0,0.055224882895698935,0.03386131720266128,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,"Q2,Q3",1.0,0.5636475137535021,0.5779405326612269,0.01429301890772483,100,0.5553699427501342,0.0,0.061108959535987495,0.038942172818086096,0.0,0.0,0.0,0.0
exact_value,posterior_mean,"Q2,Q3",0.75,0.5636475137535021,0.5806945411189012,0.017047027365399092,100,1.5598351951353189,0.0,0.05607753029005258,0.06325166126774096,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,"Q2,Q3",0.75,0.5636475137535021,0.5813280988890952,0.01768058513559312,100,1.5661360234465902,0.0,0.05874827700587981,0.06501581894327224,0.0,0.0,0.0,0.0
exact_value,posterior_mode,"Q2,Q3",0.75,0.5636475137535021,0.5815721720943775,0.01792465834087542,100,1.589870572717675,0.0,0.06135284368171445,0.0641197647044136,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,"Q2,Q3",1.0,0.5636475137535021,0.5905343981224679,0.026886884368965802,100,0.6798750660313541,0.0,0.13705957095929233,0.051148619623468505,0.0,0.0,0.0,0.0
exact_value,posterior_mean,"Q2,Q3",1.0,0.5636475137535021,0.5949101825130746,0.03126266875957251,100,1.5598351951353189,0.0,0.10327685143997001,0.11556182987703778,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,"Q2,Q3",1.0,0.5636475137535021,0.5956866164087673,0.03203910265526522,100,1.5661360234465902,0.0,0.10604285619225473,0.11823086239460223,0.0,0.0,0.0,0.0
exact_value,posterior_mode,"Q2,Q3",1.0,0.5636475137535021,0.5964979938069032,0.03285048005340108,100,1.589870572717675,0.0,0.1116651917699073,0.1182881686039009,0.0,0.0,0.0,0.0
