candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,source_scope,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,oof_loss_vs_full,oof_active_policy_delta,oof_tail_auc,oof_subject_win_rate,e230_q3_risk_top21_overlap,e230_q3_risk_top21_jaccard,e230_q3_swing_top25_overlap,e230_q3_swing_top25_jaccard,e230_q3_expected_positive_overlap,e230_q3_expected_positive_jaccard
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,e237_cell_decisive_q3s4,generated,graft_vs_e154,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,submission_e154_s3repair_9f2e2e73.csv,Q3,200,200,Q3,-0.00010586848373588327,-0.0001583647518730126,-0.00011727837042121357,-4.1962328913423606e-05,0.00034674852592181545,-0.0024866474555825984,0.001782312566405634,0.004268960021988233,9.833848841696186e-05,0.00044602583878967136,0.0007875091799973262,0.0014958894627417451,0.4637328685753292,0.44230469257524524,0.008193245611943017,0.03735340019239704,0.17209235472968332,1.7909467205453604,1,1,2,0.9288740609744921,4.213018105580882,0.023035701414500835,0.1044811468114753,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_q3_top50,50,0,-0.0007066954149185,-0.0045528197730749,0.5942519019442095,0.8,1,0.014285714285714285,3,0.041666666666666664,16,0.1103448275862069
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,e237_cell_decisive_q3s4,generated,graft_vs_e154,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_q3_top50,50,0,-0.0007066954149185,-0.0045528197730749,0.5942519019442095,0.8,1,0.014285714285714285,3,0.041666666666666664,16,0.1103448275862069
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_q3_top50,50,0,-0.0007066954149185,-0.0045528197730749,0.5942519019442095,0.8,1,0.014285714285714285,3,0.041666666666666664,16,0.1103448275862069
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,submission_e95_hardtail_541e3973.csv,Q3,213,213,Q3,-0.00010733601489008784,-0.00016702666018390705,-0.0001266224356193267,-2.835894886702967e-05,0.0003665212966921716,-0.0026937776447542435,0.0019376390284521834,0.004631416673206427,9.833848841696186e-05,0.0004379757263444618,0.0007869984402760771,0.0015393274522465545,0.4704305101681336,0.44154417268755297,0.00837757817168693,0.03805154543714202,0.17209235472968332,1.9470256390580576,1,1,2,0.9161742078617372,4.0804172466524795,0.0212329175618915,0.09456625418270603,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_q3_top50,50,0,-0.0007066954149185,-0.0045528197730749,0.5942519019442095,0.8,1,0.014285714285714285,3,0.041666666666666664,16,0.1103448275862069
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_q3_top50,50,0,-0.0007066954149185,-0.0045528197730749,0.5942519019442095,0.8,1,0.014285714285714285,3,0.041666666666666664,16,0.1103448275862069
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_q3_top50,50,0,-0.0007066954149185,-0.0045528197730749,0.5942519019442095,0.8,1,0.014285714285714285,3,0.041666666666666664,16,0.1103448275862069
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_q3_top50,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_q3_top50,50,0,-0.0007066954149185,-0.0045528197730749,0.5942519019442095,0.8,1,0.014285714285714285,3,0.041666666666666664,16,0.1103448275862069
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_global_top100,e237_cell_decisive_q3s4,generated,graft_vs_e154,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_global_top100,submission_e154_s3repair_9f2e2e73.csv,Q3,199,199,Q3,-0.00010450901951511238,-0.00015800977528742017,-0.00011711075940487717,-3.84065238530398e-05,0.0003522248280670741,-0.00248117115343734,0.0017749855546517277,0.004256156708089067,9.833848841696186e-05,0.00044602583878967136,0.0007875091799973262,0.0014958894627417451,0.46265386145986426,0.4415943075109885,0.00820685813143455,0.03742851376460234,0.17209235472968332,1.783584214148113,1,1,2,0.9409569515934627,4.267821484299491,0.02310499710456243,0.10479544560518037,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_global_top100,51,49,-0.0006763195555065,-0.0045224439136629,0.5942519019442095,0.8,1,0.014084507042253521,3,0.0410958904109589,16,0.1095890410958904
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_global_top100,e237_cell_decisive_q3s4,generated,graft_vs_e154,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_global_top100,submission_e154_s3repair_9f2e2e73.csv,S4,93,93,S4,-0.00048473564654837205,-0.0005756698287377106,-0.00040367573425227876,-0.00047486137665512655,-0.00039715701240246597,-0.0021890943942575094,0.001088788158866431,0.0032778825531239405,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015590588516200498,0.48295622452304465,0.48004276538681284,0.011685423252800581,0.0616805856770634,0.14789051018904398,1.0940626348289273,1,1,7,0.1743401038626417,0.8367023350938336,0.025781540856193264,0.12373214744491386,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_global_top100,51,49,-0.0006763195555065,-0.0045224439136629,0.5942519019442095,0.8,1,0.014084507042253521,3,0.0410958904109589,16,0.1095890410958904
all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_global_top100,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_hgb_shallow_subject5_contrast_q0p10_drop_global_top100,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,all3,latent_no_targetid_featnn1,hgb_shallow,subject5,contrast,0.1,drop_global_top100,51,49,-0.0006763195555065,-0.0045224439136629,0.5942519019442095,0.8,1,0.014084507042253521,3,0.0410958904109589,16,0.1095890410958904
