basename,rep,null_state_corr_abs,null_state_enrich_abs,null_residual_corr_abs
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,82,0.161076109018433,0.3838577714016811,0.161076109018433
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,83,0.1446746744902625,0.350986972184269,0.1446746744902625
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,84,0.14780112163426748,0.28217812017324806,0.11806440923738153
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,85,0.1009941700991763,0.3698467256800821,0.09308791382286365
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,86,0.13889295636526727,0.31262257375968644,0.13889295636526727
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,87,0.13497615782949846,0.4976166020227778,0.13497615782949846
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,88,0.13954731411587304,0.28570046463128507,0.11297614036497629
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,89,0.1694008993105552,0.3219941761472269,0.1694008993105552
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,90,0.10298746005774524,0.2709200621820106,0.08553263124914863
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,91,0.11568322687738497,0.23572451490486357,0.10976978738700806
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,92,0.1063259110437225,0.24911319734658183,0.1063259110437225
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,93,0.14162294926239927,0.4358907838372396,0.10706440050512042
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,94,0.10130180322348706,0.320604783968915,0.10130180322348706
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,95,0.1171393853262979,0.46750180047955975,0.1027209947085671
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,0,0.1286947469793161,0.3456070899167613,0.11505389243066588
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,1,0.1268990814239912,0.26858331539135494,0.10814912071414198
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,2,0.13169755585714124,0.3655918521358706,0.10021521933008452
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,3,0.15843328008061294,0.4165675691397575,0.0964441517002907
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,4,0.13408726746266406,0.3701192286044941,0.13408726746266406
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,5,0.14663204835095314,0.3820612859461238,0.11730676010088185
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,6,0.14081952611353205,0.37152589122175084,0.14081952611353205
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,7,0.13255607220196214,0.3752552128639436,0.09933523273162785
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,8,0.19912639285106062,0.4171390268048784,0.19912639285106062
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,9,0.19128937072554883,0.575295835427123,0.15496644731537487
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,10,0.1410035391935353,0.40546537942596717,0.12478090991587602
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,11,0.11322678360721648,0.25303818554496005,0.11322678360721648
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,12,0.17025339944124437,0.5648280358131363,0.101229902090642
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,13,0.13546211487079257,0.47858380983861326,0.1002555856878119
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,14,0.13455041830395706,0.31056436559720335,0.13455041830395706
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,15,0.1588309949314847,0.3490223468328107,0.1588309949314847
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,16,0.13149702202365304,0.3548515240404503,0.13149702202365304
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,17,0.14716086845798756,0.3893913970734547,0.10663516984485126
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,18,0.10739108300692485,0.3625471695972655,0.0948940835635597
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,19,0.10388595651719472,0.3289081767611409,0.07864046339737683
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,20,0.13484657989696733,0.46712366798788896,0.10488284501045467
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,21,0.13078487449153647,0.39560775156926126,0.08062903765173572
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,22,0.105222772233422,0.2867690640567702,0.105222772233422
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,23,0.22061236218050767,0.330505,0.14590016336980746
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,24,0.19373398236824338,0.4976166020227778,0.12441803760535838
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,25,0.12654853147530612,0.2750095491084634,0.0786204926730275
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,26,0.16165409051822838,0.33821571798894146,0.13169545454006018
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,27,0.1354975405289498,0.39857241355924466,0.0895096363517572
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,28,0.11893841077112502,0.3038026675229245,0.08363356939373819
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,29,0.13109123390123575,0.4555146910810466,0.13109123390123575
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,30,0.14792273034646308,0.17536999999999997,0.06776151753533617
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,31,0.14489610333496772,0.3698467256800821,0.14489610333496772
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,32,0.10087000414332535,0.2651118006371663,0.10087000414332535
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,33,0.12633844919755266,0.28619828865339053,0.11723537538405869
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,34,0.16203905809823885,0.44391955575930964,0.16203905809823885
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,35,0.15114099132990627,0.44986866181583685,0.15114099132990627
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,36,0.15215949827172215,0.25862263892170106,0.0959006930525717
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,37,0.13632101422658816,0.3236790694657592,0.13264555112825388
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,38,0.09901102714272277,0.3260677708187738,0.09901102714272277
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,39,0.14159116090966786,0.36561562114852736,0.07581481835646091
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,40,0.15958010954909896,0.4059053508631909,0.1203792772874778
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,41,0.12680985052796223,0.42389562394532926,0.11107801864903426
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,42,0.11879096733816295,0.3802727356463494,0.11879096733816295
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,43,0.13614425207064512,0.2875430607719387,0.13614425207064512
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,44,0.17744096798156464,0.3236790694657592,0.14276348491987648
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,45,0.12268738313142596,0.33198011335211197,0.12004657351799852
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,46,0.17705236880961966,0.3278062667480682,0.17705236880961966
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,47,0.12440316578935356,0.23456555685054337,0.12440316578935356
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,48,0.11320600174529884,0.23959317875170782,0.10042002548192235
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,49,0.11984941572867748,0.43174999489942195,0.11984941572867748
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,50,0.12732016627144196,0.2779103720684507,0.12732016627144196
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,51,0.10759248988653299,0.23026803185228573,0.10759248988653299
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,52,0.21380445033878992,0.430428654520727,0.14230840735012892
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,53,0.12828352780785282,0.296506224210021,0.11537809801957098
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,54,0.08978455249333203,0.3191451649239596,0.08978455249333203
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,55,0.17628203552756214,0.3265738395663003,0.11788336165284018
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,56,0.13499784751118782,0.36880000840169147,0.06636399173991173
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,57,0.13081249357840258,0.4090020076810083,0.11019080859708953
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,58,0.10871722408552613,0.3295922050090286,0.10871722408552613
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,59,0.15329952919574882,0.3237366781735195,0.15329952919574882
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,60,0.12282505365672773,0.4080056109338422,0.12282505365672773
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,61,0.15151023727585453,0.33536127692427237,0.0847421570496404
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,62,0.14021403074762145,0.20663492411346296,0.14021403074762145
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,63,0.1029877990075736,0.36822511100361394,0.08748919392024514
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,64,0.13862232152607695,0.39596560089924515,0.13862232152607695
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,65,0.10713316322649839,0.2688549137211001,0.10713316322649839
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,66,0.12538470564567172,0.409022172036164,0.12538470564567172
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,67,0.12290323691801021,0.47485272848754134,0.12290323691801021
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,68,0.11798038794824023,0.23959317875170777,0.0747427728770277
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,69,0.14386229966811834,0.31905177155620346,0.14386229966811834
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,70,0.16316213620289527,0.22922828646398435,0.08905413387298097
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,71,0.13287415218569942,0.29110838041974424,0.13287415218569942
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,72,0.13263614596296197,0.3024585964861218,0.0898992779310835
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,73,0.12296696909353455,0.33174440134851846,0.11064248689460736
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,74,0.1659159275312142,0.3978470879681432,0.10381632334839466
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,75,0.13906646208010484,0.2856054210214543,0.10248763281562112
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,76,0.1711352210076542,0.40822771432771143,0.08071444436650625
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,77,0.1328704315913873,0.3133141568291564,0.10338206632105391
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,78,0.12734863517636547,0.3847007826905487,0.12734863517636547
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,79,0.2233330353075929,0.5081271017902691,0.2233330353075929
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,80,0.1793026870256634,0.31760478367785516,0.12472397210602898
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,81,0.10832375832494147,0.20095827867879726,0.09147866479079544
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,82,0.16210661863380363,0.4662372299590789,0.07323901982442597
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,83,0.129106908737164,0.35925706975883864,0.129106908737164
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,84,0.15520057219019365,0.23056846866773423,0.15520057219019365
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,85,0.2092447515517119,0.473112454265807,0.2092447515517119
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,86,0.1268723121551825,0.3208365116055748,0.1268723121551825
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,87,0.11127560134738401,0.35170057800276067,0.11127560134738401
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,88,0.1374937631458254,0.26980477279601683,0.11383652806341413
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,89,0.1419584164341236,0.2630549999999998,0.12634967404987024
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,90,0.11071477816359412,0.40546537942596717,0.07105073832657378
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,91,0.16630429492842144,0.3257584629095571,0.16630429492842144
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,92,0.12537110855675304,0.3455718407165834,0.11200517014967763
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,93,0.14238280631882946,0.33174440134851846,0.116538099667947
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,94,0.15259059448535583,0.5679789001515545,0.11819099578962561
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,95,0.08270981716532447,0.26718967987574954,0.08270981716532447
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,0,0.14126695532076278,0.4928337558405109,0.1235372011888443
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,1,0.09938027308867102,0.23959317875170782,0.09938027308867102
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,2,0.15305350686812622,0.20923676348893572,0.15305350686812622
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,3,0.14698920521038905,0.2705902114192965,0.1379386428988839
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,4,0.13630699292611978,0.35646575439259803,0.11677392417888055
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,5,0.19044890066676215,0.39491342476351166,0.1395974877469645
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,6,0.1758902426161001,0.3543985845883098,0.1758902426161001
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,7,0.1806530479189011,0.3798116071568377,0.1806530479189011
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,8,0.17386980018458806,0.29004005957959705,0.17386980018458806
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,9,0.15483584375339163,0.2905938558914931,0.08640397626092193
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,10,0.19462363187382964,0.4653623329137223,0.12627786442401837
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,11,0.16522035199618434,0.48697967421900185,0.16522035199618434
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,12,0.1512034529571265,0.3704345710173075,0.1512034529571265
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,13,0.12193529415061077,0.28772967455707693,0.12193529415061077
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,14,0.1516406813334945,0.4299943837700649,0.10935926162790569
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,15,0.1688490751013606,0.27811811697184236,0.12378534806161044
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,16,0.21529418139344425,0.35030600761663677,0.21529418139344425
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,17,0.12829150831107108,0.2902442975182305,0.12829150831107108
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,18,0.13505478532103485,0.30425809993778197,0.0960353892146725
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,19,0.09417482917417944,0.37647805981354426,0.08187232146973872
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,20,0.17752911673983135,0.3898304918230146,0.07518850244814361
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,21,0.11461793576721029,0.2043940195813223,0.11461793576721029
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,22,0.1691419472073712,0.5035007747245144,0.16487787531904477
submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,23,0.18649809651782434,0.4475005850235281,0.18649809651782434
