prior,strategy,targets,weight,base_loss,candidate_loss,delta,changed_blocks,mean_abs_shift,Q1_delta,Q2_delta,Q3_delta,S1_delta,S2_delta,S3_delta,S4_delta
exact_value,nearest,Q3,1.0,0.5604271644171386,0.5596021973038845,-0.0008249671132540826,50,0.13346259233813482,0.0,0.0,-0.005774769792778578,0.0,0.0,0.0,0.0
uniform_total,nearest,Q3,1.0,0.5604271644171386,0.5596021973038845,-0.0008249671132540826,50,0.13346259233813482,0.0,0.0,-0.005774769792778578,0.0,0.0,0.0,0.0
exact_value,nearest,Q3,0.75,0.5604271644171386,0.5597882941285693,-0.0006388702885692377,50,0.13346259233813482,0.0,0.0,-0.00447209201998533,0.0,0.0,0.0,0.0
uniform_total,nearest,Q3,0.75,0.5604271644171386,0.5597882941285693,-0.0006388702885692377,50,0.13346259233813482,0.0,0.0,-0.00447209201998533,0.0,0.0,0.0,0.0
exact_value,nearest,Q3,0.5,0.5604271644171386,0.5599878066132513,-0.00043935780388726364,50,0.13346259233813482,0.0,0.0,-0.0030755046272110675,0.0,0.0,0.0,0.0
uniform_total,nearest,Q3,0.5,0.5604271644171386,0.5599878066132513,-0.00043935780388726364,50,0.13346259233813482,0.0,0.0,-0.0030755046272110675,0.0,0.0,0.0,0.0
exact_value,nearest,Q3,0.25,0.5604271644171386,0.5602007475936138,-0.00022641682352475545,50,0.13346259233813482,0.0,0.0,-0.0015849177646732882,0.0,0.0,0.0,0.0
uniform_total,nearest,Q3,0.25,0.5604271644171386,0.5602007475936138,-0.00022641682352475545,50,0.13346259233813482,0.0,0.0,-0.0015849177646732882,0.0,0.0,0.0,0.0
exact_value,nearest,Q3,0.1,0.5604271644171386,0.5603349761263339,-9.21882908047067e-05,50,0.13346259233813482,0.0,0.0,-0.0006453180356330579,0.0,0.0,0.0,0.0
uniform_total,nearest,Q3,0.1,0.5604271644171386,0.5603349761263339,-9.21882908047067e-05,50,0.13346259233813482,0.0,0.0,-0.0006453180356330579,0.0,0.0,0.0,0.0
exact_value,range,Q3,0.1,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,Q3,0.25,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,Q3,0.5,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,Q3,0.75,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,range,Q3,1.0,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,0.1,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,0.25,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,0.5,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,0.75,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,1.0,0.5604271644171386,0.5604271644171386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,0.1,0.5604271644171386,0.5606001665011406,0.00017300208400206074,50,1.6934927404442999,0.0,0.0,0.001211014588013315,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,0.1,0.5604271644171386,0.5606293120718948,0.00020214765475623508,50,1.6594765072229989,0.0,0.0,0.0014150335832933125,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,0.1,0.5604271644171386,0.5606435110580122,0.00021634664087366584,50,1.6824344553995851,0.0,0.0,0.0015144264861152168,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.1,0.5604271644171386,0.5607758220349405,0.0003486576178018952,50,0.4766130918774713,0.0,0.0,0.0024406033246127112,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.1,0.5604271644171386,0.5608828360845031,0.00045567166736448783,50,0.5189858727503283,0.0,0.0,0.0031897016715509707,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.1,0.5604271644171386,0.5609223338872429,0.0004951694701043063,50,0.6256708825469585,0.0,0.0,0.003466186290729256,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.25,0.5604271644171386,0.5613554467278731,0.0009282823107344962,50,0.4766130918774713,0.0,0.0,0.006497976175140696,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,0.25,0.5604271644171386,0.5615609434463223,0.001133779029183768,50,1.6934927404442999,0.0,0.0,0.007936453204286265,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,0.25,0.5604271644171386,0.5616024554045278,0.0011752909873892214,50,1.6594765072229989,0.0,0.0,0.008227036911723884,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.25,0.5604271644171386,0.5616267888371947,0.0011996244200561668,50,0.5189858727503283,0.0,0.0,0.008397370940391946,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,0.25,0.5604271644171386,0.5616502560884981,0.0012230916713594775,50,1.6824344553995851,0.0,0.0,0.008561641699515343,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.25,0.5604271644171386,0.5617675869316583,0.0013404225145197124,50,0.6256708825469585,0.0,0.0,0.009382957601637654,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.5,0.5604271644171386,0.5624722567124454,0.002045092295306805,50,0.4766130918774713,0.0,0.0,0.014315646067147081,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.5,0.5604271644171386,0.5630326103326224,0.0026054459154838394,50,0.5189858727503283,0.0,0.0,0.018238121408386765,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.5,0.5604271644171386,0.5634700564237998,0.003042892006661191,50,0.6256708825469585,0.0,0.0,0.021300244046628336,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.75,0.5604271644171386,0.5637811266871511,0.0033539622700125005,50,0.4766130918774713,0.0,0.0,0.023477735890086615,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.75,0.5604271644171386,0.5646584175590218,0.004231253141883218,50,0.5189858727503283,0.0,0.0,0.02961877199318208,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,0.5,0.5604271644171386,0.5647870731552272,0.004359908738088669,50,1.6594765072229989,0.0,0.0,0.03051936116662024,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,0.5,0.5604271644171386,0.5647871412525303,0.004359976835391688,50,1.6934927404442999,0.0,0.0,0.030519837847741482,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,0.5,0.5604271644171386,0.5649205625124137,0.004493398095275158,50,1.6824344553995851,0.0,0.0,0.03145378666692611,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,1.0,0.5604271644171386,0.5652916434037492,0.004864478986610576,50,0.4766130918774713,0.0,0.0,0.03405135290627359,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.75,0.5604271644171386,0.5655969455332174,0.005169781116078798,50,0.6256708825469585,0.0,0.0,0.036188467812550806,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,1.0,0.5604271644171386,0.5665269498892033,0.006099785472064689,50,0.5189858727503283,0.0,0.0,0.042698498304451826,0.0,0.0,0.0,0.0
