tag,file_name,moved_cells_vs_e95,moved_rows_vs_e95,targets_moved_vs_e95,mean_abs_logit_vs_e95,max_abs_logit_vs_e95,l1_logit_vs_e95,top1_logit_share_vs_e95,top5_logit_share_vs_e95,top25_logit_share_vs_e95,abs_share_Q1,abs_share_Q2,abs_share_Q3,abs_share_S1,abs_share_S2,abs_share_S3,abs_share_S4,cos_vs_e224,cos_vs_e166,cos_vs_e154,cos_vs_e176,cos_vs_e216,cos_vs_e72,cos_vs_e101,cos_vs_mixmin
e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,534,250,"Q1,Q3,S2,S3,S4",0.010191853653868592,0.17209235472968332,17.835743894270035,0.009648734347714547,0.04560486418573056,0.18337364621655575,0.04621888880460204,1.2449416533524348e-17,0.5334162449194181,1.680671232025787e-16,0.026566653949613907,0.03017897675538615,0.36361923557097964,1.0,0.07434835383898189,0.31635023973769466,0.06438568188544122,0.043542249674454074,0.05640105952751691,-0.001290180170884014,-0.005554925687719096
e166,submission_e166_broadsurv_s0p01_d8bfa94b.csv,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",0.0022439863912539324,0.013580886333580455,3.9269761846943814,0.003458357192618777,0.015399779462621412,0.06206403313990565,0.1305199155407842,0.12466116185601722,0.11640833542659398,0.20757387091756946,0.17075638957088662,0.12605742360279956,0.12402290308534895,0.07434835383898189,0.9999999999999999,0.061661852337916254,0.6048289513240133,0.05599859889276049,0.1087056142749293,-0.09914567450239818,-0.13768348927188997
e154,submission_e154_s3repair_9f2e2e73.csv,294,139,"Q1,Q3,S2,S3,S4",0.0020176469477509893,0.026844358892442632,3.5308821585642316,0.007602734298943128,0.03492196588246873,0.1588769216002911,0.23346807590198165,6.288643884261537e-17,0.35622148076186905,8.489669243753076e-16,0.13419763523506767,0.152444764857027,0.12366804324405373,0.31635023973769466,0.061661852337916254,0.9999999999999998,0.08833186820261717,0.1352530790024981,-0.031628728295569924,-0.005523655005929034,-0.02378233193702927
