path,file,family,known_public_lb,known_delta_vs_e95,known_beats_e95,q_share_vs_e95,s_share_vs_e95,q2s3_share_vs_e95,mean_abs_logit_move_vs_e95,mean_abs_logit_move_vs_mixmin,cos_move_e95_vs_e95_from_mixmin,cos_move_e95_vs_e72_from_mixmin,cos_move_e95_vs_e72_from_e95,cos_move_e95_vs_e101_loss,cos_move_e95_vs_e154,vs_e95_moved_cells,vs_e95_moved_rows,vs_e95_targets_moved,vs_e95_expected_delta_focus_mean,vs_e95_total_swing,vs_e95_top1_swing,vs_e95_top5_swing,vs_e95_top10_swing,vs_e95_top25_swing,vs_e95_cells_for_2e6_guard,vs_e95_cells_for_e95_edge,vs_e95_cells_to_flip_expected_focus_mean,vs_e95_top1_over_abs_expected,vs_e95_top5_over_abs_expected,vs_e95_support_prob_swing_weighted_focus_mean,vs_mixmin_moved_cells,vs_mixmin_moved_rows,vs_mixmin_targets_moved,vs_mixmin_expected_delta_focus_mean,vs_mixmin_total_swing,vs_mixmin_top1_swing,vs_mixmin_top5_swing,vs_mixmin_top10_swing,vs_mixmin_top25_swing,vs_mixmin_cells_for_2e6_guard,vs_mixmin_cells_for_e95_edge,vs_mixmin_cells_to_flip_expected_focus_mean,vs_mixmin_top1_over_abs_expected,vs_mixmin_top5_over_abs_expected,vs_mixmin_support_prob_swing_weighted_focus_mean,broad_edge_score,broad_edge_gate,low_e72_axis_gate,not_known_public_bad,candidate_gate
jepa/submission_bigshot_hybrid_01_minimax_r01_multifeature_raw_prob_w0p3.csv,submission_bigshot_hybrid_01_minimax_r01_multifeature_raw_prob_w0p3.csv,jepa,,,,0.34137780881825,0.65862219118175,0.1779194530182993,0.08961730395287022,0.09100905624871924,0.1566187247673942,0.35897440918056434,0.13596574981332232,-0.1269338680227608,0.17798664918734514,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.012227684214096344,0.08961730395287021,0.0004720266428122423,0.0017159896970272224,0.0030792060224861997,0.006585861440825797,1,1,56,0.03860311033123341,0.14033644204263893,0.46905543098194147,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.012372226868877149,0.09100905624871924,0.00045814405234500936,0.0017171720938519057,0.0031079669947575972,0.006725556957635234,1,1,55,0.037030039717222595,0.13879248352384513,0.4703214654114646,0.043519933741494356,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw0p5.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw0p5.csv,jepa,,,,0.3398048377039427,0.6601951622960572,0.20740576141946698,0.09743442695724629,0.09900613923611727,0.1915830941867288,0.3043145010282069,0.060672616749430225,-0.08734768532824246,0.09063890386051736,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011384931591449973,0.09743442695724629,0.00037523721604040356,0.0015368780212901474,0.002750327109995546,0.006013177892887815,1,1,55,0.03295911029647335,0.13499229300985305,0.4687441114021749,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011529474246230778,0.09900613923611729,0.0003614703728880305,0.0015418342058987579,0.0027792360914086997,0.006181088888719704,1,1,54,0.03135185223265515,0.13372979313456684,0.46996907268706395,0.04320687920745436,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw0p35_mw0p5.csv,submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw0p35_mw0p5.csv,jepa,,,,0.344600933252647,0.655399066747353,0.20078504202780326,0.09747368696995257,0.09918563120103918,0.19560405748128576,0.30770899885086617,0.059600706468025275,-0.10888190590575496,0.14177311523992833,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011367128452741298,0.09747368696995254,0.00039418685773190594,0.0016409534996399112,0.0029078024597780213,0.006169519447961232,1,1,54,0.03467778686329913,0.14435954572539195,0.47431363187359216,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011511671107522103,0.09918563120103918,0.0003804200145795329,0.0016242208540372736,0.002926328123229766,0.00634202632026029,1,1,53,0.033046463109161796,0.14109340328320832,0.4754844370795452,0.042989657133495895,True,True,True,True
jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale0p35.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale0p35.csv,jepa,,,,0.37892646419075693,0.6210735358092432,0.2580835804898185,0.09819300792526714,0.10022077013300958,0.2323207028775341,0.2669314165074296,-0.006438843853930451,-0.10965505613832036,0.13197328530606384,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.010595688205020302,0.09819300792526714,0.0002930925724494389,0.001376256272935152,0.0025691358904039348,0.005713979547765286,1,1,54,0.027661494636145468,0.1298883325278554,0.4695929391206283,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.010740230859801109,0.10022077013300959,0.00030751715304839946,0.0013760467829962769,0.002613430830598385,0.005924360495056494,1,1,52,0.028632266574397842,0.12812078259384446,0.47092810859055423,0.042460452964354134,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw0p5_mw0p5.csv,submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw0p5_mw0p5.csv,jepa,,,,0.3440278423353234,0.6559721576646764,0.20057863947800617,0.09572251692347739,0.09741355720118784,0.18901605119535173,0.30481293713620683,0.06344601220561688,-0.10111383422829519,0.1316885385546036,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011197457152948016,0.09572251692347736,0.0003882004852814851,0.0016035739271607612,0.002856007241989838,0.006078429904297952,1,1,54,0.03466862877696133,0.1432087576007004,0.4735281840783785,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.01134199980772882,0.09741355720118786,0.000374433642129112,0.0015866465197972635,0.002864594353149581,0.006223541691938018,1,1,53,0.033013017851927694,0.13989124904728611,0.4747284105554846,0.04219484686971709,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw1p0_mw0p5.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw1p0_mw0p5.csv,jepa,,,,0.338252689712098,0.661747310287902,0.20811962013673474,0.09641531019586112,0.09790602167133833,0.1767559611269332,0.29350519626402966,0.06596367431219827,-0.07197143543745863,0.07034178609183381,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011039902387931516,0.09641531019586112,0.0003652599286230356,0.0014924061859719956,0.002661298058114927,0.0058766563226833645,1,1,53,0.033085430992789086,0.1351829149869521,0.46789162090591824,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011184445042712321,0.09790602167133833,0.0003514930854706625,0.0014812464557122176,0.0027014923643793403,0.006029653955825769,1,1,53,0.03142695807689556,0.13243808253833603,0.46911746739380605,0.04131284729707201,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw0p75_mw0p5.csv,submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw0p75_mw0p5.csv,jepa,,,,0.343289985517911,0.6567100144820891,0.2005067480694456,0.09354557102373018,0.09524383977971802,0.17599990451094932,0.2973029635529438,0.06964189567966596,-0.08674814730278962,0.11303548078449999,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.010887382601353267,0.09354557102373018,0.0003782231978641169,0.0015521307259759743,0.0027696818790095387,0.005956708360965398,1,1,54,0.034739589092524864,0.14256233870049256,0.4723740145584167,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.011031925256134074,0.09524383977971802,0.00036445635471174385,0.001526608269340713,0.0027704942510349898,0.006062662025228079,1,1,53,0.03303651413964171,0.13838094746806537,0.47362417175323956,0.040788762832632726,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw1p0_mw0p5.csv,submission_jepa_multifeature_rawstack_k3_c0p02_noq2_rw1p0_mw0p5.csv,jepa,,,,0.3420343332414016,0.6579656667585984,0.20119715136446367,0.09234060058225067,0.09397755551168081,0.1605142622097855,0.2862311141774619,0.07533842243450013,-0.07083048518888499,0.09236292589992451,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.01054318490826125,0.09234060058225066,0.0003682459104467489,0.0015079270978292977,0.00268896525232342,0.005860344186214837,1,1,53,0.03492738803795474,0.14302386906329811,0.4714683649197951,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.010687727563042055,0.09397755551168083,0.0003544790672943758,0.0014869986477914529,0.0026888937770868076,0.005963448318503946,1,1,52,0.03316692582248795,0.1391314139530899,0.47273311822899156,0.03911010294212105,True,True,True,True
jepa/submission_block_canvas_multifeature_k5_c0p02_all_scale0p35.csv,submission_block_canvas_multifeature_k5_c0p02_all_scale0p35.csv,jepa,,,,0.4080621072793097,0.5919378927206902,0.28302263558711244,0.09358237812766457,0.09608766006359455,0.24548584133464413,0.2825400431747521,-0.0064258265757672055,-0.12088529391006006,0.15704082791132642,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009710197730371984,0.09358237812766455,0.00028663932949070424,0.0013209294235213903,0.0023910194640536513,0.0051435870213833775,1,1,54,0.02951941221486573,0.13603527551140684,0.47805101434877756,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009854740385152787,0.09608766006359454,0.0002728724863383312,0.0013098227285354709,0.002440119617393169,0.00531709100805655,1,1,53,0.027689464732063625,0.13291296141183565,0.47937420008161974,0.03891199760008868,True,True,True,True
jepa/submission_block_canvas_multifeature_k8_c0p02_noq2_scale0p35.csv,submission_block_canvas_multifeature_k8_c0p02_noq2_scale0p35.csv,jepa,,,,0.3341795258498453,0.6658204741501549,0.20463018670662458,0.09159387701576963,0.09357979869210205,0.2392727870036478,0.27599364326542297,-0.0057894519202400345,-0.1117391582371945,0.1365617179528622,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009738267890004676,0.09159387701576963,0.0002930925724494389,0.001376256272935152,0.0025691358904039348,0.005713979547765286,1,1,49,0.030096992171499828,0.14132454441387227,0.4642505881203179,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009882810544785481,0.09357979869210205,0.00030751715304839946,0.0013760467829962769,0.002613430830598385,0.005924360495056494,1,1,47,0.03111636630641031,0.1392363818734062,0.46578028745289857,0.0380963280187205,True,True,True,True
jepa/submission_block_canvas_multifeature_k3_c0p02_all_scale0p35.csv,submission_block_canvas_multifeature_k3_c0p02_all_scale0p35.csv,jepa,,,,0.40199699556379176,0.5980030044362084,0.270318936696722,0.09040294107917664,0.09279248572035795,0.23544252224596443,0.2763773778482118,-0.0019334175800454635,-0.12170612254216322,0.17559476998096496,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009403006185155272,0.09040294107917665,0.0002887295167673037,0.0013249012715602394,0.0023980754145426575,0.005072658199564439,1,1,53,0.03070608601992916,0.14090188238436868,0.4808420124592371,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009547548839936075,0.09279248572035793,0.00027496267361493067,0.001299316960701501,0.0024404304045883085,0.005234395041137243,1,1,52,0.028799294795413863,0.13608906144230842,0.4821129374612206,0.03750844166232958,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw0p35.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw0p35.csv,jepa,,,,0.3311653449903178,0.6688346550096824,0.20539242128663773,0.08544257884304111,0.0874479592327809,0.22942163148692454,0.2725823522640231,0.0006809368526715297,-0.0940489121911071,0.11295617249819248,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009388880487078484,0.08544257884304113,0.0002737087419025769,0.0012677538869274366,0.0023855667988134273,0.00534551748806049,1,1,51,0.029152436467720574,0.13502716204260903,0.4608520375867713,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009533423141859287,0.0874479592327809,0.00028813332250153756,0.0012766382361271093,0.0024489577850385588,0.005564226570238524,1,1,49,0.03022349036794599,0.13391184017854563,0.46257489059646895,0.03707251101011274,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw0p35.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw0p35.csv,jepa,,,,0.33006339723779304,0.669936602762207,0.20572046901466165,0.08345499219943724,0.08546914400572833,0.22325630705506036,0.269166363753239,0.003726420543246677,-0.08508630961916011,0.10107981894738961,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009218706181272738,0.08345499219943725,0.00026540138595392275,0.0012341309163987702,0.002331780520755335,0.005208167728330625,1,1,51,0.028789439725616827,0.1338724645445187,0.45955776140539134,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009363248836053543,0.08546914400572832,0.00027982596655288334,0.001245825578692799,0.002394393742898124,0.005419301320464451,1,1,49,0.029885563382167402,0.1330548403130867,0.4613550209115804,0.03629012263370252,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p35.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p35.csv,jepa,,,,0.3284833161036221,0.6715166838963779,0.20661614839540557,0.08105326856500798,0.08301520967558369,0.2100562774967878,0.26034490109840513,0.009065126212468291,-0.0683793481691338,0.07906234937987926,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008907812515104079,0.08105326856500798,0.00025155579270616827,0.001181210161973044,0.0022529430268273913,0.005031663432714013,1,1,51,0.028239906517972903,0.13260384184895957,0.4577383305724795,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.009052355169884882,0.0830152096755837,0.0002659803733051289,0.0012052511822560224,0.0023149349552995463,0.005238664278761914,1,1,49,0.029382450015879278,0.13314227730100756,0.4596062814081366,0.03488073993669558,True,True,True,True
jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale0p35.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale0p35.csv,jepa,,,,0.3579511829742073,0.6420488170257926,0.22232640566435755,0.0862784172102216,0.08875172673223597,0.25360389098243263,0.28619586966491034,-0.011095879017279221,-0.12247848506069199,0.16370792760738725,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008758967170709451,0.0862784172102216,0.00028663932949070424,0.0013209294235213903,0.0023910194640536513,0.005121574374189453,1,1,49,0.03272524304569203,0.15080881087654524,0.4749361837630741,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008903509825490255,0.08875172673223597,0.0002728724863383312,0.0013098227285354709,0.002440119617393169,0.005310446289510334,1,1,47,0.03064774360748302,0.14711307722551403,0.47644763603482393,0.03426528107560525,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw0p35.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw0p35.csv,jepa,,,,0.35855810587015446,0.6414418941298454,0.22431701126243986,0.08010525547843651,0.08246213078168267,0.24537157033922757,0.2847904513742016,-0.004556035908815741,-0.10478060028775897,0.1411041641678413,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008409286068173151,0.08010525547843651,0.00027267112710638883,0.0012091295298651112,0.002139647882669987,0.004697097908737729,1,1,51,0.03242500313295019,0.1437850395459058,0.472124899786208,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008553828722953957,0.08246213078168267,0.00025890428395401575,0.0012154688644875943,0.002194259737666371,0.0048730647946707084,1,1,49,0.030267648831832868,0.14209646976282306,0.47379659511589467,0.03322713875462347,True,True,True,True
jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p35.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p35.csv,jepa,,,,0.32699044687630296,0.673009553123697,0.20726591847683082,0.0797696233097478,0.08154690767174867,0.19314074889769126,0.24732139478909282,0.014559305557754249,-0.049799537023890075,0.05473509052632383,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008562817798967214,0.0797696233097478,0.00023825402215503806,0.001137850459739591,0.0021751655868757847,0.004886294700575838,1,1,50,0.027824254555991437,0.13288271296357962,0.4564271957974351,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008707360453748017,0.08154690767174869,0.0002521347800573736,0.0011702594121277454,0.0022399712276692007,0.005092463034382266,1,1,48,0.0289565111490066,0.1343988707420532,0.45826165759890863,0.03318436519767434,True,True,True,True
jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale0p35.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale0p35.csv,jepa,,,,0.3593004970199013,0.6406995029800987,0.21822082644357144,0.08437844906038017,0.08673602128764586,0.2421056356344392,0.2788253202413126,-0.006199645155977446,-0.1224696225415563,0.18252605841037253,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008392266724026803,0.08437844906038017,0.0002887295167673037,0.0013249012715602394,0.0023980754145426575,0.005021223126219483,1,1,48,0.03440423502516667,0.15787168295868,0.47819717348782215,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.008536809378807608,0.08673602128764585,0.00027496267361493067,0.001299316960701501,0.0024404304045883085,0.00521530609777689,1,1,47,0.032209067980072024,0.15220170710699238,0.47962167002410655,0.032661193983725884,True,True,True,True
