pool,top_k,shape,scale,all_minus_base,sets_beating_base,sets_tail_neutral,set_inverse_top_minus_base,set_raw05_compatible_minus_base,set_all_sign_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_worst_minus_base,tail_pass_tol1e12,relaxed_structural_tol1e12,e72_adverse_exposure_e101_plausible,e72_plausible_gap_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_mean_vs_e95_e101_sensor,post101_p95_vs_e95_e101_sensor,frontier_score,tag
strict_primitive,3,sign,0.005,-4.2373600517287e-08,3,1,-3.7024558419140874e-08,-2.4635416706608737e-08,-6.54608263150891e-08,-2.0747498830075983e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015612209838084,3.8859635474685055e-06,0.99981110955022,0.0194393406608954,True,True,False,False,False,False,2.2279488939479775e-08,1.4147818825963742e-07,-0.038918913365547564,e140_strict_primitive_65d7fc68
strict_primitive,3,sqrt,0.01,-9.273091861050633e-08,3,1,-6.953372699847193e-08,-4.2944753086970884e-08,-1.657142753019869e-07,-2.4870244974550818e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015637227358523,6.387715591368338e-06,0.9990972195155738,0.0425206885303584,True,True,False,False,False,False,2.0075741198644417e-08,4.3673325124811195e-07,-0.08510952881822435,e140_strict_primitive_90a129b3
strict_primitive,3,sqrt,0.01,-9.273091861050633e-08,3,1,-6.953372699847193e-08,-4.2944753086970884e-08,-1.657142753019869e-07,-2.4870244974550818e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015637227358523,6.387715591368338e-06,0.9990972195155738,0.0425206885303584,True,True,False,False,False,False,2.0075741198644417e-08,4.3673325124811195e-07,-0.08510952881822435,e140_strict_primitive_90a129b3
strict_primitive,3,sqrt,0.01,-9.273091861050633e-08,3,1,-6.953372699847193e-08,-4.2944753086970884e-08,-1.657142753019869e-07,-2.4870244974550818e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015637227358523,6.387715591368338e-06,0.9990972195155738,0.0425206885303584,True,True,False,False,False,False,2.0075741198644417e-08,4.3673325124811195e-07,-0.08510952881822435,e140_strict_primitive_90a129b3
strict_primitive,3,sqrt,0.01,-9.273091861050633e-08,3,1,-6.953372699847193e-08,-4.2944753086970884e-08,-1.657142753019869e-07,-2.4870244974550818e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015637227358523,6.387715591368338e-06,0.9990972195155738,0.0425206885303584,True,True,False,False,False,False,2.0075741198644417e-08,4.3673325124811195e-07,-0.08510952881822435,e140_strict_primitive_90a129b3
strict_primitive,3,sqrt,0.01,-9.273091861050633e-08,3,1,-6.953372699847193e-08,-4.2944753086970884e-08,-1.657142753019869e-07,-2.4870244974550818e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015637227358523,6.387715591368338e-06,0.9990972195155738,0.0425206885303584,True,True,False,False,False,False,2.0075741198644417e-08,4.3673325124811195e-07,-0.08510952881822435,e140_strict_primitive_90a129b3
strict_primitive,3,sqrt,0.01,-9.273091861050633e-08,3,1,-6.953372699847193e-08,-4.2944753086970884e-08,-1.657142753019869e-07,-2.4870244974550818e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015637227358523,6.387715591368338e-06,0.9990972195155738,0.0425206885303584,True,True,False,False,False,False,2.0075741198644417e-08,4.3673325124811195e-07,-0.08510952881822435,e140_strict_primitive_90a129b3
strict_primitive,3,sqrt,0.01,-9.273091861050633e-08,3,1,-6.953372699847193e-08,-4.2944753086970884e-08,-1.657142753019869e-07,-2.4870244974550818e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015637227358523,6.387715591368338e-06,0.9990972195155738,0.0425206885303584,True,True,False,False,False,False,2.0075741198644417e-08,4.3673325124811195e-07,-0.08510952881822435,e140_strict_primitive_90a129b3
tail_world_local_primitive,10,sqrt,0.005,-2.0485350848975514e-07,3,1,-3.7723219559193666e-07,-9.218238083974485e-08,-1.4514594903758393e-07,-3.8052017004019945e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015643728335352,7.0378132742683445e-06,0.9994378343417843,0.0335698008172987,True,True,False,False,False,False,-1.3602438491164916e-07,8.228945052676238e-07,-0.06721800385888427,e140_tail_world_local_primitive_8cf86dd9
score_top_local,10,sqrt,0.005,-2.0485350848975514e-07,3,1,-3.7723219559193666e-07,-9.218238083974485e-08,-1.4514594903758393e-07,-3.8052017004019945e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015643728335352,7.0378132742683445e-06,0.9994378343417843,0.0335698008172987,True,True,False,False,False,False,-1.3602438491164916e-07,8.228945052676238e-07,-0.06721800385888427,e140_score_top_local_8cf86dd9
strict_primitive,3,sign,0.01,-7.569020865627607e-08,3,1,-6.148263231864348e-08,-4.2133284972045715e-08,-1.2345470878916134e-07,-2.7960354920253394e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015651172156645,7.78219540356834e-06,0.9992450797874076,0.0388786813217919,True,True,False,False,False,False,5.4886505428341575e-08,2.847210397708453e-07,-0.07783795611780853,e140_strict_primitive_64dc00c2
strict_primitive,3,sign,0.01,-7.569020865627607e-08,3,1,-6.148263231864348e-08,-4.2133284972045715e-08,-1.2345470878916134e-07,-2.7960354920253394e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015651172156645,7.78219540356834e-06,0.9992450797874076,0.0388786813217919,True,True,False,False,False,False,5.4886505428341575e-08,2.847210397708453e-07,-0.07783795611780853,e140_strict_primitive_64dc00c2
strict_primitive,3,sign,0.01,-7.569020865627607e-08,3,1,-6.148263231864348e-08,-4.2133284972045715e-08,-1.2345470878916134e-07,-2.7960354920253394e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015651172156645,7.78219540356834e-06,0.9992450797874076,0.0388786813217919,True,True,False,False,False,False,5.4886505428341575e-08,2.847210397708453e-07,-0.07783795611780853,e140_strict_primitive_64dc00c2
strict_primitive,3,sign,0.01,-7.569020865627607e-08,3,1,-6.148263231864348e-08,-4.2133284972045715e-08,-1.2345470878916134e-07,-2.7960354920253394e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015651172156645,7.78219540356834e-06,0.9992450797874076,0.0388786813217919,True,True,False,False,False,False,5.4886505428341575e-08,2.847210397708453e-07,-0.07783795611780853,e140_strict_primitive_64dc00c2
strict_primitive,3,sign,0.01,-7.569020865627607e-08,3,1,-6.148263231864348e-08,-4.2133284972045715e-08,-1.2345470878916134e-07,-2.7960354920253394e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015651172156645,7.78219540356834e-06,0.9992450797874076,0.0388786813217919,True,True,False,False,False,False,5.4886505428341575e-08,2.847210397708453e-07,-0.07783795611780853,e140_strict_primitive_64dc00c2
strict_primitive,3,sign,0.01,-7.569020865627607e-08,3,1,-6.148263231864348e-08,-4.2133284972045715e-08,-1.2345470878916134e-07,-2.7960354920253394e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015651172156645,7.78219540356834e-06,0.9992450797874076,0.0388786813217919,True,True,False,False,False,False,5.4886505428341575e-08,2.847210397708453e-07,-0.07783795611780853,e140_strict_primitive_64dc00c2
strict_primitive,3,sign,0.01,-7.569020865627607e-08,3,1,-6.148263231864348e-08,-4.2133284972045715e-08,-1.2345470878916134e-07,-2.7960354920253394e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015651172156645,7.78219540356834e-06,0.9992450797874076,0.0388786813217919,True,True,False,False,False,False,5.4886505428341575e-08,2.847210397708453e-07,-0.07783795611780853,e140_strict_primitive_64dc00c2
tail_world_local_primitive,10,sign,0.005,-1.7161413379263024e-07,3,1,-3.3337123439558525e-07,-8.336781298634578e-08,-9.81033537739151e-08,-2.6816914600047426e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015658177543888,8.4827341278685e-06,0.9995315471993096,0.0306354789284157,True,True,False,False,False,False,-6.850214376131634e-08,1.3015828547968094e-06,-0.06136862941252426,e140_tail_world_local_primitive_31d0fa80
score_top_local,10,sign,0.005,-1.7161413379263024e-07,3,1,-3.3337123439558525e-07,-8.336781298634578e-08,-9.81033537739151e-08,-2.6816914600047426e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015658177543888,8.4827341278685e-06,0.9995315471993096,0.0306354789284157,True,True,False,False,False,False,-6.850214376131634e-08,1.3015828547968094e-06,-0.06136862941252426,e140_score_top_local_31d0fa80
strict_primitive,3,sqrt,0.02,-1.4676189619144966e-07,3,1,-1.0213005174897205e-07,-9.502739228839374e-08,-2.431282445369831e-07,-2.4845232982073643e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.001570145105299,1.2810085038068419e-05,0.9964034780113384,0.0850413770607157,True,True,False,False,False,False,8.42628504502529e-08,8.857437351190995e-07,-0.1702195656472671,e140_strict_primitive_e9d063fd
strict_primitive,3,sqrt,0.02,-1.4676189619144966e-07,3,1,-1.0213005174897205e-07,-9.502739228839374e-08,-2.431282445369831e-07,-2.4845232982073643e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.001570145105299,1.2810085038068419e-05,0.9964034780113384,0.0850413770607157,True,True,False,False,False,False,8.42628504502529e-08,8.857437351190995e-07,-0.1702195656472671,e140_strict_primitive_e9d063fd
strict_primitive,3,sqrt,0.02,-1.4676189619144966e-07,3,1,-1.0213005174897205e-07,-9.502739228839374e-08,-2.431282445369831e-07,-2.4845232982073643e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.001570145105299,1.2810085038068419e-05,0.9964034780113384,0.0850413770607157,True,True,False,False,False,False,8.42628504502529e-08,8.857437351190995e-07,-0.1702195656472671,e140_strict_primitive_e9d063fd
strict_primitive,3,sqrt,0.02,-1.4676189619144966e-07,3,1,-1.0213005174897205e-07,-9.502739228839374e-08,-2.431282445369831e-07,-2.4845232982073643e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.001570145105299,1.2810085038068419e-05,0.9964034780113384,0.0850413770607157,True,True,False,False,False,False,8.42628504502529e-08,8.857437351190995e-07,-0.1702195656472671,e140_strict_primitive_e9d063fd
strict_primitive,3,sqrt,0.02,-1.4676189619144966e-07,3,1,-1.0213005174897205e-07,-9.502739228839374e-08,-2.431282445369831e-07,-2.4845232982073643e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.001570145105299,1.2810085038068419e-05,0.9964034780113384,0.0850413770607157,True,True,False,False,False,False,8.42628504502529e-08,8.857437351190995e-07,-0.1702195656472671,e140_strict_primitive_e9d063fd
strict_primitive,3,sqrt,0.02,-1.4676189619144966e-07,3,1,-1.0213005174897205e-07,-9.502739228839374e-08,-2.431282445369831e-07,-2.4845232982073643e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.001570145105299,1.2810085038068419e-05,0.9964034780113384,0.0850413770607157,True,True,False,False,False,False,8.42628504502529e-08,8.857437351190995e-07,-0.1702195656472671,e140_strict_primitive_e9d063fd
strict_primitive,3,sqrt,0.02,-1.4676189619144966e-07,3,1,-1.0213005174897205e-07,-9.502739228839374e-08,-2.431282445369831e-07,-2.4845232982073643e-08,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.001570145105299,1.2810085038068419e-05,0.9964034780113384,0.0850413770607157,True,True,False,False,False,False,8.42628504502529e-08,8.857437351190995e-07,-0.1702195656472671,e140_strict_primitive_e9d063fd
tail_world_local_primitive,10,sqrt,0.01,-3.732484893381738e-07,3,1,-7.116435163379009e-07,-1.540874807748338e-07,-2.54014471012809e-07,-7.230694145654581e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015714781715007,1.414315123976842e-05,0.9977596104355188,0.0671396016345979,True,True,False,False,False,False,-2.306148666370321e-07,1.6892546860061323e-06,-0.1344371540799642,e140_tail_world_local_primitive_896e0082
score_top_local,10,sqrt,0.01,-3.732484893381738e-07,3,1,-7.116435163379009e-07,-1.540874807748338e-07,-2.54014471012809e-07,-7.230694145654581e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015714781715007,1.414315123976842e-05,0.9977596104355188,0.0671396016345979,True,True,False,False,False,False,-2.306148666370321e-07,1.6892546860061323e-06,-0.1344371540799642,e140_score_top_local_896e0082
tail_world_local_primitive,20,sqrt,0.005,-3.730420372605181e-07,3,1,-7.128144402512859e-07,-1.5364388628036354e-07,-2.526677851388826e-07,-7.210824626291412e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015716446873056,1.4309667044668526e-05,0.9977924259796274,0.066643861200459,True,True,False,False,False,False,-2.285428242881471e-07,1.6737641134906651e-06,-0.13344718367046232,e140_tail_world_local_primitive_09db10e9
score_top_local,20,sqrt,0.005,-3.730420372605181e-07,3,1,-7.128144402512859e-07,-1.5364388628036354e-07,-2.526677851388826e-07,-7.210824626291412e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015716446873056,1.4309667044668526e-05,0.9977924259796274,0.066643861200459,True,True,False,False,False,False,-2.285428242881471e-07,1.6737641134906651e-06,-0.13344718367046232,e140_score_top_local_09db10e9
strict_primitive,3,sign,0.02,-1.1220628215458107e-07,3,1,-7.271440416456444e-08,-6.051201739687428e-08,-2.0339242479128217e-07,-1.8293579984174355e-09,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015729405001963,1.560547993536849e-05,0.9969905363034324,0.0777573626435848,True,True,False,False,False,False,1.5438097402669638e-07,5.768999323004515e-07,-0.15567643687956412,e140_strict_primitive_b35ee02c
strict_primitive,3,sign,0.02,-1.1220628215458107e-07,3,1,-7.271440416456444e-08,-6.051201739687428e-08,-2.0339242479128217e-07,-1.8293579984174355e-09,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015729405001963,1.560547993536849e-05,0.9969905363034324,0.0777573626435848,True,True,False,False,False,False,1.5438097402669638e-07,5.768999323004515e-07,-0.15567643687956412,e140_strict_primitive_b35ee02c
strict_primitive,3,sign,0.02,-1.1220628215458107e-07,3,1,-7.271440416456444e-08,-6.051201739687428e-08,-2.0339242479128217e-07,-1.8293579984174355e-09,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015729405001963,1.560547993536849e-05,0.9969905363034324,0.0777573626435848,True,True,False,False,False,False,1.5438097402669638e-07,5.768999323004515e-07,-0.15567643687956412,e140_strict_primitive_b35ee02c
strict_primitive,3,sign,0.02,-1.1220628215458107e-07,3,1,-7.271440416456444e-08,-6.051201739687428e-08,-2.0339242479128217e-07,-1.8293579984174355e-09,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015729405001963,1.560547993536849e-05,0.9969905363034324,0.0777573626435848,True,True,False,False,False,False,1.5438097402669638e-07,5.768999323004515e-07,-0.15567643687956412,e140_strict_primitive_b35ee02c
strict_primitive,3,sign,0.02,-1.1220628215458107e-07,3,1,-7.271440416456444e-08,-6.051201739687428e-08,-2.0339242479128217e-07,-1.8293579984174355e-09,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015729405001963,1.560547993536849e-05,0.9969905363034324,0.0777573626435848,True,True,False,False,False,False,1.5438097402669638e-07,5.768999323004515e-07,-0.15567643687956412,e140_strict_primitive_b35ee02c
strict_primitive,3,sign,0.02,-1.1220628215458107e-07,3,1,-7.271440416456444e-08,-6.051201739687428e-08,-2.0339242479128217e-07,-1.8293579984174355e-09,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015729405001963,1.560547993536849e-05,0.9969905363034324,0.0777573626435848,True,True,False,False,False,False,1.5438097402669638e-07,5.768999323004515e-07,-0.15567643687956412,e140_strict_primitive_b35ee02c
strict_primitive,3,sign,0.02,-1.1220628215458107e-07,3,1,-7.271440416456444e-08,-6.051201739687428e-08,-2.0339242479128217e-07,-1.8293579984174355e-09,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015729405001963,1.560547993536849e-05,0.9969905363034324,0.0777573626435848,True,True,False,False,False,False,1.5438097402669638e-07,5.768999323004515e-07,-0.15567643687956412,e140_strict_primitive_b35ee02c
tail_world_local_primitive,10,sign,0.01,-3.121206083589456e-07,3,1,-6.259607115977062e-07,-1.4093135336512574e-07,-1.6946976033604957e-07,-4.996541802526622e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015743707652286,1.703574496766838e-05,0.9981316992733814,0.0612709578568314,True,True,False,False,False,False,-1.0167394637843029e-07,2.6546236508413553e-06,-0.12273850727923953,e140_tail_world_local_primitive_66eac517
score_top_local,10,sign,0.01,-3.121206083589456e-07,3,1,-6.259607115977062e-07,-1.4093135336512574e-07,-1.6946976033604957e-07,-4.996541802526622e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015743707652286,1.703574496766838e-05,0.9981316992733814,0.0612709578568314,True,True,False,False,False,False,-1.0167394637843029e-07,2.6546236508413553e-06,-0.12273850727923953,e140_score_top_local_66eac517
tail_world_local_primitive,20,sign,0.005,-2.972506091269978e-07,3,1,-7.12270206482124e-07,-9.185854399351713e-08,-8.76230767943298e-08,-4.472828019075337e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015841752941901,2.684027392916839e-05,0.9987028103058966,0.0510078986310574,True,True,False,False,False,False,9.394268849102625e-09,1.1681899565413568e-06,-0.10229558465036276,e140_tail_world_local_primitive_8c23bd52
score_top_local,20,sign,0.005,-2.972506091269978e-07,3,1,-7.12270206482124e-07,-9.185854399351713e-08,-8.76230767943298e-08,-4.472828019075337e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015841752941901,2.684027392916839e-05,0.9987028103058966,0.0510078986310574,True,True,False,False,False,False,9.394268849102625e-09,1.1681899565413568e-06,-0.10229558465036276,e140_score_top_local_8c23bd52
tail_world_local_primitive,10,sqrt,0.02,-6.033057535770325e-07,3,1,-1.25227821479168e-06,-1.9724199373793994e-07,-3.603970520904554e-07,-1.294830278331105e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015857483359714,2.841331571046832e-05,0.9911480711621836,0.1342792032691966,True,True,False,False,False,False,-2.984499503100901e-07,3.5493646585004514e-06,-0.2688774300363293,e140_tail_world_local_primitive_b993f9ea
score_top_local,10,sqrt,0.02,-6.033057535770325e-07,3,1,-1.25227821479168e-06,-1.9724199373793994e-07,-3.603970520904554e-07,-1.294830278331105e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015857483359714,2.841331571046832e-05,0.9911480711621836,0.1342792032691966,True,True,False,False,False,False,-2.984499503100901e-07,3.5493646585004514e-06,-0.2688774300363293,e140_score_top_local_b993f9ea
tail_world_local_primitive,20,sqrt,0.01,-6.050701245596812e-07,3,1,-1.2571388227078373e-06,-1.9824340313778777e-07,-3.5982814783341865e-07,-1.2930815476153157e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015860802055413,2.8745185280368464e-05,0.9912763122882784,0.1332877224009201,True,True,False,False,False,False,-2.9677983268849973e-07,3.5157888203573797e-06,-0.2668974494727229,e140_tail_world_local_primitive_e8a6cdd7
score_top_local,20,sqrt,0.01,-6.050701245596812e-07,3,1,-1.2571388227078373e-06,-1.9824340313778777e-07,-3.5982814783341865e-07,-1.2930815476153157e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015860802055413,2.8745185280368464e-05,0.9912763122882784,0.1332877224009201,True,True,False,False,False,False,-2.9677983268849973e-07,3.5157888203573797e-06,-0.2668974494727229,e140_score_top_local_e8a6cdd7
tail_world_local_primitive,40,sqrt,0.005,-6.111805905817391e-07,3,1,-1.2728541584072772e-06,-2.020740351715844e-07,-3.586135779443112e-07,-1.334476936731832e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015866451734526,2.931015319166839e-05,0.9915240740885792,0.1313503684056064,True,True,False,False,False,False,-2.899574342670644e-07,3.4470892698650484e-06,-0.26302769805523757,e140_tail_world_local_primitive_8c7a78ff
score_top_local,40,sqrt,0.005,-6.111805905817391e-07,3,1,-1.2728541584072772e-06,-2.020740351715844e-07,-3.586135779443112e-07,-1.334476936731832e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015866451734526,2.931015319166839e-05,0.9915240740885792,0.1313503684056064,True,True,False,False,False,False,-2.899574342670644e-07,3.4470892698650484e-06,-0.26302769805523757,e140_score_top_local_8c7a78ff
tail_world_local_primitive,10,sign,0.02,-4.983734499530712e-07,3,1,-1.0889149699710998e-06,-1.786534832293185e-07,-2.2755189654777297e-07,-8.527116350798281e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015915444066713,3.4209386410368435e-05,0.9926013382029226,0.1225419157136635,True,True,False,False,False,False,-6.041834279424825e-08,5.5305754303219454e-06,-0.24548073267228396,e140_tail_world_local_primitive_b0377b39
score_top_local,10,sign,0.02,-4.983734499530712e-07,3,1,-1.0889149699710998e-06,-1.786534832293185e-07,-2.2755189654777297e-07,-8.527116350798281e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0015915444066713,3.4209386410368435e-05,0.9926013382029226,0.1225419157136635,True,True,False,False,False,False,-6.041834279424825e-08,5.5305754303219454e-06,-0.24548073267228396,e140_score_top_local_b0377b39
