candidate,selector,feature,mean_contribution,median_contribution,abs_mean_contribution,mean_z_diff,mean_raw_diff,mean_pred_delta
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,bad_axis_positive_load,-1.2157485656811683e-05,-1.1389206497069758e-05,1.2157485656811681e-05,-0.021426881062941033,-0.022033499010487744,7.555394689325291e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,proj_lejepa_bad,-9.440623258804754e-06,-9.072504529033918e-06,9.440623258804754e-06,-0.028015441836528147,-0.013416884452121464,0.0001539982439601903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,move_abs_a2c8_Q3,-6.273943315631459e-06,-1.947053048797565e-06,8.137698145075744e-06,0.06397155146368842,0.008889973798117233,-0.00010141168044407903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,mean_abs_move_vs_raw05,-3.58492025609979e-06,-2.625309102517942e-07,5.494944130909223e-06,0.0384725409892222,0.0034747346790928012,-6.471183133533914e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,proj_ordinal,5.20688396046107e-06,6.592870571959721e-06,5.20688396046107e-06,-0.02765114437214714,-0.01419287522705386,0.0001539982439601903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,proj_resid_bad,-2.716331831092161e-06,-2.831028184030345e-06,2.7163318310921615e-06,-0.0037344746703598195,-0.001945948486065206,0.0001539982439601903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,proj_final9,-1.3403286029419912e-07,1.5066372696046285e-07,1.598943984962412e-06,-0.008365637340426455,-0.004160457584903202,7.555394689325291e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,mean_abs_move_vs_stage2,-1.4354958686448439e-07,-1.4597126331549707e-07,1.4354958686448439e-07,-0.0009498509739146148,-7.888243344109785e-05,0.00013946586320476618
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,bad_to_good_load_ratio,1.0832782714853072e-08,1.1162878909982222e-08,1.0832782714853072e-08,-4.889925003204017e-05,-0.009728447401162918,7.555394689325291e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,mean_prob_Q1,0.0,0.0,0.0,0.0,0.0,-6.0641142081517454e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,mean_prob_Q2,0.0,0.0,0.0,0.0,0.0,-6.0641142081517454e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,mean_prob_S1,0.0,0.0,0.0,0.0,0.0,-6.0641142081517454e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,mean_prob_S2,0.0,-0.0,0.0,0.0,0.0,-6.0641142081517454e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,mean_prob_S3,0.0,-0.0,0.0,0.0,0.0,-6.0641142081517454e-05
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,move_abs_a2c8_Q1,0.0,-0.0,0.0,0.0,0.0,-0.00010141168044407903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,move_abs_a2c8_Q2,0.0,0.0,0.0,0.0,0.0,-0.00010141168044407903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,move_abs_a2c8_S1,0.0,0.0,0.0,0.0,0.0,-0.00010141168044407903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,move_abs_a2c8_S2,0.0,0.0,0.0,0.0,0.0,-0.00010141168044407903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,move_abs_a2c8_S3,0.0,-0.0,0.0,0.0,0.0,-0.00010141168044407903
analysis_outputs/submission_label_flow_combo_3d536109.csv,pairwise_order,proj_q2_bad,0.0,0.0,0.0,0.0,0.0,0.0001539982439601903
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,move_abs_a2c8_S4,-0.00040737191425471855,-0.00040737191425471855,0.00040737191425471855,0.6608246848809164,0.03750722567030247,-0.00039042884832133994
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,good_span_residual_ratio,0.00010324076683159817,9.575178976327114e-05,0.00010324076683159817,1.2032632839737827,0.5548993269009083,8.609160352984215e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,raw05_a2c8_compat_energy,8.010448808931821e-05,8.010448808931821e-05,8.010448808931821e-05,0.14327662441756983,0.012788864974645845,7.952682188082935e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,proj_a2c8,7.918335906754564e-05,7.918335906754564e-05,7.918335906754564e-05,-0.31434552003154204,-0.12088556569349795,7.840927988269223e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,bad_axis_abs_load,-2.095388141393227e-05,-2.4627498230776846e-05,2.0953881413932273e-05,-0.02408358233925969,-0.01623824070676181,6.208650960891957e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,move_abs_a2c8_Q3,1.694306593337859e-05,1.694306593337859e-05,1.694306593337859e-05,0.052503129707417086,0.004826005566898991,-0.00039042884832133994
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,proj_raw05,-1.3058350476055964e-05,-1.3058350476055964e-05,1.3058350476055964e-05,-0.29173885366749547,-0.12365195155648567,7.840927988269223e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,proj_ordinal,9.9071507904318e-06,9.9071507904318e-06,9.9071507904318e-06,-0.04309197253961168,-0.014629944484841714,7.840927988269223e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,mean_abs_move_vs_raw05,9.53261258372347e-06,5.532121485065183e-06,9.53261258372347e-06,0.08983680335580914,0.005366783754378113,8.57035046009986e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,bad_axis_positive_load,-8.928406995003957e-06,-8.928406995003957e-06,8.928406995003957e-06,-0.023874013478603604,-0.01623824070676181,-2.625154242762083e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,mean_abs_move_vs_a2c8,8.519089849412525e-06,8.519089849412525e-06,8.519089849412525e-06,0.10324669868641603,0.0060476044624573535,7.950849780474484e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,proj_lejepa_bad,-7.690927535884529e-06,-7.690927535884529e-06,7.690927535884529e-06,-0.02936438414571045,-0.009301738563239039,-2.625154242762083e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,mean_abs_move_vs_stage2,-5.630467011290391e-07,-5.630467011290391e-07,5.630467011290391e-07,0.02389813844797595,0.0013127376123917567,7.952682188082935e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,proj_resid_bad,4.308123184362079e-07,4.308123184362079e-07,4.308123184362079e-07,0.0010980970475135967,0.0003784700988980821,-2.625154242762083e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,bad_to_good_load_ratio,-1.461950735981014e-08,-1.461950735981014e-08,1.461950735981014e-08,-4.914643161099641e-05,-0.006467290300646416,7.952682188082935e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,move_abs_a2c8_Q2,0.0,0.0,0.0,0.0,0.0,-0.00039042884832133994
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,move_abs_a2c8_S2,0.0,0.0,0.0,0.0,0.0,-0.00039042884832133994
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,move_abs_a2c8_S3,0.0,-0.0,0.0,0.0,0.0,-0.00039042884832133994
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,old_hidden_subset,proj_q2_bad,0.0,-0.0,0.0,0.0,0.0,-2.625154242762083e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,good_span_residual_ratio,0.0002584463376158446,0.00021643351108624535,0.00025844633761584453,0.7958838527823798,0.5548993269009083,0.0003251229721930137
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,max_abs_move_vs_a2c8,-0.0001135269858036191,-3.509577334467019e-05,0.00011357680267608922,0.5231937238264336,0.4296160065399568,-6.492508199540162e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,rms_move_vs_a2c8,-6.962154456599106e-05,2.021062067427063e-05,0.00010373753110441687,0.29119609222321025,0.03496380152082754,-6.492508199540162e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,move_abs_a2c8_S4,-0.00010146431624984457,-9.681287509514025e-05,0.00010146431624984458,0.4370944441018823,0.03750722567030247,-0.00015019524683377854
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_prob_S4,-5.389433005598619e-05,-5.4511729629038835e-05,5.38943300559862e-05,-0.16544944822599042,-0.0010355554747841778,-8.375880332144958e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_abs_move_vs_a2c8,5.0882150857538895e-05,1.200783189431776e-05,5.0882150857538916e-05,0.06829127210316897,0.006047604462457353,-6.492508199540162e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,proj_raw05,3.183999061465506e-05,3.350690434740977e-05,3.225148432303623e-05,-0.19296711364481414,-0.12365195155648569,0.00023082892507823407
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,proj_a2c8,2.7525815401020337e-05,3.418216868828147e-05,2.9982825459859915e-05,-0.20792001793768322,-0.12088556569349795,0.00023082892507823407
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,raw05_a2c8_compat_energy,-4.241653155570147e-06,8.138145434118337e-06,2.039488734507946e-05,0.09476857922442358,0.012788864974645845,-0.00011549395144563689
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,bad_axis_abs_load,-1.5896276680792252e-05,-1.287903513619622e-05,1.5896276680792252e-05,-0.015929792387307084,-0.01623824070676181,2.244734026567001e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_prob_Q3,-1.2835188816727082e-05,-1.285076648802195e-05,1.2835188816727082e-05,0.03405691654113367,0.0009644792626785081,-8.375880332144958e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,bad_axis_positive_load,-8.959819699555846e-06,-8.393613582227869e-06,8.959819699555846e-06,-0.015791175615347295,-0.01623824070676181,0.00012810777991755572
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_abs_move_vs_raw05,-5.536967155201763e-06,-4.054832251334025e-07,8.48702983580847e-06,0.05942146006512095,0.005366783754378113,-6.492508199540162e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,proj_lejepa_bad,-6.5450522243672215e-06,-6.289840651458541e-06,6.545052224367222e-06,-0.019422714463029428,-0.009301738563239039,0.00023082892507823407
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,proj_ordinal,5.36722982918598e-06,6.79589786568842e-06,5.367229829185979e-06,-0.02850266071075923,-0.014629944484841716,0.00023082892507823407
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,proj_final9,-4.3358500592663895e-07,4.873844578388739e-07,5.17244902238571e-06,-0.02706213168820885,-0.01345872961785817,0.00012810777991755572
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,move_abs_a2c8_Q3,-3.4058689097664827e-06,-1.0569759895731908e-06,4.417625680538732e-06,0.03472755606459825,0.004826005566898991,-0.00015019524683377854
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_abs_move_vs_stage2,2.3889088317872215e-06,2.4292096392497793e-06,2.3889088317872215e-06,0.01580713278268387,0.0013127376123917567,0.00021397472898643678
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,proj_resid_bad,5.283029762171259e-07,5.506104218410021e-07,5.283029762171259e-07,0.0007263229257838137,0.0003784700988980821,0.00023082892507823407
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,bad_to_good_load_ratio,7.201431810424833e-09,7.42087360139179e-09,7.201431810424833e-09,-3.2507308967235e-05,-0.006467290300646415,0.00012810777991755572
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_prob_Q1,0.0,0.0,0.0,0.0,0.0,-8.375880332144958e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_prob_Q2,0.0,0.0,0.0,0.0,0.0,-8.375880332144958e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_prob_S1,0.0,0.0,0.0,0.0,0.0,-8.375880332144958e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_prob_S2,0.0,-0.0,0.0,0.0,0.0,-8.375880332144958e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,mean_prob_S3,0.0,-0.0,0.0,0.0,0.0,-8.375880332144958e-05
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,move_abs_a2c8_Q1,0.0,-0.0,0.0,0.0,0.0,-0.00015019524683377854
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,move_abs_a2c8_Q2,0.0,0.0,0.0,0.0,0.0,-0.00015019524683377854
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,move_abs_a2c8_S1,0.0,0.0,0.0,0.0,0.0,-0.00015019524683377854
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,move_abs_a2c8_S2,0.0,0.0,0.0,0.0,0.0,-0.00015019524683377854
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,move_abs_a2c8_S3,0.0,-0.0,0.0,0.0,0.0,-0.00015019524683377854
analysis_outputs/submission_label_flow_focused_1bbfb735.csv,pairwise_order,proj_q2_bad,0.0,0.0,0.0,0.0,0.0,0.00023082892507823407
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,move_abs_a2c8_S4,-0.0004871560741867817,-0.0004871560741867817,0.0004871560741867817,0.7902478004681824,0.044853049932542306,-0.00046685853681922005
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,good_span_residual_ratio,0.00011834832739396983,0.00010976346370951068,0.00011834832739396983,1.379340753107307,0.6360995682827744,9.752303093533201e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,proj_a2c8,9.581556269604879e-05,9.581556269604879e-05,9.581556269604879e-05,-0.3803727606088516,-0.14627718039685955,9.526851844630266e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,raw05_a2c8_compat_energy,9.489699138782113e-05,9.489699138782113e-05,9.489699138782113e-05,0.16973481658443154,0.015150522003283469,9.382574162608466e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,bad_axis_abs_load,-2.5367963727720873e-05,-2.9815453732951837e-05,2.5367963727720873e-05,-0.029156958138061056,-0.019658940179800792,7.122106349440306e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,move_abs_a2c8_Q3,2.029753736756164e-05,2.029753736756164e-05,2.029753736756164e-05,0.06289795727293895,0.005781481859030901,-0.00046685853681922005
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,proj_raw05,-1.579577974357987e-05,-1.579577974357987e-05,1.579577974357987e-05,-0.35289623169679796,-0.1495731788813175,9.526851844630266e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,proj_ordinal,1.2133419012569063e-05,1.2133419012569063e-05,1.2133419012569063e-05,-0.05277531047636754,-0.017917487108064054,9.526851844630266e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,mean_abs_move_vs_raw05,1.1639037313201326e-05,6.754556300313425e-06,1.1639037313201326e-05,0.10968807314611044,0.0065526838335740745,9.926158392622015e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,bad_axis_positive_load,-1.0809238647546819e-05,-1.0809238647546819e-05,1.0809238647546819e-05,-0.02890324212475726,-0.019658940179800792,-3.173229378028346e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,mean_abs_move_vs_a2c8,1.0189633845768847e-05,1.0189633845768847e-05,1.0189633845768847e-05,0.12349277610583619,0.007233504541653315,8.997889358528077e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,proj_lejepa_bad,-9.131306008069009e-06,-9.131306008069009e-06,9.131306008069009e-06,-0.03486382833824661,-0.011043794240901437,-3.173229378028346e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,mean_abs_move_vs_stage2,-1.0530389076081173e-06,-1.0530389076081173e-06,1.0530389076081173e-06,0.04469552801687878,0.002455149419323732,9.382574162608466e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,proj_resid_bad,3.911169881463189e-07,3.911169881463189e-07,3.911169881463189e-07,0.000996917663531199,0.0003435976151326698,-3.173229378028346e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,bad_to_good_load_ratio,-1.821085412836528e-08,-1.821085412836528e-08,1.821085412836528e-08,-6.12194703261984e-05,-0.008056008822474647,9.382574162608466e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,move_abs_a2c8_Q2,0.0,0.0,0.0,0.0,0.0,-0.00046685853681922005
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,move_abs_a2c8_S2,0.0,0.0,0.0,0.0,0.0,-0.00046685853681922005
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,move_abs_a2c8_S3,0.0,-0.0,0.0,0.0,0.0,-0.00046685853681922005
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,old_hidden_subset,proj_q2_bad,0.0,-0.0,0.0,0.0,0.0,-3.173229378028346e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,good_span_residual_ratio,0.0002962656392103722,0.00024810493776012614,0.0002962656392103723,0.9123481514846189,0.6360995682827744,0.00037757162485434946
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,max_abs_move_vs_a2c8,-0.00013545958586367432,-4.187602523912734e-05,0.00013551902699889042,0.62427100177395,0.5126147401374321,-8.019955402403799e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,rms_move_vs_a2c8,-8.363363459276011e-05,2.4278227018687977e-05,0.00012461583298713458,0.34980246019609357,0.04200064532603142,-8.019955402403799e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,move_abs_a2c8_S4,-0.00012133619487428333,-0.00011577376473871012,0.00012133619487428331,0.5226997885386507,0.044853049932542306,-0.00017975515903606373
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_prob_S4,-6.467319606719037e-05,-6.54140755548536e-05,6.467319606719037e-05,-0.19853933787120978,-0.0012426665697411465,-0.00010022621455342875
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_abs_move_vs_a2c8,6.085984485293912e-05,1.4362497924949167e-05,6.08598448529391e-05,0.0816827935722555,0.007233504541653315,-8.019955402403799e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,proj_raw05,3.851462554240195e-05,4.053097532734773e-05,3.901238090556027e-05,-0.23341891692038916,-0.1495731788813175,0.00026882908419090614
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,proj_a2c8,3.330752221646156e-05,4.1362020576130455e-05,3.6280619141242776e-05,-0.2515929325185317,-0.14627718039685955,0.00026882908419090614
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,raw05_a2c8_compat_energy,-5.024938459446194e-06,9.640976874020451e-06,2.41611112548845e-05,0.11226902837789189,0.015150522003283469,-0.00013989440385559157
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,bad_axis_abs_load,-1.9244939029578898e-05,-1.5592094358510357e-05,1.9244939029578898e-05,-0.019285515055107602,-0.019658940179800792,2.0939735156494736e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_prob_Q3,-1.519069228162882e-05,-1.5209128754553653e-05,1.519069228162882e-05,0.04030701430455448,0.0011414797164703838,-0.00010022621455342875
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,bad_axis_positive_load,-1.084726865897621e-05,-1.016178724562625e-05,1.0847268658976211e-05,-0.019117697686398455,-0.019658940179800792,0.00015152255018998243
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_abs_move_vs_raw05,-6.7604727198712095e-06,-4.950829949035293e-07,1.0362411780574386e-05,0.07255184083361758,0.0065526838335740745,-8.019955402403799e-05
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,proj_lejepa_bad,-7.770827955488771e-06,-7.46781964366208e-06,7.770827955488773e-06,-0.023060254883661705,-0.011043794240901437,0.00026882908419090614
