embedding,skew_abs,excess_kurt_abs,effective_rank,rank_fraction,cov_eig_cv,cov_condition
teacher_mean,0.12486830322307663,0.2794814040293011,24.62292548137009,0.7694664212928153,0.7546133521676359,16.3615470943483
pred_mean,0.19117909311698153,0.27956751847605793,22.666584882355355,0.7083307775736049,0.8915654827804939,26.012868544551647
context_mean,0.14962055058485368,0.2196592275770858,27.417326118512502,0.8567914412035157,0.5513137184599114,8.636927501220939
residual,0.3401470110157931,0.6021397832976157,23.180206444485247,0.724381451390164,1.0219171437197427,18.566085318475064
hard_residual,0.36626890679089047,0.569077241587851,23.7896820426905,0.7434275638340782,0.9752421194375016,17.288281916884507
