candidate_id,view_id,split,episode,target,mode,rep,null_delta
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,0,0.0019017198501439792
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,1,0.015813607398580398
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,2,0.0011918594167976693
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,3,0.004570463898032506
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,4,-0.0004098462446964213
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,5,0.0011907307504682718
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,6,0.0009468116130461057
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,7,0.0010321739635347216
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,8,0.0019125713220603524
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,9,0.0010020606013784183
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,10,-0.0024047366991196695
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,11,0.0014104942092086903
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,12,0.0046431527496350045
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,13,0.0021467815084547093
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,14,0.004819821828513149
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,15,0.00020074742689946135
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,16,-0.0005890571609414863
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,17,0.002128609484946531
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,18,0.005078667833722461
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,19,0.0015040298596190604
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,20,0.00877894902063403
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,21,0.0017039344339073725
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,22,0.004681934737191473
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,23,-0.00020584735842565927
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,24,-0.0035781716088509885
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,25,0.0013431446142299075
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,26,-0.00025988228855478024
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,27,0.0011489122916910066
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,28,0.0006403815034511373
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,29,-0.0014803249281497566
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,30,-0.00023558849079674538
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,31,0.006922086429770324
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,32,0.004513446037324842
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,33,0.00628552938175686
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,34,0.008168607864892818
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,35,0.007093169234956398
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,36,0.0006148819605268363
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,37,-0.0015413091285240155
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,38,0.003685803159602874
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,39,0.0014052237114144939
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,40,0.001316851437554667
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,41,0.0013450926770685045
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,42,-0.005542820146212768
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,43,0.004513272420876402
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,44,0.0040081916723557764
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,45,-0.003845509172121786
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,46,0.0053276770681134344
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,47,0.0024206158117097143
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,48,0.0026772148918552396
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,49,0.0011157401572834402
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,50,0.0011086580275861957
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,51,0.003770632359222037
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,52,-0.003298601513289201
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,53,-0.011663141855065007
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,54,0.0023250520597188906
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,55,0.0008969067418654886
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,56,0.00140274087909098
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,57,-0.0005321800818056666
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,58,0.004606645267760667
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,59,0.0015926209412243653
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,60,0.0059597220349227875
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,61,0.0018110467064784697
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,62,0.0019370144804324863
e296_000,family_jepa_context,dateblock5,badnight_aftereffect,Q1,row,63,0.0028234815939156555
