method,target,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mixmin_better_block_rate,mean_predicted_rate
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_stage_k16_a8_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s3_k16_a8_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_stage_k16_a8_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s3_k16_a8_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_stage_k16_a8_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s3_k16_a24_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s2s3_k16_a24_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_stage_k16_a24_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s3_k16_a24_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s2s3_k16_a24_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_stage_k16_a24_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s3_k16_a24_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_s2s3_k16_a24_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_knn_allcross_stage_k16_a24_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s3_k0_a2_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_stage_k0_a2_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s3_k0_a2_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_stage_k0_a2_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s3_k0_a2_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_stage_k0_a2_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s3_k0_a8_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_stage_k0_a8_w0.25,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s3_k0_a8_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_stage_k0_a8_w0.50,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s3_k0_a8_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_allcross_stage_k0_a8_w0.75,Q2,-0.0006691051099241485,-0.0009696819471919175,0.6388888888888888,0.5719395761057887
raw_phone_td_ridge_pair_all_k0_a8_w0.25,Q2,-0.000658918298995677,-0.0006679261185942956,0.5277777777777778,0.5586545549336779
raw_phone_td_ridge_groupcross_all_k0_a8_w0.25,Q2,-0.000658918298995677,-0.0006679261185942956,0.5277777777777778,0.5586545549336779
raw_phone_td_ridge_groupcross_all_k0_a2_w0.25,Q2,-0.0006576283873880442,-0.0006649554609473862,0.5277777777777778,0.5583540042804911
raw_phone_td_ridge_pair_all_k0_a2_w0.25,Q2,-0.0006576283873880389,-0.0006649554609473739,0.5277777777777778,0.558354004280491
raw_phone_td_ridge_groupcross_all_k0_a8_w0.50,Q2,-0.0006487314880671225,-0.0003661702899966029,0.5277777777777778,0.5453695337615667
raw_phone_td_ridge_pair_all_k0_a8_w0.50,Q2,-0.0006487314880671172,-0.0003661702899965967,0.5277777777777778,0.5453695337615667
raw_phone_td_ridge_pair_all_k0_a2_w0.50,Q2,-0.0006461516648519843,-0.0003602289747028611,0.5277777777777778,0.5447684324551934
raw_phone_td_ridge_groupcross_all_k0_a2_w0.50,Q2,-0.0006461516648519843,-0.0003602289747028611,0.5277777777777778,0.5447684324551934
raw_phone_td_ridge_groupcross_all_k0_a8_w0.75,Q2,-0.0006385446771386403,-6.441446139895945e-05,0.4722222222222222,0.5320845125894558
raw_phone_td_ridge_pair_all_k0_a8_w0.75,Q2,-0.0006385446771386181,-6.441446139894712e-05,0.4722222222222222,0.5320845125894558
raw_phone_td_ridge_pair_all_k0_a2_w0.75,Q2,-0.0006346749423158342,-5.550248845830207e-05,0.4444444444444444,0.5311828606298958
raw_phone_td_ridge_groupcross_all_k0_a2_w0.75,Q2,-0.0006346749423158325,-5.550248845829898e-05,0.4444444444444444,0.5311828606298958
calendar_count_strict,Q3,0.0003328637342246421,-0.0002159152081694741,0.5,0.5926689095523999
raw_phone_base,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_s3_subject_w1p00,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_s3_calendar_w1p00,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_s3_subject_w0p50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_s3_calendar_w0p50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_s2s3_calendar_w0p50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_stage_calendar_w0p50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k16_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k16_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k16_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s3_k16_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_s2s3_k16_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_pair_stage_k16_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s3_k0_a2_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_stage_k0_a2_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s3_k0_a2_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_stage_k0_a2_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s3_k0_a2_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_stage_k0_a2_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s3_k0_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_stage_k0_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s3_k0_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_stage_k0_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s3_k0_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_pair_stage_k0_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k16_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k16_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k16_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s3_k16_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_s2s3_k16_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_groupcross_stage_k16_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k8_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k8_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k8_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k8_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k8_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k8_a24_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k16_a8_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k16_a8_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k16_a8_w0.75,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s2s3_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_stage_k16_a24_w0.25,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
raw_phone_td_knn_allcross_s3_k16_a24_w0.50,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
