label_world_idx,file,public_lb,fitted_lb,residual,abs_residual
0,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5784992583426594,7.190554265934512e-05,7.190554265934512e-05
0,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5779942655181294,4.928981812934996e-05,4.928981812934996e-05
0,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.5783444985318177,4.113333181765544e-05,4.113333181765544e-05
0,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.5775138525659775,-1.2454634022440736e-05,1.2454634022440736e-05
0,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.5797745388817453,-2.6747318254694008e-05,2.6747318254694008e-05
0,submission_jepa_latent_residual_probe.csv,0.5812273278,0.5811849594879783,-4.236831202164559e-05,4.236831202164559e-05
0,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5802516594459582,4.840245958259715e-06,4.840245958259715e-06
0,submission_mixmin_0c916bb4.csv,0.5763066405,0.576990568079755,0.0006839275797549949,0.0006839275797549949
0,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.576376774881598,-3.100231840202916e-05,3.100231840202916e-05
0,submission_e95_hardtail_541e3973.csv,0.5762913298,0.5769259655262423,0.0006346357262423385,0.0006346357262423385
0,submission_e101_q2s3tail_177569bc.csv,0.576300366,0.5769475929967207,0.0006472269967207067,0.0006472269967207067
0,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.577439321,0.5774268180481645,-1.2502951835413612e-05,1.2502951835413612e-05
1,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5784687008270241,4.1348027024046274e-05,4.1348027024046274e-05
1,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5779115935386259,-3.33821613741625e-05,3.33821613741625e-05
1,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.578326558832401,2.3193632400997366e-05,2.3193632400997366e-05
1,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.5774915699610298,-3.473723897018388e-05,3.473723897018388e-05
1,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.5797653231993188,-3.596300068120506e-05,3.596300068120506e-05
1,submission_jepa_latent_residual_probe.csv,0.5812273278,0.5812489080914193,2.1580291419298625e-05,2.1580291419298625e-05
1,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5802095207614857,-3.729843851429937e-05,3.729843851429937e-05
1,submission_mixmin_0c916bb4.csv,0.5763066405,0.5760296071218084,-0.00027703337819162677,0.00027703337819162677
1,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.5756016791887585,-0.0008060980112415406,0.0008060980112415406
1,submission_e95_hardtail_541e3973.csv,0.5762913298,0.5759865962965912,-0.0003047335034087606,0.0003047335034087606
1,submission_e101_q2s3tail_177569bc.csv,0.576300366,0.576023844055259,-0.0002765219447410372,0.0002765219447410372
1,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.577439321,0.5774024941166144,-3.6826883385576714e-05,3.6826883385576714e-05
2,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5784642705659719,3.69177659719222e-05,3.69177659719222e-05
2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5779058901885563,-3.908551144371497e-05,3.908551144371497e-05
2,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.5782950123638083,-8.352836191716229e-06,8.352836191716229e-06
2,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.5775387812930536,1.2474093053604918e-05,1.2474093053604918e-05
2,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.579762327240492,-3.895895950800643e-05,3.895895950800643e-05
2,submission_jepa_latent_residual_probe.csv,0.5812273278,0.5812161110310067,-1.1216768993294046e-05,1.1216768993294046e-05
2,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5802562375965615,9.41839656154464e-06,9.41839656154464e-06
2,submission_mixmin_0c916bb4.csv,0.5763066405,0.5766303355258457,0.0003236950258457272,0.0003236950258457272
2,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.5761050807997528,-0.00030269640024727096,0.00030269640024727096
2,submission_e95_hardtail_541e3973.csv,0.5762913298,0.5766278584255117,0.0003365286255117006,0.0003365286255117006
2,submission_e101_q2s3tail_177569bc.csv,0.576300366,0.576645773848333,0.00034540784833303473,0.00034540784833303473
2,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.577439321,0.5774370109166771,-2.310083322853984e-06,2.310083322853984e-06
3,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5784078893327754,-1.9463467224589692e-05,1.9463467224589692e-05
3,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5778716231054516,-7.335259454843701e-05,7.335259454843701e-05
3,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.5783763588759449,7.299367594482131e-05,7.299367594482131e-05
3,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.577463541654028,-6.27655459719545e-05,6.27655459719545e-05
3,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.57978403098082,-1.725521918005679e-05,1.725521918005679e-05
3,submission_jepa_latent_residual_probe.csv,0.5812273278,0.5811685722937183,-5.875550628164916e-05,5.875550628164916e-05
3,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5802492674011324,2.4482011323767594e-06,2.4482011323767594e-06
3,submission_mixmin_0c916bb4.csv,0.5763066405,0.5761234894109819,-0.00018315108901811872,0.00018315108901811872
3,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.5755952463276407,-0.0008125308723593294,0.0008125308723593294
3,submission_e95_hardtail_541e3973.csv,0.5762913298,0.5761490319868672,-0.00014229781313279677,0.00014229781313279677
3,submission_e101_q2s3tail_177569bc.csv,0.576300366,0.5761669474096884,-0.00013341859031157366,0.00013341859031157366
3,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.577439321,0.5773754193632453,-6.390163675462635e-05,6.390163675462635e-05
4,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5783448921308921,-8.246066910788663e-05,8.246066910788663e-05
4,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5780133168495188,6.834114951881354e-05,6.834114951881354e-05
4,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.5783752161508569,7.185095085682214e-05,7.185095085682214e-05
4,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.5776013569865449,7.5049786544934e-05,7.5049786544934e-05
4,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.5797909538223751,-1.0332377624933109e-05,1.0332377624933109e-05
4,submission_jepa_latent_residual_probe.csv,0.5812273278,0.5812364049879349,9.077187934969366e-06,9.077187934969366e-06
4,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5803075683437516,6.0749143751648305e-05,6.0749143751648305e-05
4,submission_mixmin_0c916bb4.csv,0.5763066405,0.5767178096469502,0.00041116914695016327,0.00041116914695016327
4,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.5761976030884491,-0.00021017411155088705,0.00021017411155088705
4,submission_e95_hardtail_541e3973.csv,0.5762913298,0.5767096780997943,0.00041834829979436883,0.00041834829979436883
4,submission_e101_q2s3tail_177569bc.csv,0.576300366,0.5767232597899439,0.00042289378994386784,0.00042289378994386784
4,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.577439321,0.5774828147162857,4.349371628575849e-05,4.349371628575849e-05
5,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5783507536585467,-7.659914145330404e-05,7.659914145330404e-05
5,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5779114160805483,-3.355961945172847e-05,3.355961945172847e-05
5,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.5782857041199847,-1.7661080015329844e-05,1.7661080015329844e-05
5,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.5774889824067625,-3.7324793237480947e-05,3.7324793237480947e-05
5,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.5797639592334083,-3.732696659175527e-05,3.732696659175527e-05
5,submission_jepa_latent_residual_probe.csv,0.5812273278,0.581200567733987,-2.6760066012987416e-05,2.6760066012987416e-05
5,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5802823962335958,3.5577033595801666e-05,3.5577033595801666e-05
5,submission_mixmin_0c916bb4.csv,0.5763066405,0.5760641244729621,-0.00024251602703795339,0.00024251602703795339
5,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.575540116592369,-0.0008676606076309934,0.0008676606076309934
5,submission_e95_hardtail_541e3973.csv,0.5762913298,0.5759971753707546,-0.0002941544292454079,0.0002941544292454079
5,submission_e101_q2s3tail_177569bc.csv,0.576300366,0.5760312341808485,-0.00026913181915155793,0.00026913181915155793
5,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.577439321,0.5774046178120577,-3.470318794229765e-05,3.470318794229765e-05
6,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5784642705659719,3.69177659719222e-05,3.69177659719222e-05
6,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5779058901885563,-3.908551144371497e-05,3.908551144371497e-05
6,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.5782950123638083,-8.352836191716229e-06,8.352836191716229e-06
6,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.5775387812930536,1.2474093053604918e-05,1.2474093053604918e-05
6,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.579762327240492,-3.895895950800643e-05,3.895895950800643e-05
6,submission_jepa_latent_residual_probe.csv,0.5812273278,0.5812161110310067,-1.1216768993294046e-05,1.1216768993294046e-05
6,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5802562375965615,9.41839656154464e-06,9.41839656154464e-06
6,submission_mixmin_0c916bb4.csv,0.5763066405,0.5766303355258457,0.0003236950258457272,0.0003236950258457272
6,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.5761050807997528,-0.00030269640024727096,0.00030269640024727096
6,submission_e95_hardtail_541e3973.csv,0.5762913298,0.5766278584255117,0.0003365286255117006,0.0003365286255117006
6,submission_e101_q2s3tail_177569bc.csv,0.576300366,0.576645773848333,0.00034540784833303473,0.00034540784833303473
6,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.577439321,0.5774370109166771,-2.310083322853984e-06,2.310083322853984e-06
7,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.5785120659081325,8.471310813251698e-05,8.471310813251698e-05
7,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.5780078579468234,6.28822468233814e-05,6.28822468233814e-05
7,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.5783254516894222,2.2086489422146194e-05,2.2086489422146194e-05
7,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.5775263072,0.5774659245284343,-6.0382671565717416e-05,6.0382671565717416e-05
7,submission_jepa_latent_q2_w0p45.csv,0.5798012862,0.5798781719984972,7.68857984971838e-05,7.68857984971838e-05
7,submission_jepa_latent_residual_probe.csv,0.5812273278,0.5811622484983003,-6.507930169963316e-05,6.507930169963316e-05
7,submission_lejepa_targetwise_strict_best_scale0p5.csv,0.5802468192,0.5802107250691384,-3.609413086158586e-05,3.609413086158586e-05
7,submission_mixmin_0c916bb4.csv,0.5763066405,0.5671952173247898,-0.009111423175210187,0.009111423175210187
