scenario,objective,objective_family,solver_success,status,message,mip_gap,mip_dual_bound,mip_node_count,elapsed_sec,time_limit,has_incumbent,mixmin_slack_cap,raw_count_band_frac,world_id,duplicate_world,fit_objective_value,sum_abs_residual,max_abs_residual,mean_abs_residual,mixmin_abs_residual,mixmin_residual_over_gap,positive_cell_count,raw_ce_energy,mixmin_loss_on_world,raw_block_count_mae,raw_binary_prior_corr,frontier_scale_fit,raw_ce_energy_rank_pct
mixhard_gap_rawobj,slack_only,slack,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),1.0,0.0,2709,4.025546073913574,4.0,True,8.698620000002766e-05,,07e0c0e4e4c8,False,0.000476844664310222,0.0004768446643130808,8.482918362551217e-05,5.2982740479231204e-05,4.614241392486562e-05,0.5304567152588681,967,0.6163491292577699,0.5762604980860754,1.073113661588977,0.3903447689316237,True,0.9111111111111111
mixhard_gap_rawobj,raw_ce_a0.004,raw_ce,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.2635686178739913,-0.0019297067843460412,753,4.018373966217041,4.0,True,8.698620000002766e-05,,54d54d06da16,False,-0.0015271879635574174,0.00039972479635796976,8.002283235786223e-05,4.441386626199664e-05,7.954568776247228e-05,0.9144633029428461,1143,0.5331925407092643,0.5762270948122379,1.7084724976652916,0.5242664713279312,True,0.13333333333333333
mixhard_gap_rawobj,raw_ce_a0.01,raw_ce,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.05384843748192449,-0.004824384029417091,670,4.014649868011475,4.0,True,8.698620000002766e-05,,3950a489c057,False,-0.004577872735613216,0.00024034166412567615,4.992506988776846e-05,2.670462934729735e-05,2.865924332118297e-05,0.3294688504748323,1140,0.5330992907135828,0.5762779812566793,1.7315391370029531,0.5264449057846731,True,0.1111111111111111
mixhard_gap_rawobj,raw_ce_a0.024,raw_ce,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.023342186767269516,-0.01157858257927737,612,4.0131120681762695,4.0,True,8.698620000002766e-05,,1af50dae4523,False,-0.011314477922437682,0.0002515928015718316,7.25696830606859e-05,2.795475573020351e-05,7.007901903444136e-06,0.08056337560948643,1139,0.5330011171886985,0.5762996325981071,1.7294865209502273,0.5274670275429709,True,0.08888888888888889
mixhard_gap_rawobj,raw_ce_target_Q1,raw_Q1,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.1460831701306749,-0.002619518064021527,1923,4.012336015701294,4.0,True,8.698620000002766e-05,,18fb288ad486,False,-0.002285626499273044,0.00033389156474727955,7.998425756927663e-05,3.709906274969773e-05,6.843385507981914e-05,0.7867208255998926,965,0.6175192848038928,0.57637507435508,1.3248243330119231,0.3900625506002212,True,0.9777777777777777
mixhard_gap_rawobj,raw_ce_target_Q2,raw_Q2,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.049140864959199074,-0.00501866831668535,2637,4.025897979736328,4.0,True,8.698620000002766e-05,,1ecd0b900dfb,False,-0.004783598165228771,0.00021883909943598567,5.377121611271907e-05,2.4315455492887298e-05,4.997098099102093e-05,0.5744702147122767,976,0.6133112337758182,0.5763566114809913,1.2595814978864646,0.39540478235252985,True,0.7333333333333333
mixhard_gap_rawobj,raw_ce_target_Q3,raw_Q3,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0416850100211202,-0.007033445831274034,1547,4.04124116897583,4.0,True,8.698620000002766e-05,,3608dd9f8d71,False,-0.006751989098058952,0.0002814567332155571,7.224880830791758e-05,3.127297035728412e-05,6.896785130927618e-05,0.7928596870452354,976,0.6166301634240525,0.5763756083513094,1.1950759045211674,0.38762912755611956,True,0.9333333333333333
mixhard_gap_rawobj,raw_ce_target_S1,raw_S1,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.022821918134039963,-0.014580618045618452,1667,4.019059896469116,4.0,True,8.698620000002766e-05,,f15358a58ce1,False,-0.01425528509617612,0.0002403633234911995,6.683902083615134e-05,2.670703594346661e-05,8.009465174763086e-06,0.09207742348511073,978,0.6102267229606823,0.5762986310348254,1.2007110243957444,0.40010100417474626,True,0.6222222222222222
mixhard_gap_rawobj,raw_ce_target_S2,raw_S2,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.02294134605891,-0.012901062093241957,1825,4.027019023895264,4.0,True,8.698620000002766e-05,,9815e1f3e3ef,False,-0.012611731985363509,0.0002458576422275094,6.529150508538528e-05,2.7317515803056597e-05,6.529150508538528e-05,0.7505961300225154,971,0.6117753683550551,0.5763719320050855,1.2083148422698498,0.40244512998376314,True,0.7111111111111111
mixhard_gap_rawobj,raw_ce_target_S3,raw_S3,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.01276267636064423,-0.014213496682677837,1582,4.008287191390991,4.0,True,8.698620000002766e-05,,b0edad627ef3,False,-0.014034380427361265,0.0001791162553131942,4.746962969692792e-05,1.9901806145910468e-05,8.140182695903775e-06,0.09358016209354111,973,0.6082520336164556,0.576314780682696,1.2629563058261588,0.41008209520429384,True,0.5111111111111111
mixhard_gap_rawobj,raw_ce_target_S4,raw_S4,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.061501431016581884,-0.004746035138968743,2556,4.04418683052063,4.0,True,8.698620000002766e-05,,b854e74aebde,False,-0.004471058634771265,0.00026084741100373954,6.445015066525173e-05,2.898304566708217e-05,4.927965656953415e-05,0.5665226963531972,972,0.6162791488636805,0.5763559201565696,1.1888531294115081,0.38930324342330785,True,0.8888888888888888
mixhard_gap_rawobj,raw_random_00,raw_random,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.03964087891512696,-0.007464776319219633,626,4.013774871826172,4.0,True,8.698620000002766e-05,,68125a4c8897,False,-0.007180148905850242,0.00027118249677693385,6.069397733621251e-05,3.0131388530770426e-05,6.238938601521582e-06,0.07172331475015116,1116,0.5709261043428243,0.5763128794386017,0.9592334475959167,0.4169006866448329,True,0.35555555555555557
mixhard_gap_rawobj,raw_random_01,raw_random,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.07099393168069713,-0.008489896959299829,538,4.011595964431763,4.0,True,8.698620000002766e-05,,3f025b594135,False,-0.007927119573849258,0.00039432820927332024,7.99392479653438e-05,4.381424547481336e-05,4.2860946830924895e-05,0.4927327188785263,1101,0.578508140448147,0.5762637795531693,0.8454961231406706,0.4026114172374553,True,0.4666666666666667
mixhard_gap_rawobj,raw_random_02,raw_random,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0392636752251501,-0.007372577363721954,509,4.011024236679077,4.0,True,8.698620000002766e-05,,8d9c3d275c3a,False,-0.007094039308286928,0.0002657467147119119,7.88289951435539e-05,2.952741274576799e-05,7.88289951435539e-05,0.9062241498482384,1083,0.5673932066001784,0.5763854694951438,1.045218592727217,0.4518973082303135,True,0.3111111111111111
mixhard_gap_rawobj,raw_random_03,raw_random,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.02024593901688246,-0.01271038802250755,547,4.013542175292969,4.0,True,8.698620000002766e-05,,30eb56558a6c,False,-0.012458160857523614,0.0002375348720132786,8.370076754227185e-05,2.6392763557030958e-05,6.14829731055977e-05,0.7068129554524527,1180,0.5603202911059242,0.5762451575268945,0.9331771123302662,0.4076831610725168,True,0.26666666666666666
mixhard_gap_rawcount_loose,slack_only,slack,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),1.0,0.0,2263,4.021778106689453,4.0,True,8.698620000002766e-05,0.45,961adf01730f,False,0.00018795089682754345,0.0001879508968247734,7.043368711978637e-05,2.0883432980530376e-05,1.5795504070270638e-06,0.018158632139656194,988,0.6089300665756497,0.576305060949593,1.044886723439094,0.3981019411370295,True,0.5555555555555556
mixhard_gap_rawcount_loose,raw_ce_a0.004,raw_ce,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.1537509897889898,-0.001926309042130035,467,4.015397310256958,4.0,True,8.698620000002766e-05,0.45,ccf200fbcc70,False,-0.0016696055380913163,0.00025191574967764474,6.192093413803779e-05,2.7990638853071638e-05,3.601992504342899e-05,0.41408780982980675,1141,0.5345404087455703,0.5762706205749569,1.691822525169417,0.5207378239735228,True,0.15555555555555556
mixhard_gap_rawcount_loose,raw_ce_a0.01,raw_ce,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0859876719560984,-0.004815802900383284,483,4.013591051101685,4.0,True,8.698620000002766e-05,0.45,3ec8b98636d3,False,-0.004434491315825881,0.0003629465208395688,7.045237575953323e-05,4.0327391204396536e-05,3.086422206910466e-05,0.3548174545973367,1140,0.5351769470209623,0.576275776277931,1.7116742692409441,0.5206905198216835,True,0.17777777777777778
mixhard_gap_rawcount_loose,raw_ce_a0.024,raw_ce,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.03650186655914352,-0.011557933107461116,591,4.015882968902588,4.0,True,8.698620000002766e-05,0.45,3ec8b98636d3,True,-0.011150904287157511,0.0003629465208395688,7.045237575953323e-05,4.0327391204396536e-05,3.086422206910466e-05,0.3548174545973367,1140,0.5351769470209623,0.576275776277931,1.7116742692409441,0.5206905198216835,True,0.2
mixhard_gap_rawcount_loose,raw_ce_target_Q1,raw_Q1,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.11234289896095041,-0.0025664556407813707,1880,4.057286739349365,4.0,True,8.698620000002766e-05,0.45,a4975c1b9ef3,False,-0.002307252235959541,0.00024381070788426218,6.98822448419456e-05,2.709007865380691e-05,1.8037171464424517e-05,0.20735670099876513,977,0.614608686490415,0.5762886033285356,1.2404853649405596,0.3896827744682061,True,0.8
mixhard_gap_rawcount_loose,raw_ce_target_Q2,raw_Q2,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0588971414898907,-0.00495392356117369,2973,4.0523340702056885,4.0,True,8.698620000002766e-05,0.45,56417666612e,False,-0.004678380332770957,0.0002749340812520096,4.720367557553562e-05,3.054823125022329e-05,3.869204366779844e-05,0.44480668965636083,981,0.6134315038791486,0.576345332543668,1.2188839552634754,0.3907936547580894,True,0.7555555555555555
mixhard_gap_rawcount_loose,raw_ce_target_Q3,raw_Q3,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.04305291623742722,-0.006990392151547634,1553,4.03769588470459,4.0,True,8.698620000002766e-05,0.45,40e2268dfcde,False,-0.006701857636105233,0.0002885345154408636,6.913984449374855e-05,3.2059390604540404e-05,1.1986099854754961e-05,0.13779311953793993,979,0.6167370426085574,0.5762946544001453,1.094332744817271,0.384091375378483,True,0.9555555555555556
mixhard_gap_rawcount_loose,raw_ce_target_S1,raw_S1,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0207950492215904,-0.014560445091283215,1694,4.02398681640625,4.0,True,8.698620000002766e-05,0.45,0c901c8e0f93,False,-0.0142638280841843,0.0002966170070985985,7.490380405605901e-05,3.295744523317761e-05,4.414408542152692e-06,0.05074837781339211,979,0.610943008722358,0.5763110549085423,1.181321224086912,0.3963525636029245,True,0.6444444444444445
mixhard_gap_rawcount_loose,raw_ce_target_S2,raw_S2,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.01516804198502787,-0.012893673586283497,1871,4.011739015579224,4.0,True,8.698620000002766e-05,0.45,187a82d9cc1f,False,-0.012701023922179042,0.00019264966410215134,7.056846634889702e-05,2.140551823357237e-05,4.258670847523405e-06,0.04895800537926764,985,0.6068585831428458,0.5763108991708477,1.1108288603899046,0.40589633632665456,True,0.4888888888888889
mixhard_gap_rawcount_loose,raw_ce_target_S3,raw_S3,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.015336607613278716,-0.014176239156077481,1457,4.01682710647583,4.0,True,8.698620000002766e-05,0.45,2c1a7d4cd203,False,-0.013962107787486498,0.00021413136859005366,5.595382282219674e-05,2.379237428778374e-05,3.117536415964128e-05,0.35839436783801765,974,0.6091386085351639,0.5762754651358405,1.097308025964537,0.40657311605104046,True,0.5777777777777777
mixhard_gap_rawcount_loose,raw_ce_target_S4,raw_S4,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.023407330943983392,-0.00472581398172873,1535,4.015315055847168,4.0,True,8.698620000002766e-05,0.45,b4d392a1e8c3,False,-0.0046177253561098435,0.00010808862561995092,3.511760763963423e-05,1.2009847291105658e-05,3.014096265574473e-06,0.034650280913219735,983,0.6134910178972686,0.5763096545962657,1.2287342334495948,0.38871314943399393,True,0.7777777777777778
