tag,file_name,moved_cells_vs_e95,moved_rows_vs_e95,mean_abs_logit_vs_e95,max_abs_logit_vs_e95,l1_logit_vs_e95,cos_vs_e166,cos_vs_e224,cos_vs_e154,cos_vs_e176,cos_vs_e216,cos_vs_e72,abs_share_Q1,abs_share_Q2,abs_share_Q3,abs_share_S1,abs_share_S2,abs_share_S3,abs_share_S4,targets_moved_vs_e95
e166,submission_e166_broadsurv_s0p01_d8bfa94b.csv,1750,250,0.0022439863912539324,0.013580886333580455,3.9269761846943814,0.9999999999999999,0.07434835383898189,0.061661852337916254,0.6048289513240133,0.05599859889276049,0.1087056142749293,0.1305199155407842,0.12466116185601722,0.11640833542659398,0.20757387091756946,0.17075638957088662,0.12605742360279956,0.12402290308534895,"Q1,Q2,Q3,S1,S2,S3,S4"
e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,534,250,0.010191853653868592,0.17209235472968332,17.835743894270035,0.07434835383898189,1.0,0.31635023973769466,0.06438568188544122,0.043542249674454074,0.05640105952751691,0.04621888880460204,1.2449416533524348e-17,0.5334162449194181,1.680671232025787e-16,0.026566653949613907,0.03017897675538615,0.36361923557097964,"Q1,Q3,S2,S3,S4"
e154,submission_e154_s3repair_9f2e2e73.csv,294,139,0.0020176469477509893,0.026844358892442632,3.5308821585642316,0.061661852337916254,0.31635023973769466,0.9999999999999998,0.08833186820261717,0.1352530790024981,-0.031628728295569924,0.23346807590198165,6.288643884261537e-17,0.35622148076186905,8.489669243753076e-16,0.13419763523506767,0.152444764857027,0.12366804324405373,"Q1,Q3,S2,S3,S4"
e176,submission_e176_abl_q2_to0p75_91e49725.csv,904,193,0.0008229143385317457,0.010205926073456162,1.4401000924305551,0.6048289513240133,0.06438568188544122,0.08833186820261717,0.9999999999999998,0.05019492922474697,0.061621731548142405,0.12375078064672441,0.16359963201209124,0.1165547539554239,0.16065212433488626,0.13172537260106118,0.17115316058711555,0.13256417586269734,"Q1,Q2,Q3,S1,S2,S3,S4"
e216,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,505,250,0.01510930521394512,0.24998112510607706,26.44128412440396,0.05599859889276049,0.043542249674454074,0.1352530790024981,0.05019492922474697,1.0,0.020603819924889563,0.03117655935007313,8.397648309375997e-18,0.04756864549398158,1.1336825217657595e-16,0.8843835984588312,0.02035697275017763,0.016514223946936284,"Q1,Q3,S2,S3,S4"
e101,submission_e101_q2s3tail_177569bc.csv,50,48,0.00030835541014597454,0.020333589154941212,0.5396219677554555,-0.09914567450239818,-0.001290180170884014,-0.005523655005929034,-0.02634350006543839,-0.0007974659501155774,0.20113407203374936,2.4688906478209603e-15,0.06413767794290443,0.0,4.320558633686681e-15,2.2952967741460492e-15,0.9358623220570864,0.0,"Q2,S3"
mixmin,submission_mixmin_0c916bb4.csv,550,250,0.005548278423068733,0.08133435661976707,9.709487240370283,-0.13768348927188997,-0.005554925687719096,-0.02378233193702927,-0.009782259585015222,0.024899307867237513,0.6719025345729499,2.0724876425671635e-15,0.014258260656614506,1.292088847503942e-15,0.4008264219469226,0.3768664862792405,0.20804883111721775,1.3299653457991349e-15,"Q2,S1,S2,S3"
e72,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,1047,250,0.008825088615538192,0.041004057474312516,15.443905077191834,0.1087056142749293,0.05640105952751691,-0.031628728295569924,0.061621731548142405,0.020603819924889563,0.9999999999999998,0.12098733449265923,0.06106474432272689,0.11637775088651031,0.24281470157303137,0.30602375690502104,0.04531147130344074,0.10742024051661041,"Q1,Q2,Q3,S1,S2,S3,S4"
