feature_set,group_col,groups_evaluated,cell_count,oof_auc,oof_logloss,oof_brier,group_sign_accuracy,polarity_best_auc,auc_polarity,polarity_best_group_accuracy,group_polarity
meta_core,pair,6,4346,0.022738550838610563,0.9749432941019344,0.38228771537953465,0.0,0.9772614491613895,inverted,1.0,inverted
meta_core,family,5,4346,0.005559317944473339,1.0474377799116907,0.39896532853908595,0.4,0.9944406820555267,inverted,0.6,inverted
meta_public_axis,pair,6,4346,0.18149768027523003,0.9671615133302787,0.3726347669428736,0.0,0.8185023197247699,inverted,1.0,inverted
meta_public_axis,family,5,4346,0.04477007068607572,1.095842161314864,0.39997534587820655,0.6,0.9552299293139243,inverted,0.6,direct
meta_public_axis_plus_support_label,pair,6,4346,0.1802160615504529,0.9687419677197115,0.37321201664894743,0.0,0.8197839384495471,inverted,1.0,inverted
meta_public_axis_plus_support_label,family,5,4346,0.04535230595804429,1.0978069403968453,0.4002659457129564,0.6,0.9546476940419557,inverted,0.6,direct
meta_public_axis_plus_swing,pair,6,4346,0.42516975565119314,0.8022476458054922,0.29508633210539803,0.3333333333333333,0.5748302443488069,inverted,0.6666666666666667,inverted
meta_public_axis_plus_swing,family,5,4346,0.1775837783096995,0.9698961603658468,0.3493005794148868,0.6,0.8224162216903005,inverted,0.6,direct
