tol,tail_pass,base_core_pass,relaxed_structural_pass,relaxed_and_e72_pass,relaxed_and_post101_pass,relaxed_and_strict_veto,relaxed_and_actionable,best_relaxed_all_minus_e95,best_relaxed_post101_mean,best_relaxed_post101_p95,min_relaxed_e72_plausible_exposure,e72_threshold,min_relaxed_e72_gap
0.0,0,91,0,0,0,0,0,,,,,0.0015573350202609316,
1e-15,129,91,84,0,0,0,0,-1.3973289434643377e-05,-7.1820711523573435e-06,1.4147818825963742e-07,0.0015605245545158,0.0015573350202609316,3.1895342548684397e-06
1e-12,129,91,84,0,0,0,0,-1.3973289434643377e-05,-7.1820711523573435e-06,1.4147818825963742e-07,0.0015605245545158,0.0015573350202609316,3.1895342548684397e-06
1e-09,129,91,84,0,0,0,0,-1.3973289434643377e-05,-7.1820711523573435e-06,1.4147818825963742e-07,0.0015605245545158,0.0015573350202609316,3.1895342548684397e-06
1e-06,143,91,91,0,0,0,0,-1.3973289434643377e-05,-7.1820711523573435e-06,1.4147818825963742e-07,0.0015605245545158,0.0015573350202609316,3.1895342548684397e-06
1e-05,148,91,91,0,0,0,0,-1.3973289434643377e-05,-7.1820711523573435e-06,1.4147818825963742e-07,0.0015605245545158,0.0015573350202609316,3.1895342548684397e-06
