file,is_known_public,known_public_lb,selector_stress_mean,selector_stress_median,selector_stress_p10,selector_stress_p90,selector_stress_spread,selector_delta_vs_a2c8_public,selector_p90_delta_vs_a2c8_public,beats_a2c8_scenario_rate,resolved_better_than_a2c8_gate,candidate_selector_risk,proxy_pred_mean,proxy_delta_vs_a2c8_public,proxy_pred_spread,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,bad_axis_abs_load,good_span_residual_ratio,raw05_a2c8_compat_energy,source_path,candidate_family,movement_over_selector_uncertainty,raw05_novel_movement,low_public_bad_axis,p90_not_too_worse,scenario_majority_beats_a2c8,frontier_escape_candidate,novel_frontier_candidate,submission_priority_score
submission_raw05_cvjepa_surprise_graft_3e7ce30f.csv,False,,0.5777236988514227,0.5776882447798298,0.577506292707825,0.577988584683,0.0012566478639369771,0.00028437785142276795,0.0005492636830000119,0.5521235521235521,False,0.5779815722550894,0.5776196150049274,0.0001802940049274726,0.00024992022950898196,0.008542927868184117,0.0011926016173191807,0.022725667002230963,0.06269961657788577,0.005150507541995944,analysis_outputs/submission_raw05_cvjepa_surprise_graft_3e7ce30f.csv,cvjepa,True,False,True,True,True,True,False,0.0008037458180016966
submission_mp_count_public_blend_raw_rescue05_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q3_w0p2.csv,False,,0.577722685051614,0.5776854961332227,0.5775100578217969,0.5779897452419072,0.0012555033599944698,0.000283364051613999,0.0005504242419072103,0.5598455598455598,False,0.57798050687167,0.5776153562049189,0.00017603520491893399,0.00023149682648337944,0.00885714410147091,0.0012150217478254972,0.0191126512759374,0.07708500731761049,0.005372562025655482,jepa/submission_mp_count_public_blend_raw_rescue05_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q3_w0p2.csv,other_jepa,True,False,True,True,True,True,False,0.0008041260972744508
submission_blockscale_jepa_raw05_rt_bc_nb_sg_loc_ridge_zctx_a12_blend0p2_q3s4_w0p05_410c9f71.csv,False,,0.5777736464925604,0.5777427903530769,0.577553711380295,0.57799243047697,0.0012206263737790657,0.00033432549256040556,0.0005531094769700706,0.10810810810810811,False,0.5780358222477336,0.577661753286995,0.00022243228699503348,0.00023832544493096464,0.010135734477819791,0.00588758128879011,0.03663921972041491,0.2510919491882119,0.01249559614371538,analysis_outputs/submission_blockscale_jepa_raw05_rt_bc_nb_sg_loc_ridge_zctx_a12_blend0p2_q3s4_w0p05_410c9f71.csv,blockscale,True,True,True,True,False,False,False,0.0008024265626496114
submission_raw05_jepa_public6q3s4corr_raw05_prob_ones_g040_5aabc3a8.csv,False,,0.5777270324121786,0.5776873068482729,0.5775118563160804,0.5779877992777963,0.001253862634591818,0.0002877114121786484,0.0005484782777963604,0.4980694980694981,False,0.5779840245916468,0.5776251921353579,0.0001858711353579512,0.00025192906725046704,0.007888527780169428,0.001038776145506176,0.027967309978261985,0.040491121060812325,0.004624181728847528,analysis_outputs/submission_raw05_jepa_public6q3s4corr_raw05_prob_ones_g040_5aabc3a8.csv,raw05_jepa,True,False,True,True,False,False,False,0.0008032092453780582
submission_public_repair_raw05_antilejepa_q3_only_g0.040_90725dca.csv,False,,0.5777286561241698,0.5776884618370496,0.5775230262389554,0.5779877968607469,0.0012570181675097825,0.00028933512416984275,0.0005484758607469109,0.4362934362934363,False,0.5779880553512886,0.5776220319495338,0.00018271094953381528,0.00021372658229179553,0.009117455802828212,0.0015380336451728464,0.02642053783288701,0.08065025883860538,0.0059319538320420796,analysis_outputs/submission_public_repair_raw05_antilejepa_q3_only_g0.040_90725dca.csv,lejepa,True,True,True,True,False,False,False,0.0008035690512497156
submission_mp_count_public_blend_raw_rescue05_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q3_w0p2.csv,False,,0.5777317248198934,0.5776919237404938,0.5775185499732928,0.5779910681662882,0.0012500617418407245,0.0002924038198934831,0.0005517471662882523,0.44015444015444016,False,0.5779907004234773,0.5776208769167389,0.00018155591673896243,0.0002218082533581578,0.0092260012285553,0.0017461028060480174,0.022910098858890712,0.11053480773720198,0.006424202796297752,jepa/submission_mp_count_public_blend_raw_rescue05_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q3_w0p2.csv,other_jepa,True,True,True,True,False,False,False,0.0008049192494483741
submission_raw05_jepa_public6q3s4corr_raw05_direct_logit_strength_entropy_g065_10c30ae9.csv,False,,0.5777292966856711,0.5776912422271231,0.5775108429800564,0.5779899620839197,0.001255274322573774,0.00028997568567112886,0.0005506410839197784,0.44787644787644787,False,0.5779872121688149,0.5776260858050563,0.00018676480505630533,0.0002540765621710239,0.007806711758968029,0.0010818151292007613,0.028770256218204084,0.05090160392674162,0.004754734127380048,analysis_outputs/submission_raw05_jepa_public6q3s4corr_raw05_direct_logit_strength_entropy_g065_10c30ae9.csv,raw05_jepa,True,False,True,True,False,False,False,0.0008057772855144948
submission_mp_count_public_blend_raw_rescue05_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q3_w0p2.csv,False,,0.5777328015229289,0.5776939747700252,0.5775194247479276,0.5779921981442382,0.00124948951741366,0.0002934805229289905,0.0005528771442382396,0.44015444015444016,False,0.577991942452595,0.5776214127612384,0.00018209176123840098,0.0002207171842502076,0.009264636331645837,0.0018225326217381813,0.02322796244063574,0.11517663634471491,0.00656534113787091,jepa/submission_mp_count_public_blend_raw_rescue05_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q3_w0p2.csv,other_jepa,True,True,True,True,False,False,False,0.0008059813029971176
submission_raw05_jepa_public6q3s4corr_raw05_prob_strength_entropy_g065_eed47d52.csv,False,,0.5777296577821597,0.5776919358953184,0.577510956594322,0.5779903539334562,0.0012552083172672202,0.000290336782159728,0.0005510329334562636,0.44015444015444016,False,0.5779876322529967,0.5776263550907844,0.00018703409078446587,0.0002542976954549303,0.007793662056293749,0.0010960466183432699,0.028948360188565128,0.051811067105764955,0.004776164411932208,analysis_outputs/submission_raw05_jepa_public6q3s4corr_raw05_prob_strength_entropy_g065_eed47d52.csv,raw05_jepa,True,False,True,True,False,False,False,0.0008061830410763037
submission_raw05_cvjepa_surprise_graft_393db5df.csv,False,,0.577730837287262,0.577695704182013,0.5775099049807298,0.5779908223265598,0.0012584050241292166,0.00029151628726209466,0.0005515013265599,0.4594594594594595,False,0.5779902441785663,0.5776211552335295,0.0001818342335295764,0.000250860529339203,0.008874618803083184,0.001233139355323882,0.023136621937412817,0.08510786375477868,0.005537383903011976,analysis_outputs/submission_raw05_cvjepa_surprise_graft_393db5df.csv,cvjepa,True,False,True,True,False,False,False,0.0008063865861122629
