candidate_id,basename,source_path,parent_policy_id,rule,scale,parent_actual_delta,parent_dominance,parent_min_mode_dominance,base_block_frac,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_mean,delta_p90_abs,delta_l1,promotion_decision,strict_promote_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,balanced_rank,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,public_free_submission_ready,final_decision
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_top28_bf35_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_09b50134.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_09b50134.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,rarity_top28,0.55,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,28,169,0.2939814814814815,0.46230158730158727,0.5444743935309974,0.22165818109214339,0.15470531712488503,0.015519161342009646,0.044000000000000004,6.895783112816681,promote_candidate,True,-0.0006274325289847929,-0.0011418863963931689,-0.00020145561764972576,0.9117647058823529,0.007191861197312521,0.36326714801444043,promote_candidate,True,-0.0006274325289847929,-0.0011418863963931689,-0.00020145561764972576,0.9117647058823529,21,1.0,0.6666666666666666,0.3333333333333333,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_top28_bf50_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_079ecc8d.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_079ecc8d.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,contrast_top28,0.5,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,28,165,0.5105820105820106,0.7093253968253966,0.6873315363881402,0.0582048018368773,0.06956506472773984,0.017044821582185492,0.04,6.098017484323996,promote_candidate,True,-0.0007191347657498646,-0.0013210364040742572,-0.00020046034076523316,0.9411764705882353,0.00772218385052395,0.8686823104693141,promote_candidate,True,-0.0007191347657498646,-0.0013210364040742572,-0.00020046034076523316,0.9411764705882353,21,1.0,0.6666666666666666,0.5238095238095238,0.42857142857142855,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top28_bf50_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_beece709.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_beece709.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top28,0.6,-0.014732944897266176,0.9375,0.8958333333333334,0.5,28,141,0.45899470899470896,0.677579365079365,0.6361185983827493,0.06586428072277127,0.0747927712329173,0.016021502522617737,0.048,6.131209564598281,promote_candidate,True,-0.0006882207930000751,-0.0012614708809371223,-0.00020035266662309114,0.9411764705882353,0.007869189374093172,0.7084837545126353,promote_candidate,True,-0.0006882207930000751,-0.0012614708809371223,-0.00020035266662309114,0.9411764705882353,21,1.0,0.5238095238095238,0.7142857142857143,0.14285714285714285,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top28_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__25104d83.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__25104d83.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top28,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,28,152,0.16170634920634921,0.2976190476190476,0.6280323450134772,0.38904237795747226,0.42523525315413485,0.015300190349674466,0.04,5.676575865705155,promote_candidate,True,-0.0006285887366123327,-0.001150983849802861,-0.00018662302786111323,0.9117647058823529,0.00805014956761374,0.1335740072202166,promote_candidate,True,-0.0006285887366123327,-0.001150983849802861,-0.00018662302786111323,0.9117647058823529,21,1.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top28_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_cfd77d78.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_cfd77d78.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top28,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,28,153,0.2037037037037037,0.3740079365079364,0.6907008086253369,0.36025881002296095,0.4427651830030279,0.01565283778593859,0.04,5.748414006639125,promote_candidate,True,-0.0006137278683513351,-0.0011229582946770795,-0.0001847064320417223,0.9117647058823529,0.00621835299525908,0.1796028880866426,promote_candidate,True,-0.0006137278683513351,-0.0011229582946770795,-0.0001847064320417223,0.9117647058823529,21,1.0,0.7619047619047619,0.3333333333333333,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top20_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__17d0f064.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__17d0f064.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top20,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,20,111,0.13564814814814813,0.26527777777777783,0.6367924528301886,0.42774458420684824,0.4653047535683454,0.013185653388539829,0.048,4.922658819320331,promote_candidate,True,-0.0005918893983285983,-0.0010859609634535398,-0.00016906025497667387,0.9411764705882353,0.007529841660406211,0.12274368231046931,promote_candidate,True,-0.0005918893983285983,-0.0010859609634535398,-0.00016906025497667387,0.9411764705882353,21,1.0,0.8095238095238095,0.3333333333333333,0.42857142857142855,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top28_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__18c5c319.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__18c5c319.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top28,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,28,152,0.16170634920634921,0.2976190476190476,0.6280323450134772,0.38904237795747226,0.42523525315413485,0.013770171314707022,0.036000000000000004,5.108918279134642,promote_candidate,True,-0.0005697329923592246,-0.0010442489252312308,-0.00016598245102987714,0.9411764705882353,0.007245134610852355,0.17057761732851986,promote_candidate,True,-0.0005697329923592246,-0.0010442489252312308,-0.00016598245102987714,0.9411764705882353,21,1.0,0.6666666666666666,0.42857142857142855,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top28_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_c4efeaf6.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_c4efeaf6.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top28,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,28,153,0.2037037037037037,0.3740079365079364,0.6907008086253369,0.36025881002296095,0.4427651830030279,0.014087554007344731,0.036000000000000004,5.173572605975213,promote_candidate,True,-0.0005565945078752176,-0.0010195135611601985,-0.0001641592586536222,0.9411764705882353,0.005596517695733161,0.2184115523465704,promote_candidate,True,-0.0005565945078752176,-0.0010195135611601985,-0.0001641592586536222,0.9411764705882353,21,1.0,0.6190476190476191,0.38095238095238093,0.42857142857142855,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top20_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__daebcb82.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__daebcb82.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top20,0.55,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,20,111,0.13564814814814813,0.26527777777777783,0.6367924528301886,0.42774458420684824,0.4653047535683454,0.012086848939494845,0.044000000000000004,4.512437251043637,promote_candidate,True,-0.0005458207501763311,-0.001002271615115549,-0.00015334480007144158,0.9411764705882353,0.006902354855372411,0.1601985559566787,promote_candidate,True,-0.0005458207501763311,-0.001002271615115549,-0.00015334480007144158,0.9411764705882353,21,1.0,0.7142857142857143,0.38095238095238093,0.2857142857142857,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top16_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__2562be47.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__2562be47.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top16,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,82,0.13078703703703703,0.24305555555555555,0.6356132075471699,0.44524589447938506,0.47406589246089803,0.012781617734978466,0.048,3.5939291730727065,promote_candidate,True,-0.0005563077785661614,-0.0010236474586263462,-0.00014979848894251785,0.9411764705882353,0.0026247051793001352,0.1358303249097473,promote_candidate,True,-0.0005563077785661614,-0.0010236474586263462,-0.00014979848894251785,0.9411764705882353,21,1.0,0.7142857142857143,0.47619047619047616,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top28_bf20_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__957926b1.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__957926b1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top28,0.4,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,28,152,0.16170634920634921,0.2976190476190476,0.6280323450134772,0.38904237795747226,0.42523525315413485,0.012240152279739574,0.032,4.541260692564125,promote_candidate,True,-0.0005100674079745567,-0.0009358234566984741,-0.00014573779634167137,0.9411764705882353,0.00644011965409097,0.2283393501805054,promote_candidate,True,-0.0005100674079745567,-0.0009358234566984741,-0.00014573779634167137,0.9411764705882353,21,1.0,0.8095238095238095,0.3333333333333333,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top16_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__b62bc0b6.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__b62bc0b6.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top16,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,84,0.14525462962962962,0.265625,0.6662735849056604,0.4495916317260657,0.49318440523981166,0.012013617734978468,0.048,3.6899291730727066,promote_candidate,True,-0.0005259561739879504,-0.0009670720205542408,-0.0001438509453030973,0.9411764705882353,0.0021359661224515936,0.2109657039711191,promote_candidate,True,-0.0005259561739879504,-0.0009670720205542408,-0.0001438509453030973,0.9411764705882353,21,1.0,0.6190476190476191,0.42857142857142855,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top16_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__b62bc0b6.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__b62bc0b6.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top16,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,84,0.14525462962962962,0.265625,0.6662735849056604,0.4495916317260657,0.49318440523981166,0.012013617734978468,0.048,3.6899291730727066,promote_candidate,True,-0.0005259561739879504,-0.0009670720205542408,-0.0001438509453030973,0.9411764705882353,0.0021359661224515936,0.2109657039711191,promote_candidate,True,-0.0005259561739879504,-0.0009670720205542408,-0.0001438509453030973,0.9411764705882353,21,1.0,0.8571428571428571,0.38095238095238093,0.7142857142857143,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top20_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__1758ec30.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__1758ec30.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top20,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,20,111,0.13564814814814813,0.26527777777777783,0.6367924528301886,0.42774458420684824,0.4653047535683454,0.010988044490449858,0.04,4.102215682766943,promote_candidate,True,-0.0004993761043719242,-0.0009177990001624511,-0.00013780817263146599,0.9411764705882353,0.006274868050338528,0.217057761732852,promote_candidate,True,-0.0004993761043719242,-0.0009177990001624511,-0.00013780817263146599,0.9411764705882353,21,1.0,0.8095238095238095,0.38095238095238093,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top16_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__ca4371ce.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__ca4371ce.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top16,0.55,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,82,0.13078703703703703,0.24305555555555555,0.6356132075471699,0.44524589447938506,0.47406589246089803,0.011716482923730261,0.044000000000000004,3.294435075316648,promote_candidate,True,-0.0005123548231705931,-0.000943392370850188,-0.00013605847660659023,0.9411764705882353,0.0024059797476918,0.18907942238267145,promote_candidate,True,-0.0005123548231705931,-0.000943392370850188,-0.00013605847660659023,0.9411764705882353,21,1.0,0.6190476190476191,0.42857142857142855,0.42857142857142855,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top20_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__6ca280ee.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__6ca280ee.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top20,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,20,111,0.13564814814814813,0.26527777777777783,0.6367924528301886,0.42774458420684824,0.4653047535683454,0.009889240041404873,0.036000000000000004,3.6919941144902486,promote_candidate,True,-0.0004521716719555125,-0.000831735711407687,-0.00012265714307950137,0.9411764705882353,0.005647381245304672,0.3082129963898917,promote_candidate,True,-0.0004521716719555125,-0.000831735711407687,-0.00012265714307950137,0.9411764705882353,21,1.0,0.7142857142857143,0.5238095238095238,0.42857142857142855,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top16_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__a11f40be.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__a11f40be.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top16,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,82,0.13078703703703703,0.24305555555555555,0.6356132075471699,0.44524589447938506,0.47406589246089803,0.010651348112482056,0.04,2.9949409775605886,promote_candidate,True,-0.000468047502406604,-0.0008623943390693704,-0.0001225015306864867,0.9411764705882353,0.0021872543160834645,0.26985559566787004,promote_candidate,True,-0.000468047502406604,-0.0008623943390693704,-0.0001225015306864867,0.9411764705882353,21,1.0,0.8095238095238095,0.42857142857142855,0.7142857142857143,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top16_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__c590a640.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__c590a640.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top16,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,82,0.13078703703703703,0.24305555555555555,0.6356132075471699,0.44524589447938506,0.47406589246089803,0.009586213301233852,0.036000000000000004,2.69544687980453,promote_candidate,True,-0.00042300198825664335,-0.0007780325393631956,-0.00010933441395141887,0.9411764705882353,0.001968528884475129,0.3574007220216606,promote_candidate,True,-0.00042300198825664335,-0.0007780325393631956,-0.00010933441395141887,0.9411764705882353,21,1.0,0.7142857142857143,0.38095238095238093,0.2857142857142857,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8e8ac46c.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8e8ac46c.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,60,0.13117283950617284,0.24768518518518515,0.6792452830188679,0.4750320288842302,0.525734768470512,0.008557617734978467,0.048,2.5379291730727065,promote_candidate,True,-0.00037355844985946995,-0.000686862110403067,-0.00010216120278376832,0.9411764705882353,0.0014707912745067775,0.450812274368231,promote_candidate,True,-0.00037355844985946995,-0.000686862110403067,-0.00010216120278376832,0.9411764705882353,21,1.0,0.8095238095238095,0.3333333333333333,0.7142857142857143,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top16_bf20_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__bce52f7a.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__bce52f7a.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top16,0.4,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,82,0.13078703703703703,0.24305555555555555,0.6356132075471699,0.44524589447938506,0.47406589246089803,0.008521078489985644,0.032,2.3959527820484707,promote_candidate,True,-0.0003776793407025649,-0.0006919097845312037,-9.618411538756466e-05,0.9411764705882353,0.001749803452866766,0.476985559566787,promote_candidate,True,-0.0003776793407025649,-0.0006919097845312037,-9.618411538756466e-05,0.9411764705882353,21,1.0,0.9047619047619048,0.42857142857142855,0.7142857142857143,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__aa751036.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__aa751036.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.55,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,60,0.13117283950617284,0.24768518518518515,0.6792452830188679,0.4750320288842302,0.525734768470512,0.00784448292373026,0.044000000000000004,2.326435075316648,promote_candidate,True,-0.0003443075906934962,-0.0006335780141414774,-9.263117994312204e-05,0.9411764705882353,0.0013482253349645923,0.5351985559566788,promote_candidate,True,-0.0003443075906934962,-0.0006335780141414774,-9.263117994312204e-05,0.9411764705882353,21,1.0,0.6190476190476191,0.47619047619047616,0.5714285714285714,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__d8d1bc98.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__d8d1bc98.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,60,0.13117283950617284,0.24768518518518515,0.6792452830188679,0.4750320288842302,0.525734768470512,0.007131348112482055,0.04,2.1149409775605887,promote_candidate,True,-0.00031471342220227216,-0.0005795715823568695,-8.328639000340495e-05,0.9411764705882353,0.001225659395422296,0.6768953068592058,promote_candidate,True,-0.00031471342220227216,-0.0005795715823568695,-8.328639000340495e-05,0.9411764705882353,21,1.0,0.8095238095238095,0.3333333333333333,0.7142857142857143,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top16_bf20_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__beb4328a.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__beb4328a.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top16,0.35,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,16,82,0.13078703703703703,0.24305555555555555,0.6356132075471699,0.44524589447938506,0.47406589246089803,0.007455943678737437,0.027999999999999997,2.0964586842924122,promote_candidate,True,-0.0003316263669135224,-0.000605654414773132,-8.265379017382394e-05,0.9411764705882353,0.0015310780212584307,0.6624548736462095,promote_candidate,True,-0.0003316263669135224,-0.000605654414773132,-8.265379017382394e-05,0.9411764705882353,21,1.0,0.8571428571428571,0.38095238095238093,0.7142857142857143,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__6427a1fb.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__6427a1fb.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,60,0.13117283950617284,0.24768518518518515,0.6792452830188679,0.4750320288842302,0.525734768470512,0.006418213301233851,0.036000000000000004,1.9034468798045303,promote_candidate,True,-0.0002843920233420954,-0.0005240351616582073,-7.43335775049046e-05,0.9411764705882353,0.0011030934558801109,0.8307761732851986,promote_candidate,True,-0.0002843920233420954,-0.0005240351616582073,-7.43335775049046e-05,0.9411764705882353,21,1.0,0.9047619047619048,0.38095238095238093,0.8571428571428571,False,blocked_by_matched_nulls
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__a328bf57.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__a328bf57.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.003889937519873911,0.04,1.1257900694000387,too_small_to_submit,False,-0.000177523247836771,-0.0003243983485723731,-4.442209756288349e-05,0.9411764705882353,0.0007252469876542766,,too_small_to_submit,False,-0.000177523247836771,-0.0003243983485723731,-4.442209756288349e-05,0.9411764705882353,21,0.0,0.7142857142857143,0.47619047619047616,0.5714285714285714,False,too_small_to_submit
