source_basename,feature_block,recipe,actual_pred_rank_health,actual_true_rank_health,pred_top_mode,true_top_mode,source_actual_p90,source_null_strict_rate,source_worst_mode_p90_dominance,source_final_decision
submission_e315_humancomp_neg_top3_l1avg_c160_w4_00_f7d22a7c.csv,action_shape,ranked_negative_stack,0.46875,0.5625,actual,row,-0.0001915696019216,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w7_00_7bdd4f0d.csv,action_shape,ranked_negative_stack,0.46874999999999994,0.5,actual,subject,-0.0001926134018441,0.5909090909090909,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w10_00_043a0d25.csv,action_shape,ranked_negative_stack,0.4687500000000001,0.25,actual,subject,-0.000217726688345,0.7272727272727273,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w2_00_987ad0c0.csv,action_shape,ranked_negative_stack,0.46875000000000167,0.9375,actual,actual,-0.000171787921174,0.8181818181818182,1.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w4_00_45b3e432.csv,action_shape,ranked_negative_stack,0.4687500000000002,0.6875,actual,subject,-0.0001981979170347,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w7_00_36ae47f4.csv,action_shape,ranked_negative_stack,0.4687500000000002,0.4375,actual,subject,-0.0002010178557434,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w10_00_f27cec0c.csv,action_shape,ranked_negative_stack,0.4687499999999999,0.3125,actual,dateblock,-0.000205065150528,0.5909090909090909,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w4_00_f7d22a7c.csv,action_shape,ranked_negative_stack,0.4687500000000001,0.5625,actual,dateblock,-0.0001915696019216,0.7272727272727273,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w7_00_7bdd4f0d.csv,action_shape,ranked_negative_stack,0.46874999999999994,0.4375,actual,subject,-0.0001926134018441,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w10_00_f27cec0c.csv,action_shape,ranked_negative_stack,0.4687499999999999,0.25,actual,subject,-0.000205065150528,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w4_00_f7d22a7c.csv,action_shape,ranked_negative_stack,0.46875,0.6875,actual,subject,-0.0001915696019216,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w7_00_7bdd4f0d.csv,action_shape,ranked_negative_stack,0.46874999999999994,0.3125,actual,dateblock,-0.0001926134018441,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w5_00_deb13e14.csv,action_shape,orthogonal_story_stack,0.4687499999999994,0.8125,actual,dateblock,-0.0001842228078443,0.5909090909090909,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w8_00_5dabd4d6.csv,action_shape,orthogonal_story_stack,0.46874999999999967,0.75,actual,dateblock,-0.0001743924526531,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w5_00_deb13e14.csv,action_shape,orthogonal_story_stack,0.4687499999999995,0.8125,actual,dateblock,-0.0001842228078443,0.5,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w8_00_5dabd4d6.csv,action_shape,orthogonal_story_stack,0.46874999999999983,0.4375,actual,subject,-0.0001743924526531,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w5_00_deb13e14.csv,action_shape,orthogonal_story_stack,0.4687499999999994,0.875,actual,dateblock,-0.0001842228078443,0.6818181818181818,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w8_00_5dabd4d6.csv,action_shape,orthogonal_story_stack,0.46874999999999994,0.5625,actual,subject,-0.0001743924526531,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w5_00_9dadb527.csv,action_shape,orthogonal_story_stack,0.46875000000000017,0.75,actual,dateblock,-0.0002581217737211,0.1363636363636363,0.4,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w8_00_400d1da5.csv,action_shape,orthogonal_story_stack,0.46875000000000083,0.75,actual,subject,-0.0003213867087521,0.1818181818181818,0.6,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w5_00_7a284107.csv,action_shape,orthogonal_story_stack,0.4687499999999993,0.625,actual,dateblock,-0.0002703335506314,0.1818181818181818,0.4,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w8_00_7750cef1.csv,action_shape,orthogonal_story_stack,0.4687499999999996,0.375,actual,subject,-0.0003421313116909,0.0909090909090909,0.0,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_call_w5_00_9dadb527.csv,action_shape,orthogonal_story_stack,0.4687500000000001,0.75,actual,dateblock,-0.0002581217737211,0.1363636363636363,0.6,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_call_w8_00_400d1da5.csv,action_shape,orthogonal_story_stack,0.4687500000000007,0.5625,actual,subject,-0.0003213867087521,0.0909090909090909,0.2,hold_for_more_local_evidence
submission_e315_humancomp_target_norm_S1_maxmean_c160_w1_50_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.5625,actual,row,-0.0005232480931267,0.5454545454545454,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w3_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.625,actual,row,-0.0005232480931267,0.6818181818181818,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w5_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.8125,actual,row,-0.0005232480931267,0.5454545454545454,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w8_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875000000000006,0.5,actual,row,-0.0005232480931267,0.7272727272727273,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w1_50_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.875,actual,row,-0.0005232480931267,0.5909090909090909,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w3_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.875,actual,subject,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w5_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.9375,actual,actual,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w8_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875000000000006,0.8125,actual,subject,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w1_50_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.875,actual,dateblock,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w3_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.6875,actual,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w5_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.6875,actual,row,-0.0005232480931267,0.6818181818181818,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w8_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875000000000006,0.8125,actual,row,-0.0005232480931267,0.5454545454545454,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w1_50_3f3c3c9d.csv,action_shape,target_consensus,0.46874999999999994,0.625,actual,row,-0.0005232480931267,0.5909090909090909,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w3_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.5625,actual,row,-0.0005232480931267,0.4090909090909091,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w5_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.5625,actual,row,-0.0005232480931267,0.3636363636363636,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w8_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875000000000006,0.4375,actual,subject,-0.0005232480931267,0.5454545454545454,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_tbal_c48_w1_50_3f3c3c9d.csv,action_shape,target_consensus,0.46874999999999994,0.6875,actual,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_tbal_c48_w3_00_3f3c3c9d.csv,action_shape,target_consensus,0.46875,0.5625,actual,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_tbstory_bedtime_arousal_all_c96_w1_50_98ae1d86.csv,action_shape,target_balanced_story_stack,0.46875000000000006,0.75,actual,dateblock,-8.95117252353322e-05,0.4545454545454545,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_all_call_w1_50_98ae1d86.csv,action_shape,target_balanced_story_stack,0.46875000000000006,0.75,actual,dateblock,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_qs_c96_w1_50_98ae1d86.csv,action_shape,target_balanced_story_stack,0.46875,0.625,actual,subject,-8.95117252353322e-05,0.5,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_qs_call_w1_50_98ae1d86.csv,action_shape,target_balanced_story_stack,0.46875000000000006,0.6875,actual,subject,-8.95117252353322e-05,0.5454545454545454,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_s_c96_w1_50_98ae1d86.csv,action_shape,target_balanced_story_stack,0.46875000000000006,0.6875,actual,subject,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_s_call_w1_50_98ae1d86.csv,action_shape,target_balanced_story_stack,0.46875,0.8125,actual,subject,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv__09a4b12d.csv,human_plus_action,family_consensus,0.37952122180077685,0.25,dateblock,row,-0.0001714366393983,0.7727272727272727,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c160_w12_00_6e0c7ea0.csv,human_plus_action,family_consensus,0.6184084430337203,0.75,dateblock,subject,-0.000264852647856,0.4545454545454545,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c24_w12_00_0958e5f2.csv,human_plus_action,family_consensus,1.0204324856257148,0.4375,subject,subject,-0.0002904996770849,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c48_w12_00_e61f47be.csv,human_plus_action,family_consensus,0.5623576427478759,0.5625,dateblock,subject,-0.0002578236366014,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c96_w12_00_6e0c7ea0.csv,human_plus_action,family_consensus,0.6082226463919786,0.75,subject,subject,-0.000264852647856,0.5909090909090909,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_call_w12_00_6e0c7ea0.csv,human_plus_action,family_consensus,0.6263382799572248,0.625,subject,dateblock,-0.000264852647856,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w5_00_5548dd85.csv,human_plus_action,family_consensus,0.633699322789507,0.5625,subject,subject,-0.0001997063601529,0.5454545454545454,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w8_00_6d271745.csv,human_plus_action,family_consensus,0.601406383783152,0.875,dateblock,row,-0.0002935588545162,0.5,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w12_00_7d4e5920.csv,human_plus_action,family_consensus,0.6337219475569812,0.625,subject,subject,-0.0003035021835329,0.7272727272727273,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w5_00_827a8fe9.csv,human_plus_action,family_consensus,0.6645384084711619,0.375,subject,subject,-0.0002352953433375,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w8_00_82833aba.csv,human_plus_action,family_consensus,0.5327397500495384,0.4375,subject,dateblock,-0.0002910702772185,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w12_00_8467d720.csv,human_plus_action,family_consensus,0.6759041659313214,0.5625,subject,dateblock,-0.0003388626996542,0.5454545454545454,0.2,information_sensor_only
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w5_00_d15a6127.csv,human_plus_action,family_consensus,0.6616197017488797,0.4375,subject,subject,-0.0002289347369142,0.5909090909090909,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w8_00_af769609.csv,human_plus_action,family_consensus,0.6737658455022959,0.5625,dateblock,dateblock,-0.0003366717219436,0.5,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w5_00_5548dd85.csv,human_plus_action,family_consensus,0.6144033791925483,0.625,subject,subject,-0.0001997063601529,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w8_00_6d271745.csv,human_plus_action,family_consensus,0.6448088886578103,0.75,subject,dateblock,-0.0002935588545162,0.5454545454545454,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w5_00_5548dd85.csv,human_plus_action,family_consensus,0.633699322789507,0.375,subject,subject,-0.0001997063601529,0.5454545454545454,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w8_00_6d271745.csv,human_plus_action,family_consensus,0.601406383783152,0.8125,subject,subject,-0.0002935588545162,0.5454545454545454,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w10_00_f27cec0c.csv,human_plus_action,ranked_negative_stack,0.5778654361365145,0.375,subject,subject,-0.000205065150528,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w4_00_f7d22a7c.csv,human_plus_action,ranked_negative_stack,0.5847713584352892,0.5625,row,row,-0.0001915696019216,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w7_00_7bdd4f0d.csv,human_plus_action,ranked_negative_stack,0.5929861594475725,0.5,subject,subject,-0.0001926134018441,0.5909090909090909,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w10_00_043a0d25.csv,human_plus_action,ranked_negative_stack,0.5141270406546811,0.25,subject,subject,-0.000217726688345,0.7272727272727273,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w2_00_987ad0c0.csv,human_plus_action,ranked_negative_stack,0.4634925483380326,0.9375,subject,actual,-0.000171787921174,0.8181818181818182,1.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w4_00_45b3e432.csv,human_plus_action,ranked_negative_stack,0.6010788215718796,0.6875,row,subject,-0.0001981979170347,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w7_00_36ae47f4.csv,human_plus_action,ranked_negative_stack,0.5648265889890891,0.4375,subject,subject,-0.0002010178557434,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w10_00_f27cec0c.csv,human_plus_action,ranked_negative_stack,0.5508931887244716,0.3125,subject,dateblock,-0.000205065150528,0.5909090909090909,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w4_00_f7d22a7c.csv,human_plus_action,ranked_negative_stack,0.5820049539182874,0.5625,subject,dateblock,-0.0001915696019216,0.7272727272727273,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w7_00_7bdd4f0d.csv,human_plus_action,ranked_negative_stack,0.5510774461347436,0.4375,row,subject,-0.0001926134018441,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w10_00_f27cec0c.csv,human_plus_action,ranked_negative_stack,0.5778654361365145,0.25,subject,subject,-0.000205065150528,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w4_00_f7d22a7c.csv,human_plus_action,ranked_negative_stack,0.5847713584352892,0.6875,subject,subject,-0.0001915696019216,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w7_00_7bdd4f0d.csv,human_plus_action,ranked_negative_stack,0.5929861594475725,0.3125,dateblock,dateblock,-0.0001926134018441,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w5_00_deb13e14.csv,human_plus_action,orthogonal_story_stack,0.5667381953682087,0.8125,dateblock,dateblock,-0.0001842228078443,0.5909090909090909,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w8_00_5dabd4d6.csv,human_plus_action,orthogonal_story_stack,0.5558330450087957,0.75,dateblock,dateblock,-0.0001743924526531,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w5_00_deb13e14.csv,human_plus_action,orthogonal_story_stack,0.6031750006611798,0.8125,dateblock,dateblock,-0.0001842228078443,0.5,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w8_00_5dabd4d6.csv,human_plus_action,orthogonal_story_stack,0.6294071511379145,0.4375,subject,subject,-0.0001743924526531,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w5_00_deb13e14.csv,human_plus_action,orthogonal_story_stack,0.586421724448022,0.875,subject,dateblock,-0.0001842228078443,0.6818181818181818,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w8_00_5dabd4d6.csv,human_plus_action,orthogonal_story_stack,0.6269456616999827,0.5625,subject,subject,-0.0001743924526531,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w5_00_9dadb527.csv,human_plus_action,orthogonal_story_stack,0.6640395595804524,0.75,dateblock,dateblock,-0.0002581217737211,0.1363636363636363,0.4,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w8_00_400d1da5.csv,human_plus_action,orthogonal_story_stack,0.7048799862607891,0.75,subject,subject,-0.0003213867087521,0.1818181818181818,0.6,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w5_00_7a284107.csv,human_plus_action,orthogonal_story_stack,0.6504123135837006,0.625,dateblock,dateblock,-0.0002703335506314,0.1818181818181818,0.4,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w8_00_7750cef1.csv,human_plus_action,orthogonal_story_stack,0.687497331498979,0.375,actual,subject,-0.0003421313116909,0.0909090909090909,0.0,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_call_w5_00_9dadb527.csv,human_plus_action,orthogonal_story_stack,0.6412715109985996,0.75,subject,dateblock,-0.0002581217737211,0.1363636363636363,0.6,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_call_w8_00_400d1da5.csv,human_plus_action,orthogonal_story_stack,0.6926517710707201,0.5625,actual,subject,-0.0003213867087521,0.0909090909090909,0.2,hold_for_more_local_evidence
submission_e315_humancomp_target_norm_S1_maxmean_c160_w1_50_3f3c3c9d.csv,human_plus_action,target_consensus,0.6738615107047599,0.5625,actual,row,-0.0005232480931267,0.5454545454545454,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w3_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6762266278436861,0.625,actual,row,-0.0005232480931267,0.6818181818181818,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w5_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6393069128259278,0.8125,row,row,-0.0005232480931267,0.5454545454545454,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w8_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6689613072679282,0.5,row,row,-0.0005232480931267,0.7272727272727273,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w1_50_3f3c3c9d.csv,human_plus_action,target_consensus,0.679936193461814,0.875,row,row,-0.0005232480931267,0.5909090909090909,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w3_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6729822567953155,0.875,actual,subject,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w5_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6393069128259278,0.9375,row,actual,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w8_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6296931201803463,0.8125,row,subject,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w1_50_3f3c3c9d.csv,human_plus_action,target_consensus,0.6627095188199288,0.875,actual,dateblock,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w3_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6780866105605892,0.6875,actual,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
