story_id,source,mapped_family,split,mode,rep,null_delta_mean
commute_workday,human_social,mobility_context,subject5,dateblock,15,0.004375192741388597
commute_workday,human_social,mobility_context,subject5,dateblock,16,0.0044633989021850085
commute_workday,human_social,mobility_context,subject5,dateblock,17,0.003621790340311959
commute_workday,human_social,mobility_context,subject5,dateblock,18,0.002948870069746328
commute_workday,human_social,mobility_context,subject5,dateblock,19,0.0017953468005220685
commute_workday,human_social,mobility_context,subject5,dateblock,20,0.0011676710570966181
commute_workday,human_social,mobility_context,subject5,dateblock,21,0.0034294269003703076
commute_workday,human_social,mobility_context,subject5,dateblock,22,0.002832543483559689
commute_workday,human_social,mobility_context,subject5,dateblock,23,0.002820059247384567
commute_workday,human_social,mobility_context,subject5,dateblock,24,0.005654042451811114
commute_workday,human_social,mobility_context,dateblock5,row,0,0.0017253708017201624
commute_workday,human_social,mobility_context,dateblock5,row,1,0.0028396201650570108
commute_workday,human_social,mobility_context,dateblock5,row,2,0.0013783034073417966
commute_workday,human_social,mobility_context,dateblock5,row,3,0.0025523930956800217
commute_workday,human_social,mobility_context,dateblock5,row,4,0.002858765031625965
commute_workday,human_social,mobility_context,dateblock5,row,5,0.0010964419603087805
commute_workday,human_social,mobility_context,dateblock5,row,6,0.0014665122570294128
commute_workday,human_social,mobility_context,dateblock5,row,7,0.001600045090534257
commute_workday,human_social,mobility_context,dateblock5,row,8,0.0011196646384535245
commute_workday,human_social,mobility_context,dateblock5,row,9,0.0007802902396894755
commute_workday,human_social,mobility_context,dateblock5,row,10,0.0012229788535623731
commute_workday,human_social,mobility_context,dateblock5,row,11,0.0009550996228488825
commute_workday,human_social,mobility_context,dateblock5,row,12,0.0015953515697281842
commute_workday,human_social,mobility_context,dateblock5,row,13,0.000248768626754143
commute_workday,human_social,mobility_context,dateblock5,row,14,0.0025074399816305787
commute_workday,human_social,mobility_context,dateblock5,row,15,0.0015939142702130007
commute_workday,human_social,mobility_context,dateblock5,row,16,0.002106953734793447
commute_workday,human_social,mobility_context,dateblock5,row,17,0.0006953204812343612
commute_workday,human_social,mobility_context,dateblock5,row,18,-0.000556401002745994
commute_workday,human_social,mobility_context,dateblock5,row,19,0.002482680707038657
commute_workday,human_social,mobility_context,dateblock5,row,20,0.0007961225310844089
commute_workday,human_social,mobility_context,dateblock5,row,21,0.002337305740998758
commute_workday,human_social,mobility_context,dateblock5,row,22,0.0015605227022818444
commute_workday,human_social,mobility_context,dateblock5,row,23,0.001799425879293984
commute_workday,human_social,mobility_context,dateblock5,row,24,0.0007917163218591483
commute_workday,human_social,mobility_context,dateblock5,subject,0,0.0016051296734242518
commute_workday,human_social,mobility_context,dateblock5,subject,1,0.0022099865818849024
commute_workday,human_social,mobility_context,dateblock5,subject,2,0.0023212326180701887
commute_workday,human_social,mobility_context,dateblock5,subject,3,0.00038036871095833584
commute_workday,human_social,mobility_context,dateblock5,subject,4,0.00014254425923486216
commute_workday,human_social,mobility_context,dateblock5,subject,5,0.0019948886182483217
commute_workday,human_social,mobility_context,dateblock5,subject,6,0.00183085414493627
commute_workday,human_social,mobility_context,dateblock5,subject,7,0.0001149654237981222
commute_workday,human_social,mobility_context,dateblock5,subject,8,0.002215433158526411
commute_workday,human_social,mobility_context,dateblock5,subject,9,0.002790991352916304
commute_workday,human_social,mobility_context,dateblock5,subject,10,0.0028538901167834497
commute_workday,human_social,mobility_context,dateblock5,subject,11,0.002233132827978387
commute_workday,human_social,mobility_context,dateblock5,subject,12,0.0025365620711133813
commute_workday,human_social,mobility_context,dateblock5,subject,13,-0.0008868534285578132
commute_workday,human_social,mobility_context,dateblock5,subject,14,0.001506017517609767
commute_workday,human_social,mobility_context,dateblock5,subject,15,0.0036666646932689445
commute_workday,human_social,mobility_context,dateblock5,subject,16,0.0023515656013674796
commute_workday,human_social,mobility_context,dateblock5,subject,17,0.000604292541405514
commute_workday,human_social,mobility_context,dateblock5,subject,18,0.0017837244383987721
commute_workday,human_social,mobility_context,dateblock5,subject,19,0.001396579478451573
commute_workday,human_social,mobility_context,dateblock5,subject,20,0.0016100988164697214
commute_workday,human_social,mobility_context,dateblock5,subject,21,0.0027276919423685803
commute_workday,human_social,mobility_context,dateblock5,subject,22,5.3093583499808084e-05
commute_workday,human_social,mobility_context,dateblock5,subject,23,0.002716456587248902
commute_workday,human_social,mobility_context,dateblock5,subject,24,0.0009305428231246582
commute_workday,human_social,mobility_context,dateblock5,dateblock,0,0.0015868108759141844
commute_workday,human_social,mobility_context,dateblock5,dateblock,1,0.0002925842943287999
commute_workday,human_social,mobility_context,dateblock5,dateblock,2,0.0008199132397597493
commute_workday,human_social,mobility_context,dateblock5,dateblock,3,0.0023290863233157593
commute_workday,human_social,mobility_context,dateblock5,dateblock,4,0.0020882262744575464
commute_workday,human_social,mobility_context,dateblock5,dateblock,5,0.0015312129421940965
commute_workday,human_social,mobility_context,dateblock5,dateblock,6,0.001093467831137935
commute_workday,human_social,mobility_context,dateblock5,dateblock,7,0.0005976809260174346
commute_workday,human_social,mobility_context,dateblock5,dateblock,8,-0.000986310291452638
commute_workday,human_social,mobility_context,dateblock5,dateblock,9,0.0011161211147030028
commute_workday,human_social,mobility_context,dateblock5,dateblock,10,-0.0006943864609081521
commute_workday,human_social,mobility_context,dateblock5,dateblock,11,0.0021231316783913673
commute_workday,human_social,mobility_context,dateblock5,dateblock,12,0.002520541540960819
commute_workday,human_social,mobility_context,dateblock5,dateblock,13,0.0008258274366368232
commute_workday,human_social,mobility_context,dateblock5,dateblock,14,0.0009473683856230533
commute_workday,human_social,mobility_context,dateblock5,dateblock,15,0.00025230296270135303
commute_workday,human_social,mobility_context,dateblock5,dateblock,16,0.0030150798293960518
commute_workday,human_social,mobility_context,dateblock5,dateblock,17,0.0009025860451449264
commute_workday,human_social,mobility_context,dateblock5,dateblock,18,-0.0017935865454160752
commute_workday,human_social,mobility_context,dateblock5,dateblock,19,-0.00031132259152766295
commute_workday,human_social,mobility_context,dateblock5,dateblock,20,0.0005247116765744345
commute_workday,human_social,mobility_context,dateblock5,dateblock,21,-0.0017316360634409556
commute_workday,human_social,mobility_context,dateblock5,dateblock,22,-0.0007829526330394179
commute_workday,human_social,mobility_context,dateblock5,dateblock,23,0.0005995141390335064
commute_workday,human_social,mobility_context,dateblock5,dateblock,24,0.0015996086490835313
bright_light_late,human_social,bedtime_phone,subject5,row,0,0.0003730885344764686
bright_light_late,human_social,bedtime_phone,subject5,row,1,0.0019247830852886188
bright_light_late,human_social,bedtime_phone,subject5,row,2,0.0012998827862434892
bright_light_late,human_social,bedtime_phone,subject5,row,3,0.002576371275974273
bright_light_late,human_social,bedtime_phone,subject5,row,4,0.0009460409432888094
bright_light_late,human_social,bedtime_phone,subject5,row,5,0.0017217287238099818
bright_light_late,human_social,bedtime_phone,subject5,row,6,0.0023395535967068054
bright_light_late,human_social,bedtime_phone,subject5,row,7,0.0009559356892698505
bright_light_late,human_social,bedtime_phone,subject5,row,8,0.0033723324081990397
bright_light_late,human_social,bedtime_phone,subject5,row,9,0.003387227992582398
bright_light_late,human_social,bedtime_phone,subject5,row,10,0.001919941745822662
bright_light_late,human_social,bedtime_phone,subject5,row,11,0.0020075530898408128
bright_light_late,human_social,bedtime_phone,subject5,row,12,0.0019026026730410983
bright_light_late,human_social,bedtime_phone,subject5,row,13,0.0018138476977270304
bright_light_late,human_social,bedtime_phone,subject5,row,14,0.002064107004057712
bright_light_late,human_social,bedtime_phone,subject5,row,15,0.0032340505722677293
bright_light_late,human_social,bedtime_phone,subject5,row,16,0.000901248443177167
bright_light_late,human_social,bedtime_phone,subject5,row,17,0.002834113245080237
bright_light_late,human_social,bedtime_phone,subject5,row,18,9.478156944402778e-05
bright_light_late,human_social,bedtime_phone,subject5,row,19,0.002845044858630019
bright_light_late,human_social,bedtime_phone,subject5,row,20,0.0009446387249744591
bright_light_late,human_social,bedtime_phone,subject5,row,21,0.0005188210560038233
bright_light_late,human_social,bedtime_phone,subject5,row,22,0.0008923044426378336
bright_light_late,human_social,bedtime_phone,subject5,row,23,0.0020831765388996193
bright_light_late,human_social,bedtime_phone,subject5,row,24,0.00032726291355297414
bright_light_late,human_social,bedtime_phone,subject5,subject,0,0.003755749700155131
bright_light_late,human_social,bedtime_phone,subject5,subject,1,0.013196278193447788
bright_light_late,human_social,bedtime_phone,subject5,subject,2,0.004726661754984707
bright_light_late,human_social,bedtime_phone,subject5,subject,3,0.0031565775355203124
bright_light_late,human_social,bedtime_phone,subject5,subject,4,0.003477975595291521
bright_light_late,human_social,bedtime_phone,subject5,subject,5,0.0013205428189421958
bright_light_late,human_social,bedtime_phone,subject5,subject,6,0.0009467252413674553
bright_light_late,human_social,bedtime_phone,subject5,subject,7,-0.003597762824875323
bright_light_late,human_social,bedtime_phone,subject5,subject,8,0.001077102796284844
bright_light_late,human_social,bedtime_phone,subject5,subject,9,0.0023667048602727314
bright_light_late,human_social,bedtime_phone,subject5,subject,10,0.004022762030654103
bright_light_late,human_social,bedtime_phone,subject5,subject,11,0.0025326522291689224
bright_light_late,human_social,bedtime_phone,subject5,subject,12,-0.0012092235147466315
bright_light_late,human_social,bedtime_phone,subject5,subject,13,0.006363847820700922
bright_light_late,human_social,bedtime_phone,subject5,subject,14,0.0035863034461780996
bright_light_late,human_social,bedtime_phone,subject5,subject,15,0.006264656835578546
bright_light_late,human_social,bedtime_phone,subject5,subject,16,0.002304123490477166
bright_light_late,human_social,bedtime_phone,subject5,subject,17,0.004200946295160292
bright_light_late,human_social,bedtime_phone,subject5,subject,18,-0.003382105550059324
bright_light_late,human_social,bedtime_phone,subject5,subject,19,0.004235332978331373
bright_light_late,human_social,bedtime_phone,subject5,subject,20,0.0032498133388556083
bright_light_late,human_social,bedtime_phone,subject5,subject,21,0.005547715436957867
bright_light_late,human_social,bedtime_phone,subject5,subject,22,0.005668811016400948
bright_light_late,human_social,bedtime_phone,subject5,subject,23,0.001955325095340069
bright_light_late,human_social,bedtime_phone,subject5,subject,24,0.0034158363645394596
bright_light_late,human_social,bedtime_phone,subject5,dateblock,0,0.01014419976702739
bright_light_late,human_social,bedtime_phone,subject5,dateblock,1,0.008918687913057324
bright_light_late,human_social,bedtime_phone,subject5,dateblock,2,0.010408360122225775
bright_light_late,human_social,bedtime_phone,subject5,dateblock,3,0.008966129732289527
bright_light_late,human_social,bedtime_phone,subject5,dateblock,4,0.012615243746899152
bright_light_late,human_social,bedtime_phone,subject5,dateblock,5,0.010559890510151762
bright_light_late,human_social,bedtime_phone,subject5,dateblock,6,0.005141145589618741
bright_light_late,human_social,bedtime_phone,subject5,dateblock,7,0.01335543873436543
bright_light_late,human_social,bedtime_phone,subject5,dateblock,8,0.006146459933453641
bright_light_late,human_social,bedtime_phone,subject5,dateblock,9,0.01312317705841686
bright_light_late,human_social,bedtime_phone,subject5,dateblock,10,0.01134094035677353
bright_light_late,human_social,bedtime_phone,subject5,dateblock,11,0.006721170586851732
bright_light_late,human_social,bedtime_phone,subject5,dateblock,12,0.010334126710803011
bright_light_late,human_social,bedtime_phone,subject5,dateblock,13,0.013499401097411212
bright_light_late,human_social,bedtime_phone,subject5,dateblock,14,0.009050739063879574
bright_light_late,human_social,bedtime_phone,subject5,dateblock,15,0.010484909052808427
bright_light_late,human_social,bedtime_phone,subject5,dateblock,16,0.005531005570056226
bright_light_late,human_social,bedtime_phone,subject5,dateblock,17,0.007659345718862985
bright_light_late,human_social,bedtime_phone,subject5,dateblock,18,0.008650674165828352
bright_light_late,human_social,bedtime_phone,subject5,dateblock,19,0.008291949257699873
bright_light_late,human_social,bedtime_phone,subject5,dateblock,20,0.007710211807333968
bright_light_late,human_social,bedtime_phone,subject5,dateblock,21,0.013775415022651576
bright_light_late,human_social,bedtime_phone,subject5,dateblock,22,0.011649290727072896
bright_light_late,human_social,bedtime_phone,subject5,dateblock,23,0.007925202397626396
bright_light_late,human_social,bedtime_phone,subject5,dateblock,24,0.006137697266243374
bright_light_late,human_social,bedtime_phone,dateblock5,row,0,0.003686931643485452
bright_light_late,human_social,bedtime_phone,dateblock5,row,1,0.001963228896095887
bright_light_late,human_social,bedtime_phone,dateblock5,row,2,0.0026044162428096357
bright_light_late,human_social,bedtime_phone,dateblock5,row,3,0.002157380509371595
bright_light_late,human_social,bedtime_phone,dateblock5,row,4,0.001655796732181287
bright_light_late,human_social,bedtime_phone,dateblock5,row,5,-0.00025969500234671435
bright_light_late,human_social,bedtime_phone,dateblock5,row,6,0.0018056044709922694
bright_light_late,human_social,bedtime_phone,dateblock5,row,7,0.0016047029301355295
bright_light_late,human_social,bedtime_phone,dateblock5,row,8,0.0013165498195108244
bright_light_late,human_social,bedtime_phone,dateblock5,row,9,0.002375554599858387
bright_light_late,human_social,bedtime_phone,dateblock5,row,10,0.0014658019798856456
bright_light_late,human_social,bedtime_phone,dateblock5,row,11,0.0012298074842203338
bright_light_late,human_social,bedtime_phone,dateblock5,row,12,0.003574583293106575
bright_light_late,human_social,bedtime_phone,dateblock5,row,13,0.0011236002696643408
bright_light_late,human_social,bedtime_phone,dateblock5,row,14,0.002559182985748944
bright_light_late,human_social,bedtime_phone,dateblock5,row,15,0.0010532253457586588
bright_light_late,human_social,bedtime_phone,dateblock5,row,16,0.0024882344062684574
bright_light_late,human_social,bedtime_phone,dateblock5,row,17,0.0003368848751471746
bright_light_late,human_social,bedtime_phone,dateblock5,row,18,0.0008652681422577357
bright_light_late,human_social,bedtime_phone,dateblock5,row,19,0.002557111893267778
bright_light_late,human_social,bedtime_phone,dateblock5,row,20,0.0017500443319772613
bright_light_late,human_social,bedtime_phone,dateblock5,row,21,0.002347215875556435
bright_light_late,human_social,bedtime_phone,dateblock5,row,22,0.0017656235743479837
bright_light_late,human_social,bedtime_phone,dateblock5,row,23,0.0006512703174655909
bright_light_late,human_social,bedtime_phone,dateblock5,row,24,0.0014155123063047035
bright_light_late,human_social,bedtime_phone,dateblock5,subject,0,0.0019741046256571532
bright_light_late,human_social,bedtime_phone,dateblock5,subject,1,0.00272022718862389
bright_light_late,human_social,bedtime_phone,dateblock5,subject,2,0.002544434918327676
bright_light_late,human_social,bedtime_phone,dateblock5,subject,3,0.002318926823352076
bright_light_late,human_social,bedtime_phone,dateblock5,subject,4,0.0035131666635464915
bright_light_late,human_social,bedtime_phone,dateblock5,subject,5,9.347074195341167e-06
bright_light_late,human_social,bedtime_phone,dateblock5,subject,6,-0.00013182582822365445
bright_light_late,human_social,bedtime_phone,dateblock5,subject,7,0.0018358936141390186
bright_light_late,human_social,bedtime_phone,dateblock5,subject,8,0.0032106744409360027
bright_light_late,human_social,bedtime_phone,dateblock5,subject,9,0.001641442808153894
bright_light_late,human_social,bedtime_phone,dateblock5,subject,10,0.002416853816828181
bright_light_late,human_social,bedtime_phone,dateblock5,subject,11,0.0013026929941299472
bright_light_late,human_social,bedtime_phone,dateblock5,subject,12,0.0025197125631550854
bright_light_late,human_social,bedtime_phone,dateblock5,subject,13,0.002735574622642702
bright_light_late,human_social,bedtime_phone,dateblock5,subject,14,0.002948198839501735
bright_light_late,human_social,bedtime_phone,dateblock5,subject,15,0.003722922178130702
bright_light_late,human_social,bedtime_phone,dateblock5,subject,16,-2.262220430667864e-05
bright_light_late,human_social,bedtime_phone,dateblock5,subject,17,0.002811844810689682
bright_light_late,human_social,bedtime_phone,dateblock5,subject,18,0.0014153799368097511
bright_light_late,human_social,bedtime_phone,dateblock5,subject,19,0.0030145927686258756
bright_light_late,human_social,bedtime_phone,dateblock5,subject,20,0.002299027721394215
bright_light_late,human_social,bedtime_phone,dateblock5,subject,21,0.001440859688938732
bright_light_late,human_social,bedtime_phone,dateblock5,subject,22,0.0021643871393004182
bright_light_late,human_social,bedtime_phone,dateblock5,subject,23,0.0012774064301525373
bright_light_late,human_social,bedtime_phone,dateblock5,subject,24,0.003160854325991082
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,0,0.0020699895923171896
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,1,0.0024152185641308182
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,2,0.0004097300886461192
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,3,0.0011532720264254084
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,4,0.002827660372042819
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,5,0.000965911068771752
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,6,-0.0005920825366353886
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,7,0.002183581755061868
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,8,0.0015792779255742184
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,9,0.0025616413995679693
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,10,0.0031593783309860385
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,11,0.0020247033395267566
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,12,0.0015260956790363084
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,13,0.0034801527706470286
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,14,0.004654079497370052
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,15,0.004719750735854289
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,16,0.0034702873397394513
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,17,0.0009836467433976498
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,18,-0.0005690534113563477
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,19,0.0007628764037547515
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,20,0.0006952767019737793
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,21,0.0034310966330032117
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,22,0.00245349103219921
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,23,0.0019915302224223774
bright_light_late,human_social,bedtime_phone,dateblock5,dateblock,24,0.003155962666807875
vehicle_noise_day,human_social,mobility_context,subject5,row,0,0.001995800999970654
vehicle_noise_day,human_social,mobility_context,subject5,row,1,0.0029527615182528715
vehicle_noise_day,human_social,mobility_context,subject5,row,2,0.0011393634916307643
vehicle_noise_day,human_social,mobility_context,subject5,row,3,0.0018774878323576383
vehicle_noise_day,human_social,mobility_context,subject5,row,4,0.0008568272971934647
vehicle_noise_day,human_social,mobility_context,subject5,row,5,-4.051668295487357e-05
vehicle_noise_day,human_social,mobility_context,subject5,row,6,0.0021323938363339012
vehicle_noise_day,human_social,mobility_context,subject5,row,7,0.0017303539710023439
vehicle_noise_day,human_social,mobility_context,subject5,row,8,0.0009093636387438796
vehicle_noise_day,human_social,mobility_context,subject5,row,9,0.0009326405820504797
vehicle_noise_day,human_social,mobility_context,subject5,row,10,0.0007231832269561764
vehicle_noise_day,human_social,mobility_context,subject5,row,11,0.0018126534080270857
vehicle_noise_day,human_social,mobility_context,subject5,row,12,0.0025471881779206246
vehicle_noise_day,human_social,mobility_context,subject5,row,13,-0.0013513822765261712
vehicle_noise_day,human_social,mobility_context,subject5,row,14,0.002336244714252248
vehicle_noise_day,human_social,mobility_context,subject5,row,15,0.0015475032173093112
vehicle_noise_day,human_social,mobility_context,subject5,row,16,0.0031446415068814453
vehicle_noise_day,human_social,mobility_context,subject5,row,17,0.0015091657627018806
vehicle_noise_day,human_social,mobility_context,subject5,row,18,0.0033745730653487183
vehicle_noise_day,human_social,mobility_context,subject5,row,19,0.0007611779465530441
vehicle_noise_day,human_social,mobility_context,subject5,row,20,0.0031711804046664943
vehicle_noise_day,human_social,mobility_context,subject5,row,21,0.002092432798722637
vehicle_noise_day,human_social,mobility_context,subject5,row,22,0.0022856712806632435
vehicle_noise_day,human_social,mobility_context,subject5,row,23,0.0027333657383803284
vehicle_noise_day,human_social,mobility_context,subject5,row,24,0.0024003160553869624
vehicle_noise_day,human_social,mobility_context,subject5,subject,0,0.004540255611518972
vehicle_noise_day,human_social,mobility_context,subject5,subject,1,0.003229157244762106
vehicle_noise_day,human_social,mobility_context,subject5,subject,2,0.0017198407573441837
vehicle_noise_day,human_social,mobility_context,subject5,subject,3,0.0016998222914059566
vehicle_noise_day,human_social,mobility_context,subject5,subject,4,-0.0004874589383020592
vehicle_noise_day,human_social,mobility_context,subject5,subject,5,0.0021726141975476937
vehicle_noise_day,human_social,mobility_context,subject5,subject,6,0.006222512324272765
vehicle_noise_day,human_social,mobility_context,subject5,subject,7,0.00329413784568165
vehicle_noise_day,human_social,mobility_context,subject5,subject,8,0.0026271157465974477
vehicle_noise_day,human_social,mobility_context,subject5,subject,9,0.0037488729752651923
vehicle_noise_day,human_social,mobility_context,subject5,subject,10,-0.0008076898044438373
vehicle_noise_day,human_social,mobility_context,subject5,subject,11,0.0013914937339359254
vehicle_noise_day,human_social,mobility_context,subject5,subject,12,0.004840206627349963
vehicle_noise_day,human_social,mobility_context,subject5,subject,13,0.0024177449875088597
vehicle_noise_day,human_social,mobility_context,subject5,subject,14,0.006752625740163697
vehicle_noise_day,human_social,mobility_context,subject5,subject,15,0.00021723942436559427
vehicle_noise_day,human_social,mobility_context,subject5,subject,16,-0.0006470758488439524
vehicle_noise_day,human_social,mobility_context,subject5,subject,17,0.0020496974307060594
vehicle_noise_day,human_social,mobility_context,subject5,subject,18,0.00409845132989038
vehicle_noise_day,human_social,mobility_context,subject5,subject,19,0.0029183767575606495
vehicle_noise_day,human_social,mobility_context,subject5,subject,20,0.0007746439932106204
vehicle_noise_day,human_social,mobility_context,subject5,subject,21,0.0016691439541116151
vehicle_noise_day,human_social,mobility_context,subject5,subject,22,0.0029936410855927304
vehicle_noise_day,human_social,mobility_context,subject5,subject,23,0.006635160599159029
vehicle_noise_day,human_social,mobility_context,subject5,subject,24,0.003757069778168428
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,0,-0.00030000121452213236
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,1,-0.0011979033104194364
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,2,-0.0012171031065378074
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,3,0.0008623814508887147
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,4,0.0022362818175243326
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,5,-0.0011290884106680713
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,6,0.0002513737514203061
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,7,0.0014756191177787465
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,8,0.002241759165727394
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,9,0.0035563734151023824
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,10,-0.0012389090082380397
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,11,0.00017323054150810067
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,12,0.001751057849678217
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,13,-0.0014770906944256185
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,14,-0.005062307475689555
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,15,0.0014132579323914113
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,16,-0.002029788238762415
vehicle_noise_day,human_social,mobility_context,subject5,dateblock,17,0.0020589892551439964
