new,base,moved_cells,moved_rows,targets_moved,all_support_delta,all_adverse_delta,total_swing,top1_swing,top3_swing,top5_swing,top10_swing,top1_swing_share,top5_swing_share,cells_for_2e6_guard,cells_for_e95_edge,expected_delta_global,hard_delta_global,support_prob_mean_global,support_prob_swing_weighted_global,cells_to_flip_expected_global,expected_delta_subject,hard_delta_subject,support_prob_mean_subject,support_prob_swing_weighted_subject,cells_to_flip_expected_subject,expected_delta_nearest_hard085,hard_delta_nearest_hard085,support_prob_mean_nearest_hard085,support_prob_swing_weighted_nearest_hard085,cells_to_flip_expected_nearest_hard085,expected_delta_focus_mean,hard_delta_focus_mean,support_prob_mean_focus_mean,support_prob_swing_weighted_focus_mean,cells_to_flip_expected_focus_mean,candidate,file,stage,known_public_lb,claim,known_delta_vs_e95,known_delta_vs_mixmin,q_share,s_share,q2s3_share,s3_share,max_target_share,max_target,move_norm_vs_e95,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,cos_e101_axis,cos_mixmin_axis,cos_e154_axis,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,abs_expected_focus,top1_swing_over_e95_edge,top5_swing_over_e95_edge,selector_p90_over_expected_focus,hard_label_resolution_warning
e101_q2s3tail,e95,50,48,"Q2,S3",-9.667868940905586e-05,0.00021167672073691307,0.0003083554101459689,1.1619193802823402e-05,3.394398804293104e-05,5.529633581556495e-05,0.00010574039623860063,0.03768117380305772,0.17932662763850596,1,2,4.894988444062252e-05,3.031053440592491e-05,0.49800000000000005,0.5277249269576918,5,4.810811351756649e-05,1.5560618394716568e-05,0.4984244279529994,0.5304547993560957,5,4.213581353232282e-05,1.5560618394716568e-05,0.5147333333333334,0.5498230341550782,4,4.639793716350395e-05,1.5560618394716568e-05,0.5037192537621109,0.5360009201562888,5,e101_q2s3tail,submission_e101_q2s3tail_177569bc.csv,resolved negative sensor,0.576300366,Q2/S3 active-tail rollback after E95,9.036200000034356e-06,-6.2745000000141715e-06,0.0641376779429069,0.9358623220570931,0.9999999999999909,0.9358623220570864,0.9358623220570864,S3,0.0863511290482678,0.00030835541014597454,0.020333589154941212,0.31146226158791934,0.950258522511921,e72,0.2011340720337495,1.0000000000000002,0.6510264869775284,-0.005523655005929034,0.05418244762683239,0.05049307134392415,-0.07057860843357722,-0.008233316238059216,-0.0871168014530914,0.2011340720337495,-0.055534014999000646,-0.03776017517516263,-0.06412695416334005,4.639793716350395e-05,0.758893701972253,3.6116138266303754,17.59769273830877,True
mixmin,e95,550,250,"Q2,S1,S2,S3",-0.002701749980387862,0.0028465284426808014,0.005548278423068663,4.647677521129553e-05,0.00013577595217172412,0.00022118534326226084,0.0004229615849544032,0.008376792162782266,0.039865581067924635,1,1,9.736026644902939e-05,0.00013610112430807554,0.49122020202020206,0.4954993182752447,3,0.0001675811665441456,0.0002369291190540135,0.4811463634489608,0.4828429779223253,4,0.00016868653134928025,0.00022512012362798658,0.47418585858585854,0.4826437512936581,4,0.00014454265478081838,0.00023753669876303598,0.48218414135167387,0.4869953491637427,4,mixmin,submission_mixmin_0c916bb4.csv,pre-hardtail anchor,0.5763066405,binary/prior mix anchor before hardtail localization,1.5310700000048527e-05,0.0,0.014258260656617871,0.9857417393433822,0.22230709177383226,0.20804883111721775,0.4008264219469226,S1,0.53055370726413,0.005548278423068734,0.08133435661976707,0.7529719837729816,0.6580525751434928,e72,0.6719025345729499,0.6510264869775284,0.9999999999999998,-0.02378233193702927,-0.28463902894430393,-0.26722153889491185,-0.292430139953668,-0.0035414970432143893,0.06037652783891587,0.6719025345729499,-0.17237464766025537,-0.17323047597015082,-0.29297066057593074,0.00014454265478081838,3.035574807889138,14.44645530652157,5.648828320835945,True
e166_broad_raw,e95,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.0015309334328310028,0.0007130529584229338,0.0022439863912539367,7.760506476331673e-06,2.182420949724873e-05,3.455689554243406e-05,6.348866744766793e-05,0.0034583571926187625,0.0153997794626213,1,3,-0.00034172490475971155,-0.00024267300762839986,0.48426412698412696,0.47004646164241537,77,-0.000328757413144128,-0.00024671120067833353,0.4791660562215984,0.46426768701787874,74,-0.00032574749339466777,-0.00023136153642384807,0.47840000000000005,0.46292635992196074,73,-0.0003320766037661691,-0.0002219528714385331,0.4806100610685751,0.46574683619408486,74,e166_broad_raw,submission_e166_broadsurv_s0p01_d8bfa94b.csv,broad body before safety,,"large broad hidden body, unsafe without context/tail controls",,,0.3715894128233954,0.6284105871766046,0.25071858545881676,0.12605742360279956,0.20757387091756946,S1,0.12359428755329108,0.0022439863912539324,0.013580886333580455,0.45074244083409304,0.8926540494676112,q2_bad,0.2685385822251398,-0.09914567450239818,-0.13768348927188997,0.061661852337916254,0.17935029875212993,0.14719398498158495,0.2534640287805273,-0.02830015452051284,0.16325455744036166,0.10870561427492931,0.2685385822251398,0.0839168335733853,0.23938867906935052,0.0003320766037661691,0.5068681690782966,2.257042169353755,2.4587599145335575,True
e174_full_q2_reopen,e95,904,193,"Q1,Q2,Q3,S1,S2,S3,S4",-0.0005702552620202159,0.00025869491684266934,0.0008289501788628854,5.831957756260338e-06,1.4924839228259355e-05,2.382262701185839e-05,4.39134735157023e-05,0.007035353758244363,0.028738309755282448,1,4,-0.00012992814742662982,-0.00011221325162706629,0.48312930186824,0.46881353569691475,35,-0.00011777898466625696,-8.08803677774387e-05,0.47712372474812753,0.4541574525327389,31,-0.00012539403054720309,-9.634447410132028e-05,0.4698660275319567,0.46334382594228707,34,-0.00012436705421336327,-9.349574891209667e-05,0.47670635138277473,0.46210493805731356,33,e174_full_q2_reopen,submission_e174_ro_fc_top75_to1p0_95638e73.csv,partial reopen max-edge,,recover expected body edge by reopening top rollback cells,,,0.4082455158032216,0.5917544841967785,0.33959666141906286,0.16990694196527886,0.16990694196527886,S3,0.06974816460868073,0.0008289501788628857,0.010205926073456162,0.26399606209078635,0.9645237577170185,q2_bad,0.16322857400631777,-0.026168294168586938,-0.00971719952998955,0.08774438878072714,0.07222783785421742,0.05165883706539948,0.08518650452509753,-0.07336992078367664,0.055131953119352345,0.061211896457337774,0.16322857400631777,0.02050747193006005,0.13087426734983662,0.00012436705421336327,0.3809073233909523,1.5559462997630993,6.565216544358476,True
e176_q2_underopen,e95,904,193,"Q1,Q2,Q3,S1,S2,S3,S4",-0.0005662782008475709,0.0002566361376841745,0.0008229143385317454,5.831957756260338e-06,1.4924839228259355e-05,2.382262701185839e-05,4.39134735157023e-05,0.007086956057499003,0.02894909700366023,1,4,-0.00012894482776958677,-0.00011105981789703419,0.48312930186824,0.46855541020432323,35,-0.00011679566500921391,-7.97269340474066e-05,0.47712372474812753,0.45379182887938285,31,-0.00012441071089016003,-9.519104037128818e-05,0.4698660275319567,0.4630455816995525,33,-0.00012338373455632025,-9.234231518206456e-05,0.47670635138277473,0.4617976069277529,33,e176_q2_underopen,submission_e176_abl_q2_to0p75_91e49725.csv,risk-adjusted current candidate,,keep E174 body but damp reopened Q2 amplitude,,,0.40390516661423964,0.5960948333857604,0.33475279259920687,0.17115316058711558,0.17115316058711558,S3,0.06928428206825707,0.0008229143385317457,0.010205926073456162,0.2616870782347125,0.9651527718889789,q2_bad,0.15812632504870688,-0.02634350006543839,-0.009782259585015222,0.08833186820261717,0.07206066104172969,0.0514046333892557,0.08534885463766391,-0.07344239043296821,0.05579933213597635,0.06162173154814244,0.15812632504870688,0.018791776073205584,0.12788552109220153,0.00012338373455632025,0.3809073233909523,1.5559462997630993,6.617538728510431,True
e169_context_veto,e95,904,193,"Q1,Q2,Q3,S1,S2,S3,S4",-0.0007123601721045632,0.00038356791268319705,0.00109592808478776,5.831957756260338e-06,1.4924839228259355e-05,2.382262701185839e-05,4.39134735157023e-05,0.005321478514157951,0.021737399873707892,1,4,-0.00013174270623654178,-0.0001002609807123517,0.48312930186824,0.4702047753612729,35,-0.00011962967817907198,-8.003986930533565e-05,0.47712372474812753,0.45915201722357485,32,-0.00010999780667992899,-6.854574688885875e-05,0.4698660275319567,0.4503632366157594,29,-0.00012045673036518092,-6.50345332517346e-05,0.47670635138277473,0.4599066764002024,32,e169_context_veto,submission_e169_ctx_veto_c5e806e3.csv,context safety mask,,broad body after context/veto repair,,,0.42890991442019305,0.5710900855798069,0.347774767189044,0.16584409480316484,0.18193067238587912,Q2,0.08137090503404314,0.001095928084787759,0.010205926073456162,0.2953263606096827,0.9553964311891896,q2_bad,0.22238136054842647,-0.021895957637027747,-0.020672273103376985,0.08717950318804749,0.1207896667285286,0.1116003116796305,0.146067710439481,-0.05916715129754496,0.00380778547117415,0.018111840155703465,0.22238136054842647,0.031393063463835906,0.20941683024731136,0.00012045673036518092,0.3809073233909523,1.5559462997630993,6.7783397359315645,True
e172_tail_repair,e95,904,193,"Q1,Q2,Q3,S1,S2,S3,S4",-0.000510045515059275,0.00023844799473569063,0.0007484935097949655,5.831957756260338e-06,1.4924839228259355e-05,2.382262701185839e-05,4.3854391990806416e-05,0.007791594288984394,0.03182743297050646,1,4,-0.00011679340277029188,-0.00011380928340292145,0.48312930186824,0.4746085207917082,31,-0.00010605737905109783,-8.423100926124855e-05,0.47712372474812753,0.4602650113574915,28,-0.00011523488350624283,-0.00010157139185648737,0.4698660275319567,0.4725263126714587,31,-0.0001126952217758775,-9.872266666726376e-05,0.47670635138277473,0.46913328160688617,30,e172_tail_repair,submission_e172_vis_pos_all_keep0p25_d90f4407.csv,visible-tail repair,,rollback public-visible critical tail risk,,,0.4185712251353565,0.5814287748646435,0.31586561174274574,0.15212764916166935,0.16373796258107637,Q2,0.0648397897434795,0.0007484935097949655,0.010205926073456162,0.25787361197097647,0.966178658555985,q2_bad,0.1429270532257871,-0.031143728622233694,0.003407764864941552,0.08286981923182629,0.046757343410771535,0.024698264287214708,0.06716900386197733,-0.07198280671282278,0.07707211365662335,0.07896870657809299,0.1429270532257871,0.007727779667104357,0.1003254677187484,0.0001126952217758775,0.3809073233909523,1.5559462997630993,7.245175341315773,True
e154_s3repair,e95,294,139,"Q1,Q3,S2,S3,S4",-0.001093576567895393,0.0009240703798555904,0.0020176469477509833,1.5339633652824394e-05,4.3627421410451254e-05,7.04601978722272e-05,0.00013543134402313104,0.007602734298943168,0.034921965882468826,1,1,-4.592464362156299e-05,0.00017151523582357807,0.48018896447467874,0.48075557746035824,4,-1.9128475358954992e-05,-9.480432299572277e-05,0.47947211170203,0.4674746770072454,2,-2.445955505884405e-05,1.380533067323373e-06,0.48095238095238096,0.47011690324302535,2,-2.983755801312066e-05,2.771141250690181e-05,0.4802044857096966,0.47278238590354293,3,e154_s3repair,submission_e154_s3repair_9f2e2e73.csv,conservative sibling,,S3-active boundary repair branch,,,0.5896895566638508,0.4103104433361493,0.15244476485702704,0.152444764857027,0.35622148076186905,Q3,0.2561580371310801,0.0020176469477509893,0.026844358892442632,0.31390206726379827,0.9494553660744214,resid_bad,0.205542728160313,-0.005523655005929034,-0.02378233193702927,0.9999999999999998,0.09686365781241926,0.0919473711479105,0.1988002452841376,0.1863404343842405,0.09914878972069015,-0.03162872829556994,0.10986895474881728,0.14820421724610347,0.205542728160313,2.983755801312066e-05,1.0018897668150886,4.6020232825412215,27.364727419571558,True
