block_idx,block_id,subject_id,n_rows,len_bin,context_type,start,end,method,row_logloss,count_nll_per_row,rate_mae,count_mae,support_min,support_mean,dominant_stage
92,pseudo_id04_l5_s52,id04,5,3-5,after_train_run,2024-10-12,2024-10-26,subject_mean,0.668902983044415,0.2479943747633168,0.12472527472527475,0.6236263736263739,,,
92,pseudo_id04_l5_s52,id04,5,3-5,after_train_run,2024-10-12,2024-10-26,edge_shrink025,0.6798793373857661,0.25897072910466784,0.1256868131868132,0.6284340659340659,,,
92,pseudo_id04_l5_s52,id04,5,3-5,after_train_run,2024-10-12,2024-10-26,edge_shrink050,0.7786154853546782,0.3577068770735798,0.22664835164835165,1.1332417582417584,,,
92,pseudo_id04_l5_s52,id04,5,3-5,after_train_run,2024-10-12,2024-10-26,calendar_count_strict,0.676151510358602,0.2552429020775037,0.13817273552940468,0.6908636776470234,14.0,17.428571428571427,exact_len_left_edge
92,pseudo_id04_l5_s52,id04,5,3-5,after_train_run,2024-10-12,2024-10-26,calendar_count_local,0.668373579081556,0.24746497080045787,0.12870175840982373,0.6435087920491186,19.0,22.0,exact_len_left_edge
93,pseudo_id04_l6_s3,id04,6,6-10,between_train_runs,2024-08-03,2024-08-14,subject_mean,0.6069748523183767,0.30834827411370086,0.2366946778711485,1.4201680672268908,,,
93,pseudo_id04_l6_s3,id04,6,6-10,between_train_runs,2024-08-03,2024-08-14,edge_shrink025,0.5360458849809754,0.23741930677629958,0.1537114845938376,0.9222689075630255,,,
93,pseudo_id04_l6_s3,id04,6,6-10,between_train_runs,2024-08-03,2024-08-14,edge_shrink050,0.49902361661384037,0.20039703840916465,0.09873949579831932,0.592436974789916,,,
93,pseudo_id04_l6_s3,id04,6,6-10,between_train_runs,2024-08-03,2024-08-14,calendar_count_strict,0.549154353290675,0.25052777508599916,0.182240616936762,1.0934437016205718,7.0,11.0,lenbin_both_edges
93,pseudo_id04_l6_s3,id04,6,6-10,between_train_runs,2024-08-03,2024-08-14,calendar_count_local,0.5589262522027988,0.26029967399812287,0.19253901981372287,1.155234118882337,5.0,12.0,exact_len_both_edges
94,pseudo_id04_l6_s9,id04,6,6-10,between_train_runs,2024-08-15,2024-08-20,subject_mean,0.5997148909164511,0.22878940156715039,0.1442577030812325,0.8655462184873952,,,
94,pseudo_id04_l6_s9,id04,6,6-10,between_train_runs,2024-08-15,2024-08-20,edge_shrink025,0.6310613446266304,0.2601358552773297,0.1855742296918768,1.1134453781512608,,,
94,pseudo_id04_l6_s9,id04,6,6-10,between_train_runs,2024-08-15,2024-08-20,edge_shrink050,0.7159186607013952,0.34499317135209445,0.24089635854341734,1.4453781512605042,,,
94,pseudo_id04_l6_s9,id04,6,6-10,between_train_runs,2024-08-15,2024-08-20,calendar_count_strict,0.6158174753011287,0.24489198595182796,0.17896755331875394,1.0738053199125237,6.0,9.714285714285714,lenbin_both_edges
94,pseudo_id04_l6_s9,id04,6,6-10,between_train_runs,2024-08-15,2024-08-20,calendar_count_local,0.6146293117425066,0.2437038223932058,0.17564977072836005,1.0538986243701605,7.0,11.0,lenbin_both_edges
95,pseudo_id04_l6_s15,id04,6,6-10,between_train_runs,2024-08-21,2024-08-26,subject_mean,0.6898081852345859,0.2684002307376638,0.17647058823529413,1.058823529411765,,,
95,pseudo_id04_l6_s15,id04,6,6-10,between_train_runs,2024-08-21,2024-08-26,edge_shrink025,0.7101137786804487,0.2887058241835266,0.1740196078431373,1.0441176470588238,,,
95,pseudo_id04_l6_s15,id04,6,6-10,between_train_runs,2024-08-21,2024-08-26,edge_shrink050,0.777176075819668,0.35576812132274593,0.20238095238095238,1.2142857142857146,,,
95,pseudo_id04_l6_s15,id04,6,6-10,between_train_runs,2024-08-21,2024-08-26,calendar_count_strict,0.6825298089444564,0.26112185444753433,0.1661842609448027,0.9971055656688163,5.0,10.0,lenbin_both_edges
95,pseudo_id04_l6_s15,id04,6,6-10,between_train_runs,2024-08-21,2024-08-26,calendar_count_local,0.6913829033689011,0.2699749488719788,0.1730252766584947,1.0381516599509684,6.0,10.714285714285714,lenbin_both_edges
96,pseudo_id04_l6_s21,id04,6,6-10,between_train_runs,2024-08-27,2024-09-01,subject_mean,0.6508492485083045,0.3512507180531464,0.2324929971988796,1.3949579831932775,,,
96,pseudo_id04_l6_s21,id04,6,6-10,between_train_runs,2024-08-27,2024-09-01,edge_shrink025,0.6615023017939349,0.3619037713387769,0.26960784313725494,1.6176470588235297,,,
96,pseudo_id04_l6_s21,id04,6,6-10,between_train_runs,2024-08-27,2024-09-01,edge_shrink050,0.7175974738187928,0.41799894336363475,0.3067226890756302,1.8403361344537816,,,
96,pseudo_id04_l6_s21,id04,6,6-10,between_train_runs,2024-08-27,2024-09-01,calendar_count_strict,0.6347826171207819,0.33518408666562377,0.2314260170814038,1.388556102488423,5.0,9.0,lenbin_both_edges
96,pseudo_id04_l6_s21,id04,6,6-10,between_train_runs,2024-08-27,2024-09-01,calendar_count_local,0.650873677289628,0.3512751468344697,0.251053031570305,1.50631818942183,5.0,8.571428571428571,lenbin_both_edges
97,pseudo_id04_l6_s27,id04,6,6-10,between_train_runs,2024-09-02,2024-09-07,subject_mean,1.0111200750889235,0.6968504460760557,0.40196078431372545,2.411764705882353,,,
97,pseudo_id04_l6_s27,id04,6,6-10,between_train_runs,2024-09-02,2024-09-07,edge_shrink025,1.1296403469654688,0.8153707179526007,0.43242296918767514,2.5945378151260505,,,
97,pseudo_id04_l6_s27,id04,6,6-10,between_train_runs,2024-09-02,2024-09-07,edge_shrink050,1.3283825483632379,1.0141129193503697,0.4740896358543418,2.8445378151260505,,,
97,pseudo_id04_l6_s27,id04,6,6-10,between_train_runs,2024-09-02,2024-09-07,calendar_count_strict,1.0609153676685987,0.7466457386557307,0.42608373479003214,2.556502408740193,7.0,11.142857142857142,exact_len_both_edges
97,pseudo_id04_l6_s27,id04,6,6-10,between_train_runs,2024-09-02,2024-09-07,calendar_count_local,1.0606678458619345,0.7463982168490662,0.4234277840815885,2.5405667044895313,5.0,12.142857142857142,exact_len_both_edges
98,pseudo_id04_l6_s36,id04,6,6-10,between_train_runs,2024-09-17,2024-10-01,subject_mean,0.6001756859859237,0.21457909807891293,0.09803921568627454,0.5882352941176471,,,
98,pseudo_id04_l6_s36,id04,6,6-10,between_train_runs,2024-09-17,2024-10-01,edge_shrink025,0.6132949903622867,0.227698402455276,0.10329131652661065,0.619747899159664,,,
98,pseudo_id04_l6_s36,id04,6,6-10,between_train_runs,2024-09-17,2024-10-01,edge_shrink050,0.6576671226411531,0.2720705347341423,0.14215686274509806,0.8529411764705884,,,
98,pseudo_id04_l6_s36,id04,6,6-10,between_train_runs,2024-09-17,2024-10-01,calendar_count_strict,0.618111128772802,0.23251454086579132,0.12290366797383342,0.7374220078430005,5.0,10.0,exact_len_both_edges
98,pseudo_id04_l6_s36,id04,6,6-10,between_train_runs,2024-09-17,2024-10-01,calendar_count_local,0.6100788495230968,0.22448226161608603,0.10690394215094864,0.6414236529056919,5.0,10.0,exact_len_both_edges
99,pseudo_id04_l6_s42,id04,6,6-10,between_train_runs,2024-10-02,2024-10-07,subject_mean,0.5748700445040562,0.33974889978942685,0.2801120448179272,1.680672268907563,,,
99,pseudo_id04_l6_s42,id04,6,6-10,between_train_runs,2024-10-02,2024-10-07,edge_shrink025,0.5356689432753254,0.30054779856069624,0.2457983193277311,1.4747899159663866,,,
99,pseudo_id04_l6_s42,id04,6,6-10,between_train_runs,2024-10-02,2024-10-07,edge_shrink050,0.5368074211915088,0.3016862764768796,0.22549019607843143,1.3529411764705883,,,
99,pseudo_id04_l6_s42,id04,6,6-10,between_train_runs,2024-10-02,2024-10-07,calendar_count_strict,0.5618658911949438,0.32674474648031454,0.26997196025355047,1.619831761521303,6.0,9.571428571428571,lenbin_both_edges
99,pseudo_id04_l6_s42,id04,6,6-10,between_train_runs,2024-10-02,2024-10-07,calendar_count_local,0.5678576400002356,0.33273649528560645,0.2751500041513353,1.6509000249080117,5.0,9.428571428571429,lenbin_both_edges
100,pseudo_id04_l6_s48,id04,6,6-10,between_train_runs,2024-10-08,2024-10-13,subject_mean,0.6520871543274133,0.2456460726738811,0.13445378151260504,0.8067226890756302,,,
100,pseudo_id04_l6_s48,id04,6,6-10,between_train_runs,2024-10-08,2024-10-13,edge_shrink025,0.6497475059101119,0.24330642425657975,0.14250700280112044,0.8550420168067226,,,
100,pseudo_id04_l6_s48,id04,6,6-10,between_train_runs,2024-10-08,2024-10-13,edge_shrink050,0.6945317948822022,0.28809071322867,0.1757703081232493,1.0546218487394958,,,
100,pseudo_id04_l6_s48,id04,6,6-10,between_train_runs,2024-10-08,2024-10-13,calendar_count_strict,0.6558684595380034,0.24942737788447134,0.15918112610723142,0.9550867566433886,7.0,11.0,exact_len_both_edges
100,pseudo_id04_l6_s48,id04,6,6-10,between_train_runs,2024-10-08,2024-10-13,calendar_count_local,0.6562102066058251,0.24976912495229292,0.15838631420618526,0.9503178852371115,5.0,11.428571428571429,exact_len_both_edges
101,pseudo_id04_l8_s0,id04,8,6-10,before_train_run,2024-07-31,2024-08-13,subject_mean,0.611821969925489,0.2500310798129841,0.19825072886297376,1.58600583090379,,,
101,pseudo_id04_l8_s0,id04,8,6-10,before_train_run,2024-07-31,2024-08-13,edge_shrink025,0.6532198486712364,0.2914289585587314,0.22011661807580177,1.7609329446064141,,,
101,pseudo_id04_l8_s0,id04,8,6-10,before_train_run,2024-07-31,2024-08-13,edge_shrink050,0.7735778065116383,0.4117869163991334,0.2806122448979592,2.2448979591836737,,,
101,pseudo_id04_l8_s0,id04,8,6-10,before_train_run,2024-07-31,2024-08-13,calendar_count_strict,0.5813964965229117,0.21960560641040688,0.16644683218909684,1.3315746575127747,6.0,6.857142857142857,exact_len
101,pseudo_id04_l8_s0,id04,8,6-10,before_train_run,2024-07-31,2024-08-13,calendar_count_local,0.5907262347429435,0.22893534463043871,0.17717950747067568,1.4174360597654054,5.0,10.428571428571429,exact_len
102,pseudo_id04_l8_s8,id04,8,6-10,between_train_runs,2024-08-14,2024-08-21,subject_mean,0.6371957017757136,0.21191645342232635,0.13301749271137026,1.064139941690962,,,
102,pseudo_id04_l8_s8,id04,8,6-10,between_train_runs,2024-08-14,2024-08-21,edge_shrink025,0.6450262290304745,0.21974698067708714,0.13994169096209913,1.119533527696793,,,
102,pseudo_id04_l8_s8,id04,8,6-10,between_train_runs,2024-08-14,2024-08-21,edge_shrink050,0.6637061005905834,0.238426852237196,0.14759475218658888,1.180758017492711,,,
102,pseudo_id04_l8_s8,id04,8,6-10,between_train_runs,2024-08-14,2024-08-21,calendar_count_strict,0.6465749782630644,0.2212957299096771,0.12739409625116116,1.0191527700092893,6.0,8.571428571428571,lenbin_both_edges
102,pseudo_id04_l8_s8,id04,8,6-10,between_train_runs,2024-08-14,2024-08-21,calendar_count_local,0.6540432675244737,0.22876401917108644,0.15467834956223075,1.237426796497846,5.0,9.428571428571429,lenbin_both_edges
103,pseudo_id04_l8_s16,id04,8,6-10,between_train_runs,2024-08-22,2024-08-29,subject_mean,0.7230800264438121,0.31857132826552614,0.2361516034985423,1.8892128279883385,,,
103,pseudo_id04_l8_s16,id04,8,6-10,between_train_runs,2024-08-22,2024-08-29,edge_shrink025,0.7407407137012625,0.3362320155229768,0.23651603498542273,1.8921282798833818,,,
103,pseudo_id04_l8_s16,id04,8,6-10,between_train_runs,2024-08-22,2024-08-29,edge_shrink050,0.7989286416042785,0.39441994342599246,0.2529154518950437,2.0233236151603498,,,
103,pseudo_id04_l8_s16,id04,8,6-10,between_train_runs,2024-08-22,2024-08-29,calendar_count_strict,0.698972787102709,0.29446408892442316,0.2272514242395743,1.8180113939165945,5.0,8.142857142857142,lenbin_both_edges
103,pseudo_id04_l8_s16,id04,8,6-10,between_train_runs,2024-08-22,2024-08-29,calendar_count_local,0.7097856975140873,0.30527699933580127,0.2259206207245862,1.8073649657966897,5.0,9.714285714285714,lenbin_both_edges
104,pseudo_id04_l8_s28,id04,8,6-10,between_train_runs,2024-09-03,2024-09-16,subject_mean,0.8067517446898265,0.32036862724956594,0.2306851311953353,1.8454810495626823,,,
104,pseudo_id04_l8_s28,id04,8,6-10,between_train_runs,2024-09-03,2024-09-16,edge_shrink025,0.7768454797701007,0.2904623623298402,0.21319241982507284,1.7055393586005827,,,
104,pseudo_id04_l8_s28,id04,8,6-10,between_train_runs,2024-09-03,2024-09-16,edge_shrink050,0.7985826279179976,0.31219951047773736,0.19569970845481047,1.5655976676384837,,,
104,pseudo_id04_l8_s28,id04,8,6-10,between_train_runs,2024-09-03,2024-09-16,calendar_count_strict,0.7755187707018673,0.28913565326160684,0.20435050561338844,1.6348040449071075,5.0,7.714285714285714,lenbin_both_edges
104,pseudo_id04_l8_s28,id04,8,6-10,between_train_runs,2024-09-03,2024-09-16,calendar_count_local,0.7820045588240184,0.29562144138375795,0.21136082024577915,1.6908865619662332,7.0,10.285714285714286,lenbin_both_edges
105,pseudo_id04_l8_s36,id04,8,6-10,between_train_runs,2024-09-17,2024-10-03,subject_mean,0.6040024697705503,0.20347847786573262,0.13010204081632654,1.0408163265306123,,,
105,pseudo_id04_l8_s36,id04,8,6-10,between_train_runs,2024-09-17,2024-10-03,edge_shrink025,0.6087750885761702,0.20825109667135244,0.1129737609329446,0.9037900874635568,,,
105,pseudo_id04_l8_s36,id04,8,6-10,between_train_runs,2024-09-17,2024-10-03,edge_shrink050,0.6439536071214075,0.2434296152165897,0.15123906705539358,1.2099125364431487,,,
105,pseudo_id04_l8_s36,id04,8,6-10,between_train_runs,2024-09-17,2024-10-03,calendar_count_strict,0.621763079279824,0.22123908737500614,0.12726025863780968,1.0180820691024774,6.0,9.428571428571429,lenbin_both_edges
105,pseudo_id04_l8_s36,id04,8,6-10,between_train_runs,2024-09-17,2024-10-03,calendar_count_local,0.6112349020401401,0.21071091013532234,0.11950114812700915,0.9560091850160732,6.0,11.0,lenbin_both_edges
106,pseudo_id04_l8_s44,id04,8,6-10,between_train_runs,2024-10-04,2024-10-11,subject_mean,0.6219597620518057,0.33443464128500927,0.25,2.0,,,
106,pseudo_id04_l8_s44,id04,8,6-10,between_train_runs,2024-10-04,2024-10-11,edge_shrink025,0.6581828955933657,0.3706577748265693,0.2857142857142857,2.2857142857142856,,,
106,pseudo_id04_l8_s44,id04,8,6-10,between_train_runs,2024-10-04,2024-10-11,edge_shrink050,0.7302311723712336,0.44270605160443705,0.3221574344023324,2.5772594752186593,,,
106,pseudo_id04_l8_s44,id04,8,6-10,between_train_runs,2024-10-04,2024-10-11,calendar_count_strict,0.6327160846584963,0.34519096389169984,0.28069715469699447,2.2455772375759557,6.0,9.0,lenbin_both_edges
106,pseudo_id04_l8_s44,id04,8,6-10,between_train_runs,2024-10-04,2024-10-11,calendar_count_local,0.6206249714832506,0.33309985071645426,0.2669005036759762,2.1352040294078094,5.0,10.571428571428571,lenbin_both_edges
107,pseudo_id04_l8_s49,id04,8,6-10,after_train_run,2024-10-09,2024-10-26,subject_mean,0.6608579850644067,0.22160089136727587,0.12099125364431486,0.9679300291545189,,,
107,pseudo_id04_l8_s49,id04,8,6-10,after_train_run,2024-10-09,2024-10-26,edge_shrink025,0.6841268814630682,0.24486978776593757,0.15670553935860057,1.2536443148688046,,,
107,pseudo_id04_l8_s49,id04,8,6-10,after_train_run,2024-10-09,2024-10-26,edge_shrink050,0.7857704774746033,0.3465133837774724,0.23542274052478135,1.8833819241982508,,,
107,pseudo_id04_l8_s49,id04,8,6-10,after_train_run,2024-10-09,2024-10-26,calendar_count_strict,0.6930851848485704,0.2538280911514397,0.16482172719715568,1.3185738175772455,5.0,6.714285714285714,exact_len
107,pseudo_id04_l8_s49,id04,8,6-10,after_train_run,2024-10-09,2024-10-26,calendar_count_local,0.6829211767346811,0.2436640830375503,0.15366888955910768,1.2293511164728614,5.0,9.0,exact_len
108,pseudo_id05_l2_s0,id05,2,1-2,before_train_run,2024-08-28,2024-08-29,subject_mean,0.5785909802339033,0.5785909802339033,0.4149659863945578,0.8299319727891156,,,
108,pseudo_id05_l2_s0,id05,2,1-2,before_train_run,2024-08-28,2024-08-29,edge_shrink025,0.5695584221842835,0.5695584221842837,0.38265306122448983,0.7653061224489797,,,
108,pseudo_id05_l2_s0,id05,2,1-2,before_train_run,2024-08-28,2024-08-29,edge_shrink050,0.6065715812056386,0.6065715812056384,0.35034013605442177,0.7006802721088435,,,
108,pseudo_id05_l2_s0,id05,2,1-2,before_train_run,2024-08-28,2024-08-29,calendar_count_strict,0.6220390161570225,0.6220390161570225,0.4563891880783247,0.9127783761566494,5.0,11.428571428571429,exact_len_right_edge
108,pseudo_id05_l2_s0,id05,2,1-2,before_train_run,2024-08-28,2024-08-29,calendar_count_local,0.6257793257309265,0.6257793257309265,0.4484156378489836,0.8968312756979672,29.0,37.714285714285715,exact_len_right_edge
109,pseudo_id05_l2_s1,id05,2,1-2,between_train_runs,2024-08-29,2024-08-30,subject_mean,0.5059778546490089,0.40695682885473106,0.2653061224489796,0.5306122448979592,,,
109,pseudo_id05_l2_s1,id05,2,1-2,between_train_runs,2024-08-29,2024-08-30,edge_shrink025,0.522110152489442,0.4230891266951642,0.2653061224489796,0.5306122448979592,,,
109,pseudo_id05_l2_s1,id05,2,1-2,between_train_runs,2024-08-29,2024-08-30,edge_shrink050,0.5680205242712697,0.4689994984769918,0.3197278911564626,0.6394557823129252,,,
109,pseudo_id05_l2_s1,id05,2,1-2,between_train_runs,2024-08-29,2024-08-30,calendar_count_strict,0.5577896717416834,0.45876864594740546,0.29996662480323383,0.5999332496064677,5.0,12.714285714285714,exact_len_both_edges
109,pseudo_id05_l2_s1,id05,2,1-2,between_train_runs,2024-08-29,2024-08-30,calendar_count_local,0.5157894127355045,0.4167683869412266,0.2727338047681079,0.5454676095362158,11.0,18.142857142857142,exact_len_both_edges
110,pseudo_id05_l2_s2,id05,2,1-2,between_train_runs,2024-08-30,2024-08-31,subject_mean,0.6586997036765041,0.36163662629367044,0.1292517006802721,0.2585034013605442,,,
110,pseudo_id05_l2_s2,id05,2,1-2,between_train_runs,2024-08-30,2024-08-31,edge_shrink025,0.6658262501601059,0.3687631727772723,0.13520408163265304,0.2704081632653061,,,
110,pseudo_id05_l2_s2,id05,2,1-2,between_train_runs,2024-08-30,2024-08-31,edge_shrink050,0.7084769281522295,0.41141385076939585,0.16156462585034012,0.32312925170068024,,,
110,pseudo_id05_l2_s2,id05,2,1-2,between_train_runs,2024-08-30,2024-08-31,calendar_count_strict,0.6445074267566671,0.34744434937383345,0.09094113277546219,0.18188226555092438,5.0,11.0,exact_len_both_edges
110,pseudo_id05_l2_s2,id05,2,1-2,between_train_runs,2024-08-30,2024-08-31,calendar_count_local,0.6553102468165536,0.3582471694337201,0.11672734374213903,0.23345468748427806,10.0,19.428571428571427,exact_len_both_edges
111,pseudo_id05_l2_s3,id05,2,1-2,between_train_runs,2024-08-31,2024-09-01,subject_mean,0.792367025994257,0.6438354873028402,0.35374149659863946,0.7074829931972789,,,
111,pseudo_id05_l2_s3,id05,2,1-2,between_train_runs,2024-08-31,2024-09-01,edge_shrink025,0.8279634848869095,0.6794319461954927,0.37244897959183676,0.7448979591836735,,,
111,pseudo_id05_l2_s3,id05,2,1-2,between_train_runs,2024-08-31,2024-09-01,edge_shrink050,0.9020617877602733,0.7535302490688565,0.391156462585034,0.782312925170068,,,
111,pseudo_id05_l2_s3,id05,2,1-2,between_train_runs,2024-08-31,2024-09-01,calendar_count_strict,0.7339616941278352,0.5854301554364182,0.30522565580909566,0.6104513116181913,6.0,11.714285714285714,lenbin_both_edges
111,pseudo_id05_l2_s3,id05,2,1-2,between_train_runs,2024-08-31,2024-09-01,calendar_count_local,0.7950584895753057,0.6465269508838889,0.3524855809294585,0.704971161858917,11.0,18.0,exact_len_both_edges
112,pseudo_id05_l2_s4,id05,2,1-2,between_train_runs,2024-09-01,2024-09-02,subject_mean,0.6449130653097521,0.5458920395154742,0.3469387755102041,0.6938775510204082,,,
112,pseudo_id05_l2_s4,id05,2,1-2,between_train_runs,2024-09-01,2024-09-02,edge_shrink025,0.6264009220587313,0.5273798962644535,0.3239795918367347,0.6479591836734694,,,
112,pseudo_id05_l2_s4,id05,2,1-2,between_train_runs,2024-09-01,2024-09-02,edge_shrink050,0.6552502713328349,0.5562292455385569,0.33503401360544227,0.6700680272108845,,,
112,pseudo_id05_l2_s4,id05,2,1-2,between_train_runs,2024-09-01,2024-09-02,calendar_count_strict,0.6099013519796975,0.5108803261854196,0.3301071407884391,0.6602142815768782,5.0,8.428571428571429,exact_len_both_edges
112,pseudo_id05_l2_s4,id05,2,1-2,between_train_runs,2024-09-01,2024-09-02,calendar_count_local,0.6141658469993055,0.5151448212050278,0.32762097392496065,0.6552419478499213,12.0,17.857142857142858,exact_len_both_edges
113,pseudo_id05_l2_s5,id05,2,1-2,between_train_runs,2024-09-02,2024-09-04,subject_mean,0.6079625134209883,0.5089414876267104,0.29931972789115646,0.5986394557823129,,,
113,pseudo_id05_l2_s5,id05,2,1-2,between_train_runs,2024-09-02,2024-09-04,edge_shrink025,0.6613665997388255,0.5623455739445475,0.3163265306122449,0.6326530612244898,,,
113,pseudo_id05_l2_s5,id05,2,1-2,between_train_runs,2024-09-02,2024-09-04,edge_shrink050,0.763398773237088,0.6643777474428101,0.35374149659863946,0.7074829931972789,,,
113,pseudo_id05_l2_s5,id05,2,1-2,between_train_runs,2024-09-02,2024-09-04,calendar_count_strict,0.6553602466408177,0.5563392208465399,0.3503338615504853,0.7006677231009706,6.0,8.857142857142858,exact_len_both_edges
113,pseudo_id05_l2_s5,id05,2,1-2,between_train_runs,2024-09-02,2024-09-04,calendar_count_local,0.6594872247783579,0.56046619898408,0.3417559350888189,0.6835118701776378,8.0,19.714285714285715,exact_len_both_edges
114,pseudo_id05_l2_s6,id05,2,1-2,between_train_runs,2024-09-04,2024-09-05,subject_mean,0.5942885147767115,0.3962464631881558,0.2040816326530612,0.4081632653061224,,,
114,pseudo_id05_l2_s6,id05,2,1-2,between_train_runs,2024-09-04,2024-09-05,edge_shrink025,0.5805954817655794,0.3825534301770238,0.18367346938775508,0.36734693877551017,,,
114,pseudo_id05_l2_s6,id05,2,1-2,between_train_runs,2024-09-04,2024-09-05,edge_shrink050,0.6053246434318765,0.40728259184332083,0.21768707482993196,0.43537414965986393,,,
114,pseudo_id05_l2_s6,id05,2,1-2,between_train_runs,2024-09-04,2024-09-05,calendar_count_strict,0.6692059765162132,0.47116392492765763,0.240458062152385,0.48091612430477,6.0,9.285714285714286,exact_len_both_edges
114,pseudo_id05_l2_s6,id05,2,1-2,between_train_runs,2024-09-04,2024-09-05,calendar_count_local,0.6374593316617003,0.43941728007314457,0.22345782390272834,0.4469156478054567,14.0,20.428571428571427,exact_len_both_edges
115,pseudo_id05_l2_s7,id05,2,1-2,between_train_runs,2024-09-05,2024-09-06,subject_mean,0.6012871153738689,0.5022660895795911,0.32653061224489793,0.6530612244897959,,,
115,pseudo_id05_l2_s7,id05,2,1-2,between_train_runs,2024-09-05,2024-09-06,edge_shrink025,0.5695555074197626,0.4705344816254847,0.29081632653061223,0.5816326530612245,,,
115,pseudo_id05_l2_s7,id05,2,1-2,between_train_runs,2024-09-05,2024-09-06,edge_shrink050,0.5805105615016378,0.48148953570736003,0.2891156462585034,0.5782312925170068,,,
115,pseudo_id05_l2_s7,id05,2,1-2,between_train_runs,2024-09-05,2024-09-06,calendar_count_strict,0.6582171966345535,0.5591961708402756,0.3572092106471375,0.714418421294275,5.0,8.428571428571429,exact_len_both_edges
115,pseudo_id05_l2_s7,id05,2,1-2,between_train_runs,2024-09-05,2024-09-06,calendar_count_local,0.6352939385012213,0.5362729127069433,0.3385981420116038,0.6771962840232076,13.0,18.714285714285715,exact_len_both_edges
116,pseudo_id05_l2_s8,id05,2,1-2,between_train_runs,2024-09-06,2024-09-07,subject_mean,0.666901640361606,0.5678806145673281,0.35374149659863946,0.7074829931972789,,,
116,pseudo_id05_l2_s8,id05,2,1-2,between_train_runs,2024-09-06,2024-09-07,edge_shrink025,0.580589953071964,0.48156892727768624,0.30102040816326525,0.6020408163265305,,,
116,pseudo_id05_l2_s8,id05,2,1-2,between_train_runs,2024-09-06,2024-09-07,edge_shrink050,0.5094725634942219,0.4104515376999439,0.24829931972789115,0.4965986394557823,,,
116,pseudo_id05_l2_s8,id05,2,1-2,between_train_runs,2024-09-06,2024-09-07,calendar_count_strict,0.613500595777626,0.5144795699833482,0.3296026763695405,0.659205352739081,7.0,13.285714285714286,lenbin_both_edges
116,pseudo_id05_l2_s8,id05,2,1-2,between_train_runs,2024-09-06,2024-09-07,calendar_count_local,0.6199141617582892,0.5208931359640113,0.3329154388171191,0.6658308776342382,11.0,19.285714285714285,exact_len_both_edges
117,pseudo_id05_l2_s9,id05,2,1-2,between_train_runs,2024-09-07,2024-09-08,subject_mean,0.6889741372091366,0.5899531114148587,0.35374149659863946,0.7074829931972789,,,
117,pseudo_id05_l2_s9,id05,2,1-2,between_train_runs,2024-09-07,2024-09-08,edge_shrink025,0.6518329806960067,0.5528119549017289,0.33163265306122447,0.6632653061224489,,,
117,pseudo_id05_l2_s9,id05,2,1-2,between_train_runs,2024-09-07,2024-09-08,edge_shrink050,0.6580891478913921,0.5590681220971142,0.3163265306122449,0.6326530612244898,,,
117,pseudo_id05_l2_s9,id05,2,1-2,between_train_runs,2024-09-07,2024-09-08,calendar_count_strict,0.6398673197371808,0.5408462939429031,0.34247263724986404,0.6849452744997281,5.0,8.285714285714286,exact_len_both_edges
117,pseudo_id05_l2_s9,id05,2,1-2,between_train_runs,2024-09-07,2024-09-08,calendar_count_local,0.6131923212996593,0.5141712955053813,0.3258912259768116,0.6517824519536232,12.0,20.0,exact_len_both_edges
118,pseudo_id05_l2_s10,id05,2,1-2,between_train_runs,2024-09-08,2024-09-09,subject_mean,0.6088672384590152,0.41082518687045955,0.2040816326530612,0.4081632653061224,,,
118,pseudo_id05_l2_s10,id05,2,1-2,between_train_runs,2024-09-08,2024-09-09,edge_shrink025,0.6019394270542324,0.4038973754656768,0.20153061224489793,0.40306122448979587,,,
118,pseudo_id05_l2_s10,id05,2,1-2,between_train_runs,2024-09-08,2024-09-09,edge_shrink050,0.6111788810567216,0.4131368294681658,0.2057823129251701,0.4115646258503402,,,
118,pseudo_id05_l2_s10,id05,2,1-2,between_train_runs,2024-09-08,2024-09-09,calendar_count_strict,0.6324778896195553,0.43443583803099967,0.2040571029876815,0.408114205975363,5.0,8.428571428571429,exact_len_both_edges
118,pseudo_id05_l2_s10,id05,2,1-2,between_train_runs,2024-09-08,2024-09-09,calendar_count_local,0.6022176819358599,0.4041756303473042,0.18288060167821865,0.3657612033564373,11.0,16.285714285714285,exact_len_both_edges
119,pseudo_id05_l2_s11,id05,2,1-2,between_train_runs,2024-09-09,2024-09-10,subject_mean,0.6220434099145622,0.47351187122314525,0.2925170068027211,0.5850340136054422,,,
119,pseudo_id05_l2_s11,id05,2,1-2,between_train_runs,2024-09-09,2024-09-10,edge_shrink025,0.6725513180361673,0.5240197793447505,0.3290816326530612,0.6581632653061223,,,
119,pseudo_id05_l2_s11,id05,2,1-2,between_train_runs,2024-09-09,2024-09-10,edge_shrink050,0.7564491538656768,0.6079176151742599,0.3860544217687075,0.772108843537415,,,
119,pseudo_id05_l2_s11,id05,2,1-2,between_train_runs,2024-09-09,2024-09-10,calendar_count_strict,0.6786977292074743,0.5301661905160575,0.31208274744825626,0.6241654948965125,5.0,8.142857142857142,exact_len_both_edges
119,pseudo_id05_l2_s11,id05,2,1-2,between_train_runs,2024-09-09,2024-09-10,calendar_count_local,0.6932832744230143,0.5447517357315975,0.333937479807712,0.667874959615424,9.0,17.571428571428573,exact_len_both_edges
