target,mean_abs_posterior_minus_raw05_prior,mean_signed_shift,max_abs_shift,corr_endpoint_vs_posterior,corr_stage2_vs_posterior,corr_raw05_vs_posterior
Q1,0.05752049743217777,-0.021123269736469972,0.1726753688501664,0.7599673714960541,0.9730193573323785,0.9776739289415753
Q2,0.02642384520883885,0.012922509401337694,0.0824396606960551,0.6701681939204687,0.9908549200256361,0.9908549200256361
Q3,0.08855071415442185,-0.0168087415190817,0.2455885599405616,0.5896105184511795,0.9270676978738241,0.935546232406532
S1,0.07725129248273362,-0.015136531797171069,0.2081972126408778,0.6266725875766328,0.9782252013427585,0.9812161250093647
S2,0.04225512918872247,-0.001739904607744267,0.1727557602718372,0.8047545650740128,0.9845853206014318,0.987500147554277
S3,0.062161494177352145,-0.022211217147040295,0.3913096349609596,0.6428751405269144,0.9560892756832653,0.9616068490421378
S4,0.07395903209487259,0.008587533827344302,0.220799726587592,0.42172776029326164,0.9429269711800241,0.9462878598201201
