pred_index,base_index,tag,strategy,mask_name,ranker,top_n,keep_factor,rollback_cells,rollback_q2s3_cells,rollback_s_cells,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,original_strict_submit,relaxed_submit,beats_e143_local,p95_not_worse_than_e143,e144_submit,materialized_submission
47,0,e143_s3_non_e101_ce3f844c,active_boundary_refine,s3_non_e101,full,43,0.68,43,43,43,-3.617442873649068e-05,-9.967037508551435e-06,1.1102230246251565e-16,-2.5888078815539117e-05,-2.0650379251585527e-05,-1.0903728288047532e-05,-4.016927881622667e-05,-6.344152823856142e-06,1.1102230246251565e-16,-4.246592857770626e-05,-2.906580450212637e-06,1.1102230246251565e-16,-4.246592857770626e-05,-2.5888078815539117e-05,3,1,46,-0.00026763442694790476,-5.2883774015244356e-05,-2.6874763568746074e-05,0.0,6.0922553435566185e-05,3.0461276717783092e-05,2.0698067634855528e-05,0.0008316710712547934,0.19444444444444445,0.8888888888888888,True,0.007381233239043078,0.0056465757420436705,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.0035376482382209378,1.5474384554438407e-05,0.0015573350202609344,0.0013155806066907447,0.001957028571428629,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.001329600000000041,0.00030547296220517696,0.002505155693390561,-0.9679850491175812,True,False,True,True,False,False,0.9823290845886443,1.0,1.0,0.9806451612903225,-2.9997404957962465e-05,-1.3596432502288613e-05,-1.3596432502288613e-05,-2.4532604560979005e-05,3452,57,57,2790,-3.4531970617638396e-06,-3.515531607700073e-06,-3.515531607700073e-06,-3.7167688437182817e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
95,0,e143_top_q2s3_weighted_19_2642f1be,active_boundary_refine,top_q2s3_weighted_19,q2s3_weighted,19,0.25,19,19,19,-3.6173747718803995e-05,-9.966356490864747e-06,1.1102230246251565e-16,-2.5108831074871496e-05,-1.9871131510917905e-05,-1.0645406320231032e-05,-4.044559263804981e-05,-6.620466645679279e-06,1.1102230246251565e-16,-4.2966819443268633e-05,-3.4074713157750125e-06,1.1102230246251565e-16,-4.2966819443268633e-05,-2.5108831074871496e-05,3,1,94,-0.0002673311338552864,-4.239032939623577e-05,-2.1685547483801804e-05,0.0,9.724706602967648e-05,4.862353301483824e-05,3.1258886491461284e-05,0.0011284187899878427,0.19444444444444445,0.8888888888888888,True,0.007375633239043073,0.00562697574204365,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008575266665453258,0.0027000148826081104,0.36294395924662354,0.0035295131114113504,1.553219562935705e-05,0.0015573350202609344,0.0013155806066907447,0.0019514285714286228,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.001300000000000218,0.0013100000000000195,0.00030547296220517696,0.002505155693390561,-0.9683046491175813,True,False,True,True,False,False,0.9875434530706837,1.0,1.0,0.9870967741935484,-3.2131624418787267e-05,-1.3595670303257193e-05,-1.3595670303257193e-05,-2.61874046096122e-05,3452,57,57,2790,-4.422815120820079e-06,-3.5152914020019524e-06,-3.5152914020019524e-06,-4.563764488577919e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
24,0,e143_q2s3_595a14c9,active_boundary_refine,q2s3,full,47,0.71,47,47,47,-3.6169533773944273e-05,-9.962142546005026e-06,1.1102230246251565e-16,-2.554952738942351e-05,-2.031182782546992e-05,-1.0948191356829895e-05,-4.0268984469293834e-05,-6.443858476923303e-06,1.1102230246251565e-16,-4.2690089463004455e-05,-3.1307413355108338e-06,1.1102230246251565e-16,-4.2690089463004455e-05,-2.554952738942351e-05,3,1,23,-0.0002659882264486269,-5.016595353957154e-05,-2.6045369814875485e-05,0.0,6.67283097125354e-05,3.33641548562677e-05,2.227781449702859e-05,0.0008688895504232539,0.19444444444444445,0.8888888888888888,True,0.007382718953328792,0.005651775742043667,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008568405781561782,0.002703287869312703,0.36294395924662354,0.0035359089158395135,1.5362477515016108e-05,0.0015573350202609344,0.0013155806066907447,0.001958514285714342,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.001136000000000223,0.0013348000000000379,0.00030547296220517696,0.002505155693390561,-0.9684438491175812,True,False,True,True,False,False,0.9895712630359212,1.0,1.0,0.989247311827957,-3.1730337077136077e-05,-1.3590954031193601e-05,-1.3590954031193601e-05,-2.5958739539433664e-05,3452,57,57,2790,-4.788243190504975e-06,-3.513805077069921e-06,-3.513805077069921e-06,-4.993094111417826e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
56,0,e143_top_q2s3_weighted_14_eef9f2a6,active_boundary_refine,top_q2s3_weighted_14,q2s3_weighted,14,0.05,14,14,14,-3.6167816374943484e-05,-9.960425147004237e-06,1.1102230246251565e-16,-2.5068412855322464e-05,-1.9830713291368873e-05,-1.0131445827843422e-05,-4.047788922234563e-05,-6.6527632299751005e-06,1.1102230246251565e-16,-4.2957147046940314e-05,-3.397798919446693e-06,1.1102230246251565e-16,-4.2957147046940314e-05,-2.5068412855322464e-05,3,1,55,-0.0002729709859264962,-4.085371188289333e-05,-2.1597012830776308e-05,0.0,9.786680860114638e-05,4.893340430057319e-05,3.1965578875663634e-05,0.00119839671197555,0.2222222222222222,0.9166666666666666,True,0.0073864903819002145,0.005664975742043647,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000855694522788987,0.0026904479407775087,0.36294395924662354,0.0035321925860674662,1.5600325288974166e-05,0.0015573350202609344,0.0013155806066907447,0.0019622857142857653,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.001220000000000218,0.0013480000000000176,0.00030547296220517696,0.002505155693390561,-0.9683466491175813,True,False,True,True,False,False,0.9878331402085747,1.0,1.0,0.9874551971326165,-3.267910431903768e-05,-1.3589031908052675e-05,-1.3589031908052675e-05,-2.6611069915208087e-05,3452,57,57,2790,-4.498904317970761e-06,-3.513199323307568e-06,-3.513199323307568e-06,-4.601713358668481e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
63,0,e143_top_q2s3_weighted_15_26d6dbcc,active_boundary_refine,top_q2s3_weighted_15,q2s3_weighted,15,0.05,15,15,15,-3.616749400947583e-05,-9.960102781536584e-06,1.1102230246251565e-16,-2.5144026536527697e-05,-1.9906326972574107e-05,-1.0434656519064944e-05,-4.043284006727266e-05,-6.607714074902127e-06,1.1102230246251565e-16,-4.292561542462714e-05,-3.3662672971335184e-06,1.1102230246251565e-16,-4.292561542462714e-05,-2.5144026536527697e-05,3,1,62,-0.00027474906873668493,-4.217081026081093e-05,-2.1481770329873084e-05,0.0,9.867350610756609e-05,4.9336753053783045e-05,3.2140643438687396e-05,0.00119839671197555,0.2222222222222222,0.9166666666666666,True,0.00737563323904307,0.005626975742043645,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000855694522788987,0.0026904479407775087,0.36294395924662354,0.0035308754876895686,1.5588208598226224e-05,0.0015573350202609344,0.0013155806066907447,0.0019514285714286217,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.001220000000000218,0.0013100000000000156,0.00030547296220517696,0.002505155693390561,-0.9683846491175813,True,False,True,True,False,False,0.9878331402085747,1.0,1.0,0.9874551971326165,-3.267795065504027e-05,-1.3588671114710575e-05,-1.3588671114710575e-05,-2.6610128776705876e-05,3452,57,57,2790,-4.498545604616404e-06,-3.5130856199137786e-06,-3.5130856199137786e-06,-4.60130031047802e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
80,0,e143_top_q2s3_weighted_17_be4f5ab3,active_boundary_refine,top_q2s3_weighted_17,q2s3_weighted,17,0.2,17,17,17,-3.616460908240082e-05,-9.957217854461575e-06,1.1102230246251565e-16,-2.529242280802091e-05,-2.005472324406732e-05,-1.0594231262262e-05,-4.036399881091057e-05,-6.5388728185400424e-06,1.1102230246251565e-16,-4.2837405628270986e-05,-3.278057500777365e-06,1.1102230246251565e-16,-4.2837405628270986e-05,-2.529242280802091e-05,3,1,79,-0.00026761285778388876,-4.297996616886568e-05,-2.271147613894242e-05,0.0,9.006556544374766e-05,4.503278272187383e-05,2.9536360523659046e-05,0.0011218535528297955,0.2222222222222222,0.9166666666666666,True,0.007383061810471643,0.00565297574204365,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008570684942966913,0.002697622435380147,0.36294395924662354,0.0035329234746388316,1.555752169977702e-05,0.0015573350202609344,0.0013155806066907447,0.0019588571428571944,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0012800000000002159,0.0013360000000000203,0.00030547296220517696,0.002505155693390561,-0.9682986491175812,True,False,True,True,False,False,0.9875434530706837,1.0,1.0,0.9870967741935484,-3.224113854292675e-05,-1.3585442287228896e-05,-1.3585442287228896e-05,-2.6271002812859974e-05,3452,57,57,2790,-4.483339373115511e-06,-3.512068060552794e-06,-3.512068060552794e-06,-4.587309629433601e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
140,0,e143_top_tension_15_df754e47,active_boundary_refine,top_tension_15,tension,15,0.1,15,15,15,-3.616281445961711e-05,-9.955423231677862e-06,1.1102230246251565e-16,-2.42929145951587e-05,-1.9055215031205108e-05,-1.0198869236921482e-05,-4.076847049783172e-05,-6.943344505461191e-06,1.1102230246251565e-16,-4.3427058285638864e-05,-3.867710158145243e-06,1.1102230246251565e-16,-4.3427058285638864e-05,-2.42929145951587e-05,3,1,140,-0.0002668041525690612,-3.552378241178378e-05,-2.0361641380750584e-05,0.0,0.00010651440875124318,5.325720437562159e-05,3.3899493861344996e-05,0.0011999080395431335,0.19444444444444445,0.8888888888888888,True,0.007384204667614501,0.005656975742043651,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008409638948004513,0.0026347678652902207,0.36294395924662354,0.0035312368012529773,1.5340665780999598e-05,0.0015573350202609344,0.0013155806066907447,0.001960000000000052,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00016000000000023553,0.0013400000000000222,0.00030547296220517696,0.002505155693390561,-0.9694146491175812,True,False,True,True,False,False,0.9950753186558516,1.0,1.0,0.9953405017921146,-3.537953800234226e-05,-1.358343373477241e-05,-1.358343373477241e-05,-2.8961629549606584e-05,3452,57,57,2790,-6.3762042998898865e-06,-3.511435068742075e-06,-3.511435068742075e-06,-6.8094257199139725e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
123,0,e143_top_q2s3_weighted_23_2c263fcb,active_boundary_refine,top_q2s3_weighted_23,q2s3_weighted,23,0.3,23,23,23,-3.616240196646636e-05,-9.955010738527115e-06,1.1102230246251565e-16,-2.52212549094466e-05,-1.998355534549301e-05,-1.0695573509300615e-05,-4.0426993128228617e-05,-6.601867135858086e-06,1.1102230246251565e-16,-4.283895786172387e-05,-3.279609734230249e-06,1.1102230246251565e-16,-4.283895786172387e-05,-2.52212549094466e-05,3,1,123,-0.0002649213488730651,-4.674286962103036e-05,-2.34867112548498e-05,0.0,8.463891963286785e-05,4.2319459816433924e-05,2.7282066449736597e-05,0.0009958766768926194,0.19444444444444445,0.8888888888888888,True,0.007354490381900218,0.005552975742043661,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008562925842749548,0.0026923277773101485,0.36294395924662354,0.0035223034283294124,1.5384650706810636e-05,0.0015573350202609344,0.0013155806066907447,0.001930285714285769,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0010400000000002378,0.001236000000000031,0.00030547296220517696,0.002505155693390561,-0.9686386491175812,True,False,True,True,False,False,0.9881228273464658,1.0,1.0,0.9874551971326165,-3.214852610494797e-05,-1.3582972069993187e-05,-1.3582972069993187e-05,-2.6223800538527642e-05,3452,57,57,2790,-4.522401771566286e-06,-3.511289575890445e-06,-3.511289575890445e-06,-4.715597048555128e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
116,0,e143_top_q2s3_weighted_22_cef438f9,active_boundary_refine,top_q2s3_weighted_22,q2s3_weighted,22,0.3,22,22,22,-3.6160565730969374e-05,-9.953174503030127e-06,1.1102230246251565e-16,-2.5300396651051216e-05,-2.0062697087097625e-05,-1.0695573509300615e-05,-4.0389978816279815e-05,-6.564852823909284e-06,1.1102230246251565e-16,-4.2791321725244025e-05,-3.231973597750404e-06,1.1102230246251565e-16,-4.2791321725244025e-05,-2.5300396651051216e-05,3,1,116,-0.0002678904347140576,-4.301626654035218e-05,-2.333731852141585e-05,0.0,8.56846687669055e-05,4.284233438345275e-05,2.761216402994326e-05,0.0009958766768926194,0.19444444444444445,0.8888888888888888,True,0.007362490381900217,0.00558097574204366,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008562925842749548,0.0026923277773101485,0.36294395924662354,0.003526030031410081,1.541051849880521e-05,0.0015573350202609344,0.0013155806066907447,0.0019382857142857689,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0010400000000002378,0.0012640000000000303,0.00030547296220517696,0.002505155693390561,-0.9686106491175812,True,False,True,True,False,False,0.9881228273464658,1.0,1.0,0.9874551971326165,-3.214195468525135e-05,-1.3580916944341357e-05,-1.3580916944341357e-05,-2.6218439691604674e-05,3452,57,57,2790,-4.520831418855686e-06,-3.510641906618277e-06,-3.510641906618277e-06,-4.714709709894451e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
163,0,e143_top_tension_18_019d4e7e,active_boundary_refine,top_tension_18,tension,18,0.2,18,18,18,-3.6153327458099405e-05,-9.945936230160157e-06,1.1102230246251565e-16,-2.4614792341393077e-05,-1.9377092777439486e-05,-1.0594231262262e-05,-4.060919888082548e-05,-6.784072888454951e-06,1.1102230246251565e-16,-4.3235991151968634e-05,-3.6766430244750126e-06,1.1102230246251565e-16,-4.3235991151968634e-05,-2.4614792341393077e-05,3,1,163,-0.0002698208601597363,-3.852028538908758e-05,-2.111943660731974e-05,0.0,0.0001012098421652452,5.06049210826226e-05,3.270770930982693e-05,0.001202998280242605,0.2222222222222222,0.9166666666666666,True,0.007373918953328787,0.005620975742043649,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008435624061395918,0.0026459820133579396,0.36294395924662354,0.0035282402982756583,1.533428596576047e-05,0.0015573350202609344,0.0013155806066907447,0.001949714285714337,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00032000000000021014,0.0013040000000000198,0.00030547296220517696,0.002505155693390561,-0.9692906491175812,True,False,True,True,False,False,0.9947856315179606,1.0,1.0,0.9949820788530466,-3.4744227134643984e-05,-1.357281582644312e-05,-1.357281582644312e-05,-2.843912359174084e-05,3452,57,57,2790,-6.279057562614126e-06,-3.5080888534128786e-06,-3.5080888534128786e-06,-6.578132695258889e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
102,0,e143_top_q2s3_weighted_20_35ede816,active_boundary_refine,top_q2s3_weighted_20,q2s3_weighted,20,0.25,20,20,20,-3.615259835410001e-05,-9.94520712616076e-06,1.1102230246251565e-16,-2.5034292379655376e-05,-1.9796592815701786e-05,-1.0645406320231032e-05,-4.045226529780788e-05,-6.627139305437346e-06,1.1102230246251565e-16,-4.297123738472575e-05,-3.4118892572321258e-06,1.1102230246251565e-16,-4.297123738472575e-05,-2.5034292379655376e-05,3,1,101,-0.0002696074568001139,-4.407649454063467e-05,-2.155596362801715e-05,0.0,9.815415302032171e-05,4.9077076510160855e-05,3.1468860331878015e-05,0.0011284187899878427,0.19444444444444445,0.8888888888888888,True,0.007367061810471644,0.005596975742043649,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008575266665453258,0.0027000148826081104,0.36294395924662354,0.0035278269462669584,1.551532134709813e-05,0.0015573350202609344,0.0013155806066907447,0.0019428571428571938,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.001300000000000218,0.0012800000000000188,0.00030547296220517696,0.002505155693390561,-0.9683346491175813,True,False,True,True,False,False,0.9872537659327926,1.0,1.0,0.9867383512544803,-3.205593622301123e-05,-1.3571999808925501e-05,-1.3571999808925501e-05,-2.6125659530137296e-05,3452,57,57,2790,-4.395628013294809e-06,-3.507831686912504e-06,-3.507831686912504e-06,-4.5447175391991816e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
46,0,e143_s3_non_e101_1d76eac5,active_boundary_refine,s3_non_e101,full,43,0.67,43,43,43,-3.6150174203219976e-05,-9.942782975280728e-06,1.1102230246251565e-16,-2.5862797796705195e-05,-2.0625098232751604e-05,-1.0888537487874217e-05,-4.0146456367073924e-05,-6.321330374703393e-06,1.1102230246251565e-16,-4.244126844554774e-05,-2.881920318054121e-06,1.1102230246251565e-16,-4.244126844554774e-05,-2.5862797796705195e-05,3,1,45,-0.0002671147058222412,-5.299826630300597e-05,-2.7028010534863034e-05,0.0,5.9849824672941754e-05,2.9924912336470877e-05,2.035387950392131e-05,0.0008192748071268891,0.19444444444444445,0.8888888888888888,True,0.0073763189533287915,0.005629375742043664,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.003535705174504552,1.5462901324786564e-05,0.0015573350202609344,0.0013155806066907447,0.0019521142857143413,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0013124000000000352,0.00030547296220517696,0.002505155693390561,-0.9680022491175813,True,False,True,True,False,False,0.9817497103128621,1.0,1.0,0.9799283154121864,-2.9910604153855873e-05,-1.3569286684892316e-05,-1.3569286684892316e-05,-2.4461794013930094e-05,3452,57,57,2790,-3.4278966703680293e-06,-3.5069766505957164e-06,-3.5069766505957164e-06,-3.707724180898246e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
179,0,e143_top_tension_20_f9594fd4,active_boundary_refine,top_tension_20,tension,20,0.3,20,20,20,-3.6149579094590933e-05,-9.942187866651686e-06,1.1102230246251565e-16,-2.4790626689918938e-05,-1.9552927125965347e-05,-1.0695573509300615e-05,-4.0507545261858624e-05,-6.6824192694880935e-06,1.1102230246251565e-16,-4.3150565331884216e-05,-3.5912172043905954e-06,1.1102230246251565e-16,-4.3150565331884216e-05,-2.4790626689918938e-05,3,1,179,-0.00026406866333014147,-3.95927321819034e-05,-2.2235158041394865e-05,0.0,9.339979212694138e-05,4.669989606347069e-05,3.035949865400562e-05,0.0011350179167537646,0.2222222222222222,0.9166666666666666,True,0.007378490381900219,0.005636975742043661,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008461625742479115,0.002657203472127859,0.36294395924662354,0.0035294535657685766,1.5334965364652182e-05,0.0015573350202609344,0.0013155806066907447,0.001954285714285769,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00048000000000024244,0.0013200000000000312,0.00030547296220517696,0.002505155693390561,-0.9691146491175813,True,False,True,True,False,False,0.9947856315179606,1.0,1.0,0.9949820788530466,-3.412913455620854e-05,-1.3568620635787408e-05,-1.3568620635787408e-05,-2.7933103018395774e-05,3452,57,57,2790,-6.110011369360016e-06,-3.5067667463795837e-06,-3.5067667463795837e-06,-6.367249496776548e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
130,0,e143_top_q2s3_weighted_24_d58efe79,active_boundary_refine,top_q2s3_weighted_24,q2s3_weighted,24,0.3,24,24,24,-3.614829267684083e-05,-9.940901448901585e-06,1.1102230246251565e-16,-2.5187812936589005e-05,-1.9950113372635414e-05,-1.0565790574901257e-05,-4.041085670281053e-05,-6.5857307104399965e-06,1.1102230246251565e-16,-4.2846208391122964e-05,-3.286860263629343e-06,1.1102230246251565e-16,-4.2846208391122964e-05,-2.5187812936589005e-05,3,1,130,-0.0002606149996697171,-4.2960388729751386e-05,-2.4555754273208885e-05,0.0,7.715561850443753e-05,3.8577809252218764e-05,2.4919913315767358e-05,0.0009108391640697266,0.19444444444444445,0.8888888888888888,True,0.007346490381900219,0.005524975742043661,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008562925842749548,0.0026923277773101485,0.36294395924662354,0.00351808590922079,1.535871967822997e-05,0.0015573350202609344,0.0013155806066907447,0.0019222857142857691,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0010400000000002378,0.001208000000000031,0.00030547296220517696,0.002505155693390561,-0.9686666491175813,True,False,True,True,False,False,0.9878331402085747,1.0,1.0,0.9870967741935484,-3.209803254684896e-05,-1.3567180869416731e-05,-1.3567180869416731e-05,-2.6182608794876898e-05,3452,57,57,2790,-4.5121605225972755e-06,-3.50631300651382e-06,-3.50631300651382e-06,-4.708778904488112e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
156,0,e143_top_tension_17_6a9d8669,active_boundary_refine,top_tension_17,tension,17,0.2,17,17,17,-3.6146756438482086e-05,-9.939365210542839e-06,1.1102230246251565e-16,-2.454933393714054e-05,-1.9311634373186948e-05,-1.0331598588875224e-05,-4.062935405935164e-05,-6.804228066981111e-06,1.1102230246251565e-16,-4.32615813190651e-05,-3.70223319157148e-06,1.1102230246251565e-16,-4.32615813190651e-05,-2.454933393714054e-05,3,1,156,-0.00026832155698138795,-3.7409690442080645e-05,-2.121502345306392e-05,0.0,0.00010054073424545229,5.0270367122726145e-05,3.256250359805528e-05,0.001202998280242605,0.2222222222222222,0.9166666666666666,True,0.007383061810471644,0.005652975742043649,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008435624061395918,0.0026459820133579396,0.36294395924662354,0.0035293508932226518,1.5345948965680433e-05,0.0015573350202609344,0.0013155806066907447,0.001958857142857194,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00032000000000021014,0.00133600000000002,0.00030547296220517696,0.002505155693390561,-0.9692586491175813,True,False,True,True,False,False,0.9947856315179606,1.0,1.0,0.9949820788530466,-3.472071112713242e-05,-1.356546150234014e-05,-1.356546150234014e-05,-2.8419939652450887e-05,3452,57,57,2790,-6.276723085115992e-06,-3.5057711509722406e-06,-3.5057711509722406e-06,-6.572645375015293e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
23,0,e143_q2s3_26195217,active_boundary_refine,q2s3,full,47,0.7,47,47,47,-3.614290421805055e-05,-9.935512990111306e-06,1.1102230246251565e-16,-2.5510237160797367e-05,-2.0272537596843776e-05,-1.0933555221193103e-05,-4.0247556465589085e-05,-6.4224304732185544e-06,1.1102230246251565e-16,-4.2670919027543164e-05,-3.111570900049543e-06,1.1102230246251565e-16,-4.2670919027543164e-05,-2.5510237160797367e-05,3,1,22,-0.0002653583776532187,-5.019886977575272e-05,-2.618616799685003e-05,0.0,6.574272243886625e-05,3.2871361219433126e-05,2.1951919451164945e-05,0.0008564784429752993,0.19444444444444445,0.8888888888888888,True,0.007377347524757363,0.005632975742043667,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008565798079217916,0.0027021623980837545,0.36294395924662354,0.0035337045710318836,1.534564963557452e-05,0.0015573350202609344,0.0013155806066907447,0.0019531428571429137,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0011200000000002285,0.0013160000000000372,0.00030547296220517696,0.002505155693390561,-0.9684786491175812,True,False,True,True,False,False,0.9898609501738123,1.0,1.0,0.9896057347670251,-3.169534934232044e-05,-1.3561150074400568e-05,-1.3561150074400568e-05,-2.5930624874034946e-05,3452,57,57,2790,-4.803734536115283e-06,-3.504412411961249e-06,-3.504412411961249e-06,-5.008820027047403e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
