scenario,candidate,role,pressure_min_delta_vs_e95,pressure_max_delta_vs_e95,pressure_range_width,moved_cells,moved_rows,differing_moved_cells,differing_moved_rows,differing_coeff_abs_sum,differing_range_share,min_support_rate,max_support_rate,min_support_coeff_weighted,max_support_coeff_weighted,support_gap_coeff_weighted,top_diff_target_share,diff_between_train_runs_rate,diff_edge_like_rate,diff_e72_active_rate,diff_e101_active_rate,diff_flank_conflict_rate,global_ce_min_minus_max_diff_cells,global_prefers_min,global_diff_prior_confidence_mean,global_min_prob_coeff_weighted,global_max_prob_coeff_weighted,subject_ce_min_minus_max_diff_cells,subject_prefers_min,subject_diff_prior_confidence_mean,subject_min_prob_coeff_weighted,subject_max_prob_coeff_weighted,nearest_hard085_ce_min_minus_max_diff_cells,nearest_hard085_prefers_min,nearest_hard085_diff_prior_confidence_mean,nearest_hard085_min_prob_coeff_weighted,nearest_hard085_max_prob_coeff_weighted,focus_mean_ce_min_minus_max_diff_cells,focus_mean_prefers_min,focus_mean_diff_prior_confidence_mean,focus_mean_min_prob_coeff_weighted,focus_mean_max_prob_coeff_weighted,flank_mean_ce_min_minus_max_diff_cells,flank_mean_prefers_min,flank_mean_diff_prior_confidence_mean,flank_mean_min_prob_coeff_weighted,flank_mean_max_prob_coeff_weighted,visible_mean_ce_min_minus_max_diff_cells,visible_mean_prefers_min,visible_mean_diff_prior_confidence_mean,visible_mean_min_prob_coeff_weighted,visible_mean_max_prob_coeff_weighted
global_t010,e176,visible_body_q2_underopen,-0.0004212161507719,0.0002541226271206,0.0006753387778924999,904,193,605,192,0.0006753387778925914,0.8206671647949073,0.6758849557522124,0.00663716814159292,0.8237215670169844,0.0030544012248078095,0.8206671657921766,"Q2,S1,S3,S4",0.8264462809917356,0.6132231404958678,0.2727272727272727,0.011570247933884297,0.3090909090909091,-0.11286889475474027,True,0.6038222203888454,0.47617423774720347,0.5238257622527964,106.58010477144626,False,0.6812035604882386,0.37378212018539814,0.626217879814602,88.46465382479346,False,0.85,0.43722231744132134,0.5627776825586787,56.627246300464606,False,0.6720403298701728,0.4290595584579743,0.5709404415420257,128.01575937001843,False,0.7256072001754003,0.37887341399814356,0.6211265860018564,90.39388350342301,False,0.7020924200664329,0.4003817616237853,0.5996182383762146
global_t010_subject_t010,e176,visible_body_q2_underopen,-0.0003823836098442,0.0002449342630972,0.0006273178729414,904,193,587,186,0.0006347006776662321,0.7712840172737653,0.6648230088495575,0.05752212389380531,0.7765325230188678,0.014220039728278917,0.7623124832905889,"Q2,S2,S4,S1",0.8228279386712095,0.6183986371379898,0.28620102214650767,0.010221465076660987,0.32367972742759793,-9.290210736431163,True,0.5999361374031249,0.4851763621338157,0.5148236378661843,98.25324655756089,False,0.6626574353980503,0.39350345433690376,0.6064965456630963,36.42662216315023,False,0.8499999999999999,0.4607076491274996,0.5392923508725005,38.031323210764924,False,0.6607905117786317,0.44646248853273973,0.5535375114672604,95.5869179652513,False,0.7080025807136926,0.4021486918905724,0.5978513081094277,67.80022062267136,False,0.6871790301266243,0.4211403190229298,0.5788596809770701
global_t010_subject_t020,e176,visible_body_q2_underopen,-0.0004160381145766,0.0002512274529125,0.0006672655674891,904,193,613,191,0.0006678317226744886,0.8115446415169991,0.6913716814159292,0.024336283185840708,0.8174292520665297,0.006572597557720916,0.8108566545088088,"Q2,S1,S4,Q3",0.831973898858075,0.6084828711256117,0.28548123980424145,0.011419249592169658,0.31158238172920066,-5.064532355100141,True,0.6019011247141824,0.4820418703183272,0.5179581296816728,94.73514840108925,False,0.6706863813849745,0.38629383377260534,0.6137061662273947,84.99545171401724,False,0.85,0.4468667238063072,0.5531332761936927,51.70182342468655,False,0.6667147388822325,0.43840080929907993,0.5615991907009201,115.06259321887421,False,0.716175345503595,0.39149766263518887,0.6085023373648111,83.666317411536,False,0.69440342400047,0.4115990112054279,0.5884009887945721
global_t010,e154,repaired_all_four_branch,-0.0010928573894589,0.0009235347181488,0.0020163921076077,294,139,292,139,0.0020163921076078177,0.9993780670379709,0.9965986394557823,0.003401360544217687,0.9996435558573569,0.0002654883240672997,0.9993780675332896,"Q3,Q1,S3,S2",0.4726027397260274,0.3219178082191781,0.3116438356164384,0.017123287671232876,0.136986301369863,23.36380105330909,False,0.5890889135230266,0.480798678153449,0.519201321846551,27.42015100454489,False,0.6638135503993542,0.4674382880507347,0.5325617119492653,31.222818996985893,False,0.85,0.4698804945813757,0.5301195054186243,26.112247535293108,False,0.6600487095984532,0.47270582026185315,0.5272941797381469,34.637479923050705,False,0.699750789815785,0.4648037885844758,0.5351962114155241,30.394457810718166,False,0.6819825430379974,0.46819037358906607,0.5318096264109339
global_t010_subject_t010,e154,repaired_all_four_branch,-0.0010319247417141,0.0008877336269804,0.0019196583686945,294,139,271,139,0.0019196583686946049,0.9514342288094367,0.9387755102040817,0.017006802721088437,0.9694436996274255,0.018009470346432417,0.9514342292809931,"Q3,Q1,S3,S4",0.4870848708487085,0.3210332103321033,0.30996309963099633,0.014760147601476014,0.14391143911439114,18.59040241570756,False,0.5872742339670701,0.4776926209058284,0.5223073790941716,11.69786258267851,False,0.6566107793949287,0.4666884264852911,0.5333115735147088,8.673005276940557,False,0.8499999999999999,0.4730527117489902,0.5269472882510096,12.69134826632208,False,0.6561138886590804,0.4724779197133699,0.52752208028663,14.432223710984942,False,0.6922157322893511,0.46548727984860194,0.5345127201513981,13.370327357520864,False,0.6759524960297761,0.4684832683620739,0.5315167316379261
global_t010_subject_t020,e154,repaired_all_four_branch,-0.0010666850178548,0.0008901562804609,0.0019568412983157002,294,139,285,138,0.0019568412983157904,0.9698630870614731,0.9795918367346939,0.01020408163265306,0.9866718257768008,0.01680873823463777,0.969863087542163,"Q3,Q1,S3,S2",0.47017543859649125,0.3192982456140351,0.312280701754386,0.014035087719298246,0.14035087719298245,22.353174430354613,False,0.5893169329540339,0.4794487891834338,0.5205512108165661,19.987050276162847,False,0.6652759994866585,0.46957167631879715,0.5304283236812026,22.549813720045393,False,0.8499999999999998,0.46790524167808933,0.5320947583219106,20.821677655604816,False,0.6601818404250779,0.47230856906010676,0.5276914309398931,25.82625337600939,False,0.7005678747676934,0.4656222015802176,0.5343777984197822,23.3163093117318,False,0.6824835872983572,0.46848778764302723,0.5315122123569725
global_t010,e144,active_boundary_branch,-0.0006459594832824,0.000741469088146,0.0013874285714283998,185,108,143,93,0.001478857142857137,0.7861482377351889,0.8,0.07027027027027027,0.8010328068043742,0.0634872417982982,0.7375455650060759,"Q3,Q1,S3,S2",0.48951048951048953,0.35664335664335667,0.23776223776223776,0.02097902097902098,0.15384615384615385,9.363705681342424,False,0.5897681607418853,0.4845457667868797,0.5154542332131203,19.321768217026886,False,0.6676218313935107,0.47175613737117533,0.5282438626288247,26.01901583082156,False,0.8500000000000001,0.46862442040185587,0.5313755795981441,17.11413721671201,False,0.6593292698481739,0.4749754415199703,0.5250245584800297,23.365038864381205,False,0.7001046928404422,0.46843160526515143,0.5315683947348486,20.255341891971597,False,0.6818440013444015,0.4712361065172166,0.5287638934827834
global_t010_subject_t010,e144,active_boundary_branch,-0.0009722451975681,0.0008266119452889,0.001798857142857,185,108,171,106,0.001798857142857135,0.9562575936593408,0.9405405405405406,0.016216216216216217,0.9744835965978127,0.018226002430133215,0.9562575941676795,"Q3,Q1,S3,S2",0.5087719298245614,0.34502923976608185,0.24561403508771928,0.017543859649122806,0.15204678362573099,10.464260210160546,False,0.5882422702244808,0.48205421431596807,0.5179457856840319,19.136267528201273,False,0.6602138867796281,0.4683078950408259,0.5316921049591741,26.01901583082156,False,0.85,0.4704256670902177,0.5295743329097823,17.21623457325468,False,0.6569759628605424,0.47359592548233725,0.5264040745176628,23.14417629210007,False,0.6953339432801616,0.4662413613626239,0.533758638637376,20.10534019513375,False,0.6781007913115713,0.46939331741392953,0.5306066825860704
global_t010_subject_t020,e144,active_boundary_branch,-0.0009922451975681,0.0008380405167175,0.0018302857142856,185,108,178,107,0.0018302857142857057,0.9729647625447483,0.972972972972973,0.010810810810810811,0.9851154313487243,0.012150668286755907,0.9729647630619683,"Q3,Q1,S3,S2",0.4943820224719101,0.33146067415730335,0.2303370786516854,0.016853932584269662,0.14606741573033707,14.043914251737817,False,0.5891934644604013,0.4812835189232319,0.518716481076768,30.3394087848622,False,0.670851755166245,0.46470635590988635,0.5352936440901137,31.222818996985893,False,0.85,0.47366531376834364,0.5263346862316562,23.729053861185633,False,0.6637535402916114,0.4732183962004873,0.5267816037995127,34.09717098507076,False,0.7057043609175124,0.46461176256946646,0.5353882374305334,28.964445919877676,False,0.6870164163525397,0.46830031983990394,0.531699680160096
