target,view_id,split,mode,rep,null_delta
Q2,family_story,subject,dateblock,8,-0.004952305212461372
Q2,family_story,subject,dateblock,9,0.0024608655143342206
Q2,family_jepa_story,subject,row,0,0.0006035602430211062
Q2,family_jepa_story,subject,row,1,0.002487091680392406
Q2,family_jepa_story,subject,row,2,-0.00346313505991247
Q2,family_jepa_story,subject,row,3,0.0023166000775055595
Q2,family_jepa_story,subject,row,4,0.0032346925099169255
Q2,family_jepa_story,subject,row,5,0.001254143468358171
Q2,family_jepa_story,subject,row,6,0.0014743949437744375
Q2,family_jepa_story,subject,row,7,-0.0010042439807297354
Q2,family_jepa_story,subject,row,8,-0.00014547726163705033
Q2,family_jepa_story,subject,row,9,0.007970675382260262
Q2,family_jepa_story,subject,subject,0,0.0015742036726641429
Q2,family_jepa_story,subject,subject,1,0.00957758891398397
Q2,family_jepa_story,subject,subject,2,-0.0002205675942067442
Q2,family_jepa_story,subject,subject,3,-0.00261762756852435
Q2,family_jepa_story,subject,subject,4,0.004167155069149664
Q2,family_jepa_story,subject,subject,5,0.0004663632324626299
Q2,family_jepa_story,subject,subject,6,0.0030328824202164872
Q2,family_jepa_story,subject,subject,7,0.004636406161061091
Q2,family_jepa_story,subject,subject,8,0.0025366621210852758
Q2,family_jepa_story,subject,subject,9,0.005362849533228964
Q2,family_jepa_story,subject,dateblock,0,-8.69711058142375e-05
Q2,family_jepa_story,subject,dateblock,1,0.0026643355586705164
Q2,family_jepa_story,subject,dateblock,2,-0.0016199170987427625
Q2,family_jepa_story,subject,dateblock,3,6.362352658095816e-05
Q2,family_jepa_story,subject,dateblock,4,0.0030639296786703074
Q2,family_jepa_story,subject,dateblock,5,-0.0014309277808565168
Q2,family_jepa_story,subject,dateblock,6,0.0007061108561674523
Q2,family_jepa_story,subject,dateblock,7,0.0010406188147903395
Q2,family_jepa_story,subject,dateblock,8,0.0023094881531580125
Q2,family_jepa_story,subject,dateblock,9,0.0017282912592279098
Q2,family,dateblock,row,0,0.0008407053978648493
Q2,family,dateblock,row,1,0.002969925072122237
Q2,family,dateblock,row,2,0.003190051119488002
Q2,family,dateblock,row,3,0.00023529454185566845
Q2,family,dateblock,row,4,0.0022060797005574173
Q2,family,dateblock,row,5,0.00036356359402167637
Q2,family,dateblock,row,6,-0.0025046589549337916
Q2,family,dateblock,row,7,0.005764878029098419
Q2,family,dateblock,row,8,0.0038145678046084264
Q2,family,dateblock,row,9,0.0026911512202106858
Q2,family,dateblock,subject,0,0.005135724364760175
Q2,family,dateblock,subject,1,0.00278737052125988
Q2,family,dateblock,subject,2,0.0008414067628793598
Q2,family,dateblock,subject,3,0.0010568460437171412
Q2,family,dateblock,subject,4,0.002169958593745358
Q2,family,dateblock,subject,5,0.0017986221779409117
Q2,family,dateblock,subject,6,0.0011169596629236889
Q2,family,dateblock,subject,7,0.003516382068264101
Q2,family,dateblock,subject,8,0.0010235311394466429
Q2,family,dateblock,subject,9,0.0038759416897381493
Q2,family,dateblock,dateblock,0,0.0016467983261732044
Q2,family,dateblock,dateblock,1,0.0073980439600216386
Q2,family,dateblock,dateblock,2,0.0031563762307343923
Q2,family,dateblock,dateblock,3,0.002363760319274877
Q2,family,dateblock,dateblock,4,-0.00233398975091037
Q2,family,dateblock,dateblock,5,0.0073131938098847105
Q2,family,dateblock,dateblock,6,-0.0016430444461836835
Q2,family,dateblock,dateblock,7,-0.0012944753008942156
Q2,family,dateblock,dateblock,8,0.005770729765752214
Q2,family,dateblock,dateblock,9,0.004974592694914404
Q2,jepa_resid,dateblock,row,0,0.0019843118172466756
Q2,jepa_resid,dateblock,row,1,0.0011571059172624798
Q2,jepa_resid,dateblock,row,2,-0.0034849546415950394
Q2,jepa_resid,dateblock,row,3,0.0014949375493763517
Q2,jepa_resid,dateblock,row,4,-0.0010178532774021143
Q2,jepa_resid,dateblock,row,5,0.0018514628339265649
Q2,jepa_resid,dateblock,row,6,0.005396795305393054
Q2,jepa_resid,dateblock,row,7,0.0003663051392768235
Q2,jepa_resid,dateblock,row,8,-0.000991003522885947
Q2,jepa_resid,dateblock,row,9,-0.00076189555294226
Q2,jepa_resid,dateblock,subject,0,0.002784549864648156
Q2,jepa_resid,dateblock,subject,1,0.0032066530969872
Q2,jepa_resid,dateblock,subject,2,0.0009368624878963727
Q2,jepa_resid,dateblock,subject,3,0.0025816528475797185
Q2,jepa_resid,dateblock,subject,4,0.004419487849234294
Q2,jepa_resid,dateblock,subject,5,0.0006899311654530171
Q2,jepa_resid,dateblock,subject,6,0.0007448032451434772
Q2,jepa_resid,dateblock,subject,7,0.0009486545906803867
Q2,jepa_resid,dateblock,subject,8,0.008277333479964954
Q2,jepa_resid,dateblock,subject,9,0.002888415465165939
Q2,jepa_resid,dateblock,dateblock,0,-0.002014369893141188
Q2,jepa_resid,dateblock,dateblock,1,-0.003021278662438842
Q2,jepa_resid,dateblock,dateblock,2,-0.007060281137205582
Q2,jepa_resid,dateblock,dateblock,3,-0.005499157457110493
Q2,jepa_resid,dateblock,dateblock,4,-0.0031793860003097585
Q2,jepa_resid,dateblock,dateblock,5,-0.0011545509012819144
Q2,jepa_resid,dateblock,dateblock,6,-0.00531404901080712
Q2,jepa_resid,dateblock,dateblock,7,-0.004072029729380255
Q2,jepa_resid,dateblock,dateblock,8,0.001542817961607823
Q2,jepa_resid,dateblock,dateblock,9,-0.00757784963553898
Q2,story_bundle,dateblock,row,0,0.0006124975669192789
Q2,story_bundle,dateblock,row,1,0.0006986758483417121
Q2,story_bundle,dateblock,row,2,0.004745796477113484
Q2,story_bundle,dateblock,row,3,0.0018394911152387339
Q2,story_bundle,dateblock,row,4,-0.0011833157409416595
Q2,story_bundle,dateblock,row,5,-0.0004441309965836915
Q2,story_bundle,dateblock,row,6,0.002417085929687257
Q2,story_bundle,dateblock,row,7,0.005500684660107669
Q2,story_bundle,dateblock,row,8,0.00046038964613248634
Q2,story_bundle,dateblock,row,9,0.003643164959805656
Q2,story_bundle,dateblock,subject,0,0.000968288284796448
Q2,story_bundle,dateblock,subject,1,-0.00020331588821309587
Q2,story_bundle,dateblock,subject,2,0.0005058159897106673
Q2,story_bundle,dateblock,subject,3,0.0005156282967931913
Q2,story_bundle,dateblock,subject,4,-0.0006787546808749712
Q2,story_bundle,dateblock,subject,5,-0.0048021756775091795
Q2,story_bundle,dateblock,subject,6,0.004343264392086432
Q2,story_bundle,dateblock,subject,7,-0.004046904557571285
Q2,story_bundle,dateblock,subject,8,-0.0008928921806125034
Q2,story_bundle,dateblock,subject,9,0.003917215559374521
Q2,story_bundle,dateblock,dateblock,0,0.002435212998525338
Q2,story_bundle,dateblock,dateblock,1,0.01257779412597737
Q2,story_bundle,dateblock,dateblock,2,0.006989835439632719
Q2,story_bundle,dateblock,dateblock,3,0.01594537159609888
Q2,story_bundle,dateblock,dateblock,4,0.011985443532424367
Q2,story_bundle,dateblock,dateblock,5,0.013308703223202212
Q2,story_bundle,dateblock,dateblock,6,-0.005181666172913824
Q2,story_bundle,dateblock,dateblock,7,0.0022650391065792697
Q2,story_bundle,dateblock,dateblock,8,0.006500090545859205
Q2,story_bundle,dateblock,dateblock,9,0.004408285506226739
Q2,raw_day,dateblock,row,0,0.005985677933314615
Q2,raw_day,dateblock,row,1,0.00028558729035355057
Q2,raw_day,dateblock,row,2,0.0005697311357348855
Q2,raw_day,dateblock,row,3,-0.002789331778005444
Q2,raw_day,dateblock,row,4,-0.0031100923093149158
Q2,raw_day,dateblock,row,5,0.003444720204359819
Q2,raw_day,dateblock,row,6,0.0008397708432953399
Q2,raw_day,dateblock,row,7,0.00333006272000147
Q2,raw_day,dateblock,row,8,0.003980252394569006
Q2,raw_day,dateblock,row,9,0.002971589737607805
Q2,raw_day,dateblock,subject,0,0.0065239889213478675
Q2,raw_day,dateblock,subject,1,-0.002147407901293419
Q2,raw_day,dateblock,subject,2,0.0016022614152140235
Q2,raw_day,dateblock,subject,3,0.000992136822144718
Q2,raw_day,dateblock,subject,4,-0.00017537961867930552
Q2,raw_day,dateblock,subject,5,0.00206629158488969
Q2,raw_day,dateblock,subject,6,-0.01453002696903094
Q2,raw_day,dateblock,subject,7,0.005257098693512319
Q2,raw_day,dateblock,subject,8,0.005044899015071547
Q2,raw_day,dateblock,subject,9,0.0015717219163490226
Q2,raw_day,dateblock,dateblock,0,-0.009900470588558363
Q2,raw_day,dateblock,dateblock,1,-0.00284489953733702
Q2,raw_day,dateblock,dateblock,2,-2.5252368437089778e-05
Q2,raw_day,dateblock,dateblock,3,-0.0010766993716484485
Q2,raw_day,dateblock,dateblock,4,-0.0007912039507802504
Q2,raw_day,dateblock,dateblock,5,-0.009813664408062528
Q2,raw_day,dateblock,dateblock,6,0.012560724393140044
Q2,raw_day,dateblock,dateblock,7,-0.0042480845177157445
Q2,raw_day,dateblock,dateblock,8,-0.0015012537639602641
Q2,raw_day,dateblock,dateblock,9,-0.002829398049478349
Q2,family_story,dateblock,row,0,0.001238658542323634
Q2,family_story,dateblock,row,1,0.0012098946785988884
Q2,family_story,dateblock,row,2,0.0003934787312498411
Q2,family_story,dateblock,row,3,0.006366548802603567
Q2,family_story,dateblock,row,4,0.006042697200178804
Q2,family_story,dateblock,row,5,-0.00013587212866261744
Q2,family_story,dateblock,row,6,0.001961982635732218
Q2,family_story,dateblock,row,7,0.0012371938277359051
Q2,family_story,dateblock,row,8,0.005306680765905125
Q2,family_story,dateblock,row,9,0.005117455651779568
Q2,family_story,dateblock,subject,0,0.0008325210992102816
Q2,family_story,dateblock,subject,1,0.00064200732651154
Q2,family_story,dateblock,subject,2,0.001179774929475963
Q2,family_story,dateblock,subject,3,0.0024153016801128357
Q2,family_story,dateblock,subject,4,0.001927427533704562
Q2,family_story,dateblock,subject,5,0.0011003607500142953
Q2,family_story,dateblock,subject,6,0.00032782488905247487
Q2,family_story,dateblock,subject,7,-0.002571951326691857
Q2,family_story,dateblock,subject,8,0.0006110714891686131
Q2,family_story,dateblock,subject,9,-0.0011567108821515237
Q2,family_story,dateblock,dateblock,0,0.007533236986690284
Q2,family_story,dateblock,dateblock,1,0.009978441283828965
Q2,family_story,dateblock,dateblock,2,0.009436016504941858
Q2,family_story,dateblock,dateblock,3,0.002056156042414381
Q2,family_story,dateblock,dateblock,4,0.006695938001835877
Q2,family_story,dateblock,dateblock,5,0.01586713738755785
Q2,family_story,dateblock,dateblock,6,0.007237316874744715
Q2,family_story,dateblock,dateblock,7,0.006058669207004153
Q2,family_story,dateblock,dateblock,8,0.008881918588209303
Q2,family_story,dateblock,dateblock,9,0.010825995638459207
Q2,family_jepa_story,dateblock,row,0,0.000470616913586408
Q2,family_jepa_story,dateblock,row,1,0.0008022290243557828
Q2,family_jepa_story,dateblock,row,2,0.0023062269863197704
Q2,family_jepa_story,dateblock,row,3,0.002559102839999494
Q2,family_jepa_story,dateblock,row,4,0.002231601021510321
Q2,family_jepa_story,dateblock,row,5,-0.0006332682618171992
Q2,family_jepa_story,dateblock,row,6,0.0013582183751467136
Q2,family_jepa_story,dateblock,row,7,-0.00016917799522619958
Q2,family_jepa_story,dateblock,row,8,-0.003148096051343474
Q2,family_jepa_story,dateblock,row,9,0.0002112944134098349
Q2,family_jepa_story,dateblock,subject,0,-0.00033098719741098126
Q2,family_jepa_story,dateblock,subject,1,0.003990482854713262
Q2,family_jepa_story,dateblock,subject,2,-0.0005694354045487904
Q2,family_jepa_story,dateblock,subject,3,-0.0055452431724962725
Q2,family_jepa_story,dateblock,subject,4,0.0016882785627478913
Q2,family_jepa_story,dateblock,subject,5,0.0005441675306455673
Q2,family_jepa_story,dateblock,subject,6,0.003364212500028163
Q2,family_jepa_story,dateblock,subject,7,0.003961241368921065
Q2,family_jepa_story,dateblock,subject,8,0.003316949283631465
Q2,family_jepa_story,dateblock,subject,9,0.00791548965857125
Q2,family_jepa_story,dateblock,dateblock,0,0.0037518219159710098
Q2,family_jepa_story,dateblock,dateblock,1,0.0023383034975035244
Q2,family_jepa_story,dateblock,dateblock,2,0.0003534727808226501
Q2,family_jepa_story,dateblock,dateblock,3,0.010823663711567066
Q2,family_jepa_story,dateblock,dateblock,4,0.0022731423286468377
Q2,family_jepa_story,dateblock,dateblock,5,0.0029984215170908435
Q2,family_jepa_story,dateblock,dateblock,6,0.006922113595474677
Q2,family_jepa_story,dateblock,dateblock,7,0.004011240952552897
Q2,family_jepa_story,dateblock,dateblock,8,0.0072425496195129835
Q2,family_jepa_story,dateblock,dateblock,9,0.0033876923484760235
