prior,outcome,world_rate,group_kind,group,segments,unique_cells,direction,conditional_support_rate,unconditional_support_rate,support_rate_lift,conditional_delta_per_all,unconditional_delta_per_all,delta_shift_per_all,conditional_flip_share_group
subject,branch_loss,0.03384,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.5474177123113293,0.5467284615384614,0.0006892507728678554,-9.434329902425022e-07,-9.56710263760247e-07,1.3277273517744738e-08,0.5474428138623626
subject,branch_loss,0.03384,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.3582404593042891,0.3724176190476191,-0.014177159743330003,-2.8531147740445264e-07,-3.6878298158036157e-06,3.402518338399163e-06,0.3582404593042911
subject,hard_fail,0.302285,target,Q1,108,70,blame_or_neutral,0.4834697326964558,0.5027800462962962,-0.019310313599840423,1.3641124274131224e-05,-6.943924860452154e-06,2.058504913458338e-05,0.4522068012280061
subject,hard_fail,0.302285,target,Q3,151,95,blame_or_neutral,0.4758254649163923,0.4948298013245033,-0.019004336408111,2.1058120303413496e-05,-9.334368470913712e-06,3.0392488774327208e-05,0.437569297693831
subject,hard_fail,0.302285,target,S2,62,39,blame_or_neutral,0.47096256630278943,0.47470298387096777,-0.0037404175681783336,7.872760646712312e-06,9.653040566156716e-08,7.776230241050746e-06,0.5427446198244522
subject,hard_fail,0.302285,target,S3,103,56,blame_or_neutral,0.4595115424250021,0.47084645631067956,-0.011334913885677478,1.1206912322299327e-05,2.2128771895267564e-06,8.99403513277257e-06,0.3747770475826987
subject,hard_fail,0.302285,target,S4,55,34,blame_or_neutral,0.4353600680874611,0.4474590909090909,-0.012099022821629835,3.5510681586279446e-06,-5.045434416472242e-06,8.596502575100187e-06,0.346908028788116
subject,hard_fail,0.302285,component,e154_adjustment_on_e144_body,185,185,blame_or_neutral,0.4905989470291371,0.48962172972972967,0.000977217299407418,1.149248839738849e-06,6.527851502503482e-07,4.964636894885009e-07,0.4539917935578983
subject,hard_fail,0.302285,component,e154_extra_body,109,109,blame_or_neutral,0.5010315163723159,0.506589495412844,-0.005557979040528127,1.9511081698660176e-06,6.786369385884643e-08,1.8832444760071712e-06,0.48071707067425545
subject,hard_fail,0.302285,component,inherited_e144_body,185,185,blame_or_neutral,0.42792058148096324,0.46356913513513515,-0.03564855365417191,5.4229628695579434e-05,-1.973496899675898e-05,7.396459769233841e-05,0.4288180601574755
subject,hard_fail,0.302285,target_component,Q1:e154_adjustment_on_e144_body,38,38,blame_or_neutral,0.4901064958739704,0.494332105263158,-0.00422560938918759,1.7050737142599966e-07,4.5077229667738655e-08,1.25430141758261e-07,0.48992334193383746
subject,hard_fail,0.302285,target_component,Q1:e154_extra_body,32,32,blame_or_neutral,0.5219489678614553,0.52693453125,-0.004985563388544723,6.668478192653079e-07,3.8325949569985316e-07,2.8358832356545476e-07,0.5221133619952695
subject,hard_fail,0.302285,target_component,Q1:inherited_e144_body,38,38,blame_or_neutral,0.4444294030642048,0.4908873684210525,-0.04645796535684771,1.2803769083439916e-05,-7.372261585819747e-06,2.0176030669259665e-05,0.4444294030642037
subject,hard_fail,0.302285,target_component,Q3:e154_adjustment_on_e144_body,56,56,blame_or_neutral,0.5148408313819267,0.5162997321428572,-0.0014589007609304705,4.2486117497997273e-07,-9.118936244398816e-08,5.160505374239609e-07,0.5171185847191049
subject,hard_fail,0.302285,target_component,Q3:e154_extra_body,39,39,blame_or_neutral,0.47984475509824104,0.4874217948717948,-0.007577039773553784,1.9338571618389473e-06,5.425823974392428e-07,1.3912747643997045e-06,0.4251875154068286
subject,hard_fail,0.302285,target_component,Q3:inherited_e144_body,56,56,blame_or_neutral,0.4340109499313562,0.47851901785714285,-0.044508067925786654,1.8699401966594574e-05,-9.785761505908971e-06,2.8485163472503545e-05,0.4340109499313564
subject,hard_fail,0.302285,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.4438454640056785,0.4211578260869565,0.02268763791872197,-2.2817411178431365e-07,-1.7664017331007483e-08,-2.1051009445330617e-07,0.4378561936911419
subject,hard_fail,0.302285,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.3963881353689399,0.4002696875,-0.0038815521310601175,4.81732170608392e-07,3.9918300379791805e-07,8.254916681047395e-08,0.48134166868399014
subject,hard_fail,0.302285,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.549957533597361,0.5800278260869566,-0.030070292489595585,7.6192025878882335e-06,-2.8498858080534336e-07,7.904191168693577e-06,0.5499575335973605
subject,hard_fail,0.302285,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.49548140246681394,0.500297340425532,-0.004815937958718042,1.195919551903219e-06,1.1174556372659844e-06,7.846391463723447e-08,0.38571666115034353
subject,hard_fail,0.302285,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.6434306844350346,0.6483461111111112,-0.004915426676076584,-2.2862918561880128e-07,-3.0045093931792094e-07,7.182175369911966e-08,0.6425563829731499
subject,hard_fail,0.302285,target_component,S3:inherited_e144_body,47,47,blame_or_neutral,0.38832312327488605,0.4074062765957447,-0.019083153320858637,1.0239621956014908e-05,1.3958724915786937e-06,8.843749464436214e-06,0.3635087188669894
subject,hard_fail,0.302285,target_component,S4:e154_adjustment_on_e144_body,21,21,blame_or_neutral,0.4671238196057489,0.46104809523809526,0.006075724367653634,-4.138651467860286e-07,-4.0089433690837903e-07,-1.2970809877649548e-08,0.3907473298493424
subject,hard_fail,0.302285,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.5433105029512394,0.5467284615384614,-0.0034179585872220475,-9.026997962278281e-07,-9.56710263760247e-07,5.4010467532418856e-08,0.5435341789856374
subject,hard_fail,0.302285,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.33676985689159633,0.3724176190476191,-0.03564776215602278,4.867633101641802e-06,-3.6878298158036157e-06,8.555462917445418e-06,0.3367698568915982
prev_beta,breakthrough_win,0.51459,target,Q1,108,70,credit,0.5224562092942745,0.5097459722222223,0.01271023707205221,-2.7149560928829614e-05,-1.3408242742975703e-05,-1.374131818585391e-05,0.5350651751081815
prev_beta,breakthrough_win,0.51459,target,Q3,151,95,credit,0.5149234090947992,0.5024496357615894,0.012473773333209759,-3.110796710401379e-05,-1.1062513110292089e-05,-2.0045453993721704e-05,0.5069212268321908
prev_beta,breakthrough_win,0.51459,target,S2,62,39,credit,0.48420305172486205,0.4818552419354839,0.0023478097893781524,-7.532580146509577e-06,-2.3439511316163255e-06,-5.1886290148932515e-06,0.5963680549140373
prev_beta,breakthrough_win,0.51459,target,S3,103,56,credit,0.47539760657792035,0.46807441747572814,0.007323189102192207,2.381763559972769e-06,8.16010255678915e-06,-5.778338996816381e-06,0.39978175613690764
prev_beta,breakthrough_win,0.51459,target,S4,55,34,credit,0.44522947660008233,0.43717200000000006,0.00805747660008227,-9.800043552496385e-06,-3.993372955523517e-06,-5.806670596972868e-06,0.3984205572282781
prev_beta,breakthrough_win,0.51459,component,e154_adjustment_on_e144_body,185,185,credit,0.49257729717124576,0.49342686486486487,-0.0008495676936191021,-2.3189748767822968e-07,6.734439141991983e-08,-2.9924187909814953e-07,0.4658489331850909
prev_beta,breakthrough_win,0.51459,component,e154_extra_body,109,109,credit,0.515465505539192,0.5118633027522936,0.0036022027868983786,-1.955130123559031e-06,-7.125356354220685e-07,-1.2425944881369624e-06,0.5074224708319898
prev_beta,breakthrough_win,0.51459,component,inherited_e144_body,185,185,credit,0.48832610375197677,0.46473805405405405,0.02358804969792272,-7.102136056063934e-05,-2.2002786139616336e-05,-4.9018574421023006e-05,0.49540045116549003
prev_beta,breakthrough_win,0.51459,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5025738426401806,0.5001167105263157,0.0024571321138648905,-4.706296811505079e-07,-3.936235822785238e-07,-7.700609887198411e-08,0.5203833601170512
prev_beta,breakthrough_win,0.51459,target_component,Q1:e154_extra_body,32,32,credit,0.5303834120367671,0.52725421875,0.0031291932867670846,1.3876346132048123e-07,3.2649956797962334e-07,-1.877361066591421e-07,0.5364014105833924
prev_beta,breakthrough_win,0.51459,target_component,Q1:inherited_e144_body,38,38,credit,0.5356630367967958,0.5046314473684209,0.031031589428374917,-2.6817694708999594e-05,-1.3341118728676802e-05,-1.3476575980322791e-05,0.5356630367967943
prev_beta,breakthrough_win,0.51459,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.5295909989367402,0.5287908928571429,0.0008001060795973514,-7.998781194453613e-07,-4.6011061562672446e-07,-3.397675038186369e-07,0.5478267693188646
prev_beta,breakthrough_win,0.51459,target_component,Q3:e154_extra_body,39,39,credit,0.5009953156633038,0.4959801282051283,0.005015187458175474,-4.028243702207596e-07,5.241018683865139e-07,-9.269262386072736e-07,0.4575020282800681
prev_beta,breakthrough_win,0.51459,target_component,Q3:inherited_e144_body,56,56,credit,0.5099557414640782,0.4806139285714286,0.029341812892649588,-2.9905264614347682e-05,-1.1126504363051879e-05,-1.8778760251295805e-05,0.5099557414640785
prev_beta,breakthrough_win,0.51459,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.3950874355861188,0.41064782608695655,-0.01556039050083774,1.3310322864880914e-07,-8.751645124667157e-09,1.418548737734763e-07,0.39817084488567545
prev_beta,breakthrough_win,0.51459,target_component,S2:e154_extra_body,16,16,credit,0.436035848928273,0.4334253125,0.002610536428273025,-3.365278731148233e-07,-2.824394771148637e-07,-5.408839599995959e-08,0.5347292758803744
prev_beta,breakthrough_win,0.51459,target_component,S2:inherited_e144_body,23,23,credit,0.606826287200363,0.5867530434782607,0.020073243722102285,-7.329155502043564e-06,-2.0527600093767947e-06,-5.27639549266677e-06,0.6068262872003631
prev_beta,breakthrough_win,0.51459,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.5033503226902806,0.49997531914893634,0.0033750035413442347,1.2244670171905288e-06,1.2706017892088927e-06,-4.613477201836389e-08,0.38495916415317094
prev_beta,breakthrough_win,0.51459,target_component,S3:e154_extra_body,9,9,credit,0.6768797597224111,0.674335,0.002544759722411083,-5.129126195995207e-07,-4.7324029542688076e-07,-3.9672324172639976e-08,0.6678194982968769
prev_beta,breakthrough_win,0.51459,target_component,S3:inherited_e144_body,47,47,credit,0.4088632015655513,0.39667680851063825,0.012186393054913036,1.6702091623817612e-06,7.362741063007138e-06,-5.692531900625377e-06,0.391697576740783
prev_beta,breakthrough_win,0.51459,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.45844865861772527,0.4630240476190477,-0.004575389001322427,-3.189599329216984e-07,-3.407715547590574e-07,2.1811621837358996e-08,0.3799140210334954
prev_beta,breakthrough_win,0.51459,target_component,S4:e154_extra_body,13,13,credit,0.5081663221055747,0.5056861538461539,0.0024801682594207675,-8.416287219444086e-07,-8.074572992464615e-07,-3.417142269794712e-08,0.5376739822424783
prev_beta,breakthrough_win,0.51459,target_component,S4:inherited_e144_body,21,21,credit,0.3930493902218965,0.3689064285714286,0.02414296165046792,-8.639454897630276e-06,-2.845144101517998e-06,-5.794310796112278e-06,0.3930493902218989
prev_beta,clean_win,0.078625,target,Q1,108,70,credit,0.5073544132367662,0.5097459722222223,-0.002391558985456066,-1.0873811311262666e-05,-1.3408242742975703e-05,2.5344314317130374e-06,0.5020041431524203
prev_beta,clean_win,0.078625,target,Q3,151,95,credit,0.5005666515756114,0.5024496357615894,-0.0018829841859779872,-7.382236195250083e-06,-1.1062513110292089e-05,3.6802769150420064e-06,0.47537917929680096
prev_beta,clean_win,0.078625,target,S2,62,39,credit,0.48128314272526795,0.4818552419354839,-0.0005720992102159483,-1.413784752416992e-06,-2.3439511316163255e-06,9.301663791993334e-07,0.57506954344028
prev_beta,clean_win,0.078625,target,S3,103,56,credit,0.4671511259974995,0.46807441747572814,-0.0009232914782286716,9.18356481633031e-06,8.16010255678915e-06,1.02346225954116e-06,0.38050989311915207
prev_beta,clean_win,0.078625,target,S4,55,34,credit,0.43599826564532446,0.43717200000000006,-0.001173734354675604,-3.076289839745789e-06,-3.993372955523517e-06,9.170831157777282e-07,0.37247833145361686
prev_beta,clean_win,0.078625,component,e154_adjustment_on_e144_body,185,185,credit,0.4938179005714777,0.49342686486486487,0.00039103570661280784,9.848412031152819e-08,6.734439141991983e-08,3.1139728891608366e-08,0.463012607461721
prev_beta,clean_win,0.078625,component,e154_extra_body,109,109,credit,0.511498957133064,0.5118633027522936,-0.0003643456192296002,-4.903657513438204e-07,-7.125356354220685e-07,2.2216988407824815e-07,0.49740845843478365
prev_beta,clean_win,0.078625,component,inherited_e144_body,185,185,credit,0.46057388389979803,0.46473805405405405,-0.0041641701542560194,-1.3170675651312924e-05,-2.2002786139616336e-05,8.832110488303412e-06,0.46464750505634006
prev_beta,clean_win,0.078625,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.4994360304577023,0.5001167105263157,-0.0006806800686133818,-3.773578268309996e-07,-3.936235822785238e-07,1.6265755447524173e-08,0.5159520729731606
prev_beta,clean_win,0.078625,target_component,Q1:e154_extra_body,32,32,credit,0.5267945151033386,0.52725421875,-0.0004597036466613691,3.5652797420197806e-07,3.2649956797962334e-07,3.0028406222354725e-08,0.5305094921919281
prev_beta,clean_win,0.078625,target_component,Q1:inherited_e144_body,38,38,credit,0.4989021839176638,0.5046314473684209,-0.005729263450757138,-1.0852981458633642e-05,-1.3341118728676802e-05,2.4881372700431604e-06,0.4989021839176623
prev_beta,clean_win,0.078625,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.529464001816943,0.5287908928571429,0.0006731089598001061,-4.222563395540512e-07,-4.6011061562672446e-07,3.785427607267324e-08,0.5383585670830303
prev_beta,clean_win,0.078625,target_component,Q3:e154_extra_body,39,39,credit,0.49547755900697077,0.4959801282051283,-0.0005025691981575542,7.102443347462507e-07,5.241018683865139e-07,1.861424663597368e-07,0.44210914204291296
prev_beta,clean_win,0.078625,target_component,Q3:inherited_e144_body,56,56,credit,0.4752134908017261,0.4806139285714286,-0.005400437769702504,-7.670224190442282e-06,-1.1126504363051879e-05,3.456280172609597e-06,0.4752134908017265
prev_beta,clean_win,0.078625,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.4133545310015898,0.41064782608695655,0.0027067049146332622,-2.8212412548562578e-08,-8.751645124667157e-09,-1.946076742389542e-08,0.4158909362731402
prev_beta,clean_win,0.078625,target_component,S2:e154_extra_body,16,16,credit,0.43242050874403815,0.4334253125,-0.0010048037559618472,-2.65926661629481e-07,-2.824394771148637e-07,1.6512815485382676e-08,0.5301228799365889
prev_beta,clean_win,0.078625,target_component,S2:inherited_e144_body,23,23,credit,0.583203152001106,0.5867530434782607,-0.0035498914771547874,-1.1196456782389488e-06,-2.0527600093767947e-06,9.331143311378459e-07,0.5832031520011061
prev_beta,clean_win,0.078625,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.4997300679903934,0.49997531914893634,-0.0002452511585429584,1.262979125017431e-06,1.2706017892088927e-06,-7.62266419146162e-09,0.3839372588547473
prev_beta,clean_win,0.078625,target_component,S3:e154_extra_body,9,9,credit,0.674870164281929,0.674335,0.0005351642819290126,-4.80176920638145e-07,-4.7324029542688076e-07,-6.9366252112642254e-09,0.6649104095522963
prev_beta,clean_win,0.078625,target_component,S3:inherited_e144_body,47,47,credit,0.39479619795014037,0.39667680851063825,-0.0018806105604978751,8.400762611951025e-06,7.362741063007138e-06,1.0380215489438868e-06,0.3695575982882523
prev_beta,clean_win,0.078625,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.4634900446665153,0.4630240476190477,0.0004659970474675812,-3.366684257722893e-07,-3.407715547590574e-07,4.1031289867680866e-09,0.38193542285013243
prev_beta,clean_win,0.078625,target_component,S4:e154_extra_body,13,13,credit,0.5061367249602544,0.5056861538461539,0.00045057111410051753,-8.110344780244231e-07,-8.074572992464615e-07,-3.577178777961609e-09,0.5347382505448949
prev_beta,clean_win,0.078625,target_component,S4:inherited_e144_body,21,21,credit,0.36508744038155805,0.3689064285714286,-0.0038189881898705313,-1.9285869359490765e-06,-2.845144101517998e-06,9.165571655689217e-07,0.3650874403815604
prev_beta,micro_win,0.02926,target,Q1,108,70,credit,0.5059049137996506,0.5097459722222223,-0.0038410584225716526,-9.097014460783077e-06,-1.3408242742975703e-05,4.3112282821926265e-06,0.4983949246013314
prev_beta,micro_win,0.02926,target,Q3,151,95,credit,0.49796299900865953,0.5024496357615894,-0.004486636752929873,-3.2302358977094673e-06,-1.1062513110292089e-05,7.832277212582622e-06,0.4698593244499432
prev_beta,micro_win,0.02926,target,S2,62,39,credit,0.4803761603422045,0.4818552419354839,-0.0014790815932794188,-4.3651567799704596e-07,-2.3439511316163255e-06,1.9074354536192797e-06,0.5716678319506989
prev_beta,micro_win,0.02926,target,S3,103,56,credit,0.4655001360417814,0.46807441747572814,-0.0025742814339467235,1.0238723583185319e-05,8.16010255678915e-06,2.078621026396169e-06,0.37752026221839513
prev_beta,micro_win,0.02926,target,S4,55,34,credit,0.43305785123966944,0.43717200000000006,-0.004114148760330616,-1.9715915671240665e-06,-3.993372955523517e-06,2.0217813883994507e-06,0.3682160795589818
prev_beta,micro_win,0.02926,component,e154_adjustment_on_e144_body,185,185,credit,0.4939517097411834,0.49342686486486487,0.000524844876318542,1.3035414075192757e-07,6.734439141991983e-08,6.300974933200774e-08,0.46273900337301455
prev_beta,micro_win,0.02926,component,e154_extra_body,109,109,credit,0.5099001674327603,0.5118633027522936,-0.0019631353195332935,-4.785584867528179e-07,-7.125356354220685e-07,2.339771486692506e-07,0.49732773685509873
prev_beta,micro_win,0.02926,component,inherited_e144_body,185,185,credit,0.4563133878923353,0.46473805405405405,-0.008424666161718775,-4.148429674427449e-06,-2.2002786139616336e-05,1.7854356465188888e-05,0.459851353640924
prev_beta,micro_win,0.02926,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5002473288484369,0.5001167105263157,0.00013061832212124536,-4.146872098730299e-07,-3.936235822785238e-07,-2.1063627594506094e-08,0.5177255684865752
prev_beta,micro_win,0.02926,target_component,Q1:e154_extra_body,32,32,credit,0.5258779049897471,0.52725421875,-0.001376313760252934,3.644398714783014e-07,3.2649956797962334e-07,3.794030349867807e-08,0.5302954249297424
prev_beta,micro_win,0.02926,target_component,Q1:inherited_e144_body,38,38,credit,0.4947431377486779,0.5046314473684209,-0.009888309619743019,-9.046767122388349e-06,-1.3341118728676802e-05,4.294351606288454e-06,0.4947431377486765
prev_beta,micro_win,0.02926,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.5291811102431403,0.5287908928571429,0.0003902173859974267,-3.490332983680452e-07,-4.6011061562672446e-07,1.1107731725867928e-07,0.5365226280583494
prev_beta,micro_win,0.02926,target_component,Q3:e154_extra_body,39,39,credit,0.49519778467146885,0.4959801282051283,-0.0007823435336594686,6.01611186618364e-07,5.241018683865139e-07,7.75093182318501e-08,0.44361145513756256
prev_beta,micro_win,0.02926,target_component,Q3:inherited_e144_body,56,56,credit,0.4686706620447222,0.4806139285714286,-0.011943266526706409,-3.4828137859597864e-06,-1.1126504363051879e-05,7.643690577092092e-06,0.4686706620447225
prev_beta,micro_win,0.02926,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.4162010758120598,0.41064782608695655,0.0055532497251032376,-6.733924075570485e-08,-8.751645124667157e-09,-5.8587595631037694e-08,0.4201889136198248
prev_beta,micro_win,0.02926,target_component,S2:e154_extra_body,16,16,credit,0.43034432672590567,0.4334253125,-0.0030809857740943247,-2.60782485866671e-07,-2.824394771148637e-07,2.165699124819271e-08,0.5297872467389512
prev_beta,micro_win,0.02926,target_component,S2:inherited_e144_body,23,23,credit,0.5793559986923831,0.5867530434782607,-0.00739704478587766,-1.0839395137467054e-07,-2.0527600093767947e-06,1.9443660580021242e-06,0.5793559986923831
prev_beta,micro_win,0.02926,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.4986256744375445,0.49997531914893634,-0.0013496447113918175,1.3015301333702985e-06,1.2706017892088927e-06,3.0928344161405835e-08,0.38291432134448583
prev_beta,micro_win,0.02926,target_component,S3:e154_extra_body,9,9,credit,0.6708627629680262,0.674335,-0.003472237031973857,-4.1595337044234603e-07,-4.7324029542688076e-07,5.7286924984534735e-08,0.6592031232276007
prev_beta,micro_win,0.02926,target_component,S3:inherited_e144_body,47,47,credit,0.3930498392984395,0.39667680851063825,-0.0036269692121987385,9.353146820257364e-06,7.362741063007138e-06,1.9904057572502263e-06,0.36642475549777087
prev_beta,micro_win,0.02926,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.4633092471438336,0.4630240476190477,0.00028519952478589516,-3.4011624362159124e-07,-3.407715547590574e-07,6.553111374661332e-10,0.3823289868492154
prev_beta,micro_win,0.02926,target_component,S4:e154_extra_body,13,13,credit,0.5011567379988433,0.5056861538461539,-0.004529415847310592,-7.678736885404663e-07,-8.074572992464615e-07,3.9583610705995245e-08,0.5305966709029151
prev_beta,micro_win,0.02926,target_component,S4:inherited_e144_body,21,21,credit,0.36065000162744526,0.3689064285714286,-0.00825642694398332,-8.636016349620085e-07,-2.845144101517998e-06,1.9815424665559896e-06,0.3606500016274476
prev_beta,tie,0.023165,target,Q1,108,70,blame_or_neutral,0.5051502506175505,0.5097459722222223,-0.00459572160467181,-7.757754817509112e-06,-1.3408242742975703e-05,5.650487925466591e-06,0.49567447811476517
prev_beta,tie,0.023165,target,Q3,151,95,blame_or_neutral,0.4971990457172344,0.5024496357615894,-0.005250590044355019,-2.026160017565001e-06,-1.1062513110292089e-05,9.036353092727087e-06,0.4682585721361882
prev_beta,tie,0.023165,target,S2,62,39,blame_or_neutral,0.4815976549716967,0.4818552419354839,-0.00025758696378719304,-5.684635067365154e-07,-2.3439511316163255e-06,1.7754876248798101e-06,0.5721271204484084
prev_beta,tie,0.023165,target,S3,103,56,blame_or_neutral,0.46390499560979803,0.46807441747572814,-0.004169421865930112,1.1378166498352101e-05,8.16010255678915e-06,3.2180639415629518e-06,0.3742918250809352
prev_beta,tie,0.023165,target,S4,55,34,blame_or_neutral,0.4325844239938779,0.43717200000000006,-0.0045875760061221404,-1.0168749140543816e-06,-3.993372955523517e-06,2.9764980414691353e-06,0.36453250100704954
prev_beta,tie,0.023165,component,e154_adjustment_on_e144_body,185,185,blame_or_neutral,0.4945496759440209,0.49342686486486487,0.0011228110791560164,-5.5563065087784844e-08,6.734439141991983e-08,-1.2290745650770468e-07,0.4643351023706215
prev_beta,tie,0.023165,component,e154_extra_body,109,109,blame_or_neutral,0.5100960995807896,0.5118633027522936,-0.0017672031715040282,-2.2758985338535408e-07,-7.125356354220685e-07,4.849457820367145e-07,0.4956119639611616
prev_beta,tie,0.023165,component,inherited_e144_body,185,185,blame_or_neutral,0.45391638130684103,0.46473805405405405,-0.010821672747213018,2.920661609602319e-07,-2.2002786139616336e-05,2.2294852300576568e-05,0.45749082274422637
prev_beta,tie,0.023165,target_component,Q1:e154_adjustment_on_e144_body,38,38,blame_or_neutral,0.499971599622843,0.5001167105263157,-0.0001451109034726894,-4.192280740543261e-07,-3.936235822785238e-07,-2.5604491775802297e-08,0.517941302088266
prev_beta,tie,0.023165,target_component,Q1:e154_extra_body,32,32,blame_or_neutral,0.5272906324195985,0.52725421875,3.6413669598500675e-05,3.798610549392459e-07,3.2649956797962334e-07,5.3361486959622565e-08,0.5298781836021752
prev_beta,tie,0.023165,target_component,Q1:inherited_e144_body,38,38,blame_or_neutral,0.49168436956842787,0.5046314473684209,-0.012947077799993045,-7.71838779839403e-06,-1.3341118728676802e-05,5.622730930282772e-06,0.49168436956842637
prev_beta,tie,0.023165,target_component,Q3:e154_adjustment_on_e144_body,56,56,blame_or_neutral,0.5302218556319571,0.5287908928571429,0.0014309627748142484,-4.473947118671009e-07,-4.6011061562672446e-07,1.2715903759623579e-08,0.5389888675731348
prev_beta,tie,0.023165,target_component,Q3:e154_extra_body,39,39,blame_or_neutral,0.4932120185735554,0.4959801282051283,-0.0027681096315729237,8.046906407155681e-07,5.241018683865139e-07,2.8058877232905413e-07,0.44080302209109173
prev_beta,tie,0.023165,target_component,Q3:inherited_e144_body,56,56,blame_or_neutral,0.46695291542043105,0.4806139285714286,-0.013661013150997547,-2.3834559464134683e-06,-1.1126504363051879e-05,8.74304841663841e-06,0.4669529154204315
prev_beta,tie,0.023165,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.416877035257463,0.41064782608695655,0.006229209170506456,-6.622492862630387e-08,-8.751645124667157e-09,-5.747328350163671e-08,0.4200665094151204
prev_beta,tie,0.023165,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.4333720051802288,0.4334253125,-5.330731977121195e-05,-2.596418322775388e-07,-2.824394771148637e-07,2.2797644837324887e-08,0.5297128244740112
prev_beta,tie,0.023165,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.5798665528017343,0.5867530434782607,-0.006886490676526469,-2.425967458326732e-07,-2.0527600093767947e-06,1.8101632635441216e-06,0.5798665528017343
prev_beta,tie,0.023165,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.4988909350588516,0.49997531914893634,-0.0010843840900847113,1.2293893881445676e-06,1.2706017892088927e-06,-4.121240106432507e-08,0.3848285507631859
prev_beta,tie,0.023165,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.6689450080341511,0.674335,-0.005389991965848884,-3.9984498514515894e-07,-4.7324029542688076e-07,7.339531028172182e-08,0.6577716363845459
prev_beta,tie,0.023165,target_component,S3:inherited_e144_body,47,47,blame_or_neutral,0.3896560750582087,0.39667680851063825,-0.0070207334524295395,1.0548622095352694e-05,7.362741063007138e-06,3.1858810323455556e-06,0.3624922710402204
prev_beta,tie,0.023165,target_component,S4:e154_adjustment_on_e144_body,21,21,blame_or_neutral,0.4649666471380264,0.4630240476190477,0.0019425995189786827,-3.5210473868462154e-07,-3.407715547590574e-07,-1.1333183925564166e-08,0.3836974582320493
prev_beta,tie,0.023165,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.5028806721014794,0.5056861538461539,-0.002805481744674543,-7.526547316174703e-07,-8.074572992464615e-07,5.480256762899119e-08,0.5291363055361537
prev_beta,tie,0.023165,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.35668547583073806,0.3689064285714286,-0.012220952740690516,8.78845562477103e-08,-2.845144101517998e-06,2.9330286577657087e-06,0.35668547583074034
prev_beta,small_loss,0.03997,target,Q1,108,70,blame_or_neutral,0.5027346899063186,0.5097459722222223,-0.007011282315903644,-6.09125542063139e-06,-1.3408242742975703e-05,7.316987322344313e-06,0.49228930747076827
prev_beta,small_loss,0.03997,target,Q3,151,95,blame_or_neutral,0.4946367060063259,0.5024496357615894,-0.007812929755263487,2.3521045668213362e-07,-1.1062513110292089e-05,1.1297723566974222e-05,0.465252205113477
prev_beta,small_loss,0.03997,target,S2,62,39,blame_or_neutral,0.4806265989814942,0.4818552419354839,-0.0012286429539897226,4.71484814019389e-07,-2.3439511316163255e-06,2.8154359456357143e-06,0.5685072329027129
prev_beta,small_loss,0.03997,target,S3,103,56,blame_or_neutral,0.4638065928086842,0.46807441747572814,-0.004267824667043951,1.1405201844723076e-05,8.16010255678915e-06,3.245099287933927e-06,0.37421522456406303
prev_beta,small_loss,0.03997,target,S4,55,34,blame_or_neutral,0.43232196874928924,0.43717200000000006,-0.004850031250710818,-5.31532258790738e-07,-3.993372955523517e-06,3.461840696732779e-06,0.36265990583494406
prev_beta,small_loss,0.03997,component,e154_adjustment_on_e144_body,185,185,blame_or_neutral,0.493384227359709,0.49342686486486487,-4.263750515587361e-05,2.480078029364371e-07,6.734439141991983e-08,1.8066341151651727e-07,0.4617289468189192
