row_idx,target_idx,target,support_count,decoder_count,mask_count,state,density_tail_equal,density_low_alpha,density_score,e101_active,q2s3,s_all,decoder_names,safety_scopes,state_scopes,unit_abs_sum,safety_scope_count,state_scope_count
14,0,Q1,132,5,132,0.793341362404395,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.001690817543616885,3,3
15,0,Q1,132,5,132,0.793341362404395,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0008176567846318711,3,3
24,0,Q1,132,5,132,0.793341362404395,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00045431578716451684,3,3
26,0,Q1,132,5,132,0.793341362404395,0.0,0.0006846787315897,0.04940914413899935,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0004041099939504831,3,3
29,0,Q1,132,5,132,0.787904797629349,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0016681898447736445,3,3
30,0,Q1,132,5,132,0.787904797629349,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.001084635985946073,3,3
239,6,S4,132,5,132,0.7798785404321488,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0008308218406166611,3,3
243,6,S4,132,5,132,0.7798785404321488,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.000830523774792668,3,3
202,2,Q3,132,5,132,0.7780023458066647,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0005657945994702956,3,3
3,0,Q1,132,5,132,0.770489083005681,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0015673326013138837,3,3
8,0,Q1,132,5,132,0.770489083005681,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0016624154311771098,3,3
11,0,Q1,132,5,132,0.770489083005681,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0008697721264471833,3,3
13,0,Q1,132,5,132,0.770489083005681,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0011896057472198887,3,3
162,6,S4,132,5,132,0.759379126409709,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0008867609783342815,3,3
163,6,S4,132,5,132,0.759379126409709,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.001354544159212395,3,3
239,4,S2,132,5,132,0.745947713777577,0.0014514500594584,0.0026635859670222,0.3403084306363183,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0014361717088015407,3,3
240,4,S2,132,5,132,0.745947713777577,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0011109862364268234,3,3
241,4,S2,132,5,132,0.745947713777577,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0017893497042215784,3,3
246,4,S2,132,5,132,0.745947713777577,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0007631870437543584,3,3
249,4,S2,132,5,132,0.745947713777577,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0008351456080134736,3,3
60,6,S4,132,5,132,0.742757044356873,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0007078089041205668,3,3
61,6,S4,132,5,132,0.742757044356873,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00038107289603070264,3,3
65,6,S4,132,5,132,0.742757044356873,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00041179027171828295,3,3
66,6,S4,132,5,132,0.742757044356873,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0009660397022068496,3,3
48,6,S4,128,5,128,0.7518668233510607,0.0,0.0001683118829861,-0.00498869227711542,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00034086672346049973,3,3
166,6,S4,124,5,124,0.759379126409709,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00039700998995639727,3,3
220,0,Q1,116,5,116,0.8063870661059823,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0002829441315202748,3,3
248,4,S2,116,5,116,0.745947713777577,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003525767071457876,3,3
50,2,Q3,112,5,112,0.9537692852559954,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003673550440828326,3,3
60,0,Q1,112,5,112,0.8860623061374975,0.0,5.938706259505731e-05,0.0004259519925834624,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00019633403290372518,3,3
48,0,Q1,112,5,112,0.8820345510693091,0.0013194077051709,0.0003271989617381,0.11561734103230115,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0004060213927391135,3,3
155,0,Q1,112,5,112,0.8712293113996669,0.0009620556970588,0.0011451815804131,0.1387762101172601,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00028339123072377035,3,3
161,0,Q1,112,5,112,0.8712293113996669,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003610334000161495,3,3
5,2,Q3,112,5,112,0.8227020555364146,0.0034077596915433,0.0008367960189647,0.28642569432106024,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003736801765803567,3,3
168,0,Q1,112,5,112,0.8204907117850528,0.0,0.0001714667951218,-0.012492829387020173,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0004944022069386979,3,3
33,2,Q3,112,5,112,0.8168059733243086,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00026681813789307954,3,3
216,0,Q1,112,5,112,0.8063870661059823,0.0006656027693527,0.0003301246979363,0.06563957359859696,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00031526495343573476,3,3
217,0,Q1,112,5,112,0.8063870661059823,0.0,5.759591273867366e-05,0.00041310502193163574,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00023978953029286555,3,3
207,2,Q3,112,5,112,0.7780023458066647,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00023834929718969576,3,3
49,6,S4,112,5,112,0.7518668233510607,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003883516122680905,3,3
156,2,Q3,108,5,108,0.947427069645325,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0002335172914152945,3,3
64,6,S4,108,5,108,0.742757044356873,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0002644861203492575,3,3
67,6,S4,108,5,108,0.742757044356873,0.0,0.0,0.0,False,False,True,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00027962697098018655,3,3
159,2,Q3,100,5,100,0.947427069645325,0.0007508483970698,0.0005958475215353,0.09639440883915858,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00012095311663733712,3,3
163,2,Q3,100,5,100,0.947427069645325,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00018059067195832002,3,3
164,2,Q3,100,5,100,0.947427069645325,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00015990610891646037,3,3
165,2,Q3,100,5,100,0.947427069645325,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00015568270749937715,3,3
59,2,Q3,100,5,100,0.946649792717085,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003021047168817213,3,3
61,2,Q3,100,5,100,0.946649792717085,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00029440026932440105,3,3
62,2,Q3,100,5,100,0.946649792717085,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0001290474875729301,3,3
63,2,Q3,100,5,100,0.946649792717085,0.0001601008501916,3.1762635158659146e-05,0.007210398842647701,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00030254326516818066,3,3
65,2,Q3,100,5,100,0.946649792717085,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00017202530825974685,3,3
239,0,Q1,100,5,100,0.9277185212224665,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003121961597417375,3,3
241,0,Q1,100,5,100,0.9277185212224665,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0003412316232778089,3,3
168,2,Q3,100,5,100,0.882470324007061,0.0002348740301636,0.0001863879703175,0.035747092109553395,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",9.880646950206964e-05,3,3
170,2,Q3,100,5,100,0.882470324007061,0.0007685433852357,0.0003811810355727,0.05748744702023154,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.000222090930904953,3,3
171,2,Q3,100,5,100,0.882470324007061,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",9.491623312554109e-05,3,3
175,2,Q3,100,5,100,0.882470324007061,0.0005602852001059,0.0003334673308941,0.047468386667229856,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00021672258791283902,3,3
44,0,Q1,100,5,100,0.8820345510693091,0.0,2.7825760831893776e-05,-0.004967386981058223,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0001696988058417533,3,3
49,0,Q1,100,5,100,0.8820345510693091,0.0019470248152132,0.0005410984498323,0.20086384547675007,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00021346294017559724,3,3
156,0,Q1,100,5,100,0.8712293113996669,0.0048032707628983,0.0007379571316963,0.39806797495722596,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00018468049198845678,3,3
157,0,Q1,100,5,100,0.8712293113996669,3.415241458407046e-05,6.775546056893335e-06,0.0023514900636612997,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0002646640239029629,3,3
159,0,Q1,100,5,100,0.8712293113996669,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00014678290834855485,3,3
160,0,Q1,100,5,100,0.8712293113996669,0.0,0.0003634655054254,0.01104343606109403,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00020732173451632353,3,3
215,2,Q3,100,5,100,0.8681841437107012,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.0002502742218652164,3,3
222,2,Q3,100,5,100,0.8681841437107012,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00015519189374505322,3,3
7,2,Q3,100,5,100,0.8227020555364146,0.0,0.0,0.0,False,False,False,"all3_mean,all3_min,pair_inverse_top__all_sign_min,pair_inverse_top__raw05_compatible_min,pair_raw05_compatible__all_sign_min","veto_null,veto_null_nonactive,veto_null_nonq2s3","all,non_q2s3,q1q3_sall",0.00452344583196674,3,3
