pred_index,filter,tag,strategy,fallback,selector,target_scope,graft_alpha,n_scenarios,local_delta,mean_pred_delta,median_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,median_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
60,broad_q2s3,e103_edge_q2s3_amplitude_8304955e,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.125,368,-2.606046876230117e-05,-1.7959567150230658e-05,-1.8251077939772602e-05,-1.4516108001310214e-05,-1.4341934380722762e-05,-2.6488671501821314e-06,-2.9403779397240746e-06,7.94591998738313e-07,9.68765619325765e-07,0.7663043478260869
60,broad_not_q2s3,e103_edge_q2s3_amplitude_8304955e,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.125,3084,-2.606046876230117e-05,-1.6597598471017668e-05,-1.5511526667291153e-05,-1.472263844460998e-05,-1.4518555064782368e-05,-1.2868984709691394e-06,-2.0082666724262424e-07,5.880615554385463e-07,7.921449352661598e-07,0.5405317769130998
60,tight_plausible,e103_edge_q2s3_amplitude_8304955e,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.125,2790,-2.606046876230117e-05,-1.6489884334074808e-05,-1.55020603745014e-05,-1.4772555316400043e-05,-1.4638137138030576e-05,-1.1791843340262809e-06,-1.9136037445287127e-07,5.381446836484839e-07,6.725628620179507e-07,0.5351254480286738
60,near_unit_tail,e103_edge_q2s3_amplitude_8304955e,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.125,2354,-2.606046876230117e-05,-1.6317371097815573e-05,-1.538469348238193e-05,-1.4800810026538643e-05,-1.4708043869911837e-05,-1.0066710977670435e-06,-7.399348233340182e-08,5.098899735098842e-07,6.026561301366896e-07,0.5123194562446899
47,broad_plausible,e103_edge_q2s3_amplitude_5644de61,edge_q2s3_amplitude,mixmin,active_q2_all,Q2,1.0,3452,-2.6049298154195988e-05,-1.6848163743202084e-05,-1.5110327586626642e-05,-1.430167968719418e-05,-1.4189929345206398e-05,-1.5374637431535573e-06,2.0037241342188467e-07,1.009020312854348e-06,1.1207706548421295e-06,0.41251448435689453
47,broad_q2s3,e103_edge_q2s3_amplitude_5644de61,edge_q2s3_amplitude,mixmin,active_q2_all,Q2,1.0,368,-2.6049298154195988e-05,-2.1016300089829973e-05,-2.1158492898089907e-05,-1.4259633409383907e-05,-1.4146430155753332e-05,-5.705600089781447e-06,-5.84779289804138e-06,1.051066590664621e-06,1.1642698442951945e-06,0.782608695652174
47,broad_not_q2s3,e103_edge_q2s3_amplitude_5644de61,edge_q2s3_amplitude,mixmin,active_q2_all,Q2,1.0,3084,-2.6049298154195988e-05,-1.6350798576029883e-05,-1.5065416246114944e-05,-1.430757284797128e-05,-1.4196395690995507e-05,-1.0400985759813578e-06,2.4528375393358345e-07,1.0031271520772475e-06,1.1143043090530193e-06,0.36835278858625164
47,tight_plausible,e103_edge_q2s3_amplitude_5644de61,edge_q2s3_amplitude,mixmin,active_q2_all,Q2,1.0,2790,-2.6049298154195988e-05,-1.697658568463657e-05,-1.5155609802635455e-05,-1.4556932947563514e-05,-1.4457019743962576e-05,-1.6658856845880447e-06,1.5509019741307205e-07,7.537670524850127e-07,8.536802560859512e-07,0.43870967741935485
47,near_unit_tail,e103_edge_q2s3_amplitude_5644de61,edge_q2s3_amplitude,mixmin,active_q2_all,Q2,1.0,2354,-2.6049298154195988e-05,-1.6967277657940607e-05,-1.515787480690631e-05,-1.4677861723863786e-05,-1.458778991245186e-05,-1.6565776578920802e-06,1.5282519314221753e-07,6.328382761847416e-07,7.22910087596668e-07,0.4464740866610025
18,broad_plausible,e103_edge_q2s3_amplitude_b0dea0c3,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.125,3452,-2.604007337925207e-05,-1.9697216202178642e-05,-1.885095059507458e-05,-1.519030101384759e-05,-1.5033241462055879e-05,-4.3865162021301165e-06,-3.5402505950260533e-06,1.2039898620093664e-07,2.774585379926482e-07,0.8713789107763615
18,broad_q2s3,e103_edge_q2s3_amplitude_b0dea0c3,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.125,368,-2.604007337925207e-05,-2.256547878701459e-05,-2.236649897323145e-05,-1.7562772492162084e-05,-1.6166879996308926e-05,-7.254778786966067e-06,-7.055798973182922e-06,-2.2520724921135555e-06,-8.561799962603995e-07,0.9864130434782609
18,broad_not_q2s3,e103_edge_q2s3_amplitude_b0dea0c3,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.125,3084,-2.604007337925207e-05,-1.9354959188164498e-05,-1.8663076578267657e-05,-1.5167758758718686e-05,-1.5009622285847209e-05,-4.044259188115969e-06,-3.3523765782191298e-06,1.429412413298417e-07,3.0107771420131793e-07,0.8576523994811932
18,tight_plausible,e103_edge_q2s3_amplitude_b0dea0c3,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.125,2790,-2.604007337925207e-05,-1.8832599744789752e-05,-1.8502432078617673e-05,-1.5152213278189678e-05,-1.5008127692493697e-05,-3.5218997447412237e-06,-3.191732078569146e-06,1.5848672185884826e-07,3.0257230755482976e-07,0.8577060931899642
18,near_unit_tail,e103_edge_q2s3_amplitude_b0dea0c3,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.125,2354,-2.604007337925207e-05,-1.8387989932790192e-05,-1.8289742025067754e-05,-1.5119824438905137e-05,-1.4990684277498312e-05,-3.077289932741666e-06,-2.979042025019227e-06,1.9087556114339047e-07,3.200157225502152e-07,0.8470688190314358
36,broad_plausible,e103_edge_q2s3_amplitude_d06b8162,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.125,3452,-2.603899715603042e-05,-1.9567859124060424e-05,-1.875452137655017e-05,-1.5111423691066987e-05,-1.4976300263967519e-05,-4.257159124011896e-06,-3.443821376501642e-06,1.9927630898154005e-07,3.343997360810079e-07,0.8316917728852838
36,broad_q2s3,e103_edge_q2s3_amplitude_d06b8162,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.125,368,-2.603899715603042e-05,-2.2164634935527224e-05,-2.1930669429307203e-05,-1.708728507204531e-05,-1.5948130816608214e-05,-6.853934935478697e-06,-6.6199694292586755e-06,-1.7765850719967822e-06,-6.37430816559688e-07,0.9646739130434783
36,broad_not_q2s3,e103_edge_q2s3_amplitude_d06b8162,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.125,3084,-2.603899715603042e-05,-1.925799741893079e-05,-1.8582724034499848e-05,-1.5094605686392422e-05,-1.4959182814887538e-05,-3.947297418882264e-06,-3.2720240344513194e-06,2.1609431365610468e-07,3.515171851609883e-07,0.8158236057068742
36,tight_plausible,e103_edge_q2s3_amplitude_d06b8162,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.125,2790,-2.603899715603042e-05,-1.870383060688805e-05,-1.8446072476946698e-05,-1.507899875032139e-05,-1.4950871696017742e-05,-3.39313060683952e-06,-3.135372476898171e-06,2.3170124972713635e-07,3.598283040307856e-07,0.8114695340501792
36,near_unit_tail,e103_edge_q2s3_amplitude_d06b8162,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.125,2354,-2.603899715603042e-05,-1.8263201795954913e-05,-1.8064074930035875e-05,-1.5053509857110981e-05,-1.4933767319125811e-05,-2.952501795906388e-06,-2.753374929987348e-06,2.5719014293754564e-07,3.769326809227156e-07,0.7977909940526763
30,broad_plausible,e103_edge_q2s3_amplitude_84c021e7,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.125,3452,-2.6038601283029372e-05,-1.9191825232879728e-05,-1.8507495881593624e-05,-1.5210978488052548e-05,-1.5029776524750205e-05,-3.8811252328312e-06,-3.196795881545099e-06,9.972151199597956e-08,2.809234752983227e-07,0.8760139049826188
30,broad_q2s3,e103_edge_q2s3_amplitude_84c021e7,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.125,368,-2.6038601283029372e-05,-2.258561616891488e-05,-2.2653492047208494e-05,-1.7693738551623868e-05,-1.6647708753186364e-05,-7.274916168866354e-06,-7.342792047159967e-06,-2.38303855157534e-06,-1.3370087531378366e-06,0.9891304347826086
30,broad_not_q2s3,e103_edge_q2s3_amplitude_84c021e7,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.125,3084,-2.6038601283029372e-05,-1.8786859258670603e-05,-1.8044354007921703e-05,-1.5180027629180504e-05,-1.4995781445791271e-05,-3.4761592586220767e-06,-2.7336540078731744e-06,1.3067237086802302e-07,3.1491855425725673e-07,0.8625162127107653
30,tight_plausible,e103_edge_q2s3_amplitude_84c021e7,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.125,2790,-2.6038601283029372e-05,-1.849362065531416e-05,-1.7877498311463482e-05,-1.5166269347356253e-05,-1.4985382883721957e-05,-3.1829206552656347e-06,-2.5667983114149547e-06,1.4443065269227488e-07,3.253171163265703e-07,0.8580645161290322
30,near_unit_tail,e103_edge_q2s3_amplitude_84c021e7,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.125,2354,-2.6038601283029372e-05,-1.8120476194300486e-05,-1.7619504146044378e-05,-1.5135448805525989e-05,-1.4964712158313045e-05,-2.8097761942519593e-06,-2.3088041459958523e-06,1.7525119452253857e-07,3.459878417354817e-07,0.8470688190314358
78,broad_plausible,e103_edge_q2s3_amplitude_4c1fb587,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.125,3452,-2.603694814040658e-05,-1.929790857943147e-05,-1.8606231121929718e-05,-1.5299377684079846e-05,-1.508499448170355e-05,-3.987208579382946e-06,-3.295531121881191e-06,1.132231596868125e-08,2.25705518344977e-07,0.8983198146002318
78,broad_q2s3,e103_edge_q2s3_amplitude_4c1fb587,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.125,368,-2.603694814040658e-05,-2.292864444526071e-05,-2.2816384008163768e-05,-1.788149027119022e-05,-1.702889228958296e-05,-7.617944445212183e-06,-7.505684008115241e-06,-2.570790271141693e-06,-1.7181922895344346e-06,0.9945652173913043
78,broad_not_q2s3,e103_edge_q2s3_amplitude_4c1fb587,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.125,3084,-2.603694814040658e-05,-1.8864669020863002e-05,-1.8173996395679164e-05,-1.5244717691636327e-05,-1.505841485609876e-05,-3.5539690208144764e-06,-2.863296395630637e-06,6.598230841220068e-08,2.52285143949768e-07,0.8868352788586251
78,tight_plausible,e103_edge_q2s3_amplitude_4c1fb587,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.125,2790,-2.603694814040658e-05,-1.860283042158644e-05,-1.8004668997236256e-05,-1.5224756541308438e-05,-1.5054369160352198e-05,-3.292130421537913e-06,-2.693968997187729e-06,8.594345874008975e-08,2.5633083969632826e-07,0.8842293906810036
78,near_unit_tail,e103_edge_q2s3_amplitude_4c1fb587,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.125,2354,-2.603694814040658e-05,-1.822636344557263e-05,-1.770305981725543e-05,-1.5193932271929717e-05,-1.5031096811451397e-05,-2.915663445524103e-06,-2.3923598172069035e-06,1.1676772811881045e-07,2.7960318859713103e-07,0.8763806287170773
66,broad_plausible,e103_edge_q2s3_amplitude_918f57de,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.125,3452,-2.6034126284324444e-05,-1.8499058885289152e-05,-1.769086447937336e-05,-1.5061904664933711e-05,-1.4873725646976795e-05,-3.1883588852406244e-06,-2.3801644793248313e-06,2.48795335114816e-07,4.369743530717321e-07,0.813731170336037
66,broad_q2s3,e103_edge_q2s3_amplitude_918f57de,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.125,368,-2.6034126284324444e-05,-2.1202910584637225e-05,-2.113105911049151e-05,-1.6544417621723024e-05,-1.546695559977604e-05,-5.892210584588699e-06,-5.820359110442983e-06,-1.2337176216744953e-06,-1.5625559972751453e-07,0.9565217391304348
66,broad_not_q2s3,e103_edge_q2s3_amplitude_918f57de,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.125,3084,-2.6034126284324444e-05,-1.8176420290814413e-05,-1.7491003328509972e-05,-1.5037752766810715e-05,-1.4866985007634446e-05,-2.865720290765886e-06,-2.1803033284614452e-06,2.72947233237812e-07,4.4371499241408116e-07,0.796692607003891
66,tight_plausible,e103_edge_q2s3_amplitude_918f57de,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.125,2790,-2.6034126284324444e-05,-1.788420420581705e-05,-1.7380077947236674e-05,-1.5029560890581947e-05,-1.486769409812293e-05,-2.5735042057685256e-06,-2.069377947188147e-06,2.811391094665801e-07,4.4300590192559827e-07,0.7885304659498208
66,near_unit_tail,e103_edge_q2s3_amplitude_918f57de,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.125,2354,-2.6034126284324444e-05,-1.7571519595976808e-05,-1.7126534157433734e-05,-1.5006040926573601e-05,-1.4864299721581349e-05,-2.260819595928279e-06,-1.8158341573852066e-06,3.046590734749259e-07,4.464002784671783e-07,0.7693288020390824
12,broad_plausible,e103_edge_q2s3_amplitude_6f223b24,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.125,3452,-2.603258007205511e-05,-1.9308605349548004e-05,-1.8600798327743127e-05,-1.532330751536209e-05,-1.5085463436251936e-05,-3.997905349499475e-06,-3.2900983276945997e-06,-1.2607515313564272e-08,2.252365637965911e-07,0.9012166859791425
12,broad_q2s3,e103_edge_q2s3_amplitude_6f223b24,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.125,368,-2.603258007205511e-05,-2.2985201719195107e-05,-2.2931504339080956e-05,-1.804993697912778e-05,-1.707515847722727e-05,-7.67450171914658e-06,-7.620804339032429e-06,-2.7392369790792513e-06,-1.7644584771787426e-06,0.9945652173913043
12,broad_not_q2s3,e103_edge_q2s3_amplitude_6f223b24,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.125,3084,-2.603258007205511e-05,-1.886989346108168e-05,-1.8185660704266833e-05,-1.5254292316199053e-05,-1.5059581141155629e-05,-3.5591934610331546e-06,-2.8749607042183077e-06,5.640768384947479e-08,2.5111885889289817e-07,0.8900778210116731
12,tight_plausible,e103_edge_q2s3_amplitude_6f223b24,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.125,2790,-2.603258007205511e-05,-1.8617281936934734e-05,-1.802081737286059e-05,-1.5231854998705692e-05,-1.5054866096038792e-05,-3.306581936886208e-06,-2.7101173728120645e-06,7.884500134283525e-08,2.5583390400973517e-07,0.8874551971326164
12,near_unit_tail,e103_edge_q2s3_amplitude_6f223b24,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.125,2354,-2.603258007205511e-05,-1.82420374633972e-05,-1.7717631684427073e-05,-1.5198809641333472e-05,-1.5029322007056263e-05,-2.9313374633486763e-06,-2.4069316843785457e-06,1.1189035871505629e-07,2.813779929922644e-07,0.8802039082412915
72,broad_plausible,e103_edge_q2s3_amplitude_9ee836c9,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.125,3452,-2.596819618183588e-05,-1.9650279130733894e-05,-1.8884995693330412e-05,-1.5055031551964828e-05,-1.484038562793513e-05,-4.339579130685367e-06,-3.574295693281885e-06,2.5566844808369924e-07,4.7031437211339824e-07,0.8316917728852838
72,broad_q2s3,e103_edge_q2s3_amplitude_9ee836c9,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.125,368,-2.596819618183588e-05,-2.289301435293207e-05,-2.2757155701192722e-05,-1.7787587948736088e-05,-1.6306163484054727e-05,-7.582314352883541e-06,-7.4464557011441946e-06,-2.4768879486875623e-06,-9.954634840062006e-07,0.9728260869565217
72,broad_not_q2s3,e103_edge_q2s3_amplitude_9ee836c9,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.125,3084,-2.596819618183588e-05,-1.9263337962845137e-05,-1.8603676477030545e-05,-1.5016402719735438e-05,-1.4811065008243855e-05,-3.952637962796609e-06,-3.2929764769820164e-06,2.942972803130892e-07,4.996349918046717e-07,0.8148508430609598
72,tight_plausible,e103_edge_q2s3_amplitude_9ee836c9,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.125,2790,-2.596819618183588e-05,-1.869226939670274e-05,-1.8337164124371863e-05,-1.5001380779757544e-05,-1.481134377233119e-05,-3.3815693966542126e-06,-3.026464124323336e-06,3.0931922029098265e-07,4.993562277173371e-07,0.810752688172043
72,near_unit_tail,e103_edge_q2s3_amplitude_9ee836c9,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.125,2354,-2.596819618183588e-05,-1.8215717757974845e-05,-1.8016920825721553e-05,-1.497223696728432e-05,-1.4789239648172775e-05,-2.905017757926318e-06,-2.7062208256730237e-06,3.3846303276420696e-07,5.214603518757525e-07,0.7926932880203909
84,broad_plausible,e103_edge_q2s3_amplitude_cf46a15d,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.125,3452,-2.5915760337502647e-05,-2.2195079441159465e-05,-2.1226388334702018e-05,-1.5991399425773957e-05,-1.526524585174793e-05,-6.884379441110938e-06,-5.91568833465349e-06,-6.806994257254292e-07,4.545414830059862e-08,0.9446697566628042
84,broad_q2s3,e103_edge_q2s3_amplitude_cf46a15d,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.125,368,-2.5915760337502647e-05,-2.700602832536587e-05,-2.6851440117290612e-05,-2.147262344908315e-05,-1.9835779654274777e-05,-1.1695328325317345e-05,-1.1540740117242085e-05,-6.1619234490346225e-06,-4.52507965422625e-06,0.9972826086956522
84,broad_not_q2s3,e103_edge_q2s3_amplitude_cf46a15d,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.125,3084,-2.5915760337502647e-05,-2.162101031360176e-05,-2.0514636380034224e-05,-1.5797582698213016e-05,-1.5211848920054328e-05,-6.310310313553234e-06,-5.203936379985697e-06,-4.868826981644903e-07,9.885107999419948e-08,0.9383916990920882
84,tight_plausible,e103_edge_q2s3_amplitude_cf46a15d,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.125,2790,-2.5915760337502647e-05,-2.079843979473474e-05,-2.0069835592253742e-05,-1.579031306408785e-05,-1.5172535530654424e-05,-5.4877397946862095e-06,-4.759135592205217e-06,-4.796130640393235e-07,1.3816446939410339e-07,0.9383512544802868
84,near_unit_tail,e103_edge_q2s3_amplitude_cf46a15d,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.125,2354,-2.5915760337502647e-05,-2.008207025072785e-05,-1.948712862867091e-05,-1.5708570787659917e-05,-1.5121667860161629e-05,-4.7713702506793255e-06,-4.176428628622384e-06,-3.9787078761139076e-07,1.8903213988689932e-07,0.933305012744265
55,broad_plausible,e103_edge_q2s3_amplitude_8039d519,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.25,3452,-2.5900021355607095e-05,-1.6293359030364315e-05,-1.5070305711198686e-05,-1.3663878663884276e-05,-1.329762093620494e-05,-9.826590303157876e-07,2.403942888498416e-07,1.6468213361642515e-06,2.013079063843588e-06,0.4281575898030128
55,broad_q2s3,e103_edge_q2s3_amplitude_8039d519,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.25,368,-2.5900021355607095e-05,-1.7790867049502637e-05,-1.6513665384656067e-05,-1.3500582940451552e-05,-1.3128638836091764e-05,-2.4801670494541077e-06,-1.2029653846075403e-06,1.8101170595969746e-06,2.1820611639567636e-06,0.6277173913043478
55,broad_not_q2s3,e103_edge_q2s3_amplitude_8039d519,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.25,3084,-2.5900021355607095e-05,-1.6114668060506046e-05,-1.5030012525651132e-05,-1.3711858333005472e-05,-1.3333034489596216e-05,-8.039680604575187e-07,2.8068747439739546e-07,1.5988416670430554e-06,1.977665510452311e-06,0.4043450064850843
55,tight_plausible,e103_edge_q2s3_amplitude_8039d519,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.25,2790,-2.5900021355607095e-05,-1.6144447284954304e-05,-1.5037083985114272e-05,-1.3976728997450413e-05,-1.3738390736775822e-05,-8.33747284905777e-07,2.736160149342554e-07,1.3339710025981138e-06,1.5723092632727048e-06,0.4136200716845878
55,near_unit_tail,e103_edge_q2s3_amplitude_8039d519,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.25,2354,-2.5900021355607095e-05,-1.604213650553314e-05,-1.4997327736347683e-05,-1.4129284666630976e-05,-1.3967523429925055e-05,-7.314365054846138e-07,3.1337226370084534e-07,1.1814153334175524e-06,1.3431765701234722e-06,0.397196261682243
3,broad_plausible,e103_control_00d7807f,control,,,,,3452,-2.5895951955900998e-05,-1.1477421307225383e-05,-1.1308735190853997e-05,-4.841151762948339e-06,-2.758778554850855e-06,3.833278692823146e-06,4.00196480919453e-06,1.0469548237100189e-05,1.2551921445197673e-05,0.19582850521436848
3,broad_q2s3,e103_control_00d7807f,control,,,,,368,-2.5895951955900998e-05,-2.0341185736512248e-05,-2.0766540352634603e-05,-1.3246465284801795e-05,-1.3033665209366208e-05,-5.030485736463722e-06,-5.455840352586076e-06,2.0642347152467334e-06,2.277034790682318e-06,0.779891304347826
3,broad_not_q2s3,e103_control_00d7807f,control,,,,,3084,-2.5895951955900998e-05,-1.041974773070866e-05,-1.0721358339374247e-05,-4.488593769079337e-06,-2.4370562597746957e-06,4.890952269339867e-06,4.58934166067428e-06,1.082210623096919e-05,1.2873643740273832e-05,0.1261348897535668
3,tight_plausible,e103_control_00d7807f,control,,,,,2790,-2.5895951955900998e-05,-1.164691046033542e-05,-1.1509066204132238e-05,-5.272042160415436e-06,-3.7061519793798165e-06,3.6637895397131075e-06,3.801633795916289e-06,1.0038657839633091e-05,1.160454802066871e-05,0.1921146953405018
3,near_unit_tail,e103_control_00d7807f,control,,,,,2354,-2.5895951955900998e-05,-1.1536460377145548e-05,-1.1514013767409547e-05,-5.408787775325241e-06,-3.847028600261755e-06,3.774239622902978e-06,3.79668623263898e-06,9.901912224723286e-06,1.1463671399786772e-05,0.18054375531011044
24,broad_plausible,e103_edge_q2s3_amplitude_2b36d860,edge_q2s3_amplitude,mixmin,active_s3_all,S3,0.125,3452,-2.586812986238307e-05,-2.3441550054252175e-05,-2.249382384244651e-05,-1.6864468641426253e-05,-1.5976745295042723e-05,-8.130850054203648e-06,-7.183123842397982e-06,-1.553768641377726e-06,-6.660452949941953e-07,0.9756662804171495
24,broad_q2s3,e103_edge_q2s3_amplitude_2b36d860,edge_q2s3_amplitude,mixmin,active_s3_all,S3,0.125,368,-2.586812986238307e-05,-2.9427734769216257e-05,-2.9624920642483106e-05,-2.3582478129647527e-05,-2.2286912907957613e-05,-1.4117034769167731e-05,-1.4314220642434579e-05,-8.271778129599001e-06,-6.976212907909085e-06,1.0
24,broad_not_q2s3,e103_edge_q2s3_amplitude_2b36d860,edge_q2s3_amplitude,mixmin,active_s3_all,S3,0.125,3084,-2.586812986238307e-05,-2.272724526336152e-05,-2.1710483449626198e-05,-1.6732685887363217e-05,-1.587561972480392e-05,-7.416545263312993e-06,-6.399783449577669e-06,-1.4219858873146902e-06,-5.649197247553947e-07,0.9727626459143969
24,tight_plausible,e103_edge_q2s3_amplitude_2b36d860,edge_q2s3_amplitude,mixmin,active_s3_all,S3,0.125,2790,-2.586812986238307e-05,-2.18806864907203e-05,-2.1301424017872068e-05,-1.673969253784075e-05,-1.5894317673438777e-05,-6.56998649067177e-06,-5.990724017823541e-06,-1.428992537792223e-06,-5.836176733902487e-07,0.9745519713261649
24,near_unit_tail,e103_edge_q2s3_amplitude_2b36d860,edge_q2s3_amplitude,mixmin,active_s3_all,S3,0.125,2354,-2.586812986238307e-05,-2.106759857192884e-05,-2.061578192653208e-05,-1.6707855006639685e-05,-1.5902303216824287e-05,-5.756898571880311e-06,-5.305081926483554e-06,-1.3971550065911589e-06,-5.916032167757599e-07,0.973661852166525
90,broad_plausible,e103_edge_q2s3_amplitude_83025f0e,edge_q2s3_amplitude,mixmin,active_topgap40,Q2+S3,0.125,3452,-2.586743563970373e-05,-2.3459791142974138e-05,-2.250080187437058e-05,-1.688870333537598e-05,-1.598173296885197e-05,-8.149091142925612e-06,-7.190101874322052e-06,-1.5780033353274537e-06,-6.710329688034431e-07,0.9762456546929317
90,broad_q2s3,e103_edge_q2s3_amplitude_83025f0e,edge_q2s3_amplitude,mixmin,active_topgap40,Q2+S3,0.125,368,-2.586743563970373e-05,-2.9497896816133802e-05,-2.973661942328806e-05,-2.3643811638118365e-05,-2.2284680679189664e-05,-1.4187196816085278e-05,-1.4425919423239533e-05,-8.33311163806984e-06,-6.973980679141136e-06,1.0
90,broad_not_q2s3,e103_edge_q2s3_amplitude_83025f0e,edge_q2s3_amplitude,mixmin,active_topgap40,Q2+S3,0.125,3084,-2.586743563970373e-05,-2.2739290855126293e-05,-2.1707261966781432e-05,-1.6740054667601808e-05,-1.5877688292370948e-05,-7.428590855077765e-06,-6.396561966732903e-06,-1.429354667553281e-06,-5.669882923224218e-07,0.9734111543450065
90,tight_plausible,e103_edge_q2s3_amplitude_83025f0e,edge_q2s3_amplitude,mixmin,active_topgap40,Q2+S3,0.125,2790,-2.586743563970373e-05,-2.189900298997421e-05,-2.1311372095131352e-05,-1.6742323187444814e-05,-1.5900541639521056e-05,-6.588302989925683e-06,-6.000672095082825e-06,-1.4316231873962866e-06,-5.898416394725294e-07,0.974910394265233
90,near_unit_tail,e103_edge_q2s3_amplitude_83025f0e,edge_q2s3_amplitude,mixmin,active_topgap40,Q2+S3,0.125,2354,-2.586743563970373e-05,-2.1085269863050897e-05,-2.0623893249717715e-05,-1.671555680151544e-05,-1.5904993695950562e-05,-5.774569863002369e-06,-5.313193249669188e-06,-1.4048568014669123e-06,-5.942936959020363e-07,0.9740866610025488
7,broad_plausible,e103_edge_q2s3_amplitude_9ae4f392,edge_q2s3_amplitude,mixmin,active_all,Q2+S3,0.125,3452,-2.5863318727226137e-05,-2.368816627342585e-05,-2.2691297803498235e-05,-1.70761454429273e-05,-1.6159020223411825e-05,-8.37746627337732e-06,-7.380597803449709e-06,-1.7654454428787757e-06,-8.483202233632977e-07,0.984936268829664
7,broad_q2s3,e103_edge_q2s3_amplitude_9ae4f392,edge_q2s3_amplitude,mixmin,active_all,Q2+S3,0.125,368,-2.5863318727226137e-05,-3.0228925548747713e-05,-3.0400098800795067e-05,-2.4590701886947848e-05,-2.309569298088738e-05,-1.4918225548699184e-05,-1.508939880074654e-05,-9.280001886899322e-06,-7.784992980838853e-06,1.0
7,broad_not_q2s3,e103_edge_q2s3_amplitude_9ae4f392,edge_q2s3_amplitude,mixmin,active_all,Q2+S3,0.125,3084,-2.5863318727226137e-05,-2.2907686567421167e-05,-2.190995778476492e-05,-1.6909083335994037e-05,-1.6074421716086665e-05,-7.596986567372636e-06,-6.599257784716393e-06,-1.598383335945511e-06,-7.637217160381365e-07,0.9831387808041504
7,tight_plausible,e103_edge_q2s3_amplitude_9ae4f392,edge_q2s3_amplitude,mixmin,active_all,Q2+S3,0.125,2790,-2.5863318727226137e-05,-2.2133507689789548e-05,-2.1589700070516426e-05,-1.691349225365022e-05,-1.60985770361616e-05,-6.822807689741021e-06,-6.2790000704678984e-06,-1.6027922536016935e-06,-7.878770361130734e-07,0.9842293906810036
7,near_unit_tail,e103_edge_q2s3_amplitude_9ae4f392,edge_q2s3_amplitude,mixmin,active_all,Q2+S3,0.125,2354,-2.5863318727226137e-05,-2.13142945971293e-05,-2.0891877409024437e-05,-1.688125567601414e-05,-1.6108581718504444e-05,-6.003594597080776e-06,-5.581177408975912e-06,-1.5705556759656126e-06,-7.978817184559158e-07,0.983857264231096
