file,is_known_public,known_public_lb,selector_stress_mean,selector_stress_median,selector_stress_p10,selector_stress_p90,selector_stress_spread,selector_delta_vs_a2c8_public,selector_p90_delta_vs_a2c8_public,beats_a2c8_scenario_rate,resolved_better_than_a2c8_gate,candidate_selector_risk,proxy_pred_mean,proxy_delta_vs_a2c8_public,proxy_pred_spread,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,bad_axis_abs_load,good_span_residual_ratio,raw05_a2c8_compat_energy,source_path,basename,candidate_family,movement_over_selector_uncertainty,raw05_novel_movement,low_public_bad_axis,p90_not_too_worse,scenario_majority_beats_a2c8,frontier_escape_candidate,novel_frontier_candidate,submission_priority_score,source_group,submit_role,source_solution_id,source_mask_name,source_prior_name,target_mask,strength,cap,robust_delta_vs_a2c8,robust_p90_delta_vs_a2c8,direct_delta_vs_a2c8,direct_p90_delta_vs_a2c8,inverse8_submit_gate,inverse8_probe_gate
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,,,0.5777160141068988,0.5776779398723344,0.5774999395449474,0.5779786032667666,0.0012563277137693785,0.00027669310689881765,0.0005392822667666941,0.7876447876447876,False,0.5779709981512251,0.577620518757742,0.0001811977577420576,0.000247815909485416,0.008530873231461969,0.0,0.02479001012097469,1.0847211862924715e-09,0.003357655793673521,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,known_public,True,False,True,True,True,True,False,0.0007940103848417722,,,,,,,,,,,,,False,False
submission_frontier_cvjepa_refine_a2c8d2c8.csv,,,0.577722982410606,0.5776884143965398,0.5774839074004834,0.5780192584403457,0.0014185679695452036,0.0002836614106060953,0.0005799374403457902,0.0,False,0.578012231869644,0.5776178078501972,0.00017848685019727917,0.0002875835346409783,0.0,0.008530873231461969,0.03690576723079225,8.854764867243214e-10,0.009084459748778617,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_public,False,True,True,True,False,False,False,0.0008491868993394497,,,,,,,,,,,,,False,False
submission_directlbl_c46624e2.csv,False,,0.5778914249191526,0.5778735799594131,0.5775487300478914,0.578181957001123,0.0014618511606809825,0.0004521039191526244,0.0007426360011230093,0.10424710424710425,False,0.5782237253805471,0.5777069778919562,0.0002676568919562916,0.00029720778106179235,0.017397391457665855,0.023360785549634902,0.09905733081803274,0.5014325927121109,0.03595005844920955,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directlbl_c46624e2.csv,submission_directlbl_c46624e2.csv,inverse8_inverse8_direct,True,True,False,True,False,False,False,0.0010293429111381807,inverse8_direct,direct_safe_move,08893e2a,frac0.40_rep002,entropy_g075,all,0.36,0.024,,,-0.0004676238217195,-0.0002951345321818,False,False
submission_directlbl_6872c202.csv,False,,0.5778966997259817,0.5778775002575024,0.5775501173486309,0.5781847796770754,0.0014697827047475132,0.00045737872598172746,0.0007454586770754279,0.08494208494208494,False,0.5782320946786209,0.5777113555090216,0.00027203450902169024,0.00030451385969720857,0.0178343864202288,0.02379853557458958,0.10196751185853367,0.5228656982185704,0.03679874048173337,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directlbl_6872c202.csv,submission_directlbl_6872c202.csv,inverse8_inverse8_direct,True,True,False,True,False,False,False,0.0010341753132111036,inverse8_direct,direct_safe_move,c1ef0015,frac0.40_rep002,entropy_g050,all,0.36,0.024,,,-0.0004798185339982,-0.0003058538344029,False,False
submission_directrob_4c64a116.csv,False,,0.5778873649196603,0.5778739371864177,0.5775438290181266,0.5781895472653734,0.0015025371102768137,0.00044804391966035695,0.0007502262653734659,0.15444015444015444,False,0.5782306064585444,0.5777114117821983,0.00027209078219836424,0.0003061624010728403,0.018964359574941067,0.024180507613333322,0.10780551978387634,0.5312657772248026,0.03774777403356887,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directrob_4c64a116.csv,submission_directrob_4c64a116.csv,inverse8_robust8,True,True,False,True,False,False,False,0.0010463355846091617,robust8,robust_structured,b6ae0add,frac0.50_rep142,entropy_g075,no_q2,0.5,0.055,-0.0007262881022362,-0.0004201027420386,,,False,False
submission_directlbl_eabdf0bd.csv,False,,0.5779011662558242,0.5778809817279049,0.577553643292098,0.578192495845316,0.0014839338087031528,0.00046184525582426694,0.000753174845316007,0.08108108108108109,False,0.5782398751145686,0.5777145321434748,0.00027521114347484055,0.00030437570071473186,0.018113885586578424,0.02407727967854747,0.10314809696203711,0.528997649189717,0.03725433758017765,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directlbl_eabdf0bd.csv,submission_directlbl_eabdf0bd.csv,inverse8_inverse8_direct,True,True,False,True,False,False,False,0.0010448904050333455,inverse8_direct,direct_large_move,08893e2a,frac0.40_rep002,entropy_g075,all,0.36,0.04,,,-0.0005030809631949,-0.0003007271813419,False,False
submission_directlbl_7daa3dec.csv,False,,0.5779060149737745,0.5778889440043107,0.5775544827589626,0.5781970205325769,0.0015077563563600238,0.0004666939737745235,0.0007576995325769831,0.07335907335907337,False,0.5782508813265398,0.5777190498771344,0.00027972887713445527,0.0003127715814174037,0.018495346242868582,0.02445949539722936,0.10693491873935962,0.5454968736491026,0.037991859099814784,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directlbl_7daa3dec.csv,submission_directlbl_7daa3dec.csv,inverse8_inverse8_direct,True,True,False,True,False,False,False,0.0010547361812726058,inverse8_direct,direct_large_move,c1ef0015,frac0.40_rep002,entropy_g050,all,0.36,0.04,,,-0.0005170242799104,-0.0003181937140751,False,False
submission_directlbl_05d36e1e.csv,False,,0.5778928618008352,0.577872674149558,0.5775453674481179,0.5781971617829328,0.0014219377535827915,0.0004535408008352615,0.0007578407829328393,0.13127413127413126,False,0.578217068074254,0.5777021664864813,0.00026284548648136674,0.00028160919809550045,0.01694251154761328,0.022922374047648377,0.09776650086402366,0.5030749514532804,0.03534950011680618,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directlbl_05d36e1e.csv,submission_directlbl_05d36e1e.csv,inverse8_inverse8_direct,True,True,False,True,False,False,False,0.0010363850334325728,inverse8_direct,direct_safe_move,5f68765b,frac0.40_rep052,entropy_g075,all,0.36,0.024,,,-0.0005138148174475,-0.0002897292349791,False,False
submission_directrob_4745bb7d.csv,False,,0.5778548084156931,0.5778516278634651,0.57750665804511,0.5782002789219239,0.0014944298995562821,0.00041548741569319425,0.0007609579219239881,0.26640926640926643,False,0.578198732630228,0.5777060419456105,0.0002667209456105324,0.0003201763794964396,0.018152807900940416,0.024174120775946807,0.10238018837396298,0.5936241273510404,0.0379995476403958,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directrob_4745bb7d.csv,submission_directrob_4745bb7d.csv,inverse8_robust8,True,True,False,True,False,False,False,0.0010546563458543106,robust8,robust_structured,b6ae0add,frac0.50_rep142,entropy_g075,q1_s1_s3_s4,0.7,0.055,-0.0006450955130977,-0.0003890459894149,,,False,False
submission_directlbl_4a0bfaab.csv,False,,0.5779095670748295,0.5778902877156261,0.577570071303499,0.5782020481293297,0.0014416606737189808,0.00047024607482959446,0.0007627271293297877,0.14285714285714285,False,0.5782444414222333,0.5777284176283995,0.0002890966283995988,0.0003035108307580803,0.01856403155345778,0.024624547556251625,0.1189466084169166,0.574004427948422,0.03864620200569982,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_directlbl_4a0bfaab.csv,submission_directlbl_4a0bfaab.csv,inverse8_inverse8_direct,True,True,False,True,False,False,False,0.0010483443343895175,inverse8_direct,direct_large_move,513139a7,frac0.40_rep009,entropy_g075,no_q2,0.36,0.04,,,-0.0005385602099013,-0.0003159425283276,False,False
