pred_index,filter,n_scenarios,tag,strategy,source,mask_name,alpha,local_delta,mean_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
353,e101_sensor,57,e142_cell_clip_1f386f43,transfer_budget_clip,,,,-3.07203312062132e-05,-1.8338520488011262e-05,-1.2522906130097786e-05,-1.1629176469863841e-05,-3.0278204879627367e-06,2.787793869950742e-06,3.681523530184685e-06,0.7543859649122807
511,broad,3452,e142_uniform_keep_647a033a,transfer_budget_clip,,,,-3.094604012243707e-05,-2.9039848386612804e-05,-1.694246795555197e-05,-1.4663506631820458e-05,-1.3729148386564277e-05,-1.6317679555034447e-06,6.471933682280692e-07,0.9394553881807648
511,tight,2790,e142_uniform_keep_647a033a,transfer_budget_clip,,,,-3.094604012243707e-05,-2.6125670104847657e-05,-1.676003110384933e-05,-1.4572891194967746e-05,-1.081497010479913e-05,-1.449331103800801e-06,7.378088050807806e-07,0.9354838709677419
511,e101_order,57,e142_uniform_keep_647a033a,transfer_budget_clip,,,,-3.094604012243707e-05,-1.7788259917376176e-05,-1.03890695568152e-05,-9.280713538598691e-06,-2.477559917327651e-06,4.921630443233329e-06,6.029986461449835e-06,0.6842105263157895
511,e101_sensor,57,e142_uniform_keep_647a033a,transfer_budget_clip,,,,-3.094604012243707e-05,-1.7788259917376176e-05,-1.03890695568152e-05,-9.280713538598691e-06,-2.477559917327651e-06,4.921630443233329e-06,6.029986461449835e-06,0.6842105263157895
512,broad,3452,e142_uniform_keep_b6bfbf8a,transfer_budget_clip,,,,-3.175332051674751e-05,-3.1281719459047975e-05,-1.709144240135995e-05,-1.4399789010767261e-05,-1.597101945899944e-05,-1.7807424013114232e-06,9.109109892812657e-07,0.9377172653534183
512,tight,2790,e142_uniform_keep_b6bfbf8a,transfer_budget_clip,,,,-3.175332051674751e-05,-2.7877242893145478e-05,-1.6880596966904065e-05,-1.4246115912261144e-05,-1.2566542893096951e-05,-1.569896966855539e-06,1.064584087787384e-06,0.9333333333333333
512,e101_order,57,e142_uniform_keep_b6bfbf8a,transfer_budget_clip,,,,-3.175332051674751e-05,-1.812437920806057e-05,-9.365549946570907e-06,-8.052286804319668e-06,-2.813679208012039e-06,5.94515005347762e-06,7.258413195728859e-06,0.6842105263157895
512,e101_sensor,57,e142_uniform_keep_b6bfbf8a,transfer_budget_clip,,,,-3.175332051674751e-05,-1.812437920806057e-05,-9.365549946570907e-06,-8.052286804319668e-06,-2.813679208012039e-06,5.94515005347762e-06,7.258413195728859e-06,0.6842105263157895
513,broad,3452,e142_cell_clip_0e328a10,transfer_budget_clip,,,,-3.225551599139731e-05,-3.288132338295849e-05,-1.738783049542487e-05,-1.4410415946841934e-05,-1.7570623382909965e-05,-2.0771304953763445e-06,9.002840532065934e-07,0.9400347624565469
513,tight,2790,e142_cell_clip_0e328a10,transfer_budget_clip,,,,-3.225551599139731e-05,-2.9156564103984874e-05,-1.7097307266017e-05,-1.4305928418877831e-05,-1.3845864103936347e-05,-1.7866072659684741e-06,1.0047715811706964e-06,0.9362007168458781
513,e101_order,57,e142_cell_clip_0e328a10,transfer_budget_clip,,,,-3.225551599139731e-05,-1.859499839605717e-05,-8.673402502617736e-06,-7.227847849855213e-06,-3.28429839600864e-06,6.637297497430792e-06,8.082852150193315e-06,0.6842105263157895
513,e101_sensor,57,e142_cell_clip_0e328a10,transfer_budget_clip,,,,-3.225551599139731e-05,-1.859499839605717e-05,-8.673402502617736e-06,-7.227847849855213e-06,-3.28429839600864e-06,6.637297497430792e-06,8.082852150193315e-06,0.6842105263157895
514,broad,3452,e142_cell_clip_c44b6039,transfer_budget_clip,,,,-3.225654689265056e-05,-3.282663597012491e-05,-1.735177541957933e-05,-1.4376463202896543e-05,-1.7515935970076384e-05,-2.0410754195308018e-06,9.342367971519837e-07,0.9382966396292005
514,tight,2790,e142_cell_clip_c44b6039,transfer_budget_clip,,,,-3.225654689265056e-05,-2.910547037894373e-05,-1.708881281204466e-05,-1.427773362662119e-05,-1.3794770378895207e-05,-1.7781128119961315e-06,1.0329663734273362e-06,0.9340501792114695
514,e101_order,57,e142_cell_clip_c44b6039,transfer_budget_clip,,,,-3.225654689265056e-05,-1.8524518525677003e-05,-8.673665130484081e-06,-7.227985576337316e-06,-3.2138185256284783e-06,6.637034869564445e-06,8.082714423711211e-06,0.6842105263157895
514,e101_sensor,57,e142_cell_clip_c44b6039,transfer_budget_clip,,,,-3.225654689265056e-05,-1.8524518525677003e-05,-8.673665130484081e-06,-7.227985576337316e-06,-3.2138185256284783e-06,6.637034869564445e-06,8.082714423711211e-06,0.6842105263157895
515,broad,3452,e142_cell_clip_98280dea,transfer_budget_clip,,,,-3.225728967737318e-05,-3.277082318096972e-05,-1.7319331573914156e-05,-1.432654217624473e-05,-1.746012318092119e-05,-2.0086315738656293e-06,9.841578238037972e-07,0.9374275782155272
515,tight,2790,e142_cell_clip_98280dea,transfer_budget_clip,,,,-3.225728967737318e-05,-2.9053448125401195e-05,-1.7047834451794837e-05,-1.418737043384159e-05,-1.3742748125352668e-05,-1.7371344517463095e-06,1.123329566206937e-06,0.9329749103942653
515,e101_order,57,e142_cell_clip_98280dea,transfer_budget_clip,,,,-3.225728967737318e-05,-1.8453600502614073e-05,-8.673854359051065e-06,-7.228084810989018e-06,-3.1429005025655422e-06,6.636845640997461e-06,8.08261518905951e-06,0.6842105263157895
515,e101_sensor,57,e142_cell_clip_98280dea,transfer_budget_clip,,,,-3.225728967737318e-05,-1.8453600502614073e-05,-8.673854359051065e-06,-7.228084810989018e-06,-3.1429005025655422e-06,6.636845640997461e-06,8.08261518905951e-06,0.6842105263157895
516,broad,3452,e142_cell_clip_d254d348,transfer_budget_clip,,,,-3.221328971125814e-05,-3.280651129071603e-05,-1.7471843438660554e-05,-1.4416726026681568e-05,-1.74958112906675e-05,-2.1611434386120276e-06,8.939739733669596e-07,0.9420625724217845
516,tight,2790,e142_cell_clip_d254d348,transfer_budget_clip,,,,-3.221328971125814e-05,-2.911885741880504e-05,-1.722997526480082e-05,-1.429014318657999e-05,-1.3808157418756518e-05,-1.9192752647522936e-06,1.0205568134685386e-06,0.9387096774193548
516,e101_order,57,e142_cell_clip_d254d348,transfer_budget_clip,,,,-3.221328971125814e-05,-1.884578871780856e-05,-9.260288168544002e-06,-7.2222064976912604e-06,-3.53508871776003e-06,6.050411831504524e-06,8.088493502357267e-06,0.7017543859649122
516,e101_sensor,57,e142_cell_clip_d254d348,transfer_budget_clip,,,,-3.221328971125814e-05,-1.884578871780856e-05,-9.260288168544002e-06,-7.2222064976912604e-06,-3.53508871776003e-06,6.050411831504524e-06,8.088493502357267e-06,0.7017543859649122
517,broad,3452,e142_cell_clip_584ed1b1,transfer_budget_clip,,,,-3.222574187433658e-05,-3.277364262867315e-05,-1.740229808078163e-05,-1.4396324062737574e-05,-1.7462942628624618e-05,-2.091598080733102e-06,9.143759373109534e-07,0.9411935110081112
517,tight,2790,e142_cell_clip_584ed1b1,transfer_budget_clip,,,,-3.222574187433658e-05,-2.907973860504229e-05,-1.7123081763471534e-05,-1.4266223457448e-05,-1.3769038604993764e-05,-1.8123817634230083e-06,1.0444765426005275e-06,0.9376344086021505
517,e101_order,57,e142_cell_clip_584ed1b1,transfer_budget_clip,,,,-3.222574187433658e-05,-1.8713661904840036e-05,-9.268400876426331e-06,-7.223870083422632e-06,-3.4029619047915084e-06,6.042299123622196e-06,8.086829916625895e-06,0.7017543859649122
517,e101_sensor,57,e142_cell_clip_584ed1b1,transfer_budget_clip,,,,-3.222574187433658e-05,-1.8713661904840036e-05,-9.268400876426331e-06,-7.223870083422632e-06,-3.4029619047915084e-06,6.042299123622196e-06,8.086829916625895e-06,0.7017543859649122
518,broad,3452,e142_cell_clip_75b70ce9,transfer_budget_clip,,,,-3.223732896162623e-05,-3.273756964645381e-05,-1.7347497196696583e-05,-1.4348464696719819e-05,-1.7426869646405285e-05,-2.0367971966480553e-06,9.622353033287095e-07,0.9400347624565469
518,tight,2790,e142_cell_clip_75b70ce9,transfer_budget_clip,,,,-3.223732896162623e-05,-2.9037990971281674e-05,-1.7085142167383568e-05,-1.4258139842183304e-05,-1.3727290971233142e-05,-1.77444216733504e-06,1.0525601578652237e-06,0.9362007168458781
518,e101_order,57,e142_cell_clip_75b70ce9,transfer_budget_clip,,,,-3.223732896162623e-05,-1.858039591906605e-05,-9.275949978842986e-06,-7.225418096644256e-06,-3.2696959190175246e-06,6.034750021205541e-06,8.08528190340427e-06,0.7017543859649122
518,e101_sensor,57,e142_cell_clip_75b70ce9,transfer_budget_clip,,,,-3.223732896162623e-05,-1.858039591906605e-05,-9.275949978842986e-06,-7.225418096644256e-06,-3.2696959190175246e-06,6.034750021205541e-06,8.08528190340427e-06,0.7017543859649122
519,broad,3452,e142_cell_clip_914a7026,transfer_budget_clip,,,,-3.2193294762450364e-05,-3.2967276265987806e-05,-1.7857967916286077e-05,-1.523447815598159e-05,-1.765657626593928e-05,-2.54726791623755e-06,7.622184406693794e-08,0.9490150637311703
519,tight,2790,e142_cell_clip_914a7026,transfer_budget_clip,,,,-3.2193294762450364e-05,-2.931377023178674e-05,-1.7613981664562903e-05,-1.5133897035753492e-05,-1.4003070231738214e-05,-2.3032816645143773e-06,1.768029642950344e-07,0.946236559139785
519,e101_order,57,e142_cell_clip_914a7026,transfer_budget_clip,,,,-3.2193294762450364e-05,-1.9163095706355983e-05,-1.194452102012992e-05,-8.187313615591243e-06,-3.852395706307455e-06,3.3661789799186057e-06,7.1233863844572835e-06,0.7017543859649122
519,e101_sensor,57,e142_cell_clip_914a7026,transfer_budget_clip,,,,-3.2193294762450364e-05,-1.9163095706355983e-05,-1.194452102012992e-05,-8.187313615591243e-06,-3.852395706307455e-06,3.3661789799186057e-06,7.1233863844572835e-06,0.7017543859649122
520,broad,3452,e142_cell_clip_0588d2fa,transfer_budget_clip,,,,-3.2211730959907925e-05,-3.289782393917237e-05,-1.777280063226188e-05,-1.5172259661371313e-05,-1.7587123939123842e-05,-2.462100632213353e-06,1.384403386772142e-07,0.947566628041715
520,tight,2790,e142_cell_clip_0588d2fa,transfer_budget_clip,,,,-3.2211730959907925e-05,-2.922888856865986e-05,-1.7536218252324853e-05,-1.4834002097673e-05,-1.3918188568611338e-05,-2.2255182522763274e-06,4.766979023755274e-07,0.9448028673835125
520,e101_order,57,e142_cell_clip_0588d2fa,transfer_budget_clip,,,,-3.2211730959907925e-05,-1.8952863989074855e-05,-1.1512293476077854e-05,-8.194055778827507e-06,-3.642163989026326e-06,3.798406523970673e-06,7.1166442212210205e-06,0.7017543859649122
520,e101_sensor,57,e142_cell_clip_0588d2fa,transfer_budget_clip,,,,-3.2211730959907925e-05,-1.8952863989074855e-05,-1.1512293476077854e-05,-8.194055778827507e-06,-3.642163989026326e-06,3.798406523970673e-06,7.1166442212210205e-06,0.7017543859649122
521,broad,3452,e142_cell_clip_1677f6fd,transfer_budget_clip,,,,-3.2228644834764175e-05,-3.2822760849505095e-05,-1.7602193646400756e-05,-1.4852667888728651e-05,-1.751206084945656e-05,-2.2914936463522302e-06,4.580321113198762e-07,0.9438006952491309
521,tight,2790,e142_cell_clip_1677f6fd,transfer_budget_clip,,,,-3.2228644834764175e-05,-2.913940004277066e-05,-1.734036274128359e-05,-1.4557834545061324e-05,-1.3828700042722133e-05,-2.029662741235065e-06,7.528654549872035e-07,0.9405017921146953
521,e101_order,57,e142_cell_clip_1677f6fd,transfer_budget_clip,,,,-3.2228644834764175e-05,-1.874067807620346e-05,-1.0577428022968477e-05,-7.874304927796959e-06,-3.429978076154934e-06,4.73327197708005e-06,7.4363950722515675e-06,0.7017543859649122
521,e101_sensor,57,e142_cell_clip_1677f6fd,transfer_budget_clip,,,,-3.2228644834764175e-05,-1.874067807620346e-05,-1.0577428022968477e-05,-7.874304927796959e-06,-3.429978076154934e-06,4.73327197708005e-06,7.4363950722515675e-06,0.7017543859649122
522,broad,3452,e142_cell_clip_8b6a8efc,transfer_budget_clip,,,,-3.219381256891474e-05,-3.308139640349538e-05,-1.803231132338536e-05,-1.571808974176685e-05,-1.777069640344685e-05,-2.721611323336836e-06,-4.0738974171832556e-07,0.955388180764774
522,tight,2790,e142_cell_clip_8b6a8efc,transfer_budget_clip,,,,-3.219381256891474e-05,-2.944218012942173e-05,-1.7825505603885442e-05,-1.551856610890591e-05,-1.4131480129373204e-05,-2.514805603836916e-06,-2.0786610885738235e-07,0.9526881720430107
522,e101_order,57,e142_cell_clip_8b6a8efc,transfer_budget_clip,,,,-3.219381256891474e-05,-1.9751809580918046e-05,-1.3233790061453067e-05,-1.0471690019150147e-05,-4.441109580869521e-06,2.0769099385954606e-06,4.83900998089838e-06,0.7719298245614035
522,e101_sensor,57,e142_cell_clip_8b6a8efc,transfer_budget_clip,,,,-3.219381256891474e-05,-1.9751809580918046e-05,-1.3233790061453067e-05,-1.0471690019150147e-05,-4.441109580869521e-06,2.0769099385954606e-06,4.83900998089838e-06,0.7719298245614035
523,broad,3452,e142_cell_clip_25c7f9c0,transfer_budget_clip,,,,-3.221553273247135e-05,-3.299566950836684e-05,-1.7904459151514074e-05,-1.5506375595476142e-05,-1.7684969508318315e-05,-2.5937591514655473e-06,-1.956755954276137e-07,0.9524913093858632
523,tight,2790,e142_cell_clip_25c7f9c0,transfer_budget_clip,,,,-3.221553273247135e-05,-2.933520576652423e-05,-1.765469857129319e-05,-1.5319261047278727e-05,-1.4024505766475707e-05,-2.3439985712446633e-06,-8.561047230200541e-09,0.9498207885304659
523,e101_order,57,e142_cell_clip_25c7f9c0,transfer_budget_clip,,,,-3.221553273247135e-05,-1.9398428995847173e-05,-1.2098147013843238e-05,-9.68765797045715e-06,-4.0877289957986454e-06,3.21255298620529e-06,5.6230420295913765e-06,0.7543859649122807
523,e101_sensor,57,e142_cell_clip_25c7f9c0,transfer_budget_clip,,,,-3.221553273247135e-05,-1.9398428995847173e-05,-1.2098147013843238e-05,-9.68765797045715e-06,-4.0877289957986454e-06,3.21255298620529e-06,5.6230420295913765e-06,0.7543859649122807
524,broad,3452,e142_cell_clip_485e11b7,transfer_budget_clip,,,,-3.223244271777226e-05,-3.2892538966119005e-05,-1.7678254101770738e-05,-1.5085721794208833e-05,-1.7581838966070477e-05,-2.3675541017222098e-06,2.2497820583969454e-07,0.9458285052143685
524,tight,2790,e142_cell_clip_485e11b7,transfer_budget_clip,,,,-3.223244271777226e-05,-2.921399612336037e-05,-1.7394419865124185e-05,-1.49093594137703e-05,-1.3903296123311844e-05,-2.0837198650756566e-06,4.013405862782267e-07,0.942652329749104
524,e101_order,57,e142_cell_clip_485e11b7,transfer_budget_clip,,,,-3.223244271777226e-05,-1.9039274851746792e-05,-1.1032272981478077e-05,-8.90097426204416e-06,-3.728574851698264e-06,4.2784270185704495e-06,6.409725738004368e-06,0.7368421052631579
524,e101_sensor,57,e142_cell_clip_485e11b7,transfer_budget_clip,,,,-3.223244271777226e-05,-1.9039274851746792e-05,-1.1032272981478077e-05,-8.90097426204416e-06,-3.728574851698264e-06,4.2784270185704495e-06,6.409725738004368e-06,0.7368421052631579
525,broad,3452,e142_cell_clip_7856a6c8,transfer_budget_clip,,,,-3.2078830467963115e-05,-3.280259377370804e-05,-1.8167656605366887e-05,-1.5898870524286753e-05,-1.7491893773659513e-05,-2.8569566053183607e-06,-5.881705242382262e-07,0.958864426419467
525,tight,2790,e142_cell_clip_7856a6c8,transfer_budget_clip,,,,-3.2078830467963115e-05,-2.926230027503776e-05,-1.789886294657411e-05,-1.5740392760317872e-05,-1.3951600274989231e-05,-2.5881629465255828e-06,-4.2969276026934656e-07,0.9566308243727598
525,e101_order,57,e142_cell_clip_7856a6c8,transfer_budget_clip,,,,-3.2078830467963115e-05,-2.0340936739963323e-05,-1.3201529170193068e-05,-1.2180649673588332e-05,-5.030236739914795e-06,2.1091708298554584e-06,3.130050326460196e-06,0.8245614035087719
525,e101_sensor,57,e142_cell_clip_7856a6c8,transfer_budget_clip,,,,-3.2078830467963115e-05,-2.0340936739963323e-05,-1.3201529170193068e-05,-1.2180649673588332e-05,-5.030236739914795e-06,2.1091708298554584e-06,3.130050326460196e-06,0.8245614035087719
526,broad,3452,e142_cell_clip_517c3e59,transfer_budget_clip,,,,-3.2138295506745074e-05,-3.2818827208822216e-05,-1.794616775399648e-05,-1.5616905023912025e-05,-1.7508127208773686e-05,-2.6354677539479525e-06,-3.062050238634987e-07,0.9550984936268829
526,tight,2790,e142_cell_clip_517c3e59,transfer_budget_clip,,,,-3.2138295506745074e-05,-2.922663179967419e-05,-1.7714228181336073e-05,-1.5500650468084232e-05,-1.3915931799625663e-05,-2.4035281812875452e-06,-1.8995046803570512e-07,0.9526881720430107
526,e101_order,57,e142_cell_clip_517c3e59,transfer_budget_clip,,,,-3.2138295506745074e-05,-1.9850648485808073e-05,-1.2459034699160964e-05,-1.0511450408619032e-05,-4.539948485759551e-06,2.8516653008875635e-06,4.799249591429495e-06,0.7894736842105263
526,e101_sensor,57,e142_cell_clip_517c3e59,transfer_budget_clip,,,,-3.2138295506745074e-05,-1.9850648485808073e-05,-1.2459034699160964e-05,-1.0511450408619032e-05,-4.539948485759551e-06,2.8516653008875635e-06,4.799249591429495e-06,0.7894736842105263
527,broad,3452,e142_cell_clip_fc196191,transfer_budget_clip,,,,-3.2183097125382254e-05,-3.2782359219342984e-05,-1.7720130297542e-05,-1.5194057018040189e-05,-1.747165921929446e-05,-2.409430297493472e-06,1.1664298200833847e-07,0.947566628041715
527,tight,2790,e142_cell_clip_fc196191,transfer_budget_clip,,,,-3.2183097125382254e-05,-2.914792003931141e-05,-1.751319286269391e-05,-1.5104878195529392e-05,-1.3837220039262882e-05,-2.202492862645385e-06,2.0582180451913602e-07,0.9448028673835125
527,e101_order,57,e142_cell_clip_fc196191,transfer_budget_clip,,,,-3.2183097125382254e-05,-1.9343357521095873e-05,-1.1494062050916433e-05,-9.407258343483816e-06,-4.0326575210473465e-06,3.816637949132095e-06,5.903441656564711e-06,0.7368421052631579
527,e101_sensor,57,e142_cell_clip_fc196191,transfer_budget_clip,,,,-3.2183097125382254e-05,-1.9343357521095873e-05,-1.1494062050916433e-05,-9.407258343483816e-06,-4.0326575210473465e-06,3.816637949132095e-06,5.903441656564711e-06,0.7368421052631579
528,broad,3452,e142_cell_clip_c5f08286,transfer_budget_clip,,,,-3.167685814253751e-05,-3.16525471612288e-05,-1.8294867981720923e-05,-1.6146187567838307e-05,-1.6341847161180272e-05,-2.984167981672395e-06,-8.354875677897794e-07,0.9606025492468134
528,tight,2790,e142_cell_clip_c5f08286,transfer_budget_clip,,,,-3.167685814253751e-05,-2.8416650035271345e-05,-1.8074847889534964e-05,-1.592678100792085e-05,-1.3105950035222816e-05,-2.7641478894864357e-06,-6.160810078723199e-07,0.9577060931899641
528,e101_order,57,e142_cell_clip_c5f08286,transfer_budget_clip,,,,-3.167685814253751e-05,-2.0608494712157785e-05,-1.3531277648011187e-05,-1.3045904945343812e-05,-5.297794712109258e-06,1.7794223520373402e-06,2.2647950547047153e-06,0.8421052631578947
528,e101_sensor,57,e142_cell_clip_c5f08286,transfer_budget_clip,,,,-3.167685814253751e-05,-2.0608494712157785e-05,-1.3531277648011187e-05,-1.3045904945343812e-05,-5.297794712109258e-06,1.7794223520373402e-06,2.2647950547047153e-06,0.8421052631578947
529,broad,3452,e142_cell_clip_7c0977f4,transfer_budget_clip,,,,-3.184854462068287e-05,-3.199841091945863e-05,-1.8104410379272138e-05,-1.563505358967847e-05,-1.6687710919410104e-05,-2.793710379223611e-06,-3.24353589629941e-07,0.9562572421784473
529,tight,2790,e142_cell_clip_7c0977f4,transfer_budget_clip,,,,-3.184854462068287e-05,-2.8626800231301816e-05,-1.784966179266792e-05,-1.5537307304393165e-05,-1.331610023125329e-05,-2.5389617926193933e-06,-2.2660730434463685e-07,0.953405017921147
529,e101_order,57,e142_cell_clip_7c0977f4,transfer_budget_clip,,,,-3.184854462068287e-05,-2.0064833523593557e-05,-1.2303544272189982e-05,-1.1834117354261177e-05,-4.754133523545027e-06,3.007155727858545e-06,3.4765826457873497e-06,0.8070175438596491
