basename,source_path,parent_basename,parent_source_path,parent_highrep_actual_mean,parent_highrep_actual_p90,parent_highrep_null_strict_rate,parent_highrep_p90_dominance,parent_highrep_mean_dominance,parent_highrep_worst_mode_p90_dominance,parent_actual_mean,parent_actual_p90,parent_strict_promote,build_null_count,build_bad_null_count,build_bad_strict_count,build_bad_p90_threshold,build_bad_null_mean_p90,risk_mean_active,risk_p90_active,support_mean_active,support_p10_active,bad_mean_l1_ratio,risk_policy,risk_q,risk_strength,risk_scale,risk_type,risk_active_cells,risk_high_cells,risk_kept_cells,risk_kept_frac,risk_l1_retained_frac,risk_mean_kept,risk_mean_dropped,support_mean_kept,support_mean_dropped,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp25__q0_85__b1_00__s0_75_0788f17b.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp25__q0_85__b1_00__s0_75_0788f17b.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp25,0.85,1.0,0.75,nullfail_censor,640,106,640,1.0,0.7213638587546957,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.01832187697519429,0.26250000000000007,32.063284706590004,0.256344547198455,0.743655452801545,8.219248199805962,0.0,6.661338147750939e-16,8.56950368843606,0.0,15.274532818347984,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp25__q0_85__b1_00__s1_00_82a98afb.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp25__q0_85__b1_00__s1_00_82a98afb.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp25,0.85,1.0,1.0,nullfail_censor,640,106,640,1.0,0.9618184783395943,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.02442916930025906,0.35,42.751046275453334,0.2563445471984552,0.7436554528015449,10.958997599741286,0.0,8.881784197001252e-16,11.426004917914746,0.0,20.3660437577973,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp25__q0_85__b1_00__s1_25_7bf72b90.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp25__q0_85__b1_00__s1_25_7bf72b90.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp25,0.85,1.0,1.25,nullfail_censor,640,106,640,1.0,1.169876520212095,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.029713622909382943,0.35,51.99884009142016,0.26183440679013026,0.7381655932098699,13.615085449111838,0.0,1.1102230246251565e-15,13.921169490749113,0.0,24.46258515155921,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_55__b1_00__s0_75_35bd3094.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_55__b1_00__s0_75_35bd3094.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.55,1.0,0.75,nullfail_censor,640,288,640,1.0,0.6739153498730953,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.0171167351707714,0.26250000000000007,29.95428654884994,0.26221256234593554,0.7377874376540644,7.854390229218333,0.0,6.661338147750939e-16,7.906248987176559,0.0,14.193647332455047,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_55__b1_00__s1_00_6183b174.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_55__b1_00__s1_00_6183b174.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.55,1.0,1.0,nullfail_censor,640,288,640,1.0,0.8985537998307938,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.02282231356102853,0.35,39.939048731799936,0.2622125623459356,0.7377874376540644,10.47252030562445,0.0,8.881784197001252e-16,10.541665316235406,0.0,18.92486310994008,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_55__b1_00__s1_25_6c34af47.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_55__b1_00__s1_25_6c34af47.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.55,1.0,1.25,nullfail_censor,640,288,640,1.0,1.0907956720760945,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.027705053235344782,0.35,48.48384316185338,0.2682747072678342,0.7317252927321659,13.006988831465797,0.0,1.1102230246251565e-15,12.815744988649948,0.0,22.66110934173763,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_65__b1_00__s0_75_5cb2adb2.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_65__b1_00__s0_75_5cb2adb2.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.65,1.0,0.75,nullfail_censor,640,224,640,1.0,0.6975098643255282,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.017716010814873114,0.26250000000000007,31.003018926027945,0.26062506713522754,0.7393749328647724,8.080163888990763,0.0,6.661338147750939e-16,8.154482167350846,0.0,14.768372869686335,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_65__b1_00__s1_00_333fbd05.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_65__b1_00__s1_00_333fbd05.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.65,1.0,1.0,nullfail_censor,640,224,640,1.0,0.9300131524340375,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.02362134775316415,0.35,41.33735856803726,0.26062506713522754,0.7393749328647724,10.773551851987683,0.0,8.881784197001252e-16,10.87264288980112,0.0,19.691163826248452,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_65__b1_00__s1_25_4a9e3f5b.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_65__b1_00__s1_25_4a9e3f5b.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.65,1.0,1.25,nullfail_censor,640,224,640,1.0,1.130119862830149,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.028703845975514303,0.35,50.23173045715004,0.2664307628389666,0.7335692371610334,13.383278264419836,0.0,1.1102230246251565e-15,13.22946695560709,0.0,23.618985237123113,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_75__b1_00__s0_75_db312eb7.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_75__b1_00__s0_75_db312eb7.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.75,1.0,0.75,nullfail_censor,640,166,640,1.0,0.7180044401154506,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.018236551304564384,0.26250000000000007,31.913964782987666,0.258562496954223,0.7414375030457769,8.25175442199843,0.0,6.661338147750939e-16,8.428175772266824,0.0,15.234034588722412,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_75__b1_00__s1_00_bfd9c433.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_75__b1_00__s1_00_bfd9c433.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.75,1.0,1.0,nullfail_censor,640,166,640,1.0,0.9573392534872673,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.024315401739419176,0.35,42.55195304398355,0.25856249695422306,0.7414375030457769,11.002339229331241,0.0,8.881784197001252e-16,11.237567696355757,0.0,20.312046118296553,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_75__b1_00__s1_25_13e3f64c.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_75__b1_00__s1_25_13e3f64c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.75,1.0,1.25,nullfail_censor,640,166,640,1.0,1.1642774891466865,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.029571413458333095,0.35,51.74997355208292,0.26414047289013737,0.7358595271098625,13.669262486099283,0.0,1.1102230246251565e-15,13.68562296380039,0.0,24.39508810218324,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_85__b1_00__s0_75_a65b1709.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_85__b1_00__s0_75_a65b1709.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.85,1.0,0.75,nullfail_censor,640,106,640,1.0,0.730909239169797,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.018564319514454343,0.26250000000000007,32.4875591502951,0.25710382371117285,0.742896176288827,8.352675680583772,0.0,6.661338147750939e-16,8.639074926686936,0.0,15.495808543024387,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_85__b1_00__s1_00_674f2c75.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_85__b1_00__s1_00_674f2c75.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.85,1.0,1.0,nullfail_censor,640,106,640,1.0,0.9745456522263961,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.02475242601927246,0.35,43.31674553372678,0.257103823711173,0.742896176288827,11.136900907445032,0.0,8.881784197001252e-16,11.518766568915911,0.0,20.661078057365838,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_85__b1_00__s1_25_10ef79ab.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_damp50__q0_85__b1_00__s1_25_10ef79ab.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_damp50,0.85,1.0,1.25,nullfail_censor,640,106,640,1.0,1.1857854875705973,0.647468089996231,0.0,-0.01621242164631323,0.0,249,640,0.03011769380814969,0.35,52.70596416426196,0.2625407731962945,0.7374592268037056,13.837464583741522,0.0,1.1102230246251565e-15,14.03712155450058,0.0,24.831378026019852,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_55__b1_00__s0_75_4382a7f9.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_55__b1_00__s0_75_4382a7f9.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.55,1.0,0.75,nullfail_censor,640,288,352,0.55,0.5978306997461906,0.3618246010471673,0.9965879098228645,0.01013647178688904,-0.04841662473133822,214,352,0.01518426574856835,0.26250000000000007,26.57246505999462,0.2667893174491472,0.7332106825508529,7.089249816297276,0.0,6.661338147750939e-16,7.034280571164418,0.0,12.448934672532925,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_55__b1_00__s1_00_9653199b.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_55__b1_00__s1_00_9653199b.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.55,1.0,1.0,nullfail_censor,640,288,352,0.55,0.7971075996615876,0.3618246010471673,0.9965879098228645,0.01013647178688904,-0.04841662473133822,214,352,0.020245687664757803,0.35,35.42995341332616,0.2667893174491471,0.7332106825508529,9.452333088396365,0.0,8.881784197001252e-16,9.379040761552552,0.0,16.59857956337724,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_55__b1_00__s1_25_94f9412a.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_55__b1_00__s1_25_94f9412a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.55,1.0,1.25,nullfail_censor,640,288,352,0.55,0.9639879218645867,0.3618246010471673,0.9965879098228645,0.01013647178688904,-0.04841662473133822,214,352,0.02448427086500637,0.35,42.84747401376116,0.2738027171954838,0.7261972828045162,11.731754809930687,0.0,1.1102230246251565e-15,11.362464295296382,0.0,19.753254908534092,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_65__b1_00__s0_75_94656244.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_65__b1_00__s0_75_94656244.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.65,1.0,0.75,nullfail_censor,640,224,416,0.65,0.6450197286510563,0.41405569357234623,1.0809482547834457,0.002271757239721658,-0.05054018243466374,230,416,0.016382817036771778,0.26250000000000007,28.66992981435061,0.2630211229909468,0.7369788770090532,7.540797135842125,0.0,6.661338147750939e-16,7.530746931512992,0.0,13.598385746995492,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_65__b1_00__s1_00_1704ad3e.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_65__b1_00__s1_00_1704ad3e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.65,1.0,1.0,nullfail_censor,640,224,416,0.65,0.8600263048680749,0.41405569357234623,1.0809482547834457,0.002271757239721658,-0.05054018243466374,230,416,0.021843756049029033,0.35,38.22657308580081,0.2630211229909468,0.7369788770090532,10.054396181122833,0.0,8.881784197001252e-16,10.040995908683982,0.0,18.131180995993994,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_65__b1_00__s1_25_f8c95e0c.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_65__b1_00__s1_25_f8c95e0c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.65,1.0,1.25,nullfail_censor,640,224,416,0.65,1.0426363033726957,0.41405569357234623,1.0809482547834457,0.002271757239721658,-0.05054018243466374,230,416,0.026481856345345407,0.35,46.343248604354486,0.2693884018019774,0.7306115981980227,12.484333675838771,0.0,1.1102230246251565e-15,12.189908229210669,0.0,21.669006699305044,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_75__b1_00__s0_75_35e84d52.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_75__b1_00__s0_75_35e84d52.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.75,1.0,0.75,nullfail_censor,640,166,474,0.740625,0.6860088802309012,0.4656281217688175,1.1666978787901705,-0.002157830131297199,-0.056344207056660205,237,474,0.017423898016154325,0.26250000000000007,30.491821528270066,0.2585604206868371,0.7414395793131631,7.883978201857463,0.0,6.661338147750939e-16,8.078134141344954,0.0,14.52970918506765,0.0
submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_75__b1_00__s1_00_b16c22cd.csv,analysis_outputs/submission_e327_nullrisk_null_common_residual__src_human_regime_only__recipe_fa__risk_drop__q0_75__b1_00__s1_00_b16c22cd.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,-0.0009521445193922999,-5.374669127956009e-05,True,96,24,4,6.363552702718815e-05,-1.289424222732609e-05,0.647468089996231,1.1666666666666667,-0.01621242164631323,-0.08196486803621618,0.3093718829920585,risk_drop,0.75,1.0,1.0,nullfail_censor,640,166,474,0.740625,0.914678506974535,0.4656281217688175,1.1666978787901705,-0.002157830131297199,-0.056344207056660205,237,474,0.0232318640215391,0.35,40.65576203769341,0.25856042068683716,0.7414395793131628,10.51197093580995,0.0,8.881784197001252e-16,10.770845521793266,0.0,19.37294558009019,0.0
