scenario_id,feature_view,dropped_public,train_rows,feature_count,gated_count,top_variant,top_family,top_file,top_score,e364_rank,e363_rank,e364_score,e363_score,e364_minus_e363_score,e364_beats_e363,top_is_e364,top_is_e363,train_spearman_ridge_10,train_spearman_ridge_1,train_spearman_knn3,train_spearman_extratrees
all__drop_submission_e247_featnn1_nn_smooth_sum_top3,all,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,129,104,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.13389029003783,1.0,6.0,5.13389029003783,4.480611601513242,0.6532786885245887,True,True,False,0.9790209790209792,1.0,1.0,0.99124495269876
all__drop_submission_e256_featnn1_top50_amp_then_smo,all,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,129,104,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.149905422446405,1.0,7.0,5.149905422446405,4.46109709962169,0.6888083228247153,True,True,False,0.9790209790209792,1.0,1.0,0.9842396880153765
all__drop_submission_e267_humansocial_tail_balanced_,all,submission_e267_humansocial_tail_balanced_2936100f.csv,12,129,104,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.136538461538461,1.0,7.0,5.136538461538461,4.431116015132409,0.7054224464060512,True,True,False,1.0,1.0,1.0,0.9947414184151023
all__drop_submission_e323_5508f966_uploadsafe_csv,all,submission_e323_5508f966_uploadsafe.csv,12,129,104,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.212263556116015,1.0,12.0,5.212263556116015,4.379129886506936,0.8331336696090785,True,True,False,0.9790209790209792,1.0,1.0,0.99124495269876
axis__none,axis,none,13,62,104,e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,4.22452711223203,18.0,44.0,3.572887767969735,3.130706179066835,0.44218158890289994,True,False,False,0.967032967032967,0.9780219780219779,1.0,0.9821192234671022
axis__drop_submission_hybrid_0p578_logit_after_subjec,axis,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.566424968474149,13.0,45.0,3.764754098360656,3.1229823455233294,0.6417717528373266,True,False,False,0.9090909090909092,0.9720279720279721,1.0,0.9790209790209792
axis__drop_submission_hybrid_0p567_foldsafe_stage2_q1,axis,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,62,104,e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,4.183385876418663,8.0,56.0,4.04139344262295,2.9481084489281213,1.0932849936948288,True,False,False,0.9580419580419581,0.965034965034965,1.0,0.9842396880153765
axis__drop_submission_ordinal_q_constraints_ambnext_Q,axis,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.9016708701134935,3.0,49.0,4.086223203026481,3.0129571248423708,1.0732660781841106,True,False,False,0.8881118881118882,0.9510489510489512,1.0,0.9860139860139862
axis__drop_submission_mixmin_0c916bb4_csv,axis,submission_mixmin_0c916bb4.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.311223203026483,11.0,44.0,3.834773013871374,3.137736443883985,0.697036569987389,True,False,False,0.9790209790209792,0.9930069930069931,1.0,0.9772344233319931
axis__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,axis,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,62,104,e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,4.232660781841109,22.0,44.0,3.56421815889029,3.159300126103405,0.4049180327868851,True,False,False,0.965034965034965,0.9720279720279721,1.0,0.9772344233319931
axis__drop_submission_e95_hardtail_541e3973_csv,axis,submission_e95_hardtail_541e3973.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.314785624211854,11.0,44.0,3.8265132408575027,3.1357503152585124,0.6907629255989902,True,False,False,0.9790209790209792,0.9930069930069931,1.0,0.9754446010932804
axis__drop_submission_e101_q2s3tail_177569bc_csv,axis,submission_e101_q2s3tail_177569bc.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.314312736443885,11.0,44.0,3.8272383354350565,3.136223203026482,0.6910151324085745,True,False,False,0.9790209790209792,0.9930069930069931,1.0,0.9754446010932804
axis__drop_submission_e176_abl_q2_to0p75_91e49725_csv,axis,submission_e176_abl_q2_to0p75_91e49725.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.297856242118538,11.0,44.0,3.818820933165195,3.1366330390920556,0.6821878940731394,True,False,False,0.9580419580419581,0.9720279720279721,1.0,0.9754446010932804
axis__drop_submission_e216_maskfam_jepa_s2_rank_e154_,axis,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.476166456494326,10.0,51.0,3.897761664564943,3.0314943253467845,0.8662673392181586,True,False,False,0.9300699300699302,0.9720279720279721,1.0,0.9842396880153765
axis__drop_submission_e247_featnn1_nn_smooth_sum_top3,axis,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,62,104,e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,4.260182849936949,27.0,40.0,3.5456179066834808,3.258259773013872,0.28735813366960894,True,False,False,0.965034965034965,0.9720279720279721,1.0,0.9632238939652261
axis__drop_submission_e256_featnn1_top50_amp_then_smo,axis,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,62,104,e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,4.281557377049181,31.0,44.0,3.49952711223203,3.2027742749054227,0.2967528373266073,True,False,False,0.965034965034965,0.9790209790209792,1.0,0.99124495269876
axis__drop_submission_e267_humansocial_tail_balanced_,axis,submission_e267_humansocial_tail_balanced_2936100f.csv,12,62,104,e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,4.304350567465321,14.0,40.0,3.740100882723833,3.3665195460277433,0.37358133669608984,True,False,False,0.965034965034965,0.9720279720279721,1.0,0.9894797752097304
axis__drop_submission_e323_5508f966_uploadsafe_csv,axis,submission_e323_5508f966_uploadsafe.csv,12,62,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.893978562421186,3.0,66.0,4.324085750315258,3.0584174022698614,1.2656683480453967,True,False,False,0.9720279720279721,0.9860139860139862,1.0,0.9842396880153765
target__none,target,none,13,49,103,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.1691361916771745,1.0,4.0,5.1691361916771745,4.536475409836066,0.6326607818411087,True,True,False,0.9120879120879121,0.9340659340659341,1.0,0.9711150865094875
target__drop_submission_hybrid_0p578_logit_after_subjec,target,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,49,104,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.172887767969734,1.0,6.0,5.172887767969734,4.533638083228247,0.639249684741487,True,True,False,0.9230769230769231,0.9790209790209792,1.0,0.9632238939652261
target__drop_submission_hybrid_0p567_foldsafe_stage2_q1,target,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,49,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.995996216897857,2.0,6.0,4.668284993694829,4.387168978562421,0.28111601513240814,True,False,False,0.9230769230769231,0.9510489510489512,1.0,0.9352028352316922
target__drop_submission_ordinal_q_constraints_ambnext_Q,target,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,49,104,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.208606557377048,1.0,5.0,5.208606557377048,4.57219419924338,0.6364123581336685,True,True,False,0.9230769230769231,0.9720279720279721,1.0,0.9632238939652261
target__drop_submission_mixmin_0c916bb4_csv,target,submission_mixmin_0c916bb4.csv,12,49,104,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.175535939470365,1.0,8.0,5.175535939470365,4.567213114754098,0.6083228247162662,True,True,False,0.9230769230769231,0.9720279720279721,1.0,0.9772344233319931
target__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,target,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,49,93,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.1611286254728865,1.0,5.0,5.1611286254728865,4.54047919293821,0.6206494325346767,True,True,False,0.8391608391608393,0.8811188811188813,1.0,0.9562186292818428
target__drop_submission_e95_hardtail_541e3973_csv,target,submission_e95_hardtail_541e3973.csv,12,49,103,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.16888398486759,1.0,5.0,5.16888398486759,4.5378940731399755,0.6309899117276148,True,True,False,0.9230769230769231,0.9300699300699302,1.0,0.9492133645984593
target__drop_submission_e101_q2s3tail_177569bc_csv,target,submission_e101_q2s3tail_177569bc.csv,12,49,103,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.169356872635561,1.0,4.0,5.169356872635561,4.5378940731399755,0.6314627994955853,True,True,False,0.9230769230769231,0.9440559440559443,1.0,0.9492133645984593
target__drop_submission_e176_abl_q2_to0p75_91e49725_csv,target,submission_e176_abl_q2_to0p75_91e49725.csv,12,49,102,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.198203026481714,1.0,4.0,5.198203026481714,4.563430012610341,0.6347730138713734,True,True,False,0.9230769230769231,0.9440559440559443,1.0,0.9422080999150758
target__drop_submission_e216_maskfam_jepa_s2_rank_e154_,target,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,49,101,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.161506935687263,1.0,6.0,5.161506935687263,4.538083228247163,0.6234237074401001,True,True,False,0.8881118881118882,0.9510489510489512,1.0,0.9702291586486097
target__drop_submission_e247_featnn1_nn_smooth_sum_top3,target,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,49,103,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.1715006305170235,1.0,4.0,5.1715006305170235,4.538776796973519,0.6327238335435048,True,True,False,0.8741258741258742,0.9160839160839163,1.0,0.9333390787439302
target__drop_submission_e256_featnn1_top50_amp_then_smo,target,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,49,103,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.169293820933165,1.0,4.0,5.169293820933165,4.5378940731399755,0.6313997477931892,True,True,False,0.8881118881118882,0.9790209790209792,1.0,0.8861659824480081
target__drop_submission_e267_humansocial_tail_balanced_,target,submission_e267_humansocial_tail_balanced_2936100f.csv,12,49,103,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.1734237074401,1.0,4.0,5.1734237074401,4.5354981084489285,0.6379255989911714,True,True,False,0.9860139860139862,1.0,1.0,0.99124495269876
target__drop_submission_e323_5508f966_uploadsafe_csv,target,submission_e323_5508f966_uploadsafe.csv,12,49,96,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,5.176954602774274,1.0,4.0,5.176954602774274,4.524653215636823,0.6523013871374514,True,True,False,0.8951048951048951,0.9160839160839163,1.0,0.9281975705483089
anatomy__none,anatomy,none,13,18,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.712988650693569,2.0,41.0,4.5266393442622945,3.669514501891552,0.8571248423707427,True,False,False,0.8956043956043955,0.9285714285714285,1.0,0.9641909864718401
anatomy__drop_submission_hybrid_0p578_logit_after_subjec,anatomy,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,18,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.711223203026482,2.0,41.0,4.4954918032786875,3.660876418663304,0.8346153846153834,True,False,False,0.9160839160839163,0.9160839160839163,1.0,0.9281975705483089
anatomy__drop_submission_hybrid_0p567_foldsafe_stage2_q1,anatomy,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,18,104,e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,4.710088272383355,2.0,41.0,4.518032786885245,3.6628310214375794,0.8552017654476654,True,False,False,0.9160839160839163,0.7972027972027973,1.0,0.9614094269768303
