pred_index,base_index,tag,strategy,mask_name,ranker,top_n,keep_factor,rollback_cells,rollback_q2s3_cells,rollback_s_cells,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,original_strict_submit,relaxed_submit,materialized_submission
1,0,e143_control_e142,control_e142,none,,0,1.0,0,0,0,-3.6874173200418525e-05,-1.0666781972479278e-05,0.0,-2.6610187541575847e-05,-2.1372487977622256e-05,-1.1292219075142995e-05,-4.082791462445279e-05,-7.0027886320822574e-06,0.0,-4.318441743511592e-05,-3.6250693076222973e-06,0.0,-4.318441743511592e-05,-2.6610187541575847e-05,3,3,0,-0.0002841440927040695,-4.913008727369661e-05,-2.1880927121964433e-05,0.0,9.587940856241317e-05,4.7939704281206585e-05,3.1879535541087534e-05,0.0012309635877555908,0.027777777777777776,0.8888888888888888,True,0.00753849038190021,0.006196975742043658,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,True,0.0008644101133912341,0.002735958315180478,0.35057933574115685,0.003599916210676708,1.5931781434739626e-05,0.00155733502026093,0.0013155806066907404,0.0021142857142857135,0.02000000000000135,185,108,0.9716933166277121,0.24367180360849447,0.00031379025240636484,0.0003137902524063572,0.0015999999999999938,0.0018799999999999997,0.000305472962205152,0.0025051556933905618,-0.9674346491175816,True,False,True,True,False,False,0.985225955967555,1.0,1.0,0.9842293906810036,-3.250161237602204e-05,-1.4379590653791665e-05,-1.4379590653791665e-05,-2.6575492285601906e-05,3452,57,57,2790,-4.0940130154892034e-06,-3.7623425360367202e-06,-3.7623425360367202e-06,-4.2875710534162355e-06,True,True,True,-1.5178830414797062e-18,True,True,True,False,False,True,False
53,0,e143_top_q2s3_weighted_1_e4ff4b94,active_q2s3_repair,top_q2s3_weighted_1,q2s3_weighted,1,0.75,1,1,1,-3.686202695074581e-05,-1.065463572280656e-05,1.1102230246251565e-16,-2.6621272585569677e-05,-2.1383573021616087e-05,-1.1292219075142995e-05,-4.079262138256823e-05,-6.967495390197698e-06,1.1102230246251565e-16,-4.317218688387747e-05,-3.6128387563838515e-06,1.1102230246251565e-16,-4.317218688387747e-05,-2.6621272585569677e-05,3,1,52,-0.00028376564430234174,-4.863811491262471e-05,-2.1897180625646273e-05,0.0,9.576563403709826e-05,4.788281701854913e-05,3.185319884541789e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007535633239043075,0.00618697574204366,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.003597551040180662,1.5924613737784432e-05,0.0015573350202609344,0.0013155806066907447,0.002111428571428626,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0018700000000000305,0.00030547296220517696,0.002505155693390561,-0.9674446491175812,True,False,True,True,False,False,0.985225955967555,1.0,1.0,0.9842293906810036,-3.245814403850729e-05,-1.4365996499165505e-05,-1.4365996499165505e-05,-2.6540031591540273e-05,3452,57,57,2790,-4.0781004298901255e-06,-3.758058361867292e-06,-3.758058361867292e-06,-4.282688802270506e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
57,0,e143_top_q2s3_weighted_2_f2227181,active_q2s3_repair,top_q2s3_weighted_2,q2s3_weighted,2,0.75,2,2,2,-3.685688829990763e-05,-1.0649497071968383e-05,1.1102230246251565e-16,-2.6609520832776568e-05,-2.1371821268822977e-05,-1.1249625542442132e-05,-4.078664491158346e-05,-6.961518919212928e-06,1.1102230246251565e-16,-4.3174499155251844e-05,-3.6151510277582233e-06,1.1102230246251565e-16,-4.3174499155251844e-05,-2.6609520832776568e-05,3,1,56,-0.0002834266187642598,-4.8386984884407624e-05,-2.2022982407610137e-05,0.0,9.488502156322631e-05,4.7442510781613156e-05,3.1662093707847454e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007532776096185931,0.006176975742043658,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.0035949450273517433,1.592057642804786e-05,0.0015573350202609344,0.0013155806066907447,0.002108571428571482,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.001860000000000028,0.00030547296220517696,0.002505155693390561,-0.9674546491175813,True,False,True,True,False,False,0.985225955967555,1.0,1.0,0.9842293906810036,-3.24397541144548e-05,-1.4360245290689976e-05,-1.4360245290689976e-05,-2.6525029419662403e-05,3452,57,57,2790,-4.071368374850146e-06,-3.7562458785263754e-06,-3.7562458785263754e-06,-4.2806232936059215e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
17,0,e143_top_tension_1_47bf925b,active_q2s3_repair,top_tension_1,tension,1,0.75,1,1,1,-3.685479782644663e-05,-1.064740659850738e-05,1.1102230246251565e-16,-2.6491966016450874e-05,-2.1254266452497284e-05,-1.1292219075142995e-05,-4.083548118449798e-05,-7.010355192127449e-06,1.1102230246251565e-16,-4.3236946278168986e-05,-3.6775981506753652e-06,1.1102230246251565e-16,-4.3236946278168986e-05,-2.6491966016450874e-05,3,1,16,-0.00028338754939956633,-4.8569684825916504e-05,-2.1697456484504052e-05,0.0,9.716370302544075e-05,4.8581851512720375e-05,3.2158245276978374e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007535633239043075,0.006186975742043661,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008621133729818753,0.002723965379680566,0.36294395924662354,0.003597619470267348,1.5899644178546447e-05,0.0015573350202609344,0.0013155806066907447,0.002111428571428626,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.001500000000000223,0.001870000000000031,0.00030547296220517696,0.002505155693390561,-0.9675446491175812,True,False,True,True,False,False,0.9875434530706837,1.0,1.0,0.9870967741935484,-3.3145192659196304e-05,-1.4357905620401915e-05,-1.4357905620401915e-05,-2.7071732597994044e-05,3452,57,57,2790,-4.457369397430262e-06,-3.7555085355073588e-06,-3.7555085355073588e-06,-4.7587256529036894e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
52,0,e143_top_q2s3_weighted_1_30d5f515,active_q2s3_repair,top_q2s3_weighted_1,q2s3_weighted,1,0.5,1,1,1,-3.684958345917533e-05,-1.064219223123608e-05,1.1102230246251565e-16,-2.663049696016717e-05,-2.139279739621358e-05,-1.1292219075142995e-05,-4.07595638836078e-05,-6.934437891237266e-06,1.1102230246251565e-16,-4.315868953363999e-05,-3.5993414061463724e-06,1.1102230246251565e-16,-4.315868953363999e-05,-2.663049696016717e-05,3,1,51,-0.0002833844423924703,-4.814410291598126e-05,-2.1911394493673297e-05,0.0,9.566613696102011e-05,4.7833068480510055e-05,3.18301671148449e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007532776096185932,0.006176975742043659,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.0035951879093202195,1.5919485676434597e-05,0.0015573350202609344,0.0013155806066907447,0.0021085714285714826,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0018600000000000294,0.00030547296220517696,0.002505155693390561,-0.9674546491175813,True,False,True,True,False,False,0.985225955967555,1.0,1.0,0.9842293906810036,-3.241361194786031e-05,-1.4352069669645657e-05,-1.4352069669645657e-05,-2.6503703106655824e-05,3452,57,57,2790,-4.061798432969135e-06,-3.7536693457841643e-06,-3.7536693457841643e-06,-4.277687073126826e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
21,0,e143_top_tension_2_0344c585,active_q2s3_repair,top_tension_2,tension,2,0.75,2,2,2,-3.684901406342256e-05,-1.0641622835483311e-05,1.1102230246251565e-16,-2.6474552039523758e-05,-2.1236852475570167e-05,-1.1292219075142995e-05,-4.083607113214427e-05,-7.010945139773739e-06,1.1102230246251565e-16,-4.323641901826658e-05,-3.67707089077296e-06,1.1102230246251565e-16,-4.323641901826658e-05,-2.6474552039523758e-05,3,1,20,-0.0002840547141980232,-4.9176239157899815e-05,-2.169876114960223e-05,0.0,9.715457036943431e-05,4.8577285184717156e-05,3.2156131236241304e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007532776096185932,0.00617697574204366,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008615068186500041,0.00272035259228171,0.36294395924662354,0.003597012915935476,1.5863568943514283e-05,0.0015573350202609344,0.0013155806066907447,0.002108571428571483,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0014000000000002205,0.0018600000000000307,0.00030547296220517696,0.002505155693390561,-0.9676546491175813,True,False,True,True,False,False,0.9881228273464658,1.0,1.0,0.9874551971326165,-3.319608740299908e-05,-1.4351432398544276e-05,-1.4351432398544276e-05,-2.7119296298215932e-05,3452,57,57,2790,-4.455650258974155e-06,-3.753468510905753e-06,-3.753468510905753e-06,-4.842852591969005e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
51,0,e143_top_q2s3_weighted_1_3c11adf0,active_q2s3_repair,top_q2s3_weighted_1,q2s3_weighted,1,0.25,1,1,1,-3.683964739398249e-05,-1.0632256166043241e-05,1.1102230246251565e-16,-2.6637854945943396e-05,-2.1400155381989805e-05,-1.1292219075142995e-05,-4.0737166828064275e-05,-6.912040835693745e-06,1.1102230246251565e-16,-4.314392040816184e-05,-3.584572280668219e-06,1.1102230246251565e-16,-4.314392040816184e-05,-2.6637854945943396e-05,3,1,50,-0.00028300047795325466,-4.764804460122285e-05,-2.1923562043529854e-05,0.0,9.558096411153849e-05,4.7790482055769246e-05,3.181045117745264e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007529918953328788,0.006166975742043658,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.003592826824777854,1.5916403933162138e-05,0.0015573350202609344,0.0013155806066907447,0.0021057142857143396,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0018500000000000291,0.00030547296220517696,0.002505155693390561,-0.9674646491175812,True,False,True,True,False,False,0.985225955967555,1.0,1.0,0.9842293906810036,-3.2378053298317644e-05,-1.4340949166589503e-05,-1.4340949166589503e-05,-2.6474694994895192e-05,3452,57,57,2790,-4.051195241067355e-06,-3.750164738601576e-06,-3.750164738601576e-06,-4.272460784582601e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
16,0,e143_top_tension_1_21fcd551,active_q2s3_repair,top_tension_1,tension,1,0.5,1,1,1,-3.6839546994182903e-05,-1.0632155766243656e-05,1.1102230246251565e-16,-2.6371951547865535e-05,-2.1134251983911945e-05,-1.1292219075142995e-05,-4.0858261582732425e-05,-7.033135590361894e-06,1.1102230246251565e-16,-4.328842785183973e-05,-3.729079724346107e-06,1.1102230246251565e-16,-4.328842785183973e-05,-2.6371951547865535e-05,3,1,15,-0.00028262796070437356,-4.800702653318112e-05,-2.1511730001866347e-05,0.0,9.846378840344672e-05,4.923189420172336e-05,3.244038186075795e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007532776096185933,0.006176975742043661,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008598188884175261,0.002711984223571831,0.36294395924662354,0.0035953249857029984,1.5869762767366464e-05,0.0015573350202609344,0.0013155806066907447,0.0021085714285714835,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0014000000000002248,0.0018600000000000311,0.00030547296220517696,0.002505155693390561,-0.9676546491175813,True,False,True,True,False,False,0.9889918887601391,1.0,1.0,0.9888888888888889,-3.380283340216152e-05,-1.4340836798538724e-05,-1.4340836798538724e-05,-2.757947145110601e-05,3452,57,57,2790,-4.781114791827009e-06,-3.7501293260059544e-06,-3.7501293260059544e-06,-5.071164473559669e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
61,0,e143_top_q2s3_weighted_3_f9d4aabd,active_q2s3_repair,top_q2s3_weighted_3,q2s3_weighted,3,0.75,3,3,3,-3.683879265936607e-05,-1.0631401431426823e-05,1.1102230246251565e-16,-2.6528551222204655e-05,-2.1290851658251064e-05,-1.1249625542442132e-05,-4.079837827331012e-05,-6.97325228093959e-06,1.1102230246251565e-16,-4.318944848258344e-05,-3.630100355089816e-06,1.1102230246251565e-16,-4.318944848258344e-05,-2.6528551222204655e-05,3,1,60,-0.0002836895013316021,-4.858171271215905e-05,-2.1840778425125107e-05,0.0,9.616044944080193e-05,4.8080224720400966e-05,3.1938879271572135e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007529918953328788,0.006166975742043658,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.0035947502995240504,1.5917424681574456e-05,0.0015573350202609344,0.0013155806066907447,0.0021057142857143396,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0018500000000000283,0.00030547296220517696,0.002505155693390561,-0.9674646491175812,True,False,True,True,False,False,0.985225955967555,1.0,1.0,0.9842293906810036,-3.237499442057406e-05,-1.4339992542540684e-05,-1.4339992542540684e-05,-2.6472199617016977e-05,3452,57,57,2790,-4.0503015844755385e-06,-3.7498632601976247e-06,-3.7498632601976247e-06,-4.271742475996322e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
56,0,e143_top_q2s3_weighted_2_7c824e45,active_q2s3_repair,top_q2s3_weighted_2,q2s3_weighted,2,0.5,2,2,2,-3.683830739786842e-05,-1.0630916169929172e-05,1.1102230246251565e-16,-2.6605437923765685e-05,-2.1367738359812094e-05,-1.1201293778517751e-05,-4.0746863654073096e-05,-6.921737661702565e-06,1.1102230246251565e-16,-4.316262061543341e-05,-3.6032724879397904e-06,1.1102230246251565e-16,-4.316262061543341e-05,-2.6605437923765685e-05,3,1,55,-0.000282704841993775,-4.764069521323577e-05,-2.216185041134522e-05,0.0,9.39129455372889e-05,4.695647276864445e-05,3.144970022601023e-05,0.0012309635877555908,0.19444444444444445,0.8888888888888888,True,0.007527061810471645,0.006156975742043658,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.0035899770313086838,1.5912558703261162e-05,0.0015573350202609344,0.0013155806066907447,0.0021028571428571966,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.001840000000000028,0.00030547296220517696,0.002505155693390561,-0.9674746491175813,True,False,True,True,False,False,0.985225955967555,1.0,1.0,0.9842293906810036,-3.2373257793126815e-05,-1.4339449434996309e-05,-1.4339449434996309e-05,-2.647078290733524e-05,3452,57,57,2790,-4.049794225667554e-06,-3.7496921008003085e-06,-3.7496921008003085e-06,-4.271308655235605e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,False
