selected_index,original_candidate_index,candidate_id,kind,safe_file,risky_file,blend_mode,target_mask,risk_weight,posterior_mean_expected,posterior_p90_expected,conservative_mean_expected,conservative_p90_expected,posterior_mean_regret,conservative_mean_regret,p90_regret,p95_regret,max_regret,posterior_mean_delta_vs_stage2,conservative_mean_delta_vs_stage2,conservative_p90_delta_vs_stage2,conservative_p90_delta_vs_prior,win_rate_vs_stage2_all,win_rate_vs_prior_all,robust_score_t35,robust_score_t50,robust_score_t65,robust_score_t80
34,2043,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropyproj_public2d0_g100.csv|logit|noq2|0.50,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropyproj_public2d0_g100.csv,logit,noq2,0.5,0.5749129068312566,0.5811521612334101,0.5746349005029865,0.5828769957941299,0.0003455447757779397,0.0012951814467372456,0.0011614332198959282,0.0032806503774499116,0.005235505536128615,-0.0012385471245102485,-0.0004024932554886883,0.0006171322074773333,0.0006797046405480067,0.8773540489642184,0.7983050847457627,0.5782997522035432,0.5780921735266571,0.5778845948497707,0.5776770161728846
13,84,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_minimaxens_r05_a10_h506746.csv|prob|all|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_minimaxens_r05_a10_h506746.csv,prob,all,0.65,0.5748086713728755,0.5810529814509194,0.5746493021229351,0.5831223316274357,0.00024130931739688597,0.0013095830666858064,0.001277881329670092,0.003651187048712523,0.005889887554474504,-0.0013427825828913021,-0.0003880916355401271,0.000684143336624754,0.00048110532580142307,0.8999058380414313,0.7940207156308852,0.5783986810150107,0.5781421645433135,0.5778856480716162,0.577629131599919
14,20,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_minimaxens_r01_a6_h422045.csv|prob|all|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_minimaxens_r01_a6_h422045.csv,prob,all,0.65,0.5748087709304844,0.5810531650241398,0.5746492920830767,0.5831233734912576,0.00024140887500574077,0.0013095730268273828,0.0012780833040676176,0.003652187483167474,0.005892907504317257,-0.0013426830252824473,-0.0003881016753985512,0.0006839551431769841,0.00048064576805295633,0.8999058380414313,0.7940677966101695,0.5783990768879098,0.5781426056251678,0.5778861343624258,0.5776296630996837
22,1428,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_minimaxens_r05_a10_h506746.csv|prob|all|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_minimaxens_r05_a10_h506746.csv,prob,all,0.65,0.5747983020211711,0.581043260167297,0.5746636158344386,0.5831118113802964,0.00023093996569241223,0.0013238967781893105,0.001290404833781341,0.0036227465689783857,0.005828637293834871,-0.0013531519345957761,-0.0003737779240366235,0.0007102140614582697,0.0005144162165987565,0.8998587570621469,0.7877118644067796,0.5784251140155041,0.5781584157802335,0.5778917175449629,0.5776250193096923
23,1364,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_minimaxens_r01_a6_h422045.csv|prob|all|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_minimaxens_r01_a6_h422045.csv,prob,all,0.65,0.5747983863191739,0.5810433170400353,0.5746635892834548,0.5831125233468937,0.00023102426369513366,0.001323870227205609,0.0012905579137714937,0.0036237148725993982,0.005831628473538908,-0.0013530676365930544,-0.00037380447502032477,0.000709919047262364,0.00051388225947685,0.8998587570621469,0.7877589453860641,0.5784253921797948,0.5781587396697312,0.5778920871596676,0.5776254346496039
15,2068,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv|prob|all|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,prob,all,0.65,0.5748063624649751,0.5810554339247644,0.5746558940022543,0.5830819657546676,0.00023900040949639904,0.0013161749460050339,0.0012958066322685605,0.003586000024554292,0.005754811798634463,-0.001345091490791789,-0.0003814997562208998,0.0007126040271744905,0.0005154757339257965,0.8998116760828625,0.7882768361581921,0.5784145180752712,0.5781543300288459,0.5778941419824205,0.577633953935995
48,276,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv|prob|all|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,prob,all,0.65,0.5748247358476873,0.5810763287519622,0.5746602940098475,0.5831959623752414,0.00025737379220862794,0.0013205749535983434,0.0012506304575339387,0.0037304933808514295,0.005993956402860823,-0.00132671810807956,-0.00037709974862759025,0.0006721484070759121,0.0004697851993593072,0.8999058380414313,0.7953860640301318,0.5784296485002518,0.5781752244710631,0.5779208004418741,0.5776663764126853
31,2076,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,prob,noq2,0.65,0.574838410906262,0.5810828140470198,0.5746548236808751,0.5830463039200457,0.00027104885078322693,0.0013151046246259197,0.0012793751544276975,0.0035155787875374264,0.005667128874713989,-0.001313043049504961,-0.0003825700776000142,0.0006967628615033306,0.0005553255872947083,0.8993408662900189,0.7913370998116761,0.5784143393351125,0.5781678127782868,0.5779212862214611,0.5776747596646354
32,1948,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropyproj_public2d0_g075.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropyproj_public2d0_g075.csv,prob,noq2,0.65,0.574838410906262,0.5810828140470198,0.5746548236808751,0.5830463039200457,0.00027104885078322693,0.0013151046246259197,0.0012793751544276975,0.0035155787875374264,0.005667128874713989,-0.001313043049504961,-0.0003825700776000142,0.0006967628615033306,0.0005553255872947083,0.8993408662900189,0.7913370998116761,0.5784143393351125,0.5781678127782868,0.5779212862214611,0.5776747596646354
59,1620,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv|prob|all|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,prob,all,0.65,0.5748139100742105,0.5810644936352178,0.5746742051176174,0.5831697326501646,0.00024654801873180194,0.0013344860613680794,0.001263384865692283,0.0036998130259573822,0.005930994097355646,-0.0013375438815563861,-0.00036318864085785443,0.0006988683568651677,0.0005028768542728046,0.8999058380414313,0.7904896421845574,0.5784546436712632,0.5781900156785602,0.5779253876858571,0.577660759693154
26,1884,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_minimaxens_r05_a10_h506746.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_minimaxens_r05_a10_h506746.csv,prob,noq2,0.65,0.5748296729564603,0.5810728738206935,0.5746580779798653,0.5830404904404444,0.00026231090098155475,0.0013183589236159985,0.001313593226990086,0.0035110041003350856,0.00562450447268259,-0.0013217809993066334,-0.0003793157786099352,0.0007062798184613861,0.0005593628110049931,0.8990112994350282,0.7898775894538607,0.5784385731142571,0.5781870997548048,0.5779356263953525,0.5776841530359001
27,1820,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_minimaxens_r01_a6_h422045.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_minimaxens_r01_a6_h422045.csv,prob,noq2,0.65,0.5748297502613439,0.581072701933985,0.5746580831046497,0.5830417053772008,0.0002623882058651705,0.001318364048400463,0.0013137341511377063,0.0035122534601706333,0.005627730029848288,-0.0013217036944230176,-0.00037931065382547076,0.0007059231754641404,0.0005587253411576953,0.8990112994350282,0.7899717514124294,0.5784389396382453,0.578187496053084,0.5779360524679225,0.5776846088827611
4,1972,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropyproj_public2d0_g075.csv|logit|all|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropyproj_public2d0_g075.csv,logit,all,0.65,0.5747941300434483,0.581036724981777,0.5746474250936043,0.58302456192087,0.0002267679879695735,0.0013077060373550599,0.0014181947346672285,0.0034964686342211157,0.005668069817907351,-0.0013573239123186147,-0.000389968664870874,0.000750318295500374,0.000521017393035561,0.8997175141242938,0.785075329566855,0.5784651114441317,0.5782033709486447,0.5779416304531575,0.5776798899576705
41,2132,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv|prob|all|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv,prob,all,0.65,0.5748206710311862,0.581074645270771,0.5746618293614139,0.5831387460496835,0.00025330897570745916,0.001322110305164547,0.0013045931411638273,0.0036665819841594774,0.005912356388346862,-0.001330782924580729,-0.00037556439706138686,0.0006978224068197036,0.0004916682924364646,0.8998116760828625,0.7923728813559322,0.5784602978280999,0.5782035637295834,0.5779468296310666,0.57769009553255
75,156,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_entropyproj_public2d0_g075.csv|prob|noq2|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_entropyproj_public2d0_g075.csv,prob,noq2,0.65,0.5748570966848672,0.5811084048159465,0.5746615236260872,0.5831392573825422,0.00028973462938846353,0.001321804569837986,0.0012367232257275282,0.0036769931313324123,0.005918983904941055,-0.0012943572708997244,-0.0003758701323879478,0.0006552774947110596,0.0005067766654208161,0.8999058380414313,0.7975047080979284,0.5784395132229644,0.5781979308224133,0.5779563484218623,0.5777147660213113
76,284,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv|prob|noq2|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,prob,noq2,0.65,0.5748570966848672,0.5811084048159465,0.5746615236260872,0.5831392573825422,0.00028973462938846353,0.001321804569837986,0.0012367232257275282,0.0036769931313324123,0.005918983904941055,-0.0012943572708997244,-0.0003758701323879478,0.0006552774947110596,0.0005067766654208161,0.8999058380414313,0.7975047080979284,0.5784395132229644,0.5781979308224133,0.5779563484218623,0.5777147660213113
82,1628,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,prob,noq2,0.65,0.5748448854544087,0.5810895660006763,0.5746738484133902,0.5831107440647703,0.000277523398930007,0.0013341293571410122,0.0012507383570696277,0.003642600177135463,0.005851929403482781,-0.0013065685013581808,-0.00036354534508492174,0.0006810201456862175,0.000540038141682686,0.8997175141242938,0.792984934086629,0.5784601782587308,0.5782084747508532,0.5779567712429756,0.577705067735098
83,1500,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_entropyproj_public2d0_g075.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_entropyproj_public2d0_g075.csv,prob,noq2,0.65,0.5748448854544087,0.5810895660006763,0.5746738484133902,0.5831107440647703,0.000277523398930007,0.0013341293571410122,0.0012507383570696277,0.003642600177135463,0.005851929403482781,-0.0013065685013581808,-0.00036354534508492174,0.0006810201456862175,0.000540038141682686,0.8997175141242938,0.792984934086629,0.5784601782587308,0.5782084747508532,0.5779567712429756,0.577705067735098
16,180,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_entropyproj_public2d0_g075.csv|logit|all|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_entropyproj_public2d0_g075.csv,logit,all,0.65,0.5748106031592509,0.5810628860206088,0.5746497013653743,0.5830998611442393,0.0002432411037722038,0.001309982309124978,0.0013720277780799714,0.0036411672730710548,0.005909898070015407,-0.0013408507965159844,-0.0003876923931009561,0.0007065569281400896,0.00047220760752514357,0.8999058380414313,0.7939265536723163,0.5784729518441294,0.5782170675468058,0.5779611832494822,0.5777052989521585
79,1436,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_minimaxens_r05_a10_h506746.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_minimaxens_r05_a10_h506746.csv,prob,noq2,0.65,0.5748358672666188,0.5810761050537937,0.5746767776037917,0.5831118835669571,0.0002685052111401713,0.0013370585475424308,0.001280288600683711,0.00363621190030699,0.005809205560416086,-0.0013155866891480167,-0.0003606161546835031,0.00068959839601207,0.0005436800911193251,0.8996704331450094,0.7914783427495292,0.5784793796393379,0.5782227478379564,0.5779661160365749,0.5777094842351933
80,1372,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_minimaxens_r01_a6_h422045.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_minimaxens_r01_a6_h422045.csv,prob,noq2,0.65,0.5748359565876411,0.5810759629655715,0.5746767925569342,0.5831115486328594,0.00026859453216234434,0.0013370735006849079,0.0012804282265908666,0.0036376844674963047,0.005812478522635445,-0.0013154973681258437,-0.00036060120154102595,0.0006893025139238507,0.0005430373848320791,0.8996704331450094,0.7915254237288135,0.5784798417537453,0.5782232406291142,0.577966639504483,0.5777100383798519
69,92,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_minimaxens_r05_a10_h506746.csv|prob|noq2|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_minimaxens_r05_a10_h506746.csv,prob,noq2,0.65,0.5748481224766141,0.5810988621982262,0.5746645489775367,0.5831431073967297,0.00028076042113533365,0.0013248299212874244,0.0012687698479782543,0.003672696068988279,0.005874931943773198,-0.0013033314791528546,-0.00037284478093850955,0.0006641786497780799,0.000510575865619034,0.8998587570621469,0.7962335216572505,0.5784614042153718,0.5782148719964435,0.5779683397775153,0.5777218075585869
71,28,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_minimaxens_r01_a6_h422045.csv|prob|noq2|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_minimaxens_r01_a6_h422045.csv,prob,noq2,0.65,0.5748482296813414,0.5810989974080153,0.5746645830566884,0.5831445081955215,0.00028086762586265545,0.0013248640004391364,0.0012689607252463376,0.0036741327669710722,0.00587823555297684,-0.0013032242744255324,-0.00037281070178679724,0.0006638867946905935,0.0005099884973630564,0.8998587570621469,0.7962335216572505,0.5784619535410092,0.5782154514863809,0.5779689494317526,0.5777224473771241
5,1908,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_minimaxens_r05_a10_h506746.csv|logit|all|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_minimaxens_r05_a10_h506746.csv,logit,all,0.65,0.5747826815271484,0.5810259073844989,0.5746543228865254,0.5830598902977229,0.00021531947166966272,0.001314603830276152,0.001463949124152458,0.003540095753751593,0.005661271869798479,-0.0013687724286185253,-0.000383070871949782,0.0007532256776136004,0.0005124289555024641,0.8997645951035782,0.7839924670433145,0.5785113672567056,0.5782420589086648,0.577972750560624,0.5777034422125833
6,1844,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_minimaxens_r01_a6_h422045.csv|logit|all|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_minimaxens_r01_a6_h422045.csv,logit,all,0.65,0.5747827482150533,0.5810261913783744,0.5746543572010753,0.5830608512293303,0.00021538615957448915,0.0013146381448259524,0.001464728995398839,0.0035409441612874347,0.005664201199093721,-0.0013687057407136992,-0.00038303655739998127,0.0007531772249775859,0.0005119097793505611,0.8997645951035782,0.7840866290018832,0.5785122281782479,0.5782429331842162,0.5779736381901842,0.5777043431961526
57,2140,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv|prob|noq2|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv,prob,noq2,0.65,0.574852719472473,0.5810920589766743,0.5746607590400348,0.5830930481759714,0.00028535741699428407,0.0013210399837854272,0.0012873147867143336,0.003600334205492078,0.005824673464426278,-0.001298734483293904,-0.0003766347184405065,0.000681776884542018,0.0005316468048849887,0.8996233521657251,0.7950564971751413,0.5784604992896588,0.5782174266807418,0.577974354071825,0.577731281462908
24,1524,submission_publicobsblend_stage2_to_ordinal_w005.csv|submission_public_entropyproj_public2d0_g075.csv|logit|all|0.65,frontier_blend,submission_publicobsblend_stage2_to_ordinal_w005.csv,submission_public_entropyproj_public2d0_g075.csv,logit,all,0.65,0.5747986752112537,0.5810505730997723,0.5746644353016688,0.5830876389509043,0.00023131315577496568,0.0013247162454194568,0.0014001901318752839,0.003612422256313191,0.0058458206986261585,-0.0013527787445132221,-0.0003729584568064771,0.0007368868044497767,0.0005035084086403852,0.8998116760828625,0.788135593220339,0.578510939671839,0.578244057347245,0.5779771750226511,0.5777102926980572
19,2100,submission_publicobsblend_anchor578_to_stage2_w095.csv|submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv|logit|all|0.65,frontier_blend,submission_publicobsblend_anchor578_to_stage2_w095.csv,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,logit,all,0.65,0.57479750612721,0.5810397443830919,0.5746625240855181,0.583087639349418,0.00023014407173133604,0.0013228050292688124,0.001418724261545354,0.003609629142547388,0.005762581046305115,-0.0013539478285568521,-0.0003748696729571214,0.0007378217249478514,0.0005000753955942128,0.8998116760828625,0.7881826741996234,0.5785194441311838,0.5782528679360841,0.5779862917409843,0.5777197155458844
8,212,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv|submission_public_entropyproj_public2d0_g100.csv|prob|all|0.65,frontier_blend,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_public_entropyproj_public2d0_g100.csv,prob,all,0.65,0.5747579772030489,0.5809721057147387,0.5747077093177555,0.5827445554969437,0.000190615147570231,0.0013679902615063115,0.0015523906400284069,0.003060485504548377,0.004906077765130745,-0.001393476752717957,-0.0003296844407196222,0.0009521199505357902,0.000776989354571378,0.808427495291902,0.7288135593220338,0.5785956810596811,0.5782941602750669,0.5779926394904527,0.5776911187058384
