target,feature,mode,corr,abs_corr
Q1,deep__phone_activity_m_activity_afternoon_count,subject_rank,0.23240752497356157,0.23240752497356157
Q1,deep__usage_early_time_sum_max,subject_rank,-0.22443867760149058,0.22443867760149058
Q1,deep__ambience_afternoon_hour_sum,subject_rank,0.21375371789447684,0.21375371789447684
Q1,deep__ambience_afternoon_hour_count,subject_rank,0.21293856902592365,0.21293856902592365
Q1,deep__ambience_afternoon_top_prob_count,subject_rank,0.21293856902592365,0.21293856902592365
Q1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.21293856902592365,0.21293856902592365
Q1,deep__ambience_afternoon_top_is_music_count,subject_rank,0.21293856902592365,0.21293856902592365
Q1,deep__ambience_afternoon_top_is_vehicle_count,subject_rank,0.21293856902592365,0.21293856902592365
Q1,deep__ambience_afternoon_top_is_inside_count,subject_rank,0.21293856902592365,0.21293856902592365
Q1,deep__ambience_afternoon_top_is_outside_count,subject_rank,0.21293856902592365,0.21293856902592365
Q2,deep__phone_charge_m_charging_morning_mean,subject_z,0.1903342367566413,0.1903342367566413
Q2,deep__phone_charge_m_charging_morning_mean,subject_center,0.18677420891181346,0.18677420891181346
Q2,deep__gps_morning_lat_std_mean,subject_rank,-0.18544588675603169,0.18544588675603169
Q2,deep__phone_charge_m_charging_morning_mean,subject_rank,0.17720504691251232,0.17720504691251232
Q2,deep__phone_charge_m_charging_morning_median,subject_center,0.17384885838022082,0.17384885838022082
Q2,deep__phone_activity_morning_frac_7,subject_rank,-0.17355473577900857,0.17355473577900857
Q2,deep__gps_morning_lon_std_mean,subject_rank,-0.17260907109777784,0.17260907109777784
Q2,deep__phone_charge_m_charging_morning_sum,subject_z,0.17119517863197098,0.17119517863197098
Q2,deep__phone_screen_m_screen_use_afternoon_mean,subject_rank,0.16999570336163453,0.16999570336163453
Q2,deep__phone_charge_m_charging_morning_sum,subject_center,0.16889360788912922,0.16889360788912922
Q3,deep__phone_light_m_light_all_max,subject_center,-0.21883440019863207,0.21883440019863207
Q3,deep__phone_light_m_light_all_std,subject_center,-0.21211420779441026,0.21211420779441026
Q3,deep__phone_charge_m_charging_evening_std,subject_center,0.20624708612640347,0.20624708612640347
Q3,deep__phone_light_m_light_all_max,subject_z,-0.20623565036209712,0.20623565036209712
Q3,deep__phone_light_m_light_all_mean,subject_center,-0.20271222363873076,0.20271222363873076
Q3,deep__phone_light_m_light_afternoon_max,subject_center,-0.1993327968469452,0.1993327968469452
Q3,deep__phone_light_m_light_all_max,global_z,-0.19509324037834322,0.19509324037834322
Q3,deep__phone_light_m_light_all_mean,subject_z,-0.19353188395466334,0.19353188395466334
Q3,deep__phone_light_m_light_all_std,subject_z,-0.19246722426876134,0.19246722426876134
Q3,deep__phone_light_m_light_all_mean,subject_rank,-0.19099543225638865,0.19099543225638865
S1,deep__ambience_afternoon_hour_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_prob_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_speech_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_music_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_vehicle_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_inside_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_outside_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_silence_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_animal_count,global_z,0.19626137704844887,0.19626137704844887
S1,deep__ambience_afternoon_top_is_water_count,global_z,0.19626137704844887,0.19626137704844887
S2,deep__usage_all_time_sum_max,global_z,0.18279415134257038,0.18279415134257038
S2,deep__usage_evening_time_sum_max,global_z,0.17191331397456858,0.17191331397456858
S2,deep__phone_light_m_light_late_median,subject_rank,0.17179808444061684,0.17179808444061684
S2,deep__ble_afternoon_rssi_max,subject_rank,-0.16733394072617072,0.16733394072617072
S2,deep__phone_light_m_light_late_count,subject_z,-0.1669333177796056,0.1669333177796056
S2,deep__phone_light_m_light_evening_log_mean,subject_center,0.16426919309097712,0.16426919309097712
S2,deep__phone_charge_m_charging_afternoon_median,global_z,-0.16216492457276727,0.16216492457276727
S2,deep__usage_all_time_sum_max,subject_center,0.16211120284366387,0.16211120284366387
S2,deep__usage_late_usage_kw_video_time_max,subject_z,-0.15884534665770797,0.15884534665770797
S2,deep__phone_light_m_light_evening_q90,subject_rank,0.15845715659717602,0.15845715659717602
