source_rank,source_kind,source_path,source_file,source_family,source_known_public_lb,source_known_delta_vs_e95,source_e164_broad_edge_score,source_e164_expected_delta_vs_e95,source_bad_span_energy,source_max_bad_cos,source_geometry_health_gate,source_move_norm_vs_e95,scale,scaled_expected_delta_focus_mean,scaled_moved_cells,scaled_moved_rows,scaled_targets_moved,scaled_cells_to_flip_expected,scaled_cells_for_2e6_guard,scaled_cells_for_e95_edge,scaled_top1_over_abs_expected,scaled_top5_over_abs_expected,scaled_support_prob_swing_weighted_focus_mean,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,entropy_delta_vs_e95,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,scaled_sensor_gate,material_gate,sensor_score,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad
15,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,jepa,,,0.0644143306921389,-0.0180365065723687,0.4138079736204965,0.2514229962220819,True,8.626071741435783,0.02,-0.00042851857171418074,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,2,0.02541996314333208,0.11423487800094889,0.45487630309039956,0.4138079736204964,0.9103641913916093,a2c8,0.25142299622208175,0.00032206662817158254,0.002968892034641038,0.019062621023613557,0.16654063989098883,0.032430809800427444,-0.07023663308908389,-0.1318123403122793,True,True,0.018069518020252445,0.25142299622208175,0.20323698069698465,0.18343646926875862,-0.08657440812391186,0.09383862598279792,0.10637854237491737,0.10743646651449851,0.03160001318710169,0.15015368066537593
2,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,jepa,,,0.0878213923923125,-0.024263333584815,0.5123995274142077,0.3140026369207378,True,11.079420908958191,0.015,-0.00045430367885778116,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",75,1,2,0.026422906467890826,0.10693425120757982,0.47579140802313946,0.5123995274142088,0.8587471829972405,q2_bad,0.3140026369207379,0.0003149652966721597,0.0031131296751853604,0.021007041325336262,0.2801100757698131,0.0900180783946571,-0.11587548772688679,-0.15107404116840722,True,True,0.017964825501829606,0.23392659719063888,0.1983919605480183,0.30162711111391777,-0.01728522137370843,0.1810228339729381,0.12182101175205863,0.3140026369207379,0.11452514889686793,0.3028665520800596
11,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0770405712007282,-0.0218243188090629,0.4852976248104407,0.2667556593854723,True,10.1722726416642,0.02,-0.0005338646090972845,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029456908181661665,0.1182182170546695,0.4699215722987628,0.4852976248104406,0.8743490237618756,stage2,0.26675565938547274,0.00036914930119456396,0.0035936514916494987,0.027520501350330573,0.1799383053884166,0.08224106915260428,-0.1092788300023386,-0.14860253326801595,True,True,0.01791072955561759,0.24189223593500409,0.19799058046660095,0.26675565938547274,-0.03474139614215639,0.16671240074900773,0.13001316318981052,0.1525627601306692,0.055856641736801486,0.20878941529824607
11,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0770405712007282,-0.0218243188090629,0.4852976248104407,0.2667556593854723,True,10.1722726416642,0.03,-0.0007993859521897169,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.02950890129206065,0.11842687889971351,0.46992157229876286,0.4852976248104409,0.8743490237618758,stage2,0.2667556593854727,0.0005531748394264182,0.005390477237474249,0.04128075202549586,0.17993830538841638,0.08224106915260412,-0.10927883000233907,-0.1486025332680159,True,True,0.017847669658056294,0.241892235935004,0.19799058046660106,0.2667556593854727,-0.034741396142156475,0.16671240074900756,0.1300131631898106,0.15256276013066908,0.05585664173680114,0.20878941529824566
9,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,jepa,,,0.0786420098959509,-0.0221696904366979,0.5122039109846442,0.3169539841244438,True,10.355676756098283,0.02,-0.0005442910144161595,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029405895734788374,0.11900649329811494,0.4707728525163485,0.5122039109846451,0.8588638737145917,stage2,0.31695398412444403,0.00037389038849689935,0.0036500953107324835,0.028009388433781535,0.18135080677726081,0.09630931936560105,-0.11929426590383012,-0.15858585546218998,True,True,0.017067894571577216,0.24092786915065084,0.20379534502044916,0.31695398412444403,-0.01428068242520509,0.18278890538010842,0.12452036241522582,0.18021438035659343,0.07874631221680732,0.22900490507161922
9,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,jepa,,,0.0786420098959509,-0.0221696904366979,0.5122039109846442,0.3169539841244438,True,10.355676756098283,0.03,-0.0008149754270129069,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029458614865176105,0.11921984911266835,0.4707728525163482,0.5122039109846446,0.8588638737145918,stage2,0.31695398412444387,0.0005602669608294548,0.005475142966098721,0.0420140826506723,0.18135080677726081,0.09630931936560097,-0.11929426590383053,-0.1585858554621903,True,True,0.01700685983396577,0.2409278691506503,0.20379534502044885,0.31695398412444387,-0.01428068242520495,0.1827889053801085,0.12452036241522542,0.18021438035659323,0.07874631221680718,0.2290049050716192
10,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,jepa,,,0.0778970801633447,-0.0207369722440972,0.4942060890417638,0.3353736625871261,True,9.51811158607472,0.015,-0.0003753366121059589,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,2,0.023361248774133713,0.1049592036243162,0.46604731188891924,0.4942060890417643,0.869344777147735,stage2,0.3353736625871262,0.0002705906921703999,0.0025970429459133207,0.015344580946533792,0.2532965404148441,0.07765113970601943,-0.10280494542598477,-0.15997655809839273,True,True,0.016949359367705627,0.2360208179889885,0.2107784381938968,0.3353736625871262,-0.02072482596690668,0.1468555295584378,0.08548074743280042,0.3118250625824421,0.12274552131941795,0.28595759047236474
4,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,jepa,,,0.084478478584673,-0.0236626824866527,0.4915022168579757,0.2965622595764489,True,10.678432692096765,0.015,-0.00043803411790480404,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,2,0.02760881532935186,0.11139574897128607,0.47915895455948465,0.4915022168579769,0.8708763234947285,stage2,0.2965622595764499,0.0002981014471548234,0.002953796474138476,0.0211638053710812,0.26505178718842626,0.11182732276601427,-0.11690630195670758,-0.1347750625234609,True,True,0.016826897384950686,0.2152171992731213,0.17883199605650177,0.2965622595764499,0.010218501503931294,0.1984953937071363,0.13247113384195155,0.28393338697488024,0.1521122210472913,0.26332960570434566
1,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,jepa,,,0.0935446123665366,-0.0258809118488446,0.4507424408340974,0.2685385822251403,True,12.3594287553294,0.01,-0.0003320766037661796,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",74,1,3,0.02336962733392775,0.10406302386411617,0.4657468361940867,0.4507424408340991,0.8926540494676083,q2_bad,0.2685385822251405,0.00023838570526071395,0.0022439863912539835,0.013580886333581121,0.25071858545881426,0.06166185233791363,-0.09914567450240748,-0.13768348927189442,True,True,0.016501605860768133,0.17935029875212738,0.147193984981581,0.2534640287805288,-0.028300154520506073,0.16325455744036974,0.10870561427493311,0.2685385822251405,0.08391683357339069,0.23938867906934874
14,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,jepa,,,0.074595024727112,-0.0213413062504148,0.498654581980845,0.3142781529572392,True,9.99836685082333,0.02,-0.0005201697928537839,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.030999116661095418,0.12507490005338337,0.4747824366957766,0.4986545819808444,0.8668007890337373,stage2,0.3142781529572392,0.00034930591020072843,0.0034990467737890988,0.028218407161441528,0.17276996468903713,0.11943355921131531,-0.11945888614680175,-0.14042718589991782,True,True,0.016344578613219075,0.22568747835850095,0.1873841404793203,0.3142781529572392,0.015277073632987597,0.1990135190662116,0.13588293509694827,0.17891590388198533,0.11855017216841272,0.20010176677911887
14,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,jepa,,,0.074595024727112,-0.0213413062504148,0.498654581980845,0.3142781529572392,True,9.99836685082333,0.03,-0.0007789001718776657,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.031053024523118634,0.12529240691102517,0.47478243669577674,0.49865458198084534,0.866800789033737,stage2,0.314278152957239,0.0005234268068421892,0.005248570160683651,0.04232761074216218,0.17276996468903716,0.11943355921131538,-0.11945888614680161,-0.14042718589991776,True,True,0.016292316910151,0.22568747835850053,0.18738414047932012,0.314278152957239,0.015277073632987935,0.1990135190662118,0.13588293509694868,0.17891590388198517,0.11855017216841354,0.20010176677911867
12,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0762964504855462,-0.021655465011929,0.475568052948473,0.2442730013565777,True,10.11063958609397,0.015,-0.0003973896352376914,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,2,0.029453976536041017,0.1177692825387703,0.46959122468943293,0.4755680529484732,0.8796789340519635,stage2,0.24427300135657848,0.0002754698473059718,0.0026808576379595277,0.020483233735924422,0.17940334358971324,0.07592767135499941,-0.10469907035896879,-0.14397087314252227,True,True,0.01394899072210344,0.24190958429990703,0.19511024401577381,0.24427300135657848,-0.043664485679808775,0.15937569498591186,0.13220607123630798,0.1401688109462135,0.04571529106595652,0.19956525052299853
13,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,jepa,,,0.0746305520031986,-0.0213462403953504,0.4624597134048955,0.2413760674390389,True,10.031256981593382,0.015,-0.00039178150517452516,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,2,0.02949359662996029,0.11718298561649884,0.46911135594931436,0.4624597134048958,0.8866402954284575,a2c8,0.24137606743903933,0.00027291767064236864,0.0026636550783006316,0.02022132994121839,0.1789154469816056,0.06508076612388564,-0.09671523933641386,-0.1358079538517272,True,True,0.013872926360173912,0.24137606743903933,0.189788246874366,0.20570681388244252,-0.058643772329285464,0.1466051472431103,0.13560470010683137,0.11889572366997621,0.02846907125496743,0.18351120901960483
11,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0770405712007282,-0.0218243188090629,0.4852976248104407,0.2667556593854723,True,10.1722726416642,0.015,-0.0004007508828021873,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,2,0.02943100336109527,0.11811425428703695,0.4699215722987629,0.48529762481043975,0.8743490237618765,stage2,0.2667556593854724,0.0002769987963487528,0.002695238618737125,0.02064037601274782,0.1799383053884166,0.08224106915260408,-0.10927883000234036,-0.14860253326801703,True,True,0.013816773499286084,0.24189223593500384,0.19799058046660103,0.2667556593854724,-0.03474139614215616,0.16671240074900712,0.13001316318980968,0.1525627601306689,0.05585664173680179,0.20878941529824555
16,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,jepa,,,0.0661643346982762,-0.0183810050125316,0.4263810190097565,0.2526439221153165,True,8.681578571472777,0.015,-0.0003272515899260337,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,2,0.02542189034909405,0.11405849084772059,0.4554520419380916,0.42638101900975667,0.9045436565629112,a2c8,0.252643922115316,0.00024419488343495164,0.0022384963654825283,0.014558869562416143,0.1673128532489226,0.04545094176789958,-0.07996994737378818,-0.14171798571187613,True,True,0.013713324408440522,0.252643922115316,0.2098709861715129,0.22905909241582337,-0.06911210643607879,0.10945187168305476,0.1029802671939635,0.13261153243788215,0.05174338270850254,0.1695683146571428
15,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,jepa,,,0.0644143306921389,-0.0180365065723687,0.4138079736204965,0.2514229962220819,True,8.626071741435783,0.015,-0.0003216360717368062,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,2,0.025400430618027815,0.11414710070430117,0.4548763030904,0.413807973620497,0.910364191391609,a2c8,0.25142299622208253,0.00024163881755827482,0.0022266690259807763,0.014296965767710113,0.16654063989098886,0.03243080980042668,-0.07023663308908293,-0.1318123403122795,True,True,0.013572989285034144,0.25142299622208253,0.2032369806969856,0.18343646926875945,-0.08657440812391218,0.09383862598279698,0.1063785423749163,0.10743646651449869,0.03160001318710236,0.15015368066537615
9,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,jepa,,,0.0786420098959509,-0.0221696904366979,0.5122039109846442,0.3169539841244438,True,10.355676756098283,0.015,-0.0004085832048961028,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",70,1,2,0.029379630563939416,0.11890019740742656,0.47077285251634826,0.512203910984645,0.8588638737145917,stage2,0.31695398412444414,0.0002805594698004521,0.0027375714830493595,0.021007041325336262,0.18135080677726081,0.0963093193656011,-0.1192942659038308,-0.15858585546219084,True,True,0.013567583088012408,0.2409278691506503,0.2037953450204489,0.31695398412444414,-0.014280682425205079,0.18278890538010845,0.12452036241522517,0.18021438035659332,0.07874631221680761,0.22900490507161939
3,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,jepa,,,0.0849155710982857,-0.0240976106310886,0.4484477362765348,0.2691544082881267,True,11.714458514070435,0.01,-0.0003042567897205231,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",67,1,3,0.025506436465922308,0.11357805876469361,0.45748298442828716,0.44844773627653656,0.8938090555753225,stage2,0.26915440828812687,0.00022170334563304209,0.002001816110192559,0.013580886333581121,0.16007405031413194,0.06505680736132255,-0.10243658014935458,-0.1438527069944493,True,True,0.012594586726376441,0.191562905356038,0.1578502871902834,0.26915440828812687,-0.025573714620269458,0.16936294810979738,0.11578597354139697,0.15321210265196353,0.06700239172301428,0.1707323257860776
14,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,jepa,,,0.074595024727112,-0.0213413062504148,0.498654581980845,0.3142781529572392,True,9.99836685082333,0.015,-0.00039046567787537595,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,2,0.030972256345278986,0.12496652434213722,0.47478243669577597,0.4986545819808458,0.8668007890337365,stage2,0.31427815295724026,0.000262112014504558,0.002624285080341827,0.0211638053710812,0.17276996468903755,0.11943355921131558,-0.1194588861468019,-0.14042718589991773,True,True,0.012279705137553634,0.22568747835850125,0.18738414047932103,0.31427815295724026,0.01527707363298795,0.1990135190662119,0.1358829350969486,0.17891590388198578,0.11855017216841399,0.2001017667791194
2,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,jepa,,,0.0878213923923125,-0.024263333584815,0.5123995274142077,0.3140026369207378,True,11.079420908958191,0.01,-0.0003031583997595265,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",76,1,2,0.026397693139955103,0.10683221215496853,0.4757914080231413,0.5123995274142081,0.8587471829972407,q2_bad,0.31400263692073704,0.00021010245284234364,0.0020754197834569068,0.014004694216890767,0.2801100757698129,0.09001807839465585,-0.11587548772688712,-0.1510740411684081,True,True,0.012159432204669557,0.2339265971906396,0.19839196054801875,0.3016271111139176,-0.017285221373709064,0.18102283397293792,0.12182101175205787,0.31400263692073704,0.11452514889686784,0.3028665520800596
1,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,jepa,,,0.0935446123665366,-0.0258809118488446,0.4507424408340974,0.2685385822251403,True,12.3594287553294,0.04,-0.001319938151378798,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",74,1,1,0.023517788218259963,0.10472277206727529,0.465746836194086,0.45074244083409787,0.8926540494676088,q2_bad,0.26853858222514027,0.0009501374630287834,0.008975945565015934,0.054323545334324264,0.2507185854588149,0.06166185233791366,-0.0991456745024085,-0.13768348927189472,True,False,0.025414680767835773,0.17935029875212694,0.1471939849815808,0.25346402878052865,-0.028300154520505365,0.1632545574403695,0.10870561427493307,0.26853858222514027,0.08391683357339068,0.23938867906934821
1,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,jepa,,,0.0935446123665366,-0.0258809118488446,0.4507424408340974,0.2685385822251403,True,12.3594287553294,0.05,-0.0016464268403763725,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",74,1,1,0.02356772340566917,0.10494512934002137,0.4657468361940859,0.4507424408340982,0.892654049467609,q2_bad,0.2685385822251405,0.0011862399298551262,0.011219931956269915,0.06790443166790538,0.25071858545881476,0.061661852337913804,-0.09914567450240842,-0.13768348927189467,True,False,0.025307097836936143,0.17935029875212716,0.14719398498158093,0.2534640287805289,-0.028300154520505532,0.16325455744036976,0.10870561427493311,0.2685385822251405,0.08391683357339058,0.23938867906934846
1,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,jepa,,,0.0935446123665366,-0.0258809118488446,0.4507424408340974,0.2685385822251403,True,12.3594287553294,0.075,-0.002456501059256321,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,1,0.023693781182455877,0.10550645422751506,0.4657468361940862,0.45074244083409765,0.8926540494676088,q2_bad,0.2685385822251405,0.0017739473668193855,0.016829897934404873,0.10185664750185808,0.25071858545881487,0.06166185233791361,-0.09914567450240842,-0.13768348927189478,True,False,0.02470017344901914,0.17935029875212713,0.14719398498158096,0.2534640287805288,-0.02830015452050549,0.16325455744036946,0.10870561427493301,0.2685385822251405,0.08391683357339058,0.23938867906934844
8,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,jepa,,,0.0795710906676015,-0.0229352647725111,0.3899827821447088,0.188714402862818,True,11.37080500858728,0.04,-0.00115036550162233,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.025596786305763602,0.11360113455673503,0.45514710606737113,0.3899827821447083,0.9208221487511433,a2c8,0.1887144028628181,0.0008572112289768169,0.007769829637888837,0.05152990485746134,0.15671214621095325,0.026626395415892266,-0.07443558178411398,-0.11537477524234237,True,False,0.022934768444875433,0.1887144028628181,0.1383923054061995,0.13437612297243837,-0.07798583398780727,0.12496652721741994,0.12758644719923753,0.07886035663463459,0.006892712618146993,0.11366827989605896
8,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,jepa,,,0.0795710906676015,-0.0229352647725111,0.3899827821447088,0.188714402862818,True,11.37080500858728,0.05,-0.0014351073358401351,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.02564761114306421,0.11382670034113039,0.4551471060673707,0.3899827821447087,0.9208221487511435,a2c8,0.18871440286281815,0.0010705095507168184,0.009712287047361047,0.06441238107182667,0.1567121462109531,0.02662639541589245,-0.07443558178411402,-0.11537477524234255,True,False,0.022843960696613073,0.18871440286281815,0.1383923054061996,0.13437612297243845,-0.07798583398780717,0.12496652721741992,0.12758644719923737,0.07886035663463468,0.006892712618146911,0.11366827989605906
7,e165_health_survivor,jepa/submission_bigshot_11_jepa_multifeature_rawstack.csv,submission_bigshot_11_jepa_multifeature_rawstack.csv,jepa,,,0.0809477294176258,-0.0232783928779901,0.3988440886105009,0.1900855109955047,True,11.417966174745269,0.04,-0.0011653170137164385,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.025610843284663745,0.1135440551014099,0.4555610659881013,0.39884408861050086,0.9170187527965059,a2c8,0.19008551099550447,0.0008640518790350908,0.007796896187993818,0.052228314976677126,0.1572991034632588,0.036573849851948795,-0.08187024006204069,-0.12307070932707904,True,False,0.0228033648228554,0.19008551099550447,0.14385281709900283,0.1694017154139028,-0.06480723687548709,0.13677797723816257,0.12499274684118938,0.09819861887684707,0.022333745696374557,0.12869052589047675
6,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0826437188027033,-0.0235864819748736,0.4120414744276652,0.20367386343686,True,11.49131941357587,0.04,-0.0011802146664935122,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.025625713499896643,0.11349360086397994,0.4561124873698091,0.4120414744276646,0.9111650911615721,stage2,0.20367386343686011,0.0008708574910193303,0.007848979017598103,0.05292672509589291,0.15809787484909246,0.0463336185742823,-0.08904032169853289,-0.1304054187577769,True,False,0.022769972208400574,0.19100897933908997,0.1489281794805813,0.20367386343686011,-0.051619134756435266,0.1481537985542309,0.12214135276261451,0.1171102491237978,0.03756193689664784,0.14326190384637452
7,e165_health_survivor,jepa/submission_bigshot_11_jepa_multifeature_rawstack.csv,submission_bigshot_11_jepa_multifeature_rawstack.csv,jepa,,,0.0809477294176258,-0.0232783928779901,0.3988440886105009,0.1900855109955047,True,11.417966174745269,0.05,-0.0014537844800676864,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.02566125844686291,0.11376756753678599,0.45556106598810114,0.3988440886105007,0.917018752796506,a2c8,0.19008551099550472,0.0010790698324789723,0.009746120234992274,0.06528539372084641,0.1572991034632587,0.0365738498519485,-0.08187024006204029,-0.12307070932707906,True,False,0.022713851985578817,0.19008551099550472,0.14385281709900302,0.16940171541390273,-0.06480723687548708,0.13677797723816248,0.12499274684118929,0.09819861887684715,0.022333745696374457,0.12869052589047686
6,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0826437188027033,-0.0235864819748736,0.4120414744276652,0.20367386343686,True,11.49131941357587,0.05,-0.0014723774273971892,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.0256760277198443,0.11371643727384499,0.4561124873698091,0.41204147442766487,0.9111650911615722,stage2,0.20367386343686014,0.0010875753012307293,0.009811223771997626,0.06615840636986592,0.1580978748490925,0.0463336185742823,-0.08904032169853301,-0.13040541875777703,True,False,0.022680820498261933,0.19100897933909,0.14892817948058135,0.20367386343686014,-0.051619134756435404,0.14815379855423058,0.12214135276261419,0.11711024912379789,0.03756193689664775,0.14326190384637477
10,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,jepa,,,0.0778970801633447,-0.0207369722440972,0.4942060890417638,0.3353736625871261,True,9.51811158607472,0.04,-0.000996738336639301,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,1,0.023458733075354773,0.10539718854203399,0.46604731188891985,0.4942060890417641,0.8693447771477345,stage2,0.3353736625871263,0.0007198510039008075,0.0069254478557688555,0.04091888252409026,0.25329654041484406,0.07765113970602001,-0.1028049454259846,-0.15997655809839317,True,False,0.022652972720297482,0.23602081798898839,0.21077843819389663,0.3353736625871263,-0.02072482596690644,0.14685552955843817,0.08548074743279988,0.311825062582442,0.12274552131941857,0.2859575904723646
10,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,jepa,,,0.0778970801633447,-0.0207369722440972,0.4942060890417638,0.3353736625871261,True,9.51811158607472,0.05,-0.00124383974574086,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,1,0.02349802161538449,0.10557370709688417,0.4660473118889197,0.494206089041764,0.8693447771477345,stage2,0.3353736625871261,0.0008989466906761298,0.008656809819711071,0.05114860315511294,0.2532965404148441,0.0776511397060196,-0.10280494542598496,-0.15997655809839323,True,False,0.02257728480060031,0.2360208179889882,0.21077843819389638,0.3353736625871261,-0.02072482596690634,0.14685552955843814,0.08548074743279988,0.3118250625824419,0.12274552131941809,0.28595759047236424
7,e165_health_survivor,jepa/submission_bigshot_11_jepa_multifeature_rawstack.csv,submission_bigshot_11_jepa_multifeature_rawstack.csv,jepa,,,0.0809477294176258,-0.0232783928779901,0.3988440886105009,0.1900855109955047,True,11.417966174745269,0.075,-0.002169918826535354,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.02578848029671709,0.11433159756771742,0.4555610659881011,0.398844088610501,0.9170187527965059,a2c8,0.19008551099550455,0.0016148362238323545,0.014619180352488412,0.09792809058126939,0.15729910346325868,0.036573849851948746,-0.08187024006204026,-0.12307070932707888,True,False,0.022490297097094002,0.19008551099550455,0.14385281709900297,0.1694017154139027,-0.06480723687548709,0.13677797723816257,0.12499274684118941,0.09819861887684717,0.022333745696374446,0.1286905258904768
